Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBBanditTheta
0,0.984432136841394,0.9867945385587074
1,0.975385849628478,0.9488587610733579
2,0.9689700774372746,0.935921705462262
3,0.9667955970186781,0.9225547547276047
4,0.9521857105655656,0.9171840112157099
5,0.9477767781947307,0.9014486942536658
6,0.93539847997375,0.8765884483008903
7,0.9386174533857277,0.8574518911679734
8,0.9325000802542549,0.8317087379354409
9,0.9145523351493221,0.820507279089634
10,0.9073507722389419,0.8190504402821185
11,0.9044476257230023,0.8027675784583493
12,0.9034808490964826,0.792319653429825
13,0.9024120519702367,0.7386646703102673
14,0.8972854212842378,0.7017216909093522
15,0.897391367062178,0.6754312010647607
16,0.8909443242800525,0.6623306715985485
17,0.888372563757185,0.6588160281050355
18,0.8578167870694801,0.6430198720307776
19,0.858093810498799,0.6382698060832452
20,0.8567670945893321,0.617150183226434
21,0.850501890658582,0.5894663407039404
22,0.8510674924152625,0.557737074735989
23,0.8475956600574122,0.5292739862314981
24,0.8457706909963074,0.5100215682222405
25,0.8409288806657808,0.5099939796203413
26,0.8278847318850076,0.502712410432258
27,0.8254577711480098,0.49761038776640554
28,0.8157418842751903,0.49527826418182486
29,0.8129784740901587,0.4923189650921131
30,0.8125659208333952,0.49082683206351685
31,0.8120069481063957,0.4882912547333553
32,0.8106474422873511,0.48615334257606035
33,0.8004454967120402,0.48354962288504855
34,0.7955801454678456,0.48014175518074353
35,0.7928271363969539,0.47991163279410387
36,0.7925724243101806,0.4744465543572579
37,0.7811331854445959,0.47437127086176256
38,0.7809631225717982,0.47421393861301697
39,0.7762915535945745,0.47391786857310664
40,0.7699402953893844,0.47402513250580586
41,0.7674182569158656,0.4739680572524024
42,0.760070866674042,0.47361233976230155
43,0.7610201004997493,0.47239570467053743
44,0.7524433996819166,0.47250786155419744
45,0.7474391854950022,0.4725022779139585
46,0.736003398535265,0.4724709558070278
47,0.7263722328466334,0.4724224260037138
48,0.723522991566946,0.4723514726353276
49,0.7234314860531872,0.4723411268051604
50,0.7202850762599825,0.4723429853725712
51,0.7189113131219615,0.47235144112440086
52,0.7109083321956111,0.47238392845973587
53,0.710545071911211,0.47236144528849017
54,0.7058290720239928,0.4723716508715815
55,0.7055349859606912,0.47236784493203887
56,0.7035824777938112,0.4723611838256775
57,0.7035006688426761,0.4723952486856212
58,0.6921169251890562,0.4723139723402426
59,0.6717117178088986,0.472352462424314
60,0.6521278546044951,0.47237228286987165
61,0.6518258835033053,0.47235963077268817
62,0.6518423279491399,0.4723702703098107
63,0.6495372283679598,0.47237392086199215
64,0.6494189307636092,0.47238130462244643
65,0.6436564124304326,0.47237691478140303
66,0.6435449894680327,0.47239768184195546
67,0.6434994772056244,0.47242601059281847
68,0.643306213342843,0.4724344288062504
69,0.6424965893966351,0.4724680306258449
