Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.5072981533529207,0.37772916254016164,0.37772916254016164,0.37772916254016164
200,25.07124430798124,24.12695924644795,49.30934172674843,27.842191320511624
400,38.36159050576302,32.26637713050356,62.554377385148356,36.38787678810145
600,48.33714695640144,36.47824714162499,69.03507281701508,41.133526944594465
800,57.267272960200366,40.04018148483924,72.53398426934993,44.479704957476145
1000,64.9299652020482,42.37650532263334,74.23541912477572,47.24826702846964
1200,72.18507298469308,44.493872535183655,76.02387172792133,49.260667274047215
1400,79.09152211108474,46.57548704422918,77.42262642446309,50.889361263250045
1600,85.39227403285261,47.927422864576876,78.5953079420046,52.712834030669626
1800,92.08184474080059,48.999482946909175,79.60665262255678,54.09398022488349
2000,97.76790959665081,50.00433524471771,80.62019337158607,55.19046187689387
2200,103.50407449611228,51.18034088586588,81.28801547618974,56.05694176319613
2400,109.23537651823499,51.87738304854353,81.82588645884972,56.91026212335604
2600,114.62093139709445,52.66539080596094,82.40358329247674,57.608989427694056
2800,119.77107210244826,53.545485500326876,83.01594990017874,58.46244431441729
3000,125.18363538925044,54.02980498862445,83.66186246771545,59.25121896331623
3200,130.22219218383168,54.877814453873285,84.03807736469888,59.9480596145018
3400,136.1970074098493,55.69487864010847,84.58825132542093,60.8831931416121
3600,141.08616560779618,56.3930999708384,85.06617315167493,61.407867800769644
3800,146.05645283239437,57.362927892326,85.37595093271293,62.11931297662859
4000,150.8145123972011,57.968677993271044,85.64299585093175,62.729369745647965
4200,154.96058322530894,58.32834451072584,85.95719128573032,63.31257214889662
4400,158.783410990506,58.70670163997052,86.3352312446648,63.92312220659877
4600,162.96385839750712,59.364645815602955,86.7625382564478,64.40337725113233
4800,167.6841927730799,59.835465576288314,87.06388500550194,64.86043336340036
5000,173.0151355916432,60.31600081974862,87.52237036799305,65.3795626346954
5200,177.6171891471773,60.59820313827339,87.83519392454251,65.80345559194346
5400,181.5732639268959,60.96493914162712,88.00001271289558,66.28816350222124
5600,185.99030864564122,61.3028116769603,88.21321764225803,66.60831835467948
5800,190.33988072375877,61.72446986789426,88.2458711947287,66.98003102977971
6000,194.78226317082968,61.9407396600936,88.43512242942413,67.45289763093268
6200,197.93274419600638,62.68168620388785,88.73706703215268,67.80785609243281
6400,201.9257437840845,63.095469978328104,88.88583056408534,68.18056522212196
6600,205.75310754296453,63.40106092102385,89.01906086337871,68.55110485022865
6800,209.54694551318113,63.63624264224537,89.27672053641258,69.0244980626133
7000,213.67543527464446,63.792260487988095,89.49939029315985,69.47479376733178
7200,217.62061164857633,64.21114171800329,89.66712717142246,69.830267661143
7400,221.63681257067688,64.3587476240973,89.86850435524511,70.22734991062318
7600,225.55031636597226,64.70112780836482,90.00420329204256,70.46676401631856
7800,229.82909174621372,64.92797716842274,90.21431276439297,70.9923733453393
8000,233.51534151660698,65.27315615273349,90.48447959468203,71.35840885631309
8200,236.8899043533595,65.48717774559778,90.60373130249813,71.68992995655617
8400,240.29914124183975,65.91272012689478,90.69268262117106,71.95946702189627
8600,243.97242380263296,65.98598344438491,90.902149160581,72.27779259680123
8800,247.218181555831,66.48449812725438,91.09464156093381,72.57889056888212
9000,250.29327136470397,66.71044828235475,91.1643812529184,72.96385771381928
9200,253.72700678372198,66.97193919886989,91.29178144388936,73.27117671565162
9400,256.8554304143951,67.14373300783228,91.38950457430641,73.50889787092629
9600,261.0875347988836,67.1773264396031,91.44260570389066,73.89420758162098
9800,265.209222345611,67.3771564283523,91.6253277523032,74.24720906702952
10000,269.05600243829196,67.58976319696083,91.77470234688406,74.59660787428112
10200,272.0242088753048,67.89932340971578,91.8929416638964,74.89484207107215
10400,275.4129692965881,68.05273787255564,92.12363661272978,75.19841783167348
10600,278.55391940849483,68.22356467970788,92.20489344446321,75.43063944409037
10800,282.0577806559986,68.36955535090148,92.24884623202924,75.7039811354938
11000,285.3980430827336,68.649185393961,92.36349198815364,75.92397349924451
11200,288.73606862537315,68.88555857753687,92.55568674387635,76.12259778012896
11400,292.0108836661134,69.20137441197166,92.64803202857793,76.37726687107099
11600,295.18615680912285,69.41568414230727,92.7361125395311,76.67364181589379
11800,298.2694617099015,69.5444602704644,92.79722368795186,76.94861001505755
12000,302.29580334446996,69.66588776933659,92.96488566230015,77.30230112179937
12200,304.7904658003762,69.8856666367083,93.1007732258727,77.50021327645864
12400,308.1200183422538,69.99255227265425,93.12709766171822,77.72495580244808
12600,310.99948805692,70.14059696665718,93.27620994260324,77.97338761075991
12800,314.67071449641094,70.41311741367042,93.36427349113515,78.2513938664992
13000,317.7895647001279,70.57570852034041,93.54642172643099,78.53072505939289
13200,321.45421353029235,70.65277641816549,93.66677924020442,78.64040245102001
13400,324.3933600255113,71.00174824077381,93.79296716045441,78.83512027133062
13600,328.2263466335476,71.11777558064558,93.91326041393526,79.02540019998257
13800,331.15963076194197,71.40053259392087,93.91936427789923,79.2575340370866
14000,333.6354200889499,71.93299228359815,94.05929798302058,79.4190951402154
14200,336.8027668115862,72.00998950649786,94.12965548372014,79.61002164580356
14400,339.88936029689955,72.07391185790628,94.14142610299982,79.73869268424306
14600,342.83072123408135,72.25425633903473,94.24802265832243,79.95649804844226
14800,345.94672981860026,72.36323612107694,94.33032213148769,80.15764505732476
