Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.3664438037349306,0.3866504891187231,0.25610886114066844,0.3866504891187231
1,0.7171412221758267,0.8544068684206412,0.5617223312876316,0.8544068684206412
2,1.0961957825106183,1.2267984114991448,1.0690045170731242,1.2267984114991448
3,1.4255312498443105,1.569403486463043,1.5856633501772281,1.569403486463043
4,1.7779138287355554,2.022426452325388,1.9252552381766237,2.022426452325388
5,2.0077953373424315,2.406429906743722,2.310818803192236,2.406429906743722
6,2.275716412833525,2.6777780385059393,2.7020527068810676,2.6777780385059393
7,2.49217352621011,3.150150409121925,3.0983071259693142,3.150150409121925
8,2.7320531813661466,3.45149202607343,3.5963354743694547,3.45149202607343
9,3.036768084787288,3.8449992602458507,3.990205781936477,3.8449992602458507
10,3.2350937014261683,4.300208157430232,4.321627523424814,4.300208157430232
11,3.5736334735312916,4.7184220141025905,4.737617474535009,4.7184220141025905
12,3.8591364864280044,5.0875769302391705,5.0555136272434344,5.0875769302391705
13,4.166939848480223,5.446288052934723,5.413301598649236,5.446288052934723
14,4.351432355237321,5.870940609001874,5.723865663782843,5.870940609001874
15,4.605718527508912,6.075544094405435,6.051793217254951,6.075544094405435
16,4.802854475792318,6.486262742642618,6.448712210974206,6.486262742642618
17,5.073973831588883,6.891171701196695,6.725192786149232,6.891171701196695
18,5.277471367131796,7.246699483797812,7.034198464231379,7.246699483797812
19,5.569874767895182,7.534993385973256,7.459306688018378,7.534993385973256
20,5.821649512513985,7.915239050536965,7.703425198959169,7.915239050536965
21,6.0143342829610456,8.305155883181445,8.133422950193943,8.305155883181445
22,6.310782151559483,8.583783114165787,8.576470340517401,8.583783114165787
23,6.48269901367477,8.9717050044657,8.822603521577403,8.9717050044657
24,6.689432729739691,9.370535465511658,8.995981404183702,9.370535465511658
25,6.883454046209673,9.40103296899616,9.323076661604134,9.490300568578197
26,7.0613288329140715,9.508197062031481,9.465503142935503,9.568923422444398
27,7.265951488598594,9.686492185209456,9.58304022440579,9.744055885272196
28,7.50170005804282,9.81509173125518,9.701693319656174,9.922751317835793
29,7.631188488924636,9.994710822592403,9.76147046588856,10.112628531368632
30,7.8166642808911195,10.211902192859602,9.80429201208489,10.345835970580236
31,8.017337632219434,10.41125222341459,9.871554534008736,10.604990420023608
32,8.172042885462822,10.606704154305792,9.92564861394347,10.893959589531573
33,8.356592283434097,10.898325108325578,9.981218143367467,11.207502826757453
34,8.483415104012833,11.198083669754624,10.005942051526377,11.479846940945421
35,8.672052785668935,11.557090491126019,10.06573130674248,11.802226890052538
36,8.9962776013565,11.868134179476119,10.152558420339792,12.186161145618883
37,9.22764709509878,12.203789321954527,10.253184225217547,12.61740572928258
38,9.322411777549595,12.56498416439079,10.308426955995019,12.956885493486448
39,9.46625205785372,12.858148693148967,10.386866139983127,13.302076078465877
40,9.64626310402868,13.117945323007149,10.47556538180375,13.7385099883342
41,9.796302584481063,13.457354361382176,10.586762255449358,14.210486827771092
42,9.977643737568476,13.677546246754881,10.706326315155339,14.710563278120663
43,10.096118567614482,14.021140216472045,10.87102060709202,15.172532606707128
44,10.213767273142597,14.308047146671495,10.954107320913376,15.67386233952693
45,10.379983263216017,14.671876314797553,10.988077982777558,16.293968849422566
46,10.55131543561952,14.987619281256476,11.115060766849927,16.87495038437254
47,10.669236419289822,15.362138399012977,11.249869610414558,17.442216308392986
48,10.758287618329568,15.745144680089581,11.30408044373105,18.06176482270263
49,10.932831371946953,16.056501123444946,11.402986063981432,18.74107093102331
50,11.082580586026321,16.227470403631255,11.5242822555754,18.90432002377772
51,11.29306744824439,16.59948935720023,11.628866474813776,19.039725767237144
52,11.377877113884713,16.836546012549498,11.71114406572266,19.200061020676767
53,11.488127507158282,17.19913074827163,11.8257453099154,19.3587540506755
54,11.677219991275082,17.389703612058092,11.951505500951132,19.56984794531301
55,11.82708919840849,17.673232244786345,12.009819799432412,19.753605463570402
56,12.01649445958687,17.88991096793624,12.126619225341258,20.020994906395046
57,12.096623670020476,18.25952689481476,12.165930453083696,20.31269413442202
58,12.172864713337631,18.52299618192632,12.25978959727561,20.588709309372508
59,12.289899067516986,18.763950065181852,12.394081419498225,20.927721449961602
60,12.492528646101901,19.077818912395852,12.52969807372636,21.271087718585566
61,12.644743973080256,19.297792066500527,12.658310002537492,21.617728812546556
62,12.862158766259764,19.636078796817987,12.775474330643382,21.929392556179707
63,13.097585041871621,19.91936055725915,12.825065646048037,22.336276081199394
