Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBBanditTheta
0,0.9863518845589031,0.9904155318431014
1,0.9738475749118664,0.9659617380432504
2,0.9620534725879871,0.9462146623047382
3,0.960732817489602,0.9348675611288979
4,0.9487556175889479,0.9126202519498434
5,0.9481212560201385,0.9053598518919372
6,0.9438702568930795,0.8873230591243242
7,0.9365497721377796,0.8756896422142679
8,0.9284527973192708,0.8523380971455085
9,0.9261816707364243,0.8262588327779952
10,0.9214623864591461,0.8065631586276034
11,0.9090489661139479,0.765403464765616
12,0.9086629433103297,0.7238502660578485
13,0.9088063458696324,0.7216423282562838
14,0.9042264860443879,0.7005606473158748
15,0.887340806363855,0.6712115597731163
16,0.8814890713342688,0.6370950147037188
17,0.8570809287895405,0.6109734332222198
18,0.8412641123934108,0.5931605809209051
19,0.8304511639204145,0.5596336105457256
20,0.8270044267594466,0.5199131745571612
21,0.8268246712616871,0.48025768218956505
22,0.8081380017512636,0.47818412882288586
23,0.8037754931083017,0.4641812809732446
24,0.7898751831044206,0.4377669336652058
25,0.7883408269488298,0.4329803422304404
26,0.7888033523840297,0.4304995887076101
27,0.7725010989784866,0.42898400761973826
28,0.7730969079966973,0.42827484119648185
29,0.7737208276540025,0.4298569361464315
30,0.7692653909424745,0.42743818752832335
31,0.769267026779685,0.4238976840950765
32,0.7705247165338072,0.42308239397402064
33,0.7625634370316126,0.42045298016970856
34,0.7635014366264786,0.4216407920665149
35,0.7622126076790405,0.4205801237945718
36,0.7611550664894162,0.4200662164897569
37,0.7621184655630348,0.4201285154128012
38,0.7660165850828042,0.42103794813574763
39,0.7662157081004164,0.42028301380936706
40,0.7614727383443011,0.42045615620543025
41,0.7601991701566444,0.41996010833547215
42,0.7600275497847463,0.41855707008162374
43,0.7599598466759829,0.41828745599173445
44,0.7577645060256839,0.4184509048972324
45,0.7542535062746702,0.4180592826702322
46,0.7541864740444545,0.4179862612668762
47,0.7541261229224003,0.4172160485812979
48,0.7540620468097982,0.41713531726831565
49,0.7533638367133089,0.4171261954426556
50,0.745928563617217,0.4142117919443926
51,0.74411219433472,0.4141281174314567
52,0.7414308204168604,0.4140039435620184
53,0.7372297107281416,0.414151133860494
54,0.7343188851044506,0.414030975378817
55,0.7345802495280371,0.4144258360766229
56,0.7300004819554281,0.4143075690513965
57,0.7277401117219418,0.4140254514763132
58,0.7270952214263863,0.41399334017895856
59,0.7276611920487174,0.4139629663050209
60,0.7275783102050223,0.4142971894122507
61,0.7275005562753448,0.4139094488298409
62,0.7233436348995868,0.41406086501515504
63,0.7220317595085473,0.4145614162235499
64,0.7219878790722987,0.4147098219181623
65,0.7207220062886969,0.4147668717156702
66,0.7068256933036144,0.4138730989944772
67,0.7065034985429246,0.41385070328426793
68,0.7069114487674264,0.41349282123107434
69,0.6999132425443003,0.413362048393955
70,0.6904285224920589,0.41343384501647795
71,0.6860969247657132,0.413359436702355
72,0.6846080384887961,0.4132629859531516
73,0.6854239899342399,0.4132159562174019
74,0.6841263660133449,0.4132409264066526
75,0.6847363635602312,0.4132314592872772
76,0.6843893395383662,0.41328709795719537
77,0.6843480503031777,0.4132888078424407
78,0.684354992698127,0.41329137961537754
79,0.6842465905539494,0.4132621770830977
80,0.6840366352663598,0.4132565106773106
81,0.6840296045574978,0.4132744701387666
82,0.6824846118295876,0.4132672465777446
83,0.6843520980900208,0.4132802534235297
84,0.6845117824617686,0.4132487336861666
85,0.6844252604546601,0.41326051072428605
86,0.6764250038858022,0.4132357181371762
87,0.6627751812242413,0.41323251582359627
88,0.6553792174295563,0.4132429997402441
89,0.6537982772261822,0.4132273277828795
90,0.6529418828817024,0.41323917520595643
91,0.6519151448441315,0.4132328378391188
92,0.6344587735491265,0.41325198525676965
93,0.6341647289050889,0.41327687177607403
94,0.6342084873002601,0.4132034846674245
95,0.6326127182904273,0.413201034164126
96,0.6334869888838562,0.41316914673553906
97,0.632830163278609,0.4131708862402525
98,0.622726250420081,0.41315565499610934
99,0.6217081740509511,0.41315090463917004
100,0.6235462956166336,0.41314866628862423
101,0.6214212454783071,0.41313985070575365
102,0.6140824522681715,0.4131448879736488
103,0.6135984278154111,0.4131673169983417
104,0.6134755171452373,0.4131517951234279
105,0.6147221070644664,0.4131593238866887
106,0.5918865391015166,0.4131128999096023
107,0.5918878305050962,0.41311891645695364
108,0.5882948187024604,0.41316847114023353
109,0.5875432472562251,0.41139646806259955
110,0.5873967865468445,0.4113752185729843
111,0.58745266156841,0.411361081306025
112,0.5874798529295028,0.41135049394489076
113,0.5874671950444347,0.41134477318924817
114,0.5878268483640271,0.41135894682807894
115,0.5867876082037615,0.4113242761035981
116,0.5871587273694765,0.4113186633762294
117,0.5882283214975272,0.4112876692384829
118,0.5881009174814377,0.41129209787259835
119,0.5828871659447579,0.41128775109797433
120,0.582872209993073,0.41128222838811956
121,0.5823084992943823,0.41128337762582656
122,0.5823390715827045,0.4112979028617339
123,0.58149400534081,0.41128260385415694
124,0.581465140594542,0.41127904807884796
125,0.5796732311300551,0.41126754572598445
126,0.5792677947557918,0.41127324926264197
127,0.5787971528145743,0.41110245777098553
128,0.5780885306983621,0.41110302224938533
129,0.5768460961921063,0.4111020740669038
130,0.5768410821277641,0.41109868255029697
131,0.5785148649188385,0.41109842724888634
132,0.57462587541162,0.41109402147225965
133,0.573554385627637,0.41110367328027325
134,0.5735823500464388,0.41111549298444067
135,0.5735802812347434,0.41110698292911635
136,0.5736500508549961,0.41111301948851037
137,0.5736493929095133,0.4111259981025156
138,0.5736471734843225,0.4111151134322756
139,0.5695164502763148,0.4111185739065163
140,0.5525559877348084,0.41112338943379834
141,0.5536784003173796,0.41111090625394375
142,0.5536780572512513,0.4111220249175518
143,0.5531893802789093,0.4065285394107943
144,0.5529149322447875,0.40653461857253753
145,0.5516905442556934,0.40652507443143204
146,0.5517863009945516,0.40652594184572555
147,0.5501780616273984,0.40652518241466745
148,0.5502586511862807,0.40653711040666335
149,0.5505546409109067,0.4065388364038622
150,0.5486382619486997,0.4065434842070356
151,0.548702712367942,0.40654222096779974
152,0.5459643715148376,0.40653626525701353
153,0.5468596209867548,0.4065185678990299
154,0.5460231370876749,0.4065210446300337
155,0.5458509746619531,0.40651960480668387
156,0.5458290940970296,0.40652244095104867
157,0.5445982481660783,0.40653362546353555
158,0.5454762247526093,0.40653775502087575
159,0.5455470105263107,0.40618396579613886
160,0.545513731382716,0.40617763284362907
161,0.5456035624969521,0.40618443224373485
162,0.5454943132145254,0.40618130637921845
163,0.5453968520836388,0.40618321698221954
164,0.5439823385018556,0.40617785284640684
165,0.5439813264373395,0.4061700485395002
166,0.5434719775164287,0.4061790135860835
167,0.5411184567245474,0.4061852547675414
168,0.5407974802966917,0.4061856351727234
169,0.5425978175511325,0.40617987623498675
170,0.5426509139759228,0.4061784648801652
171,0.5426501111203244,0.4061804461546866
172,0.5426628762565402,0.40619130798110986
173,0.5427782468567772,0.40618975985985556
174,0.5424990360725599,0.40618285319656977
175,0.5415157384847917,0.4061708597842758
176,0.5379174005554699,0.4061581122215284
177,0.5379167285793912,0.4061586619651439
178,0.537750283051912,0.4061575805244476
179,0.5377474283410637,0.4061556844012063
180,0.5336179835999152,0.4061524014554937
181,0.5336134852199622,0.40614882522911994
182,0.5336145122397331,0.406152540431943
183,0.5351579776443652,0.4061544273111883
184,0.5316754410737615,0.40615221365066334
185,0.5316675704361757,0.40615438321301084
186,0.5316610424053654,0.40614841688039205
187,0.5317739953988436,0.4061492131197085
188,0.5244828892364757,0.40614571536113686
189,0.5242581635480867,0.40614204441982216
190,0.5226122211830923,0.40614329684799044
191,0.5218665542544727,0.40614190579575304
192,0.522165551934274,0.406139700888075
193,0.522166595626864,0.40614142343466514
194,0.5211814766515735,0.40613552979381834
195,0.5209718182621741,0.4061404025765921
196,0.5209711772623866,0.4061399667850264
197,0.5211988242988078,0.4061403016201254
198,0.5212186010382835,0.40614072468239854
199,0.5212153782605199,0.4061384977761576
200,0.5212165536314886,0.4061412531627712
201,0.5090679523781949,0.40613807182393885
202,0.5088055059390135,0.40613353130578816
203,0.508756602077569,0.4061285346883676
204,0.5086594707351816,0.40612718125373093
205,0.5094585308335141,0.40612907324367437
206,0.509458619076738,0.40613021243258285
207,0.5094584568043594,0.40612690769257825
