Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit
101,21.123521466242558,40.29436475816019,39.47646530905746
102,21.230978791306853,40.73086937042077,39.740931714382654
103,21.45318383265407,41.11004140191903,39.99975941425232
104,21.51862702343896,41.444017733266676,40.33452314607727
105,21.607671859903174,41.80841523850053,40.70787010837003
106,21.87439980462599,42.1859862798459,40.90191924333073
107,21.963859720683764,42.574252131968464,41.13580246295337
108,22.00748445206108,42.916259930892124,41.473716262153985
109,22.105629774154636,43.27281684822943,41.85896085592303
110,22.20489008365508,43.65417307723082,42.127990690944515
111,22.286996109787324,43.87179245318336,42.292610350144564
112,22.355757234995792,44.28572894980559,42.54959674068438
113,22.53617635409379,44.72277272392466,42.80953288080195
114,22.676244970052036,45.09911108107137,43.03397023960317
115,22.857001916939808,45.35178442073965,43.266983471940215
116,22.950222302077226,45.75388284430376,43.54880811679214
117,22.99384703345454,46.11869837397653,43.78222590492403
118,23.171752519481423,46.371420929250505,44.0682520754885
119,23.356632735677387,46.74384888075179,44.28255336465692
120,23.442135591472304,47.0423398333525,44.62585300197391
121,23.619090797088923,47.40765685234183,44.91695254553038
122,23.767302254761542,47.78932185664919,45.05812110937058
123,23.86299082975024,48.08563996256258,45.3819249881347
124,23.937238673278845,48.568510500746605,45.52531207066017
125,24.04686109058631,48.96900433466716,45.68871040482884
126,24.119377583140515,49.42579863677814,45.99306679900642
127,24.2974407997936,49.668813030170156,46.305164684173995
128,24.483696978781417,50.078073982084256,46.645174941346696
129,24.526510773021474,50.32911122333984,47.02619040788718
130,24.646174979174155,50.660426411925705,47.33250690083485
131,24.74329791363467,50.983215759886306,47.68651764696672
132,24.931915585518045,51.285162644484345,48.03613627986427
133,25.294136196267296,51.65840743324189,48.38431959657178
134,25.454384021508275,52.1343160626033,48.59589879512906
135,25.629397414300115,52.63196950279986,48.92463188640348
136,25.835803947590904,52.80789074931164,49.135215144692566
137,26.029130439935983,53.2410343734584,49.325288905437326
138,26.218679171449217,53.495333882378745,49.6688290100203
139,26.299916890727634,53.82384642485558,49.989238448006994
140,26.372868017313646,54.12295224186386,50.305306442782495
141,26.416492748690963,54.55127331794299,50.39770596020408
142,26.54605824079877,54.90801476525229,50.66616869371565
143,26.72664704169403,55.294323224140086,50.85555482902845
144,26.9068928847491,55.66639474456127,51.067510522997836
145,27.11839944765096,55.951112684031315,51.2624842669473
146,27.1917238718678,56.38510894895986,51.51475524653349
147,27.30842235394407,56.8282500879087,51.65827260166937
148,27.449642087817942,57.15618353570078,51.972766552367524
149,27.591897332243622,57.49065310178183,52.2713314694422
150,27.62296040003269,57.84155063947204,52.582890183047525
151,27.69811154221035,58.137448177298744,52.81773529904166
152,27.81801267490359,58.41047194831761,53.168824599024404
153,27.888625118524196,58.78625615814856,53.468174637122935
154,27.901448623949257,59.04654925644532,53.778088164337206
155,27.914272129374314,59.44830249470482,54.075318315832476
156,27.94286267480975,59.856571350131446,54.33003089308634
157,27.971257340384387,60.25391674007784,54.50990342611885
158,28.070910080269623,60.59914846059089,54.724865811634835
159,28.08373358569468,60.862724853674116,54.91199263531236
160,28.18063994850767,61.243727297118824,55.01457308726528
161,28.24633228323224,61.514037965734516,55.24034808426005
162,28.334241535473154,61.86047711523427,55.37922530545878
163,28.40179307401646,62.22173631131942,55.65434859562034
164,28.589803868954352,62.763063393207474,55.9084708028865
165,28.728023913908498,63.052492699619464,56.25922883698578
166,28.89884216050631,63.281436091588304,56.52909405042867
167,29.04449545594455,63.698892831072286,56.75449734664632
168,29.164845152180174,64.11656339117494,57.02986102944656
169,29.30568095439557,64.39256898477568,57.11771707073889
170,29.318504459820627,64.67702393975227,57.432036995358445
171,29.431776056992884,64.99098348780564,57.577960292383224
172,29.521810081915966,65.34755866240047,57.87671411668623
173,29.64690682249339,65.70372485008853,58.055660632483225
174,29.783859504800876,66.11828261231194,58.189064038977406
175,29.812892713585246,66.45291852184504,58.3648653816609
176,29.89046619662177,66.80370875777747,58.46323242130692
177,29.961391535857103,67.09943907686123,58.609111441429775
178,29.98596576773315,67.42120848187916,58.85921736226586
179,30.097218627701835,67.87452419296275,59.00573653635145
180,30.28661433313971,68.26069186702112,59.12506692498696
181,30.387635761087267,68.63328633351854,59.36283654603293
182,30.432843684653278,68.99198696355924,59.52679403473081
183,30.445667190078336,69.29742590662491,59.79012322633709
184,30.521974561141754,69.54600252579213,59.941799676528284
185,30.62231454402729,69.90847687881296,60.1408788163968
186,30.729299944287533,70.27414388664022,60.326602241146134
187,30.832874830690805,70.6631669541967,60.529994513017186
188,30.962856403279932,70.91690102227048,60.772587394727466
189,30.97567990870499,71.2406733966175,60.86454122899782
190,30.988503414130047,71.67115311023149,61.027937657466374
191,31.001326919555105,71.91503542755649,61.2247795018272
192,31.10485542838136,72.306072129035,61.39530803020176
193,31.117678933806417,72.62157127274898,61.618543387488316
194,31.24445730147327,72.97408086546042,61.77733916890783
195,31.257280806898326,73.37749850088076,62.09296579760913
196,31.439011048469176,73.8002883688404,62.316408884626505
197,31.591605378121272,74.1641891642404,62.58417700433067
198,31.709672383128996,74.5140476138538,62.904051969248556
199,31.722495888554057,74.84260311255268,63.098109220873994
200,31.806045920930007,75.14516164700169,63.23451670774183
201,31.88300045232968,75.57310307923794,63.53313339364961
202,31.927270911705868,75.89391028406413,63.65367991599577
203,31.94009441713093,76.1678010383355,63.814420828574285
204,32.13431897538737,76.52641627045395,63.91868553379832
205,32.18573698027937,76.83343043284746,64.22832713412444
206,32.2657298960051,77.21885456920761,64.38316635030485
207,32.3496959287058,77.53880721422588,64.46866546929881
208,32.40299554119316,77.78928291470804,64.58319344346657
209,32.60243062349407,78.25032195961025,64.71011646797473
210,32.68173358719866,78.60218884431997,64.97730320650811
211,32.715912583007885,78.86023687450054,65.22650379480216
212,32.72873608843294,79.17553484673158,65.37506742424297
213,32.81109859931696,79.50423767754295,65.50442662487377
214,32.823922104742024,79.73233971365683,65.58857308066062
215,32.934858861859034,79.99031056158307,65.73093002271229
216,33.080715604617424,80.24622332231644,65.88102009339298
217,33.093539110042485,80.58815234270789,66.11840697031658
218,33.16248260317873,80.94663334445023,66.26988277075179
219,33.175306108603785,81.38520377276924,66.29287357714011
220,33.22611423215787,81.74198960461749,66.48426713961751
221,33.40664564531736,82.11267690495097,66.68679936033672
222,33.54172714485294,82.44216569660583,66.79443786246911
223,33.62840890656751,82.76497838584402,66.9486400107199
224,33.72832790714712,83.13802414054437,67.10990981123483
225,33.772634759194865,83.27900415419298,67.21158889837355
226,33.78545826461992,83.65413414228082,67.30613729378203
227,33.79828177004498,84.05665490979015,67.51962467572805
228,33.860700929230134,84.42134639726072,67.70872214723374
229,33.913115994527644,84.6936853858118,67.87642643971917
230,34.010476999399586,85.06994690924157,67.95460359785481
231,34.03654218895978,85.41299326189188,68.13294648267541
232,34.14224933144426,85.77907033276927,68.25482582630664
233,34.19065198609661,86.11705978263849,68.37228513401764
234,34.31933713913424,86.42592050944421,68.58766525044453
235,34.42410070046453,86.81162260008803,68.67000703213267
236,34.57275513255196,87.04373209182098,68.95933236880667
237,34.6416986256882,87.30115211122786,69.07210692362165
238,34.772854753241695,87.69031293496167,69.13707639748667
239,34.90472079269414,88.01250573797032,69.25222095272801
240,34.9175442981192,88.4410972571027,69.33075191882838
241,35.052934828983766,88.73376955602107,69.47605277892936
242,35.10882462177595,89.06752196948118,69.55044163027868
243,35.20153827606857,89.36391400037483,69.81241500632329
244,35.356395955787924,89.81798153335028,69.91397730746904
245,35.36921946121298,90.23326189195714,70.01644009633067
246,35.43328204968485,90.49856044653052,70.22724245566609
247,35.51227925983779,90.83967212323064,70.30039182575274
248,35.525102765262844,91.17871722716163,70.31746843580017
249,35.632432618097404,91.51063388435124,70.53378087282178
250,35.77269245553365,91.77663841453952,70.5674867285451
251,35.84285330932084,92.13264069694688,70.73335260452578
252,35.99490551773094,92.50699336777694,70.7645388188794
253,36.0387430564575,92.84509978850674,70.92741466356752
254,36.108903910244685,93.10257594747009,71.05757608653997
255,36.155807743477396,93.3513805421758,71.17204470293805
256,36.23997976099574,93.70541643336485,71.26836216270021
257,36.258920052835165,94.00245282120633,71.44987062823472
258,36.284259121618234,94.37163146322189,71.5809675242155
259,36.41301464650341,94.73409068972566,71.68945337618933
260,36.45472991310536,94.88206917352701,71.83389098617093
261,36.467553418530414,95.22968576632204,71.98869955816636
262,36.480376923955475,95.65573910236165,72.09450147383971
263,36.493200429380536,95.96311526515703,72.1689315988866
264,36.59544671595812,96.27843656250373,72.3076487489848
265,36.7093683254204,96.7048046951099,72.32149179879627
266,36.72219183084546,96.92710357215297,72.457412747545
267,36.735015336270514,97.24673887213879,72.5397900732212
268,36.789716966113176,97.48718927110247,72.69961458791195
269,36.81429119798922,97.8761375985967,72.73603337474569
270,36.8428540148757,98.25152096356943,72.86793886108251
271,36.88232530842017,98.56305691942028,72.90326678546532
272,37.11134803032238,98.88628673708776,73.09991033943817
273,37.26527364029669,99.20737081758335,73.30409260882786
274,37.27809714572175,99.57640703444137,73.41877799367447
275,37.290920651146806,99.95349946556618,73.46706916154103
276,37.353499319613604,100.26055664495541,73.64285417842507
277,37.366322825038665,100.42676758587217,73.6948434774858
278,37.4613978100821,100.87520806470965,73.78755198717016
279,37.532323149317435,101.13411131680212,73.83886359793324
280,37.58941904509804,101.51307154536575,74.00928528826002
281,37.65114533817894,101.87485669958257,74.14918024847974
282,37.763565656187765,102.209076665109,74.22382316508887
283,37.83372686872282,102.554266457358,74.32025498358323
284,37.90190119034408,102.83048799412197,74.45696804457064
285,38.17953640662243,103.04218928481137,74.56902521885469
286,38.2882281958268,103.37863554321845,74.67224079912589
287,38.37131041876519,103.59828033960079,74.7425757470746
288,38.50276868676303,103.85728532776405,74.92271078094704
289,38.51559219218809,104.27936526194455,74.97608064226053
290,38.52841569761314,104.52319734160963,75.05996440370382
291,38.59992291674623,104.9338147388221,75.1852696992831
292,38.68623953455021,105.2129508382574,75.26601610417919
293,38.75955021218179,105.63899874510032,75.36174329126744
294,38.80743345545123,105.86920161778016,75.49677517627228
295,38.97808057672152,106.18060335859329,75.61880326007682
296,39.05024299251397,106.57487929420878,75.72636373627378
297,39.14543118731901,106.92530009953836,75.80707561081542
298,39.27652601604648,107.21993850454676,76.01846195416968
299,39.381087345998026,107.47796878763052,76.21513819860607
300,39.608725621246315,107.74866545408959,76.30011092788223
301,39.6604191753516,108.02091140162138,76.41425542245271
302,39.8159867255719,108.33254663133451,76.55554248312006
303,39.8999527582726,108.59082355572134,76.61912735643298
304,39.91277626369766,108.79225341617492,76.7219584177404
305,40.031214372482424,109.23317883989446,76.7981747001067
306,40.08413983796814,109.70361308374363,76.90719781610774
307,40.189771130182294,109.98882259198578,77.01719423434322
308,40.202594635607355,110.33614829828113,77.0776849785281
309,40.21541814103241,110.55295998506361,77.08876162180184
310,40.22824164645747,110.95391659940938,77.12580155494463
311,40.28298154567106,111.17193780436246,77.22836199324561
312,40.29580505109612,111.49021186621482,77.35952764081212
313,40.30862855652118,111.801172438826,77.40343566667143
314,40.5075754138616,112.13968902602858,77.4212115433074
315,40.57032235035483,112.44272310147922,77.42617140016677
316,40.61266566079554,112.80683542564847,77.47184390232843
317,40.6254891662206,113.20601420680558,77.53442237892509
318,40.638312671645664,113.40795315640835,77.62246848960574
319,40.66937573943473,113.7269960565657,77.74696769443085
320,40.704154374132145,113.96775665897883,77.78365532053567
321,40.72887871117684,114.27834544758964,77.86088368392879
322,40.849600577399016,114.5612883117199,77.97727048665345
323,40.910683122692504,114.88578421387565,77.9900939920785
324,40.98529790430716,115.20775265128978,78.16096406238938
325,41.08468626224423,115.549579283236,78.17308081557744
326,41.24012348568183,116.01262035359869,78.23956027385695
327,41.32489230841779,116.21118237651581,78.26993386321308
328,41.376225587595215,116.5997715649706,78.26993386321308
329,41.542593013654084,116.97457079135977,78.38372971490728
330,41.603524780136595,117.23735299130047,78.43203977184793
331,41.763621899713215,117.46690463867455,78.55300445816206
332,41.77644540513827,117.83818739270325,78.68099031900921
333,41.86115651055766,118.1928309148469,78.76906240049172
334,41.95754559536579,118.49498468359725,78.8711091682321
335,42.233881371677576,118.61416660167995,78.97206156442216
336,42.27361242234558,118.92961347115575,79.01455190696635
337,42.412869396911084,119.18925399074556,79.08399218519965
338,42.46127205156343,119.50429016544385,79.12346139403084
339,42.54057501526801,119.74150729537446,79.16666644368019
340,42.55339852069307,120.0909697061262,79.29414638501893
341,42.62416815023406,120.37645770146241,79.38392908443538
342,42.71303113043449,120.70758518802666,79.40077329835081
343,42.94706939883264,120.84859574543052,79.49942454693358
344,43.08552174127695,121.16541571073472,79.51940819392475
345,43.09834524670201,121.41847435026705,79.5614200597436
346,43.16240783517387,121.72780205468132,79.6033402496733
347,43.35565994130758,122.10795448375431,79.61636488228496
348,43.48818946641525,122.50904905532325,79.73916076212055
349,43.54449344707409,122.74349119838448,79.78758590514451
350,43.598992789308,123.06293254153556,79.83448420664054
351,43.691707484209715,123.27588781243276,79.90757138974728
352,43.704530989634776,123.56954370812862,79.98069264862218
353,43.766432121266185,123.77643122845618,80.0073404367416
354,43.83826560185065,124.18434885840429,80.12886769146105
355,43.97774097866306,124.48006835616111,80.28363639558826
356,43.99056448408812,124.73017600904753,80.28363639558826
357,44.08609172797913,125.14848058737968,80.38537710672377
358,44.117962727430836,125.34018993901239,80.40556404800535
359,44.1307862328559,125.72910617989808,80.48455408514258
360,44.148118764049386,125.97283498464401,80.56779069715904
361,44.191367464710034,126.22101094888053,80.61754586020078
362,44.20419097013509,126.54481687310984,80.65125171592412
363,44.21701447556015,126.8413724027901,80.72250826997012
364,44.259288183215816,127.16375582886114,80.74942325610184
365,44.510179468887195,127.54668410670936,80.76927782140463
366,44.59570446804184,127.8666152340711,80.91984800396307
367,44.639542006768394,128.11124535405344,80.94583599058497
368,44.693370931201656,128.48298285260205,81.00199278760596
369,44.745622072099195,128.8179555197384,81.05862293768482
370,44.82632057871623,128.99358336592425,81.14919080777125
371,44.845260870555656,129.35843708444548,81.18336980358046
372,44.899049787889076,129.63196508601916,81.18336980358046
373,45.0590053938477,129.7900642144003,81.2721998813336
374,45.109813517401776,130.03884263262069,81.28998324361804
375,45.23817653925992,130.38090714243813,81.38417833629202
376,45.29042768015746,130.8008933316673,81.42142962137402
377,45.42460827943694,131.07295980507615,81.42804250254167
378,45.437431784862,131.41862155858445,81.47545972317108
379,45.539350001954205,131.6661261721089,81.47545972317108
380,45.63012025903765,132.01641228515797,81.54637576464914
381,45.715258218854835,132.3191619900071,81.54637576464914
382,45.82992599933581,132.59749321727736,81.69671488374968
383,45.944907799811766,132.72362952529997,81.74867958871698
384,46.01225189595307,133.05116027551836,81.79061792923757
385,46.025075401378125,133.45624813107443,81.79557778609694
386,46.06387448697911,133.75115315866952,81.86103855309298
387,46.085829616251466,133.98351851064587,82.03012964509622
388,46.121678833656134,134.18982066983705,82.04586895655764
389,46.121678833656134,134.42876615586013,82.08950894936731
390,46.1681918036379,134.7695652037251,82.10855644339397
391,46.282171949192715,135.1599090467924,82.17449702139507
392,46.330055192462154,135.4633666089967,82.20345798849857
393,46.398817967280024,135.71673899968746,82.32243628189136
394,46.472480320755075,136.01755644748846,82.3356779660265
395,46.49443545002743,136.24805415288648,82.40192481691457
396,46.53386308549991,136.6579867352636,82.45747545255071
397,46.54770613531137,137.03351964367081,82.52632905103593
398,46.54770613531137,137.29227105838143,82.57219277432648
399,46.64433608956576,137.58596339554356,82.62349887955028
400,46.76795444853056,137.81853429346174,82.62349887955028
401,46.82529179689269,138.18008881736745,82.62349887955028
402,46.838533481027824,138.4611773197882,82.65135470883887
403,46.9504678235334,138.82077603912094,82.70418130363849
404,46.963029487121645,139.0267340730549,82.82743145400876
405,46.963029487121645,139.37618720166108,82.87856331218876
406,47.038250936706085,139.65457608410287,82.93280081258585
407,47.08392343886774,139.91656116164015,82.93280081258585
408,47.09221564378973,140.3148112001445,82.93280081258585
409,47.100507848711715,140.58214305189185,82.96424776653699
410,47.100507848711715,140.92906112430802,82.97599849298797
411,47.100507848711715,141.1763830455608,82.97599849298797
412,47.151746931758524,141.44356361047227,83.04930353236377
413,47.221221926823155,141.72381194253347,83.04930353236377
414,47.221221926823155,141.89310871900489,83.05405477638807
415,47.27224923278156,142.26153738544193,83.12619623960282
416,47.27224923278156,142.53294010039355,83.19474336525334
417,47.29844470760529,142.9265341061452,83.36645700091859
418,47.29844470760529,143.15400644688353,83.37306988208624
419,47.344308430895836,143.48046879108423,83.4662292961147
420,47.344308430895836,143.77286982911838,83.58385407479898
421,47.476070838201395,144.05601924387494,83.65294214961209
422,47.476070838201395,144.33312411064594,83.72928082841925
423,47.54245653383886,144.64121137430226,83.7353976148336
424,47.64527748746863,144.98694420010392,83.80955838821527
425,47.76632725790126,145.21952879313463,83.84717137611636
426,47.76632725790126,145.54093647139274,83.88553302642364
427,47.76632725790126,145.77906374085214,83.90110418657322
428,47.85204536549376,146.04114055189538,83.96783616379699
429,47.923519054221096,146.34660673201307,84.02119588223849
430,47.94691320844318,146.71240336794202,84.05338468981189
431,47.998473946941786,146.90476704816697,84.15456624595367
432,48.058961119148314,147.11186451282015,84.2308129799802
433,48.14763995253678,147.60016869996164,84.3022367396682
434,48.14763995253678,147.8147879584463,84.34141885826274
435,48.188116059599075,147.9627036039497,84.43362400726132
436,48.188116059599075,148.22172309817887,84.47920966535655
437,48.247991457065275,148.57554193386162,84.52527498772137
438,48.247991457065275,148.8481798068579,84.57665055145115
439,48.32054267520242,149.03674450587582,84.57665055145115
440,48.37696162306385,149.31725953512233,84.59238986291257
441,48.459995604266695,149.76752627559705,84.62069083796223
442,48.539243134056406,150.076865596288,84.62069083796223
443,48.56345956177414,150.2781819737651,84.66627649605746
444,48.632884446600876,150.628713227308,84.68531922553291
445,48.956135440243045,150.84894463176022,84.77347540376101
446,49.041611406511095,151.06906102634528,84.8110715360647
447,49.041611406511095,151.44453756067216,84.88716295425931
448,49.133850300799175,151.72534154078028,84.92515280717302
449,49.133850300799175,152.05461419568485,85.04910439708165
450,49.133850300799175,152.37989506198295,85.09010981608985
451,49.184704972835405,152.56117891799525,85.16636952239614
452,49.184704972835405,152.79246509104445,85.28029149253628
453,49.30479403250848,153.06804292795601,85.3169791186411
454,49.30479403250848,153.34656176472208,85.37493992311315
455,49.35200749345149,153.59581063348628,85.4375920029984
456,49.35200749345149,153.8206956206419,85.45701561677745
457,49.397679995613146,154.190575556306,85.54598039463079
458,49.456857909720675,154.50807428236257,85.56155155478038
459,49.52330458181417,154.7306268973361,85.62525025154812
460,49.604600006487075,154.97611348588094,85.62525025154812
461,49.66185688030983,155.281451270262,85.6989196260175
462,49.88744096017213,155.4958020390678,85.86300537106649
463,49.88744096017213,155.8662257431693,85.87877241107688
464,50.042346022785736,156.16961624297886,85.95965688266195
465,50.133051026186926,156.4186696415935,86.04208255754114
466,50.235044377195464,156.79610418951205,86.15269377249024
467,50.235044377195464,157.12875869977896,86.25262787721798
468,50.235044377195464,157.35881561965297,86.2718223159466
469,50.26847300261218,157.66867499752837,86.2718223159466
470,50.37285169401403,157.91719729314812,86.27843519711425
471,50.46703308977615,158.1673536832078,86.32384716388289
472,50.58981820859422,158.26384621817905,86.38469953076087
473,50.58981820859422,158.5448669466406,86.44622178715386
474,50.656389736815896,158.87450735642523,86.4757327277903
475,50.792738916487316,159.36676015987828,86.53298960161305
476,50.792738916487316,159.69116191997765,86.5810978626705
477,50.792738916487316,159.95016867007837,86.5810978626705
478,50.93496161512923,160.14421533577072,86.64485253789488
479,50.93496161512923,160.51189822912755,86.70541280796235
480,50.93496161512923,160.66029485922576,86.7115295943767
481,50.93496161512923,160.9773658643237,86.78002115074636
482,50.93496161512923,161.21121204951783,86.79304578335802
483,50.93496161512923,161.60022047227466,86.81209327738468
484,51.02067179825028,161.8197183762498,86.81209327738468
485,51.17220770817423,161.98644894971386,86.86856899738146
486,51.24528145887318,162.29006672045497,86.92589217299732
487,51.29106451273266,162.6303136139456,87.03744107318896
488,51.322511466683785,162.88122144403877,87.09923234937857
489,51.322511466683785,163.18086072507694,87.1113491025666
490,51.37755124322764,163.50734343779556,87.17921599282721
491,51.3953271198636,163.69324958281683,87.21134432934399
492,51.40837056880989,164.0086535942541,87.21795721051164
493,51.58770509290574,164.28037872089294,87.24004287174178
494,51.64157984880153,164.46710480729922,87.33174063542846
495,51.68178492993576,164.59283218017646,87.37977378286526
496,51.686536173960064,164.88231965937672,87.45589538140709
497,51.748544291807114,165.07588537729941,87.45589538140709
498,51.75329553583142,165.41575705921684,87.45589538140709
499,51.758046779855725,165.7933876760098,87.47322791260058
500,51.856713087211894,166.20104298645077,87.49056044379407
501,51.88144797822736,166.52541255579638,87.49531168781837
502,52.015294392638054,166.82910052015237,87.49531168781837
503,52.15384516081466,167.18641193466812,87.51685773816342
504,52.21094105659527,167.39226967771785,87.58184590217593
505,52.26220823072462,167.56055787132115,87.65439712031306
506,52.293956999864236,167.74785067403363,87.67912145735777
507,52.34355265362434,167.97809142139477,87.67912145735777
508,52.389416376914895,168.29210311340222,87.75251872935098
509,52.45647915180334,168.62183445438492,87.77194234313004
510,52.609237356407014,168.92687741270402,87.8295442545631
511,52.68015339788508,169.13082253171675,87.8295442545631
512,52.83631907787158,169.39287687634814,87.85149938383545
513,52.866927066573304,169.6809035316685,87.88101918885111
514,52.91823867733639,169.93800394657094,87.88101918885111
515,52.95783023720884,170.0754420889145,87.88101918885111
516,52.989256242889894,170.50740767494005,87.90320323016834
517,52.989256242889894,170.81707240155905,87.93310334564083
518,53.140417444333465,171.15291265263363,87.98377945287267
519,53.264507088963526,171.38417442485698,87.98989623928703
520,53.316067827462135,171.5580102911903,88.06305845984011
521,53.375549537929295,171.90568931142496,88.11914588700955
522,53.48702390134199,172.08850901093047,88.28132294275566
523,53.50414970571275,172.31341282189368,88.29865547394915
524,53.57390785074925,172.67890107471675,88.30340671797346
525,53.70625634349551,172.94214233749295,88.30340671797346
526,53.70625634349551,173.26839276340024,88.30340671797346
527,53.82521725406908,173.60024529216582,88.31515744442444
528,53.82521725406908,173.91333460838172,88.39071071971836
529,53.82521725406908,174.33268704349152,88.41629202394971
530,53.82521725406908,174.57695821303838,88.43362455514321
531,53.84540419535067,174.73702762392563,88.45893578028618
532,54.03075824633927,175.00811469701745,88.53942170347328
533,54.07659343101973,175.20047054786284,88.60350222180523
