Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit
66,14.276341329185204,14.000656746230158,22.67888148336661
67,14.416062832956854,14.14185132818777,23.055020201391393
68,14.490124015350247,14.330042266551896,23.410890990500857
69,14.589833708495078,14.432638044225731,23.716199670482602
70,14.803011862731092,14.542001125479525,24.001732999648638
71,14.858044604273058,14.70313542912235,24.289286919742374
72,14.913077345815026,14.825320999003111,24.46210624260261
73,15.035631215363566,14.916894669446695,24.63691981423149
74,15.090663956905534,15.083960464066067,24.892583665697806
75,15.18637543662235,15.12105543786036,25.17281422989965
76,15.366090710599735,15.194181603275805,25.417956569473795
77,15.520827852615673,15.261153986321489,25.68007518133448
78,15.732471647939184,15.38226029053708,26.01800686679772
79,15.91962279911246,15.458009656555296,26.301017609839153
80,16.04717645926498,15.563923825374545,26.54296619203968
81,16.27107520451815,15.683628608720145,26.85492385047574
82,16.361489029291945,15.825678837983768,27.13219622173677
83,16.521673876827766,15.934177268733132,27.46065312349186
84,16.680145076114012,15.971272242527425,27.61004534063186
85,16.850552179573615,16.051061215030227,27.883860835671406
86,16.920795746733837,16.220251790190442,28.049151083160968
87,16.975828488275802,16.370299351311097,28.248818325255918
88,17.107795130828695,16.407394325105393,28.462600502092794
89,17.255928058911728,16.531749304394303,28.74337740977345
90,17.43612369857155,16.59490964335694,29.028858645830105
91,17.526157971822336,16.85219094798188,29.31554291160275
92,17.6605650449194,16.889285921776175,29.574283905913898
93,17.71559778646137,17.02845048277789,29.75103902067145
94,17.843488301752412,17.111162906052773,30.049675422154728
95,18.111489773677878,17.214445756954966,30.29772960052291
96,18.30919760345702,17.391864302073536,30.61768125821582
97,18.364230344998987,17.468289596238147,30.90521356976418
98,18.45348735750572,17.557361071574327,31.071589444115695
99,18.574311313464342,17.590819901007723,31.23504381816041
100,18.62934405500631,17.76117284651726,31.5592166961277
101,18.7302539364943,17.98538473207197,31.909063187305332
102,18.841939398567067,18.10885137097665,32.190420191172265
103,18.90933204145086,18.176764781881015,32.46086300780613
104,18.990983953686943,18.252827329322628,32.6646097148883
105,19.06704693740228,18.42333343089631,32.952130809340794
106,19.151944020372973,18.51203680637853,33.0751836186985
107,19.31926908692515,18.64420945865104,33.347755036362464
108,19.421329308908827,18.677668288084437,33.54832671209707
109,19.556820429536284,18.775001885788612,33.83398971056879
110,19.72710057932308,18.899099480529113,34.17869071840387
111,19.832723774516378,19.042936387650393,34.42126743685588
112,19.89022262217398,19.148065280822724,34.59678330438284
113,20.05016263595028,19.240564717376508,34.7817600271906
114,20.207761966911622,19.273338503835657,34.92372584551126
115,20.288237670966975,19.44730204309593,35.18353029025609
116,20.37181719698773,19.48065964571491,35.49777277635386
117,20.417664565666605,19.54154802225409,35.7361225616207
118,20.568317624216153,19.62220656152977,36.0324812241514
119,20.79033901661542,19.65566539096316,36.38721580733427
120,20.870814720670772,19.77383643707155,36.507242267397324
121,21.028173272453284,19.969339812225968,36.72139774006107
122,21.221900035886225,20.04551360059324,36.89936595309499
123,21.279564251918504,20.24184210250863,37.040234539801695
124,21.351429795197753,20.380582106856114,37.39534752280527
125,21.437284449748425,20.48602877991755,37.55851398404188
126,21.556826676630124,20.519487609350943,37.87243499928528
127,21.721166383956607,20.726161903778188,38.16820040948819
128,21.797229367671942,20.759620733211584,38.33788393484786
129,21.885205300459305,20.878342798416433,38.61113980599353
130,21.93105266913818,21.13071929251556,38.814707103442025
131,22.042225890723167,21.187579103660436,39.03610044456625
132,22.088073259402044,21.321516508249687,39.24949826961554
133,22.13392062808092,21.398151292392985,39.45053897274411
134,22.259953148559838,21.522519631815015,39.65997735612977
135,22.405981128676757,21.555978461248408,40.00954913871948
136,22.52624104489327,21.611253090429468,40.29756397131845
137,22.65839218656726,21.705935080474006,40.55122687542222
138,22.809688272222303,21.75365057886541,40.82304517884843
139,22.888809836601542,21.777546154952965,40.95858520967114
140,23.005382434092468,21.95074078576817,41.27317188966752
141,23.051229802771342,22.065324063505,41.583026130799325
142,23.1528885067721,22.074606144243162,41.965226301916196
143,23.466141451843942,22.118177171052732,42.25196487022111
144,23.622236175119127,22.221797144689827,42.395402216198804
145,23.779915411089632,22.327396560811998,42.63148926629525
146,23.824664152844747,22.41724338703498,42.829811683374395
147,23.93017151554333,22.581914695502466,43.1183618830499
148,23.983942838885984,22.678197554650193,43.40449226994986
149,24.094189161390386,22.687479635388357,43.52481507775427
150,24.207497532032555,22.839004026199724,43.7396340256626
151,24.322374293884955,22.90386177059215,44.042065870769925
152,24.45628348104156,22.913143851330315,44.165406831827575
153,24.569996783359215,23.11693103611992,44.32052974179948
154,24.690372874294404,23.306444447839112,44.5278080612973
155,24.806476682088125,23.352760762356674,44.71155930873836
156,24.93810777049861,23.48201963944634,44.91521788005086
157,25.093797717125007,23.491301720184502,45.113999343909185
158,25.35313877978502,23.500583800922662,45.454660809863284
159,25.515662592305375,23.594075810785192,45.63549334576995
160,25.587583477295667,23.721644672712923,45.85664486332486
161,25.648044341323935,23.773191431740745,46.122737305777996
162,25.86624412104872,23.78247351247891,46.4293340999419
163,25.970410223190093,23.82105930202538,46.69527342869134
164,26.09182424318721,23.830341382763542,46.85576414148227
165,26.240969629758922,23.85904971904329,47.00661657143527
166,26.444417759185022,23.92968102464831,47.249247745368876
167,26.60578698235915,23.990972071649544,47.3547234925496
168,26.66429194655912,24.078147731596793,47.64554563671787
169,26.731816291366943,24.250298169040935,47.87146689442244
170,26.777663660045818,24.265167354442994,48.078999416214735
171,26.851738859017097,24.30889775975623,48.350075846753654
172,27.0244709326289,24.430254527233465,48.501281229939046
173,27.16338214917615,24.655354666800257,48.678888035093806
174,27.225223871763255,24.789882832956998,48.73878500977354
175,27.30117623433987,24.861190752808394,48.97263409463405
176,27.381387500293823,24.937476440346565,49.10818910593878
177,27.472140650225732,24.942157131367985,49.36648746753427
178,27.602805245741326,24.981062093354172,49.578521515530596
179,27.68339306152232,25.027862721239632,49.875547383295654
180,27.788372943294274,25.130097330439277,50.03312345931182
181,27.808808382733805,25.15822421341425,50.19135457412703
182,27.906304703652523,25.189909969542253,50.30762853326506
183,28.006631162771424,25.280910964705356,50.552155299222235
184,28.11723739626948,25.375018018735183,50.82148814246038
185,28.221140768350928,25.45383931694244,50.91783700775946
186,28.371729222754084,25.563113959603847,51.13420261725208
187,28.41461046988082,25.69081617543417,51.40699621621868
188,28.513276230790723,25.824737628258948,51.546184922601626
189,28.677790656794667,25.826359738616464,51.723772997520996
190,28.763053296879377,25.9818765251025,51.936626871196324
191,28.79521738486389,26.065431385134623,52.02322524439883
192,28.938346133896715,26.217131455831037,52.22529576350195
193,28.949572685531813,26.218753566188553,52.551666646275066
194,29.035211784704547,26.33055772029461,52.76407861762552
195,29.046438336339644,26.378951744396556,53.07335739469463
196,29.160697039780672,26.518468021922025,53.22507103815941
197,29.197941766016147,26.615754512091844,53.35367956641333
198,29.251922657838758,26.699895648729136,53.49405810568961
199,29.290121988399115,26.804104475401743,53.699965505090134
200,29.345119991421775,27.065008059657107,53.94141491572994
201,29.477316654151217,27.066630170014623,54.075821320530835
202,29.532222309790523,27.183752819739464,54.25207858432638
203,29.5373385102712,27.18537493009698,54.44379527236109
204,29.604178224130386,27.312641695579373,54.602559763243576
205,29.655511467442672,27.449285785061182,54.883181068855336
206,29.739100254930786,27.642582722915535,55.02758093267867
207,29.744216455411465,27.77810429332723,55.19861800963747
208,29.81733282507737,27.823443535833256,55.35870361122759
209,29.87388842699204,27.825065646190772,55.458217460606285
210,29.96126057801255,27.898605471943608,55.543540968071795
211,30.123830662102495,28.056714427120067,55.792414482065475
212,30.14798932001248,28.101174252568615,55.918290500079785
213,30.186552673155536,28.282058232250716,56.11280381465241
214,30.261959748553203,28.36259338385927,56.21514607209666
215,30.35960797144428,28.42966582585809,56.49693578398767
216,30.463201104252438,28.431287936215607,56.72985815384724
217,30.713598020592695,28.499608424408468,56.97303028668989
218,30.796975742222532,28.546292189123527,57.14195603555537
219,30.840746334927132,28.547914299481043,57.379939056432974
220,30.882188501598694,28.54953640983856,57.706068520457585
221,30.917074777619746,28.60566936625799,57.90224815486995
222,30.987245602553692,28.607291476615508,58.024040219696246
223,31.06366085624803,28.65485347847678,58.21325949405409
224,31.132651824999492,28.703530596280423,58.43229232271784
225,31.175288867400326,28.792054720132473,58.60057099026295
226,31.180405067881004,28.922394805009493,58.69132897076107
227,31.27234767746083,28.990215025780923,58.85331343375518
228,31.337773032876203,28.99183713613844,58.94699064684369
229,31.423453978841696,29.03980871208472,59.187041444974966
230,31.455042153411256,29.08685094839381,59.40802256878386
231,31.52914306821079,29.088473058751326,59.53697204288758
232,31.575824430661193,29.125649971214024,59.59380639423874
233,31.79495246268805,29.163858978396263,59.821754245137484
234,31.851508064602722,29.375179962405923,59.91769232643636
235,31.857208081243225,29.37680207276344,60.09695700695141
236,31.862324281723904,29.419297051888826,60.27815722339038
237,31.86744048220458,29.61191246406088,60.479564327439526
238,31.95923755433011,29.666329197429928,60.72373282304316
239,31.964353754810787,29.771956527476807,60.874747281727274
240,31.969469955291466,29.836647221893465,61.005476724566485
241,32.016104127173904,29.8663433297183,61.1966600710057
242,32.150679302716874,29.965804615839204,61.46662757281143
243,32.27277037835453,29.969552233008915,61.58644662138643
244,32.418814330790646,29.97117434336643,61.72382166189006
245,32.52787085294985,29.994662937049476,61.87631495331293
246,32.64551673907149,30.03073962887796,62.08652079179143
247,32.73911987923369,30.14625717811915,62.22182138846142
248,32.74423607971437,30.147879288476666,62.47741144815386
249,32.82462649671594,30.18454790407073,62.78826678636845
250,32.87960540084405,30.186170014428246,62.99986866457088
251,33.0255162283094,30.260883059169792,63.2323016029433
252,33.074349560938586,30.26250516952731,63.324415315445165
253,33.13953093567907,30.28506481623424,63.50108137337487
254,33.25253338628717,30.36700287373558,63.600050813797814
255,33.44636806892867,30.464597865799497,63.82592477097988
256,33.51826485693122,30.500674557627985,63.93278093111972
257,33.523381057411896,30.531357625156403,63.99901134521029
258,33.60475198284072,30.60614263012011,64.11703582780072
259,33.71893746102135,30.733897388200752,64.23292340797619
260,33.80936475945164,30.75774506740949,64.41365013660653
261,33.913651471327526,30.7982936683523,64.59322571651762
262,33.968630375455625,30.870894083853536,64.87430802890944
263,34.04051843735714,30.89858155937939,65.02110042490594
264,34.12286835014268,30.92626903490525,65.18640941176855
265,34.16691104120865,31.01222022338539,65.30515600174105
266,34.27887542429262,31.20433972113174,65.4222638664667
267,34.38052276289352,31.218321732831082,65.54983493591108
268,34.41700759460839,31.30673958803477,65.77259057172239
269,34.42212379508907,31.420005180790735,66.00105640163721
270,34.555915428953256,31.47788649864591,66.22074186659646
271,34.63967807663324,31.479508609003425,66.32426481843248
272,34.69988893933565,31.54066874182022,66.59910686030409
273,34.70500513981633,31.626156293142305,66.75478512684467
274,34.71012134029701,31.678478808651324,66.90164439766053
275,34.76444967758506,31.749967580108166,67.03303254776128
276,34.81043874683361,31.826002238003316,67.16485191059556
277,34.81555494731429,31.827502382909994,67.38583327902167
278,34.82067114779497,31.879824898419013,67.6405251514822
279,34.82578734827565,32.027277430414216,67.82725898151203
280,34.86227217999052,32.09464216302977,68.03697010619318
281,34.99374363949178,32.148051531997666,68.13428206313128
282,35.020726323297986,32.225638460282426,68.37906042069946
283,35.12272372777136,32.271032022027505,68.42126425493099
284,35.21657550596548,32.27265413238502,68.66362680155606
285,35.37791568489387,32.27427624274254,68.79337435913185
286,35.44577123746795,32.28642660057796,68.86983795594773
287,35.569736046196105,32.28804871093548,69.07294054729205
288,35.71549007877003,32.31307180300447,69.27432714877426
289,35.75405343191308,32.3337363707913,69.42735847003242
290,35.75916963239376,32.41405814552637,69.57746685893878
291,35.95790468992028,32.44321102980409,69.70792647426163
292,36.150270717428256,32.58462691985777,69.88532190369779
293,36.32510755036909,32.66489547741459,70.0206927257727
294,36.3394326386542,32.89316838241862,70.18311366153168
295,36.37883778520628,32.928106974724685,70.32125616332264
296,36.56781164893236,32.998413459923526,70.50939936346339
297,36.572927849413034,33.00003557028104,70.67623626323942
298,36.724822678794226,33.00165768063856,70.83042295449195
299,36.815440480589764,33.12913551090782,71.2003804849746
300,36.82055668107044,33.16334770428801,71.45944407756797
301,37.03112731262717,33.19158474262438,71.5633770897683
302,37.13179784668522,33.28595320575567,71.73699214516934
303,37.1709106652693,33.33996015862752,71.83169832907731
304,37.22146750733138,33.442202904893186,72.04824158725884
305,37.27662759933988,33.48926565683211,72.25848698377209
306,37.31669000974367,33.5592914098777,72.37183703876632
307,37.3668507629762,33.750762836441325,72.49178978022431
308,37.486567768133725,33.75238494679884,72.60440354924559
309,37.563868208680304,33.78823132812113,72.70019856031811
310,37.63433093707318,33.85079651572559,72.90325627943682
311,37.7416363413203,33.967329192454805,73.11213097851035
312,37.783786775580374,34.063027834310205,73.15757789804357
313,37.84279265125034,34.18163689320315,73.3897406798288
314,37.919826567126336,34.34127439222701,73.54860799353678
315,37.99756202153194,34.39419226687134,73.70228575064075
316,38.01432970099135,34.52317954242976,73.74626711196423
317,38.10690884054004,34.624603625218086,73.81896460366548
318,38.13655045751396,34.78207514327316,74.04162197127151
319,38.141666657994634,34.78369725363068,74.17641868618657
320,38.14678285847531,34.900935347561315,74.35904804899697
321,38.24987885982126,34.98142568375195,74.40309010348035
322,38.31042732726537,35.03439147425519,74.50902740329562
323,38.37851501583394,35.25537144797812,74.58908288869307
324,38.44982932672853,35.36402131478371,74.77542750042535
325,38.50872524607401,35.36564342514123,74.90925553991583
326,38.75581520578889,35.4281127913675,74.93689874226261
327,38.867443474639956,35.48982978865,75.06695314321918
328,38.938678185683614,35.491451899007515,75.18689740367898
329,39.056447755500955,35.49307400936503,75.30907770602656
330,39.14527013240247,35.558433830642244,75.54245032626417
331,39.150386332883144,35.68403188196602,75.71637876962909
332,39.2194423900587,35.700267487672924,75.87572186889243
333,39.22455859053938,35.75842333248404,75.99369471243571
334,39.31386192530761,35.81006368480836,76.11609807109305
335,39.43270637536822,35.84281700722376,76.26318297566728
336,39.59448762034031,35.941638053105535,76.34585530599105
337,39.67703936988207,36.060270315401674,76.43113637937219
338,39.7670757166547,36.19938588411919,76.59911007522653
339,39.90460083276272,36.26948695922561,76.72132034456371
340,39.97105944116768,36.37101502947506,76.78878894922755
341,40.03906217567703,36.46384851415443,76.84347281846338
342,40.11994441389028,36.465470624511944,76.98345792170642
343,40.2367135913933,36.50797553458328,77.06474989272601
344,40.32526619964612,36.5095976449408,77.21479029160437
345,40.39190087945222,36.59350085579877,77.33213373671367
346,40.487668920431375,36.635801704331136,77.55974487041799
347,40.64593176199405,36.70344163189032,77.75558611394901
348,40.69836823445665,36.70506374224784,78.03497381955097
349,40.854919462254614,36.7852841359333,78.14258631940017
350,40.914924667244776,36.906583266764684,78.31216167467434
351,41.00402646587334,36.957674372261934,78.4492897052328
352,41.22788151337809,36.95929648261945,78.53007017560842
353,41.24784187500246,37.08561118669697,78.67617345835139
354,41.32775053655905,37.09905014440789,78.70308302956451
355,41.33286673703973,37.14485736724945,78.78248537815112
356,41.430717639105175,37.14647947760697,78.94764726824789
357,41.46190735589727,37.14810158796448,79.1378638050149
358,41.505719377393355,37.149723698322,79.28802899343451
359,41.537425310821526,37.35316525483729,79.4454565917803
360,41.689666923250414,37.428677714100566,79.6470740243799
361,41.75763866842793,37.43029982445808,79.80584949694351
362,41.88701844184446,37.503245114666406,79.91062545737844
363,41.9105216186521,37.50486722502392,80.02725723664211
364,42.06288632929677,37.50648933538144,80.08310105126402
365,42.10157579365617,37.57655405742179,80.10459459128212
366,42.19649130321027,37.578176167779304,80.2671219755557
367,42.20160750369095,37.69488906223102,80.33731698351326
368,42.308696110155644,37.69651117258854,80.4969008717281
369,42.31381231063632,37.69813328294605,80.61681922212668
370,42.318928511116994,37.71157224065697,80.84725357886298
371,42.3681725272599,37.779036660237345,81.01925414651046
372,42.37328872774058,37.9320846295906,81.10873436798002
373,42.40201121348939,38.00811928748575,81.19038614409232
374,42.446053904555356,38.05245635677714,81.37960264486077
375,42.59009156835985,38.072465443461624,81.58548278435566
376,42.645275678404616,38.12329808664292,81.80420622532091
377,42.73552370412898,38.18425861062185,81.86889423180693
378,42.82036835707632,38.24033728732757,81.8969676633191
379,42.825484557557,38.241959397685086,81.99039306668156
380,42.97767462145832,38.29425062424194,82.06000880675636
381,42.982790821939,38.441273337553056,82.24883523484576
382,42.98790702241968,38.57422152191128,82.39456790990414
383,43.016629508168485,38.57584363226879,82.55856014479289
384,43.10002870851607,38.57746574262631,82.6757829593338
385,43.10514490899675,38.64528596339774,82.85257675297734
386,43.172389057607035,38.71078284202604,82.9258068601961
387,43.211348730861125,38.750713344380515,83.03314871867809
388,43.216464931341804,38.794072658645916,83.23293857992488
389,43.304409524038896,38.79569476900343,83.36059912537647
390,43.327919985187094,38.84724649550078,83.4768322743749
391,43.33303618566777,38.91506671627221,83.62249614466243
392,43.434097200734456,39.045396686426905,83.728600499772
393,43.47350234728655,39.04701879678442,83.92037067109308
394,43.478618547767226,39.15134006886977,84.06984666283726
395,43.52853053281969,39.15296217922729,84.18878144625772
396,43.611468609949945,39.233975206084466,84.3589445543079
397,43.795337721273775,39.31303286550306,84.56943250509093
398,43.861560073169855,39.37297370932308,84.59864423782535
399,44.052826432533216,39.37459581968059,84.7511157957185
400,44.057942633013894,39.53563521626512,84.7556745212891
401,44.15289417320932,39.59848048723378,84.8565921561078
402,44.184625301668845,39.63915231188311,85.00073281659682
403,44.22036233359346,39.640774422240625,85.07225690031302
404,44.22437990715037,39.745877663795724,85.20549144644544
405,44.26866233114646,39.83740903342566,85.35281725697463
406,44.34042266644366,40.02705778867108,85.47051865291517
407,44.410613311226626,40.06638841557282,85.61405718118127
408,44.481845706714594,40.167163397781934,85.78760890551517
409,44.48886794098236,40.20965837690732,85.82481071241759
410,44.49398414146304,40.261143190912264,85.84462138456668
411,44.57815954279606,40.32521179737243,85.91224006652155
412,44.58327574327673,40.44427857680546,85.96064413197666
413,44.6997150185198,40.55634063603948,86.15430215006042
414,44.7518862264466,40.69052724459117,86.2532761023506
415,44.863412942549225,40.726438301020096,86.40657245961611
416,44.94419452722568,40.72806041137761,86.66197601556141
417,44.94931072770636,40.77955930290347,86.73778449813462
418,45.0327724160088,40.87093887103785,86.86918429569621
419,45.03788861648947,40.98914358532441,87.00876456352411
420,45.07412130436701,41.077590873069525,87.20301183722141
421,45.21217076976221,41.16504300256652,87.41095376142447
422,45.269980058800726,41.166665112924036,87.54794625991046
423,45.32935892799816,41.178475717662195,87.6542550668688
424,45.427873110321265,41.18009782801971,87.77820630628378
425,45.63060255006838,41.29173292486705,87.85463315382073
426,45.72146161955187,41.315580604075784,87.903627261023
427,45.80480899910425,41.369811840668014,87.92588920933
428,45.92932848626119,41.4940337504557,88.00739928399874
429,46.04131126620613,41.495655860813216,88.09308329087705
430,46.07836065379654,41.49876900646392,88.17886767637765
431,46.12532113490171,41.526464633132846,88.2483129582072
432,46.13043733538239,41.52808674349036,88.30753451757874
433,46.162058308480525,41.52970885384788,88.50737075458721
434,46.250932450172336,41.6314861074201,88.61372982392194
435,46.31841602825032,41.69414092461856,88.81300764547753
436,46.41140846542707,41.695763034976075,89.04191187688653
437,46.57993651833682,41.69738514533359,89.0883317846341
438,46.695915441811074,41.773274499413716,89.21928770130565
439,46.782353133171654,41.83164517195627,89.37646245213693
440,46.82694525825109,41.94124683340142,89.46057745717948
441,46.87938361308768,41.94286894375894,89.58186566749316
442,46.92030435712557,42.01480876460884,89.76506984238026
443,47.114055325744054,42.11507790292781,89.9831520335137
444,47.16838366303212,42.25417022978596,90.06649429605436
445,47.2226148307541,42.367851692197945,90.18231564287694
446,47.28209657931442,42.41035660226928,90.25865894998014
447,47.364927954722546,42.42718953824505,90.44549811551511
448,47.416862046719025,42.42881164860257,90.47609576281525
449,47.421978247199704,42.430433758960085,90.66880154169283
450,47.535359679283246,42.5664511662508,90.75420020501413
451,47.54047587976392,42.63427138702223,90.87080296383496
452,47.55795198158643,42.67034807885072,90.95489999064418
453,47.563068182067106,42.67197018920824,90.98725694961381
454,47.631519700025194,42.75970440637907,91.08131666174886
455,47.63663590050587,42.84428074861868,91.24389136815338
456,47.67807806717743,42.89094741172805,91.39474137602703
457,47.72637022236801,42.892569522085566,91.48060193356294
458,47.73148642284869,42.9402964533846,91.61469524842059
459,47.73660262332937,42.941918563742114,91.68823317602876
460,47.74171882381005,42.97360431987012,91.84823040218137
461,47.86339995373069,42.975226430227636,91.95131562174979
462,47.918097502517625,42.97684854058515,92.07452014345107
463,48.00809720315899,43.07175000002961,92.23425728975349
464,48.07554588809074,43.231432785550254,92.3663123866617
465,48.11896210018581,43.34365379752072,92.4552439717547
466,48.12407830066648,43.41266348020951,92.54904297233558
467,48.12919450114716,43.454965793801996,92.6409019005944
468,48.20026131621144,43.48631300586625,92.73855166116907
469,48.3801686307776,43.48931766657711,92.89881550718648
470,48.562928630900046,43.63125721138785,92.9388994453483
471,48.57725371918515,43.80257588377843,92.99907588248394
472,48.689246475467016,43.87039610454986,93.06561682255156
473,48.741180567463495,43.90289994198638,93.15817679437205
474,48.77888685096684,43.90452205234389,93.23474641529732
475,48.81050782406497,44.09921469691337,93.32355380764017
476,48.84624485598958,44.17676487608666,93.3759634516266
477,48.89453701118016,44.19359781206243,93.49513577696165
478,49.025555839452366,44.27110056409604,93.55582103850438
479,49.10228639609792,44.40563875970706,93.61139633542592
480,49.107402596578595,44.476865325564454,93.70874596006476
481,49.13902356967672,44.47848743592197,93.87469910603134
482,49.20088833234244,44.52388542640772,94.00508858374522
483,49.27672976163517,44.60516242275613,94.10885550667729
484,49.32369024274034,44.65383954055977,94.34102767148046
485,49.43657204440477,44.73814802255145,94.45757597407778
486,49.53442982312355,44.80051915775759,94.47377822997187
487,49.62757466993168,44.904211383663565,94.52325961419287
488,49.63269087041236,44.995591857315446,94.56970556155844
489,49.67709370732787,45.098722110040015,94.85353058004713
490,49.79286520834029,45.10034422039753,95.1262116403582
491,49.79798140882097,45.18729995845739,95.30079899385662
492,49.86563058927582,45.188922068814904,95.4562608805173
493,50.05177590490617,45.223480169087715,95.59824124967511
494,50.14174586013257,45.26683948335311,95.81353074274888
495,50.14686206061325,45.338393035081445,95.8555254234357
496,50.15197826109393,45.37100549792113,95.87753805148154
497,50.15307688801769,45.462382769167945,95.92494871969679
498,50.158193088498365,45.5549143895141,96.06485054134747
499,50.2133621002786,45.63754481713195,96.14193180347581
500,50.291753219483844,45.703905028518896,96.20003838212088
501,50.32764439326495,45.78098548351208,96.2283161127818
502,50.33276059374562,45.8299085305263,96.34211505539076
503,50.403827408809896,45.83153064088382,96.34729914286686
504,50.502553842688094,45.833152751241336,96.47623167177923
505,50.52934701929772,45.876619142223355,96.55338604391068
506,50.534463219778395,45.900107735906396,96.60813348452558
507,50.577516645667316,45.92664939394053,96.70521704466205
508,50.62138964111269,45.928271504298046,96.78556189367102
509,50.62650584159337,46.02508319889232,96.88774734486287
510,50.7081996817112,46.084863372844154,96.98642573412248
511,50.83676446207495,46.177661839676034,97.0407587971761
512,50.8744707455783,46.17928395003355,97.14048822355905
513,50.986741424491285,46.20430704210254,97.18960432109554
514,50.99185762497196,46.20592915246006,97.28920295573872
515,51.022385754691996,46.207551262817574,97.36484613176776
516,51.02750195517267,46.285456869544205,97.435430909585
517,51.08263639762015,46.28707897990172,97.48607125198654
518,51.21949532427017,46.28870109025924,97.61077799833551
519,51.24166584888038,46.36092617829757,97.70957244430136
520,51.24678204936106,46.44160106170773,97.84210405428192
521,51.25189824984174,46.56593355375243,97.90859352374358
522,51.29058771420114,46.594060436727396,97.94606154048795
523,51.35504232830324,46.59568254708491,98.0323560025096
524,51.42774642705207,46.59730465744243,98.17510811526645
525,51.44734306090974,46.63224324974849,98.3983428713029
526,51.54566613270349,46.68112263742856,98.51686663686743
527,51.550782333184166,46.682744747786074,98.55751347212234
528,51.62209664407876,46.71838150624408,98.7238371866139
529,51.69715838700425,46.77144301803558,98.84331173642019
530,51.734864670507605,46.84263967369269,98.90150240579683
531,51.796085800723915,46.844261784050204,98.99160322552851
532,51.86054041482602,46.947361130734635,99.02883675877017
