Time(Iteration),EpsilonGreedyLinearBanditTheta
407,0.3029003265139244
408,0.3028966871354462
409,0.3028994075002152
410,0.3026426253723167
411,0.3027025376899814
412,0.30271575639320725
413,0.3029839303931334
414,0.3066700441109311
415,0.3066563911179923
416,0.3066971116228904
417,0.3064613865358209
418,0.306047825563176
419,0.3059387031983348
420,0.3058633399614922
421,0.30598210773941675
422,0.3059680865606414
423,0.30599332834431164
424,0.3059902887804663
425,0.30599463803282123
426,0.306042158091233
427,0.3097141988986504
428,0.3091087227292827
429,0.3091096667289196
430,0.3091122397057212
431,0.3091131924307268
432,0.3092249148339773
433,0.30793402732711195
434,0.30716578640758346
435,0.3075085157939011
436,0.30750513252341205
437,0.3077313519414435
438,0.3075401262717418
439,0.3071234869485867
440,0.3064925377703518
441,0.30648988095224916
442,0.3066158089723377
443,0.3066092516418103
444,0.30610927979127306
445,0.3062303192272645
446,0.3062294619747081
447,0.3060309038676208
448,0.30603091513368846
449,0.30603294826814936
450,0.3057376426304318
451,0.3054114830390785
452,0.3051934147276865
453,0.3051909815327531
454,0.3051809055498087
455,0.3051598666308004
456,0.305145618400809
457,0.30514509610832125
458,0.30510961398876507
459,0.3050021642893127
460,0.30500194320256646
461,0.30502935856067
462,0.30500585006119796
463,0.3051020468934543
464,0.3050979099916583
465,0.30518562973169583
466,0.30479156199640833
467,0.3048652610030195
468,0.30448210438233797
469,0.3044825704933361
470,0.3050445549455094
471,0.3050586301704907
472,0.3050325665295941
473,0.3050329855551642
474,0.3047708621231592
475,0.3047764621809189
476,0.3049335239682838
477,0.3047710030301555
478,0.30475555152934647
479,0.3047569094176768
480,0.30475529943886104
481,0.3045700406789022
482,0.3045670044814007
483,0.3045675676688862
484,0.3046848158468811
485,0.304234509871228
486,0.3041245701639423
487,0.3039693292818173
488,0.30508184190305077
489,0.3050806145642542
490,0.303144434591346
491,0.302738758703499
492,0.3031161695967583
493,0.303480398887899
494,0.30527536305221287
495,0.3052730426804383
496,0.3052730850623881
497,0.3043310118020681
498,0.30433100886126796
499,0.30549406879103624
500,0.3058684337425501
501,0.3049784859193056
502,0.3049694229978358
503,0.30250620797423033
504,0.30252440784466905
505,0.30252940552661517
506,0.3013962955433989
507,0.3013960979522985
508,0.3010299273388345
509,0.3011226620536011
510,0.30104808928586785
511,0.30104749084461874
512,0.30104797785471393
513,0.30101812714242404
514,0.3010185931420832
515,0.30101795294492606
516,0.3010169985787364
517,0.3003768142279196
518,0.3001848963288619
519,0.3001836594193231
520,0.2974236105506399
521,0.29747632071470226
522,0.29729216125076213
523,0.2972923843845855
524,0.29679816751978055
525,0.2942526795173506
526,0.2942526098703364
527,0.2942523433732852
528,0.2942342916058804
529,0.2940587356227275
530,0.29408544458000535
531,0.2940870189808359
532,0.2942462402226211
533,0.2947908015734786
534,0.29479135423596226
535,0.29479088392099273
536,0.2945082296565569
537,0.29448907994888424
538,0.2938685879872391
539,0.29387642009864273
540,0.293876733967421
541,0.2939167194289768
542,0.2940153101888554
543,0.29347820523180446
544,0.27392719703311946
545,0.26893796320076857
546,0.2687420493806228
547,0.26887840009394465
548,0.2679650940317747
549,0.26796274636365847
550,0.26804597156732063
551,0.268044169133699
552,0.26666704427871407
553,0.2666591040761003
554,0.2623277151682258
555,0.2622560987089292
556,0.2625008261229295
557,0.26275645404444126
558,0.2627573375449608
559,0.2636952270251384
560,0.2636949673801478
561,0.26369471098951913
562,0.26373384240996034
563,0.2637348084115897
564,0.2637542179312519
565,0.2630346273227664
566,0.2626535218872736
567,0.2626542000179891
568,0.2626534744482868
569,0.2626524647879511
570,0.26263962663019824
571,0.2627894008962072
572,0.26195110442297576
573,0.2619122001053059
574,0.2553418209671788
575,0.2547789149932442
576,0.2547783281542781
577,0.254779030792866
578,0.2547784674777864
579,0.2549412851646326
580,0.24994784749294513
581,0.24627672195495767
582,0.24627669233648533
583,0.24527419769046926
584,0.24535547029088903
585,0.2453421086128406
586,0.24603600441222157
587,0.2450129909118163
588,0.2451748029941069
589,0.24521269595762424
590,0.24521165986115712
591,0.2452892861050399
592,0.24446589161858395
593,0.24471215046105543
594,0.24464300394998034
595,0.24305231573661654
596,0.24294982797606507
597,0.24159981662027766
598,0.24220447232278416
599,0.24196294071105523
600,0.24134854931736482
601,0.2409858654761917
602,0.2413540406490708
603,0.2413891793805803
604,0.2413801305909978
605,0.24110271383300433
606,0.24130048682395308
607,0.24138386804954237
608,0.24130253784940212
609,0.24127567257971022
610,0.2411980951206091
611,0.24122106219617243
612,0.24124236611209163
613,0.24120420892119743
614,0.24107015515020117
615,0.2411330090707934
616,0.2412314943914259
617,0.2410363885375752
618,0.24102258725160253
619,0.24141744759925587
620,0.24058324130757044
621,0.24052209511564177
622,0.23994347020180512
623,0.24044585008883002
624,0.24039747408587625
625,0.24090999770671023
626,0.24115232653159913
627,0.24159999223895676
628,0.24118965075021345
629,0.2411889895435829
630,0.24118395828021413
631,0.24119331463438226
632,0.24118698862424312
633,0.24079112923941529
634,0.2407674314896242
635,0.24078191036541935
636,0.24078925912915708
637,0.24079057673176468
638,0.2407744518263085
639,0.24042681523696313
640,0.24043084463989922
641,0.2412300986520964
642,0.2412074771111555
643,0.2406174296315815
644,0.2406693938938936
645,0.24069177879457157
646,0.23910220714669958
647,0.23883436633761135
648,0.23874048928918326
649,0.23554938486489263
650,0.23528089527199852
651,0.2352713964408447
652,0.23528209807398462
653,0.23530053518706842
654,0.23295211760189546
655,0.2329602015769871
656,0.23296955911440423
657,0.23265708095901944
658,0.23126602238270283
659,0.23123663389244653
660,0.23177976306713619
661,0.23144272746672892
662,0.23051155587357294
663,0.23113875513551002
664,0.2310975150156906
665,0.2309555733033451
666,0.2313876295635668
667,0.23141491787625465
668,0.23141249199252584
669,0.2313938176973826
670,0.2313950844204792
671,0.23035053963794655
672,0.2303479455893173
673,0.23034497893239375
674,0.2297739952285771
675,0.22977730606106778
676,0.23017435497621905
677,0.2301979479248192
678,0.23019471837490485
679,0.2301895853164735
680,0.230156972178068
681,0.22924288130884696
682,0.22901278278602763
683,0.22913015215603413
684,0.2286699775139553
685,0.2286379314606084
686,0.22864778719128812
687,0.22764009214093553
688,0.2278823725068065
689,0.22414529057562121
690,0.22385850916236785
691,0.22388137102556577
692,0.22389091504267955
693,0.22389126711658905
694,0.22374879625056163
695,0.22398085578535448
696,0.22386555549773096
697,0.22399437738695674
698,0.2239957331163871
699,0.22333843081167348
700,0.22363677982571856
701,0.2236412141319025
702,0.22330828294401436
703,0.22400724697165217
704,0.22375470920247098
705,0.22375406088759292
706,0.22372698893188242
707,0.2237235521188803
708,0.22372580571505446
709,0.22373139863258612
710,0.22333040229526396
711,0.22333339738016095
712,0.2237910785499929
713,0.22344475964934335
714,0.2224769221460891
715,0.22231627361455558
716,0.22189357184526015
717,0.221887743222059
718,0.22191349028691315
719,0.22192069130477413
720,0.22064711129963435
721,0.2206428066895561
722,0.2206155432456053
723,0.22061450257205345
724,0.22024784917499113
725,0.21951611082814684
726,0.2195173477857904
727,0.21951807804451526
728,0.2195546737684428
729,0.21955627849801865
730,0.2195612699421386
731,0.21922813687790343
732,0.21919161069559578
733,0.21919041515284704
734,0.21915777870542277
735,0.2190039974340309
736,0.2197251030429371
737,0.21917587174082134
738,0.21945285404196638
739,0.21944900511426257
740,0.21944702967290822
741,0.2194477708390262
742,0.21927677586369146
743,0.2161294693217009
744,0.21608575260449267
745,0.21608568593207006
746,0.21576791741930185
747,0.21472157636693995
748,0.21228283582259727
749,0.21228198412728222
750,0.21224712805696755
751,0.21224402277882173
752,0.21224394168013344
753,0.21175978869955556
754,0.21176225416363334
755,0.2123188478909402
756,0.21263220267255
757,0.21263676608960025
758,0.21300553701569563
759,0.21297874506400233
760,0.21297125789609783
761,0.21270685951395732
762,0.21270282558826117
763,0.21270052661793737
764,0.2126987453278228
765,0.21267737084147043
766,0.2126155506888559
767,0.212583616502378
768,0.2125832189338058
769,0.2125823129576306
770,0.21258010362514196
771,0.2125746772029075
772,0.2125758339838466
773,0.20345942910872158
774,0.20345470083825598
775,0.203456308047898
776,0.20345437072653336
777,0.20345517505745794
778,0.20252447293121945
779,0.2024301099896897
780,0.20242759205880673
781,0.20259104659457394
782,0.20258945186807592
783,0.20258747376482744
784,0.2023132927193414
785,0.20231301827277587
786,0.2023148834643936
787,0.20242622123345427
788,0.202424295765463
789,0.20253455687233896
790,0.20253335819088547
791,0.20258918725923306
792,0.20245477419022198
793,0.20254244269112145
794,0.20265816418592003
795,0.20265749989733214
796,0.20265758192682606
797,0.20265899528574005
798,0.2023020827501035
799,0.20230366790667592
800,0.20155733308948814
801,0.2011562005922499
802,0.1998203581008387
803,0.19982104183797936
804,0.19982044997326037
805,0.19982072657369637
806,0.19982008849706914
807,0.19967032817119
808,0.1996712781883969
809,0.19460951006873023
810,0.1946065905148743
811,0.198075298010537
812,0.19807661596615492
813,0.19862347284624182
814,0.1986219583943941
815,0.19928688240111012
816,0.1994257056602396
817,0.1994281679927646
818,0.1987395516762278
819,0.19873764160245228
820,0.19873647799813218
821,0.19873539780406901
822,0.1987351775883536
823,0.19807226627673127
824,0.19807323113174177
825,0.19773741108120524
826,0.1975030019286802
827,0.19750324504477373
828,0.19777501076019427
829,0.19716643479773002
830,0.19683473241216637
831,0.19546287254671568
832,0.1955064464621755
833,0.19613619044981478
834,0.19613581419802043
835,0.19613713992411705
836,0.19615200037076297
837,0.19607239736259427
838,0.19635459250474224
839,0.19624812320945348
840,0.1969845727552283
841,0.19698108354893767
842,0.19744043553950366
843,0.19675994096311636
844,0.196758044191158
845,0.1967592169001315
846,0.19675968836791202
847,0.19675923691881558
848,0.19675892246938262
849,0.19675794363688595
850,0.19675823627618538
851,0.19598400043515846
852,0.19598204825371185
853,0.19598105858811582
854,0.19612566418090227
855,0.19612463585750742
856,0.19586433059921426
857,0.1958645731637777
858,0.19601180929022527
859,0.19601149020341121
860,0.1963575831110554
861,0.19630853875915644
862,0.19630973287998546
863,0.19630717089119837
864,0.1963064490488657
865,0.19630712679362336
866,0.1961475043737561
867,0.19614638143304702
868,0.19614506445634736
869,0.19614420207734184
870,0.196417190112349
871,0.1959926459481326
872,0.19605752501290927
873,0.19548233886488672
874,0.19486916667346943
875,0.19422394976758536
876,0.19455782548713949
877,0.1945558907907504
878,0.19455625945265445
879,0.19460610524224436
880,0.19460740561447912
881,0.1952204021995933
882,0.19494573359409761
883,0.19494591717832582
884,0.19494698135762703
885,0.19494851474613145
886,0.19494995932264644
887,0.1949565881971375
888,0.19455930839336114
889,0.1945924269159763
890,0.19459520583341455
891,0.1945972909689067
892,0.19461140666248739
893,0.19303545171882952
894,0.1928357866358364
895,0.1928349257759579
896,0.19283440008642833
897,0.19283372772399543
898,0.19283363209073448
899,0.19236263249582972
900,0.1923644569271226
901,0.19236546576987135
902,0.1923664925631054
903,0.19236591148520643
904,0.1927219916331861
905,0.19272020194067646
906,0.1922904618678794
907,0.19188970995543592
908,0.19188940392213105
909,0.1920248035987429
910,0.19202531938682796
911,0.19202587087220072
912,0.19202568008679377
913,0.19202503547372501
914,0.19236261118228493
915,0.19126903276263554
916,0.1913718261227046
917,0.19128805840490418
918,0.19112462922925236
919,0.19112505408001138
920,0.19078230765410725
921,0.19086127299182504
922,0.190874144847485
923,0.19087459111579194
924,0.19078440147948986
925,0.19086578367868676
926,0.19086515228904088
927,0.19083858830528247
928,0.19068109073664735
929,0.19065796335896462
930,0.19029049030976283
931,0.1900658906841982
932,0.18996652721112955
933,0.1900421176788712
934,0.1900117433073525
935,0.18997547426018027
936,0.19003151367013352
937,0.1900327459445192
938,0.18989967355711931
939,0.18965508029993242
940,0.1880297845469819
941,0.18813356197548178
942,0.18821214286457866
943,0.18834641850958325
944,0.18836695631900266
945,0.1883665777232362
946,0.18870049573045294
947,0.1881766307962385
948,0.18817585769387823
949,0.18793592515149085
950,0.18866980509191558
951,0.1887422771692468
952,0.1888155086191176
953,0.1888193159577467
954,0.1897193433964987
955,0.18972036203667003
956,0.18985808566350157
957,0.19007087601494793
958,0.19007029874917913
959,0.1894030682347039
960,0.1894020471245711
961,0.18944838714752085
962,0.18927545920816502
963,0.18927513969584137
964,0.1892746822825786
965,0.18954857780634207
966,0.18942759271174334
967,0.18942206472129794
968,0.1894023604352984
969,0.1886337793971026
970,0.18850144476470254
971,0.18850115510058893
972,0.1886624173882976
973,0.18888745918249877
974,0.1888609409321614
975,0.18887861578002343
976,0.18887385284719613
977,0.18828972489905718
978,0.18840416572950727
979,0.18851492184599006
980,0.1885146154512421
981,0.1885132739434408
982,0.18859956163889274
983,0.18859923672351217
984,0.18852533179221256
985,0.18852646661823966
986,0.18852575761816007
987,0.18846184975560495
988,0.18850893668706278
989,0.1885090020722649
990,0.18841269766872065
991,0.18841195231179775
992,0.18912778619001824
993,0.18913083286363025
994,0.18913195516804623
995,0.18959251128102422
996,0.18959840913049994
997,0.1891725908453903
998,0.18907402470178059
999,0.1891119134691988
1000,0.18911196587589324
1001,0.18923827476621244
1002,0.18879097600401257
1003,0.1887251707225576
1004,0.18857088226615124
1005,0.18857148283709857
1006,0.18861575241753614
1007,0.18861527280448284
1008,0.1884984880208596
1009,0.18848813530093142
1010,0.18858115824754354
1011,0.1881162315135251
1012,0.18797347395876485
1013,0.18797334361942158
1014,0.18798859212358543
1015,0.18781283260622864
1016,0.18781244681711423
1017,0.18781290154365066
1018,0.1878123052291675
1019,0.18804311884034436
1020,0.18814281916388853
1021,0.18814370832185784
1022,0.18816812793809595
1023,0.18779754104876276
1024,0.18779711394864668
1025,0.18779797223722314
1026,0.18780537966783548
1027,0.18780459979924324
1028,0.18780381662506887
1029,0.18787951951879855
1030,0.18811885199581915
1031,0.18811894264038317
1032,0.18812175000804335
1033,0.1874068224934192
1034,0.1874058268593739
1035,0.18733086537092086
1036,0.18732948444349729
1037,0.187139004091821
1038,0.18713932423822352
1039,0.18663858959015933
1040,0.18654178218321404
1041,0.18654152498496718
1042,0.1865421326340136
1043,0.1865428637020997
1044,0.18664568196242423
1045,0.18664661313780376
1046,0.18655059788982045
1047,0.186201419661082
1048,0.18620068502346168
1049,0.18554687116592192
1050,0.1855049992727797
1051,0.18479316291898998
1052,0.1847929835372381
1053,0.18479270609064657
1054,0.18479242172499508
1055,0.1847430573204079
1056,0.18471008680209372
1057,0.18469859519680237
1058,0.18503869774002438
1059,0.1850391313007633
1060,0.18496146369707916
1061,0.18496214534635075
1062,0.1847634239670198
1063,0.18449414536033398
1064,0.18460351676124392
1065,0.184921110558106
1066,0.18492096449870019
1067,0.1849218769070923
1068,0.18492161274691604
1069,0.1849202634139891
1070,0.18490266788141277
1071,0.18525563376252022
1072,0.18505449616488545
1073,0.1851629172696261
1074,0.18501172803398114
1075,0.1856799758582292
1076,0.18550921949135363
1077,0.18550938898827296
1078,0.18550935764425677
1079,0.18409035292541373
1080,0.18389154593484777
1081,0.18421572891557278
1082,0.18347596835090563
1083,0.18347595254430543
1084,0.1845084994860454
1085,0.18450772375358962
1086,0.18370892054477123
1087,0.18390383361855106
1088,0.18409062040648547
1089,0.18422719390017284
1090,0.18422693201542895
1091,0.18289984283509603
1092,0.18290067486631972
1093,0.18313743859642384
1094,0.18313722227387724
1095,0.18239602221519352
1096,0.18239605250307098
1097,0.18239558091588878
1098,0.18239596214704432
1099,0.1825591458013121
1100,0.18295555519036918
1101,0.1829556832648092
1102,0.1829557918043529
1103,0.18236432445445766
1104,0.1823639138672491
1105,0.18251447149918232
1106,0.1827045975262186
1107,0.18258113072590565
1108,0.18259330935838075
1109,0.1825663482832428
1110,0.18238904487810065
1111,0.18234210597302072
1112,0.18234113100797877
1113,0.18234184530612807
1114,0.18238090854688677
1115,0.18238027124381231
1116,0.18238022608398718
1117,0.18172900229554254
1118,0.1817293834868055
1119,0.18172923668902646
1120,0.18061725548539176
1121,0.18061815722594718
1122,0.18053461741197435
1123,0.18207185660445185
1124,0.18253144996659174
1125,0.18253275879769137
1126,0.18253359007420542
1127,0.18253317527813664
1128,0.18244516200221378
1129,0.18249542909267774
1130,0.18162408283243664
1131,0.18162360997110633
1132,0.1820395849163267
1133,0.18210930857172286
1134,0.18210848115264688
1135,0.18229173545126545
1136,0.18235277093565333
1137,0.18086163319031473
1138,0.1808656941400198
1139,0.18065345855684792
1140,0.18065389597849268
1141,0.1807148610404719
1142,0.18071554390657135
1143,0.18037642162980883
1144,0.1803765159743657
1145,0.18003997027308305
1146,0.18039459027095392
1147,0.18049275395861253
1148,0.1804923139023875
1149,0.18049061489320625
1150,0.18049104743270167
1151,0.18049038547281718
1152,0.1804895614983604
1153,0.18049002675518913
1154,0.1805476797681653
1155,0.18054766411887166
1156,0.18054828716764987
1157,0.1805477934104521
1158,0.18054890712552793
1159,0.18061125272862355
1160,0.1806112752674761
1161,0.1806118809305881
1162,0.1806526076264588
1163,0.18065204603315993
1164,0.1806519076715646
1165,0.18006800776677873
1166,0.18006850340795078
1167,0.1800753014617872
1168,0.18016114878953954
1169,0.17992104421004018
1170,0.17990143577015152
1171,0.18016286900101428
1172,0.17973729752489997
1173,0.17973727004607834
1174,0.1793461039022781
1175,0.1793466666065609
1176,0.17934642817943547
1177,0.17934617585556886
1178,0.17982325141457067
1179,0.1808567492854666
1180,0.1808180425271241
1181,0.18089333288345683
1182,0.18089275515840195
1183,0.18091828312011354
1184,0.18076321648676422
1185,0.1807640874396475
1186,0.18076411730478936
1187,0.18076425750655184
1188,0.18076469978727316
1189,0.18064140240622234
1190,0.18065864490410483
1191,0.1806590263601574
1192,0.1806594537278746
1193,0.18065921606669386
1194,0.1806270634360308
1195,0.18129487365039734
1196,0.1812953908944
1197,0.18129492390895868
1198,0.18111287325949244
1199,0.18102339793637975
1200,0.18102439021742153
1201,0.18102816162824498
1202,0.18108217796496315
1203,0.18082142368214513
1204,0.18085973618595147
1205,0.18086029335382064
1206,0.1808603307202334
1207,0.1808612592349415
1208,0.18086336590253324
1209,0.18087555864408852
1210,0.1808755258480888
1211,0.1808756051623623
1212,0.18087627106179024
1213,0.18087590155333616
1214,0.1808729977795617
1215,0.18139749691136395
1216,0.181420585447178
1217,0.18112933769090628
1218,0.1811619589321637
1219,0.1811019511583623
1220,0.18078043223585588
1221,0.18076606796614966
1222,0.18076507177752274
1223,0.18076474661200578
1224,0.18062929199709843
1225,0.18063057774471197
1226,0.18063160527642616
1227,0.18060370197914294
1228,0.1806045692673627
1229,0.18060404316651366
1230,0.17968551919825215
1231,0.17950451653926064
1232,0.1795050983006889
1233,0.17927544453892041
1234,0.17927801512556407
1235,0.17929098714168207
1236,0.1794526735604151
1237,0.17945328300423954
1238,0.1794535784428584
1239,0.1794322606657271
1240,0.17992102027218534
1241,0.17992069977559275
1242,0.18001997963680783
1243,0.18001955853493873
1244,0.1800882920932662
1245,0.18008723387651127
1246,0.18031981106301914
1247,0.18032036346709682
1248,0.18032016459538874
