Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit
96,16.075398860658552,28.727321498589994,16.77320173951913
97,16.223391762332728,28.982847217060318,16.841534889769626
98,16.30375082308553,29.34401011851825,16.93146943789015
99,16.32317169385523,29.531576798127908,17.004599803466157
100,16.491045580745446,29.669963358947467,17.07795067906199
101,16.523892536015506,29.914569017740355,17.17766181941166
102,16.77998549184734,30.25053282594437,17.257994253236
103,16.90818207863648,30.554950900689285,17.393640245555623
104,17.05008652462977,30.796831280638976,17.468223967084107
105,17.197618131699976,31.011131716263503,17.571228280191374
106,17.21703900246968,31.23587632660401,17.64309586462621
107,17.304855458889865,31.419734697104776,17.791116922441386
108,17.38806776348398,31.574020895352938,17.881035737678236
109,17.40748863425368,31.77134219947596,17.991974906211052
110,17.54254206431183,31.969411138552168,18.07894195537108
111,17.56196293508153,32.29836697043841,18.207171661567394
112,17.672935637329473,32.5653731054028,18.295288020068302
113,17.69790555506788,32.78983331380066,18.384818438275595
114,17.77419527920871,32.9587279579202,18.558800211767164
115,17.84829802362827,33.153537989802096,18.664399048152404
116,17.948752140566633,33.25575695522467,18.771365091825754
117,17.993640362285028,33.45324851830751,18.891841994011124
118,18.01306123305473,33.668160267610254,18.958825884026503
119,18.120570889829757,33.893454455146376,19.09167935239287
120,18.286921755424494,34.21306871220454,19.141793693682096
121,18.37191196943033,34.44910029686201,19.235738600144717
122,18.42344753193904,34.71040749963641,19.37565593294466
123,18.501686715789777,34.99437385286508,19.48297357028921
124,18.54052336153271,35.111890948280994,19.581136310924784
125,18.716763801943646,35.290358198559346,19.726466012635168
126,18.779785208395555,35.532493481045655,19.8487675114717
127,18.891406062196804,35.7094859604358,19.97841456066724
128,19.037083460985887,35.96346417140636,20.066448896872934
129,19.12826814040593,36.209683797978116,20.100526065382965
130,19.174961507559924,36.43278760368218,20.227104203484615
131,19.267607625736705,36.57026123591925,20.312643914210724
132,19.318296348264916,36.71164054989539,20.39722410490706
133,19.439396623833833,37.01914934438001,20.46726624402096
134,19.516650715301004,37.36743629411986,20.594076050285537
135,19.622575095624974,37.63022349149105,20.739319442519538
136,19.678905081773408,37.83361646719671,20.934152242570786
137,19.751728363563984,38.05833281027736,21.0296686739248
138,19.939924730107435,38.27195628987478,21.109962953107065
139,19.959345600877135,38.602198552024916,21.215311278325522
140,20.05404897282684,38.7073162372625,21.288550139548782
141,20.13177618148296,38.9486030869758,21.37529679671282
142,20.151197052252662,39.28117819544404,21.49123639592469
143,20.20519664803341,39.498706018657096,21.603328711761613
144,20.36546412904163,39.751108298731594,21.696492013566882
145,20.565314313019503,40.02548306239495,21.788002854749873
146,20.606671245747098,40.280194067370424,21.880397364374872
147,20.834258453904507,40.592836650630986,21.95491935947888
148,20.871690055971474,40.85499117303794,22.04268180687218
149,20.959920865398033,41.082795265511116,22.14172961439354
150,21.01743422504584,41.42754534594122,22.241123193029207
151,21.074947584693643,41.66842447527941,22.337149977842397
152,21.120755053192152,41.84925549629346,22.450736560489425
153,21.19642993349056,41.99595310545135,22.552347887860382
154,21.254438402917973,42.1975623599934,22.61260095267849
155,21.310686970163673,42.408091106498155,22.704796170742334
156,21.330107840933373,42.59764762321002,22.774332704722603
157,21.39320841782594,42.83035008156221,22.84508377318197
158,21.522965739317033,43.06031419414257,22.945323320019412
159,21.606264014739114,43.275516041183785,23.066448836549597
160,21.625684885508814,43.52504152284675,23.151045191914083
161,21.684317220522566,43.6737874681197,23.24393543725092
162,21.71007154828306,43.84382095973102,23.335850237454977
163,21.844704267162314,44.12809877469349,23.451977798393774
164,21.912136740609004,44.2640029644986,23.548123018703073
165,22.04312886178662,44.485081638586685,23.605935852559217
166,22.153416199131815,44.7060174379625,23.679188046383448
167,22.284355166927973,44.92107632755317,23.87158708802736
168,22.46238867102586,45.108951319939166,23.968369854287275
169,22.5391103627423,45.36189861145273,24.047806221838716
170,22.639375714573376,45.488352115224515,24.14818756204061
171,22.744557755567634,45.69913386520649,24.220279255791255
172,22.818980995960057,45.88686248051957,24.2814471385988
173,22.893037267259253,45.98286055036685,24.337804165313262
174,22.97852693508655,46.18779124965731,24.414899832554674
175,23.004258659393535,46.37082082441966,24.490884264500178
176,23.02367953016324,46.65043370017858,24.60775492362537
177,23.084464009250514,46.856143679662324,24.712507008457894
178,23.16615209540008,47.060662831638616,24.787093952263483
179,23.18557296616978,47.261150409889055,24.867048401230416
180,23.33970301019331,47.415801592360644,24.951694191560883
181,23.44859833200145,47.586996455896525,25.042492226886562
182,23.529874165806213,47.80210305095477,25.106891237455706
183,23.641013978136257,48.016819402387284,25.22328106903104
184,23.812469986649642,48.197293069443006,25.26572926041131
185,23.873174743180375,48.47150138691181,25.355580684905537
186,23.967112831162602,48.70482329161997,25.44734790674387
187,24.085629176307442,48.92384274610595,25.571692940601714
188,24.105050047077142,49.15154521286368,25.66143320707414
189,24.173701313032375,49.28996621812775,25.740083656052615
190,24.258745615508285,49.43687565462893,25.850574570836176
191,24.27816648627799,49.62760072310575,25.99000185977379
192,24.343642556223497,49.747487301145945,26.13905150997032
193,24.54196411901333,50.00143232778037,26.219627128239516
194,24.61435776328471,50.240785174075235,26.351279439306516
195,24.686055260598913,50.433819411214046,26.42352454979158
196,24.705476131368613,50.55416062540027,26.52978538929014
197,24.79424798537465,50.73400517175985,26.677526242868197
198,24.843920772189417,50.93473482288873,26.844383904300685
199,24.863540067754997,51.11792981276066,26.93946508523344
200,24.939918664677506,51.284244338497686,27.000151804701165
201,25.096768845223927,51.52176875283394,27.07351461843727
202,25.217817034123982,51.69900346989654,27.168828428969658
203,25.23743632968956,51.83429925522315,27.264687565713427
204,25.25705562525514,52.163439814732236,27.380923721115188
205,25.35159988410544,52.315968492841556,27.45946743642645
206,25.39576028437973,52.499558897628376,27.61959076724395
207,25.460992871939087,52.778538630702755,27.70073105138318
208,25.583861922005926,52.94389410880153,27.82075114993311
209,25.603481217571506,53.146396008160046,27.936679978796853
210,25.697827051625932,53.340947646069935,28.028139391742048
211,25.858719613747343,53.476642426329725,28.09164484510159
212,25.87833890931292,53.60418552359654,28.201479485166594
213,25.897958204878496,53.75167256033507,28.312384507811878
214,25.970550273945747,54.04421993943637,28.425531088753296
215,26.075547478307737,54.19652517472978,28.60013971633138
216,26.163228742209743,54.334073776459434,28.755833624434064
217,26.293125673083892,54.55228922577552,28.84332072030255
218,26.33327117720187,54.76674535581545,28.923821794580952
219,26.41816634975246,54.920131719646676,29.042247982367662
220,26.476600896449696,55.157478972377746,29.11760405863193
221,26.525781490267242,55.378745443899085,29.167616727598443
222,26.654171581977103,55.6477964649435,29.198915852410693
223,26.676887076658467,55.857779208543114,29.272788048269955
224,26.796227482315146,55.98150493439245,29.375620403887716
225,26.869086480899824,56.19194939849365,29.447291390912234
226,26.92307892848683,56.2887264152291,29.496541581132753
227,27.012118307058483,56.49855270928007,29.60137576556873
228,27.1318177353232,56.73667700321097,29.671576040637113
229,27.22752508690207,56.93551507567689,29.78825992983616
230,27.38701570854449,57.07054449032629,29.88284365227663
231,27.461506287550623,57.292445560290545,29.95626752639634
232,27.52221104408136,57.5044237696318,30.103230205715086
233,27.541631914851063,57.66793692463874,30.158525658616888
234,27.611869927019974,57.79212337664645,30.227125527769726
235,27.66342901675307,57.96576502582119,30.305972149566934
236,27.703376096075175,58.16193402761947,30.34029044169872
237,27.76611417142933,58.28834113773378,30.425701967114982
238,27.838507815700712,58.427381793575044,30.543079448780738
239,27.91932518539059,58.705855486333384,30.61814394607534
240,28.063170153980803,58.88654908540656,30.672590312225406
241,28.113680221842237,59.02364195798299,30.789889075426903
242,28.194672313932493,59.21687430189111,30.863833811759612
243,28.29435530532359,59.4499064990088,30.920089170485813
244,28.44590149769789,59.51961102228412,30.950804387012692
245,28.65972591378241,59.625394571463936,31.042179031821764
246,28.76512502024812,59.767017805161075,31.10763356010238
247,28.833776286203356,60.00936649476439,31.194296169576027
248,28.92421933482013,60.115930898482816,31.264811368911268
249,29.068366490295944,60.268319092135904,31.3515323464294
250,29.087313867261592,60.44235721987563,31.414960149396375
251,29.122909840487957,60.6965710946886,31.452586210819657
252,29.18607638485298,60.8537700659414,31.535776619560515
253,29.242738891963974,61.04252633441795,31.588751013981216
254,29.259722798730355,61.25694665403334,31.615998916102114
255,29.43337494070919,61.4673820044902,31.689715618452112
256,29.568218117591847,61.66977776638389,31.785174682496848
257,29.710417234983645,61.85353383133423,31.899747692003114
258,29.885860243328853,61.942246928576864,31.974290307755705
259,30.008875063739374,62.10959703780685,32.08256996042643
260,30.025858970505755,62.16569358573071,32.13171659248104
261,30.042842877272136,62.4016416100567,32.20471019968826
262,30.137862277841275,62.581637181437046,32.366755142170824
263,30.185935381699387,62.69612719029651,32.48978623123118
264,30.311945947554296,62.83608556625187,32.57633899038311
265,30.328929854320677,63.185861131343145,32.695503860994165
266,30.46162198453544,63.33308938050656,32.754287494010114
267,30.513406007864983,63.46977789197189,32.861426092941905
268,30.562504606370375,63.6873970190609,32.94943175175771
269,30.673765899442696,63.81206840902411,32.999429279368414
270,30.764164429774603,63.90318798274376,33.062233923985445
271,30.87139813970463,64.11328977122136,33.1336488130375
272,31.071331005031407,64.27473989082011,33.28832547400634
273,31.18329470062982,64.52907808830346,33.40074024476192
274,31.20661206438699,64.70563359990777,33.472737073923206
275,31.248086661697318,65.03663788840107,33.53726046503906
276,31.32722821177207,65.13465577286402,33.612558549105295
277,31.37939615923729,65.31896601922996,33.722966172707714
278,31.396380066003672,65.43849510045463,33.80530310075194
279,31.55254746164012,65.61665783845964,33.88375325411924
280,31.639864593719228,65.75545429094343,33.958288113514165
281,31.675274758108337,65.91769497596334,34.01768507265587
282,31.720813925806812,66.06107186184656,34.071396854202035
283,31.778842819427258,66.15609384732565,34.16104581246975
284,31.79582672619364,66.2644368359135,34.271517849099915
285,31.840149584820796,66.47441770656916,34.32308681609403
286,31.861093645545985,66.6008868700919,34.40105216716562
287,31.87807755231237,66.7687825217283,34.50124890880025
288,31.96962016638223,66.94189128770988,34.57824367105055
289,31.986604073148612,67.08196694826358,34.650778681840265
290,32.01927593164898,67.2526622927951,34.7395840470689
291,32.076845683036176,67.38329692219965,34.84606158097768
292,32.16760589295511,67.49024240434852,34.95843463105318
293,32.220204202355646,67.6778537511608,35.02665833412034
294,32.26356896052012,67.89340019557729,35.139232212594976
295,32.280552867286495,68.07811841618701,35.24221852903673
296,32.29753677405288,68.23218531258648,35.282705534439216
297,32.367049686460824,68.37070286947993,35.353488812127935
298,32.47571519890846,68.62093912967198,35.38530793531134
299,32.555440540030446,68.80138555405041,35.43915094107926
300,32.6701745358679,68.99413714893588,35.50894286831313
301,32.68715844263428,69.11935571006434,35.5637682996052
302,32.73865638291306,69.31762802894447,35.62711647221025
303,32.928455948567475,69.53138947817293,35.69079859324906
304,33.000121728983714,69.6389062480862,35.8090102097379
305,33.1098273881927,69.77224166512144,35.86479542648301
306,33.285042797471284,69.90948498341278,35.944927290923914
307,33.42855813547969,70.09193912857525,36.01498916673591
308,33.44554204224607,70.2126758316727,36.06876409669062
309,33.5609021106716,70.4162866494588,36.138271773805634
310,33.57732357011759,70.66214853981248,36.22529372523562
311,33.72090218080919,70.78317408771646,36.32580519992931
312,33.899046776816434,70.88824743631957,36.43844243347791
313,33.99481882782349,71.04756522413064,36.52616896409563
314,34.0949601668251,71.23986639233104,36.60110504484793
315,34.179098972837856,71.40461759728754,36.741842977050766
316,34.289919611788335,71.69139142156526,36.86727394382306
317,34.40607776422802,71.83181686017204,36.94921331144602
318,34.49455223528696,71.9829122065297,36.98830998953131
319,34.592694246335974,72.09024406731979,37.07512283746788
320,34.63953986514199,72.30500947167185,37.1430437135286
321,34.724067848710625,72.57398048269965,37.216844995193476
322,34.816418136832596,72.73009381716449,37.32993123220604
323,34.91716095459273,72.9657225781315,37.47618443690304
324,34.94396106923924,73.13409012802057,37.57662808432088
325,35.043306399441725,73.31676683596103,37.63068694929267
326,35.05560287003041,73.46948082694374,37.7140331267928
327,35.13078623249381,73.60139900094062,37.752159940317526
328,35.24162257471791,73.82037975698428,37.848086603102374
329,35.2539190453066,73.94018447610333,37.92123615087594
330,35.329593138861796,74.17511096256062,37.9813903479536
331,35.34188960945049,74.2634680873707,38.05374859285532
332,35.36637715253844,74.42031383316629,38.14372235668321
333,35.42199082771158,74.56620848852081,38.20278385390624
334,35.43428729830027,74.7475578146044,38.28349317304251
335,35.44658376888896,74.93263664116503,38.3606957894023
336,35.51764750790262,75.00282373470716,38.43486386831662
337,35.52994397849131,75.17597623333317,38.543975023881394
338,35.737050000761805,75.32374366595947,38.68723168283141
339,35.80403979557422,75.4822983018926,38.785421603829946
340,35.81633626616291,75.58277989856863,38.86192908956745
341,35.8286327367516,75.75214625848432,38.91556937227823
342,35.870053106608,75.95124292566445,39.00750370362495
343,35.90607575349035,76.17689548584441,39.130752260615466
344,36.00122037222892,76.43772974106705,39.19553126579445
345,36.11261383263081,76.63791023696507,39.29467703668773
346,36.190584172724144,76.74920452747722,39.382789513515554
347,36.246486906412855,76.88296751372552,39.45553349161525
348,36.306531558863426,77.04875912647769,39.53492963203342
349,36.388197218072676,77.21369778163123,39.586178612394974
350,36.40886543898599,77.42111720857046,39.65490170957425
351,36.46147094756463,77.62616871765336,39.71956957615754
352,36.536139741545654,77.78384005094273,39.78248051440413
353,36.536139741545654,77.92148758707567,39.88688955695882
354,36.67835616813282,78.03417139708588,39.97845860454524
355,36.70378923483387,78.15605738811601,40.02030335659234
356,36.72773339582709,78.23560117017165,40.112122765867085
357,36.83908326529574,78.36151168882635,40.198217671769925
358,36.962627320084444,78.68173676377249,40.261835083276466
359,37.0063070262073,78.80012717066091,40.358210346156035
360,37.081222172121926,78.95787309830914,40.40870029176152
361,37.22098076709234,79.01840374087247,40.528047574286575
362,37.36189613652311,79.17575394191694,40.61196925178254
363,37.36189613652311,79.26660018755177,40.64545881775116
364,37.36189613652311,79.40712706841924,40.76080532985199
365,37.375158481831534,79.45890248665351,40.86586608257515
366,37.45047634283556,79.53016431405001,40.904460610415185
367,37.5634157591569,79.61628175283496,40.956589335779945
368,37.681776320799266,79.77128128575012,41.09010991708002
369,37.77521372765321,79.99156056235753,41.127677151985736
370,37.80408691481476,80.1968329163749,41.21624386546776
371,37.80408691481476,80.26558149947861,41.25257146585194
372,37.80408691481476,80.45798010155534,41.33876869600867
373,37.881047712907595,80.63463629815772,41.393532749335385
374,37.936050082530315,80.75490301038391,41.43241264703711
375,37.98521299543578,80.80825575419836,41.48115361702882
376,38.024513738716244,80.9922002492811,41.56010658759074
377,38.09176054622335,81.1279943128223,41.61683839793791
378,38.09176054622335,81.29098774149844,41.694750475780445
379,38.11422119735063,81.43493359433776,41.74081507043012
380,38.20547515357005,81.60864482835206,41.89290388237521
381,38.302655420278484,81.7453354354992,41.952864958649194
382,38.302655420278484,81.96838651618927,42.04951973135954
383,38.3640501659309,82.08337398833493,42.12007230497497
384,38.42080946728783,82.18459359133044,42.1840403926264
385,38.42080946728783,82.26010613461692,42.256700233624585
386,38.53693288654456,82.43147816145355,42.35817917028703
387,38.61467410371282,82.53103778110008,42.44025912272057
388,38.63534232462614,82.64131467906103,42.54910711814129
389,38.81882100731711,82.78590984659986,42.62685114781947
390,38.81882100731711,82.97363876677494,42.68566122852504
391,38.84761674254732,83.08980398253667,42.782013221390926
392,38.84761674254732,83.24631768795743,42.842899731901724
393,38.84761674254732,83.36958296975229,42.95477560797477
394,38.94235037852458,83.48665575626404,43.02190554246976
395,39.01144702378704,83.67269930029607,43.09420723601429
396,39.09952470444605,83.8194761256923,43.14131789547555
397,39.09952470444605,83.8508812781089,43.25735074782938
398,39.14320441056891,84.00886715646853,43.415792158738974
399,39.16660960462067,84.07895393986692,43.477772090520816
400,39.21741455238403,84.20126626920842,43.54357794862774
401,39.408745523369745,84.37609858654622,43.644727646744656
402,39.49350416051389,84.5507088672652,43.757718321928536
403,39.519330970236034,84.6949855388422,43.76570433290056
404,39.78792097988406,84.78737546790248,43.884570888025
405,39.802239066206226,84.86650395735036,43.95910692409494
406,39.836079980505765,85.01653639347592,44.08366637309102
407,39.87016728027908,85.04531317240526,44.12418099961869
408,39.87016728027908,85.13717308571134,44.18598116826421
409,40.00027213189172,85.32772390445324,44.28478126458249
410,40.007099820604196,85.46832613161658,44.39174669265249
411,40.03216415552794,85.63342896503573,44.41038339505267
412,40.20174318011531,85.76078485940978,44.472109343360046
413,40.20174318011531,85.88449711095986,44.565296346760256
414,40.295157101145165,85.96320477009296,44.649518719712304
415,40.37087596343238,86.08310270358993,44.71510563461804
416,40.425557837082245,86.25519324271201,44.770085635874125
417,40.425557837082245,86.4611858433453,44.812645295440085
418,40.522758421464836,86.6760351408623,44.92296665806165
419,40.55871370940104,86.72726076174564,44.99357060210223
420,40.649338720909256,86.79798078279556,45.08454147490777
421,40.765664765742336,86.95144697569894,45.15147623487857
422,40.8400849830996,87.10622459945863,45.20095951989425
423,40.8400849830996,87.20793993719516,45.25235955914373
424,40.8400849830996,87.3213961073486,45.30928423451927
425,40.860611191652,87.46617700110684,45.377527595393666
426,40.95263712314218,87.62211964712856,45.419287396455545
427,41.037785298275494,87.77124203956137,45.50602475870236
428,41.12697937851679,87.82689786215228,45.57922653717375
429,41.12697937851679,87.91142510675499,45.6310467127157
430,41.12697937851679,88.06472677257861,45.69282939815233
431,41.1832333880455,88.18510199628408,45.76314642685922
432,41.26574463016105,88.34121505654613,45.80404909718263
433,41.32731585148161,88.53349954780435,45.84907814068133
434,41.39658131824731,88.71219813126496,45.88976544274289
435,41.39658131824731,88.80768023222181,45.937949130354966
436,41.42562679067747,88.96879106365017,45.98932319977412
437,41.58869837268629,89.1441967623683,46.05342011907462
438,41.6172933626463,89.26943749750816,46.08901449222399
439,41.6172933626463,89.36260703797501,46.13060956017564
440,41.665552341382316,89.52966912783435,46.18658615377732
441,41.665552341382316,89.68212348679768,46.245840104049876
442,41.719729190335926,89.78518837515979,46.26862739575883
443,41.719729190335926,89.80323231751306,46.34602204337033
444,41.719729190335926,89.97834390487075,46.37171150064072
445,41.74313438438769,90.06954428805112,46.44856245045945
446,41.81347739101058,90.18675141950419,46.52337353288161
447,41.857670695098854,90.3013175102736,46.6098301920285
448,41.857670695098854,90.50847520815243,46.65528620431675
449,41.857670695098854,90.67010454075312,46.69861521689574
450,41.857670695098854,90.82297826063153,46.749095327200806
451,41.857670695098854,90.97641103241769,46.78491001760207
452,41.857670695098854,91.11422014550267,46.861930821509475
453,41.857670695098854,91.33897076443908,46.96016830835375
454,41.91794664957321,91.51447361258178,47.03131024363735
455,41.97301635780964,91.57920754724073,47.11835034458344
456,42.062970469029665,91.66161227224534,47.190773252290036
457,42.20337774399889,91.79775207421154,47.249504197514646
458,42.317571361260136,91.98728451152454,47.33647671991963
459,42.34943080378937,92.12422724300369,47.383259877378
460,42.42847197687392,92.20575311187193,47.50495321214358
461,42.46324496025269,92.33003073445101,47.59221442608326
462,42.46324496025269,92.40963110175403,47.626675353653965
463,42.46324496025269,92.6142604348275,47.72357174908967
464,42.493774225869686,92.64568261061484,47.76539700520625
465,42.545766336909104,92.85732832356523,47.855034821190564
466,42.62601878317807,93.00949213881584,47.913307572160164
467,42.6673026689391,93.15964506151904,47.94215137943253
468,42.724061970296034,93.23057405770064,48.003085451025946
469,42.81164147087351,93.37389850353185,48.03910747640903
470,42.81164147087351,93.48436697966198,48.086833814812636
471,42.81407843487683,93.54090230579885,48.14014523622628
472,42.8741230873274,93.62968086754168,48.22084747107526
473,42.93498940335566,93.72894509688741,48.269624520721194
474,42.93498940335566,93.83850404302277,48.3722390599918
475,43.019907326802375,93.90960562201468,48.45532129544457
476,43.08835401182939,94.11564299866606,48.529129365719726
477,43.26355615953192,94.30726284272814,48.5970429376019
478,43.42110732511588,94.42869921407306,48.63450111156987
479,43.54052278711241,94.500000287659,48.71776283977859
480,43.54052278711241,94.57203105786662,48.746066803184064
481,43.59930461033035,94.70350918883273,48.79167265924026
482,43.705098885912584,94.78055928285787,48.874538900508284
483,43.705098885912584,94.96755809454794,48.94727567888079
484,43.802894487524334,95.15481566532218,49.00723619613425
485,43.828229640188404,95.30577982213967,49.089134984659914
486,43.890737603214845,95.51569896638526,49.14973635350335
487,43.932415373138205,95.70580062953938,49.202811699042385
488,43.964014799115986,95.88282676843795,49.224136569017524
489,44.007143671156584,96.00390788856632,49.30175580767794
490,44.01623154153687,96.0592089094977,49.376882550667965
491,44.01623154153687,96.20879340858205,49.42310020064868
492,44.0530187026695,96.25159817615865,49.448097486496295
493,44.09721200675777,96.40505767392452,49.50849460450076
494,44.138495892518804,96.56780618286697,49.58239478800136
495,44.20884858209854,96.7006568974965,49.63648269879515
496,44.280621903606395,96.82295425705661,49.71357005023884
497,44.353711376915314,96.9802914075217,49.78481267051539
498,44.40911513536689,97.04464524064893,49.89061456004704
499,44.44602425074562,97.25429170207212,49.94727424112205
500,44.44602425074562,97.34319801984853,50.0388482489756
501,44.4646315748716,97.52562257656476,50.05908617558861
502,44.63176164709397,97.59582355075757,50.10909144074874
503,44.72424436478069,97.72506044157441,50.173090855745826
504,44.834408611242665,97.88008239251329,50.26817921857986
505,44.899960837379325,97.99023970478183,50.3463201678034
506,44.899960837379325,98.04085652156559,50.42081931393833
507,44.899960837379325,98.09500735057807,50.466892307570085
508,44.899960837379325,98.27398768831478,50.50318229490663
509,44.943472517687916,98.34783498466959,50.548757356335805
510,45.01565018512572,98.46961518765895,50.62913178308072
511,45.077044930778136,98.5960948015923,50.693564040877796
512,45.12053291737618,98.74776344298121,50.76497621389363
513,45.24217363232587,98.78879195313043,50.85288951519743
514,45.24217363232587,98.884461143727,50.88985673440452
515,45.31719429381629,99.00668722319777,50.93712303685439
516,45.40334548817928,99.16161843180245,50.982700695189756
517,45.45891267183859,99.30809941351991,51.05362671713705
518,45.48285683283181,99.43012839200534,51.10745165454742
519,45.53609402645206,99.47344629979206,51.16223781360968
520,45.58210652113037,99.64798479555282,51.22493828102298
521,45.67966921678829,99.73447510884647,51.290537140306334
522,45.67966921678829,99.80682633076219,51.35202111374391
523,45.67966921678829,99.9258933739259,51.39584511604064
524,45.68644702885278,100.03475314323862,51.4520303539238
525,45.68644702885278,100.18969238205544,51.490207356070115
526,45.70451808347481,100.3208595142481,51.614216741382755
527,45.79164827094602,100.54355741020802,51.69328836146459
528,45.852429476482605,100.63070294458784,51.776582985111375
529,45.89998808842147,100.77675002261117,51.852970465147834
530,45.89998808842147,100.98627339399283,51.94621856555507
531,45.986946235139676,101.10266074426772,52.01020280191585
532,46.072084104155934,101.19178506235919,52.08875429878308
