Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit,EpsilonGreedyLinearBandit,LinUCBBandit
19,6.604509858392278,8.384545832032199,8.240045024068328,8.384545832032199,6.691687812059636,8.384545832032199
20,6.943961173875872,8.706516607569181,8.639667882703582,8.706516607569181,7.0334864176593115,8.706516607569181
21,7.219734192702845,9.190911759946035,8.961042095585244,9.190911759946035,7.308275779734809,9.190911759946035
22,7.423615164264402,9.643146509389293,9.459840674574963,9.643146509389293,7.535973191052932,9.643146509389293
23,7.773361130084379,10.044416884116,9.740669366960379,10.044416884116,7.792145308843691,10.044416884116
24,7.9477875623681005,10.456522991381748,10.003164294949645,10.456522991381748,8.016196549628424,10.456522991381748
25,8.187940128761996,10.498039908826964,10.28367051242854,10.757652097765254,8.214600631473221,10.498039908826964
26,8.389574181424008,10.613288916493733,10.456415771230601,11.116214719041457,8.41539748673425,10.529921317894413
27,8.593658182857931,10.803518691931126,10.600799829863124,11.470329771807709,8.5741967704808,10.535437098916432
28,8.888515584689246,11.070609246012296,10.678755806703489,11.892975917502877,8.769924141942642,10.558296929089611
29,9.082235463543558,11.313886334915917,10.789892745826473,12.263151897631458,9.009811068654082,10.609567716279987
30,9.321782228281773,11.535241282782811,10.849508323338574,12.526851716729928,9.237450861984856,10.66337128126327
31,9.530992688455228,11.89833055275317,10.938860397966051,12.923904114414771,9.350014040766958,10.698155333412375
32,9.820403691986202,12.236158936537606,10.995478688304695,13.30857896002415,9.504521905314876,10.73455431589842
33,10.01699880478061,12.55032327870679,11.072343569131291,13.63397481562437,9.776238346998273,10.785093458538714
34,10.322491220529077,12.892568119451491,11.12332428176762,14.033676920173502,9.92289177273216,10.83744512688233
35,10.502404449941164,13.31155964317497,11.180699689255494,14.36941568734349,10.138839816531405,10.864026395267702
36,10.70599892682566,13.732549087702088,11.268058270829382,14.709353633851233,10.362859500766806,10.89825267922036
37,10.823142072437737,14.144687572068914,11.403907896202394,15.11518993059505,10.549490640807003,10.908705528493496
38,10.912558312859815,14.544732095456842,11.528460628278353,15.54544137343618,10.69663973492953,10.937650349140883
39,11.181598005246872,14.999703964836883,11.586127909772625,15.987594509559438,10.87173989104326,10.96398917206658
40,11.385339793387931,15.450266231292806,11.658285983643692,16.381709762886693,11.048513327698883,10.967151299814438
41,11.622234582227513,15.927665909503986,11.70556122757549,16.847435135391656,11.207046803658761,10.971069768387144
42,11.83969047714247,16.473310568294,11.832225280014798,17.272353980176725,11.296147535065334,10.988093178237396
43,11.98354695374152,16.99763953824521,11.952855903201222,17.78475656733613,11.417444903988468,11.004531105085544
44,12.187904797682094,17.551734631613638,12.014871604475726,18.23449106208647,11.542419701994467,11.02161083845844
45,12.412355425235905,18.13532115815808,12.161653232486303,18.761352790376286,11.82067791200985,11.025529307031146
46,12.641674279497968,18.726487014270546,12.265865464400392,19.24526323182387,11.909778643416423,11.033819409112416
47,12.828617999570088,19.277476420031608,12.38140910483508,19.81908679678747,12.054703267235231,11.062989276586102
48,12.983852528250782,19.76084693221786,12.489555886278506,20.397399848178274,12.150046181573181,11.064133424099555
49,13.13228430574651,20.196130356414194,12.56213968667345,20.913045982763467,12.263573581301975,11.068051892672262
50,13.402338357472,20.55514782664858,12.677289352953354,21.216082746091,12.413611668791088,11.071582554556361
51,13.607174037232099,20.873182767057664,12.787218021315685,21.514831343950757,12.634942298066328,11.07233889538121
52,13.700640820967084,21.14027745823416,12.889271986266612,21.88745296874358,12.802990721664859,11.07748744311996
53,13.849843762485756,21.372464239323595,12.992855254228619,22.107712268547125,12.995801785398779,11.085410311917965
54,13.970559141624623,21.584233935066997,13.076466325099608,22.45291722999026,13.234166553042892,11.0953500104353
55,14.146864694970196,21.825727658742164,13.156550204500917,22.69931869455919,13.388465029663715,11.105289708952638
56,14.256782673297328,22.1024642187299,13.176174710789297,23.053059510666614,13.587051908203359,11.125186737391726
57,14.517570345937013,22.416912301265747,13.252001468599195,23.371339359858283,13.693221347620371,11.133497412878336
58,14.67255780867209,22.733221513679204,13.33378100533126,23.797590734467796,13.868683254925793,11.143824918084281
59,14.841706028522093,23.063930225004164,13.411435481986222,24.12579787621535,14.083873800876997,11.154152423290224
60,14.978834115596715,23.33061884421532,13.47296890700492,24.52480831754577,14.229476500905823,11.177361097623102
61,15.068353204079902,23.629411618612252,13.574464139328049,24.878573808628612,14.30698346597776,11.203421518680582
62,15.256033373591743,23.99271872333354,13.682801994336023,25.235505864330808,14.50026449875126,11.204565666194037
63,15.414040518906907,24.40552166232993,13.770218921823187,25.63714375792812,14.6622690478933,11.214912534270818
64,15.486519226851797,24.761013896644194,13.820501144366787,26.045566701140423,14.739776012965237,11.24354476167911
65,15.791893473255874,25.146286274685327,13.892466097785592,26.449189430307143,14.947400085196714,11.251855437165721
66,16.017985262424652,25.5254438428046,13.993112757731861,26.91794883733657,15.067797148019512,11.275290012376907
67,16.253209841112827,25.877300094590016,14.049407200472093,27.51751690072657,15.28738407518033,11.283726031930708
68,16.43919261701344,26.31822346191671,14.154873871909322,27.99183346410728,15.547428990825562,11.286888159678567
69,16.620302738771493,26.755627415296534,14.247366020992377,28.436346847765073,15.808850642066243,11.290050287426427
70,16.75863415841915,27.10566175427936,14.298211457723875,28.912405543061123,15.99391231565377,11.293212415174285
71,16.960135945550558,27.46445051276578,14.399435484564354,29.519672011090933,16.180911217174227,11.296374542922145
72,17.11613880937177,27.885289121390304,14.50763943756235,30.07356914454608,16.324502220969883,11.299148863981397
73,17.25528915256509,28.21346977354264,14.586307595037809,30.669830469006598,16.4453028297754,11.301923185040648
74,17.392847198251527,28.607797958313476,14.634358811827473,31.25592740759102,16.71241186370162,11.3046975060999
75,17.523618026292713,28.995704361301268,14.780767038501462,31.61694648428368,16.840817357642603,11.307859633847759
76,17.702672958137487,29.214457663346973,14.846624860089824,31.95978755697987,17.078207067872164,11.311021761595619
77,17.76803944404487,29.54864807600857,14.963547803028783,32.370608532140345,17.18880224831131,11.314183889343479
78,17.833405929952256,29.852672753480412,15.072277545021299,32.680217137918014,17.28568752930718,11.317346017091337
79,17.986730829640056,30.180463918782323,15.153590147887474,32.927321623143634,17.450694186226798,11.320508144839197
80,18.05209731554744,30.59055651058835,15.210590630952979,33.26127943030822,17.561930805715882,11.323670272587055
81,18.151251140094516,30.99776584678865,15.291911406226209,33.59301009222299,17.645679953719192,11.326832400334915
82,18.25779994602821,31.377047136566244,15.397762933240392,33.96454097207966,17.839445436046454,11.329994528082775
83,18.445297785041753,31.71723795016917,15.503017967378117,34.31965158158159,17.977093975634574,11.333156655830633
84,18.67519931379756,32.12407035346273,15.568635074148167,34.65650003420954,18.08262666066674,11.336318783578493
85,18.837691932832065,32.44591458847201,15.651616787504238,35.00552359793811,18.221847613967135,11.339480911326351
86,18.951130485214073,32.73244162653875,15.77873559071306,35.49619384564617,18.35606496909569,11.342643039074211
87,19.130102673385906,33.03393952478837,15.869535552567019,35.894420843055876,18.42666504061147,11.345805166822071
88,19.344486151642304,33.46508248340861,15.993404912576917,36.303760814514526,18.51155097761806,11.34896729456993
89,19.496282686489895,33.84031966909703,16.150323514348713,36.712033970567724,18.614464894454784,11.35212942231779
90,19.57252112474542,34.12418656369531,16.21180857844324,37.112973109094,18.8330089940182,11.355291550065647
91,19.709119951632225,34.51607447901398,16.299728578742435,37.51038755115819,18.929127125255032,11.360470507532842
92,19.810073542383016,34.83492348341533,16.362412610466258,37.998611694213835,19.158938948422865,11.365649465000034
93,19.96840996644418,35.10939875111345,16.451753052657416,38.42322574583228,19.19836950876021,11.370828422467227
94,20.08115134176404,35.52274185505942,16.55436098791686,38.90979361844111,19.339385604352337,11.37600737993442
95,20.146517827671424,35.98177616794276,16.630522547728894,39.40102909923736,19.639261491565502,11.381186337401612
96,20.3801840950794,36.333977231026495,16.723088937313282,39.82669586901666,19.809392695936022,11.386365294868806
97,20.517012628235495,36.73711418708887,16.798036842126294,40.37318634814106,20.06094557137066,11.391544252335999
98,20.79784087810657,37.161689986534,16.8417606027453,40.83546492567574,20.150834712553273,11.396723209803191
99,20.943924632839643,37.489155459309146,16.938089264069642,41.29891867775875,20.43520072758019,11.399885337551051
100,21.062649922926212,37.80071518888385,17.031098690859967,41.73243978132952,20.51251874628727,11.405064295018244
101,21.218354507603802,38.17583753259328,17.171051575734285,42.012458567261376,20.558050769917013,11.408226422766102
102,21.391613603945324,38.35595502383358,17.267883583964206,42.37844026782387,20.64839431489313,11.411388550513962
103,21.464092311890216,38.77790938937503,17.306938624400026,42.64557556784522,20.857735008009445,11.414162871573215
104,21.560721865599827,39.12144707748106,17.457491611462764,42.93874400466562,21.005562463493973,11.417324999321073
105,21.770042430365393,39.41560038634296,17.56172856101125,43.327288545807605,21.1258859921792,11.420487127068933
106,21.887540855150196,39.705407911015726,17.62808789489019,43.72445349443333,21.26110357044536,11.423261448128184
107,22.04439384650027,40.17734884761154,17.684584682233844,44.12108503117642,21.315905414729887,11.426035769187436
108,22.109760332407653,40.377443313426355,17.762597495694447,44.51013339462777,21.477836249749217,11.428810090246689
109,22.22661273906155,40.69638665549481,17.894058644551667,44.929491752527944,21.599376392952937,11.45774261795279
110,22.291979224968934,41.017207687993654,17.935787858819545,45.30356479490535,21.68578667862535,11.460904745700649
111,22.519258863819168,41.326761193654455,18.140013376131872,45.63596885825261,21.84142459137037,11.464066873448509
112,22.65934984212056,41.57934988769327,18.277014222687875,46.1160517669348,21.889017198180376,11.466841194507762
113,22.724716328027945,41.97929355825149,18.415325134581867,46.60594162546977,21.92844775851772,11.47000332225562
114,22.84500440670272,42.38203968855642,18.50479313804617,47.008276036778064,22.019893728111473,11.47316545000348
115,22.92037072014779,42.82994401014323,18.605186729786976,47.4722963429603,22.149950076052285,11.47593977106273
116,23.04067446346964,43.05916511253119,18.646018735784967,47.95352779238034,22.307287116454784,11.478714092121983
117,23.15142263134988,43.350265312945346,18.750463697130762,48.37549454857661,22.448411608433926,11.481488413181236
118,23.21640131056866,43.68591081512294,18.830344965298686,48.81174853958135,22.54214647161348,11.484262734240486
119,23.310692125590823,44.025724450251616,18.907396777534025,49.249800013545816,22.643313140996085,11.487037055299739
120,23.398194384354674,44.358563184065765,19.019617748694106,49.70584660392579,22.739931475419418,11.48981137635899
121,23.53998782823927,44.608023828721414,19.086001415816607,50.08967425646925,22.837688392209937,11.492585697418242
122,23.75435138751481,44.9703652030672,19.134565318165038,50.59803682789698,22.927559025141626,11.495360018477495
123,23.890281155866425,45.28326594028606,19.231152826532576,51.04852786422241,23.056402894628512,11.498134339536746
124,23.966243804372517,45.62332731473336,19.35728105648952,51.364241951095835,23.12803009248242,11.500908660595998
125,24.05705180331068,45.99019330560684,19.457677326913778,51.6692624410329,23.30644434789961,11.503682981655249
126,24.267785488213022,46.38760134549698,19.56813833742917,52.1423394625419,23.40131807034499,11.506457302714502
127,24.492844426337854,46.61249217775112,19.65358072537344,52.52155843905101,23.581049562991005,11.523682729863458
128,24.683129202716664,46.94098691004653,19.784902882180738,52.989695821161476,23.726989146838683,11.52645705092271
129,24.92918468713636,47.37801790977157,19.89344783787154,53.29727783211088,23.828504117765032,11.529231371981961
130,25.09170585364458,47.8179520815707,19.986924278343057,53.737599335757785,23.86793467810238,11.532005693041214
131,25.15668453286336,48.2189044108315,20.05767976808652,54.06591222682289,23.96527886500525,11.534780014100466
132,25.221663212082134,48.535821452308184,20.153733783214403,54.38339130562675,24.192426781685743,11.537554335159717
133,25.39911104586499,49.036374301658626,20.198077960118592,54.76766610414403,24.400784345053218,11.54032865621897
134,25.588440014185096,49.29728574354333,20.23242020218357,55.2373158037013,24.483508549124146,11.54310297727822
135,25.68968873507763,49.5325882376729,20.279931707162387,55.579609725481795,24.522939109461493,11.545877298337473
136,25.75466741429641,49.86165764504203,20.33390207473064,56.04786801959695,24.61103692923832,11.548651619396725
137,25.867020982927663,50.16051047467672,20.396126567780886,56.42253080453763,24.650467489575668,11.551425940455976
138,25.931999662146445,50.498548293927556,20.481763363226086,56.655625283246955,24.73541046182078,11.554200261515229
139,26.070892852500855,50.83481643811085,20.564768938510078,57.050745373579005,24.802544507860826,11.55697458257448
140,26.262798244867327,51.15448787675956,20.58606825767243,57.47940128953112,24.974247093370284,11.559748903633732
141,26.40278875433836,51.46228946501581,20.666485299813846,57.970888697687144,25.027408763818013,11.562911031381592
142,26.520811720246734,51.79537623736244,20.783545260861256,58.42225146297817,25.04993126509241,11.56607315912945
143,26.71664348131508,52.161056833283894,20.834299906354303,58.72896691745689,25.13767277101648,11.611763141754755
144,26.86300534913864,52.46736004051085,20.889348336373807,59.151927214460635,25.226025901025753,11.614925269502615
145,26.993748893623092,52.68029236415182,20.986709969400017,59.572281474637634,25.337026765863275,11.617699590561866
146,27.15245424105031,52.9430884207769,21.054117211364236,59.99034983783474,25.359549267137673,11.620473911621119
147,27.32876891489902,53.36835445821451,21.15984470104069,60.39275302865959,25.419959226781803,11.623248232680371
148,27.451870617087177,53.74131564620238,21.21569046907277,60.74937285129907,25.497489094465042,11.626022553739622
149,27.556189658317145,54.06310629576368,21.29536017674031,61.215616586534644,25.577429122038392,11.628796874798875
150,27.738955996877515,54.42077355847185,21.375733490073607,61.64292624500155,25.70039195569737,11.631571195858125
151,27.931222086752154,54.7370490170793,21.441547155547404,61.968745301985656,25.772307832585092,11.634345516917378
152,28.04522349840003,54.908227615502575,21.496473607382264,62.34561361294978,25.889334421292062,11.63711983797663
153,28.11020217761881,55.27415737690442,21.565779876973345,62.7460757732264,26.088855575226518,11.639894159035881
154,28.206853273770566,55.6255468311128,21.655163986815257,63.21649168752494,26.199646819486738,11.642668480095134
155,28.331179326705353,55.91345863926406,21.74758914326951,63.691977885668145,26.283715746751387,11.645442801154385
156,28.429540350476447,56.26558027009669,21.82809978419062,64.12280656517326,26.30623824802579,11.648217122213637
157,28.531329716212973,56.504041296017405,21.899900311798337,64.45809285101362,26.479777374748426,11.65099144327289
158,28.74133715158997,56.8413190841646,21.961959984525127,64.90296684130578,26.534458123777007,11.654153571020748
159,28.8331319572158,57.116850960432416,22.023724192399452,65.39389686284184,26.566106728596584,11.683159697419551
160,28.939459065714537,57.52725927755713,22.0935965384411,65.70459302721557,26.591403550930238,11.685934018478804
161,29.161746242839683,57.90032002001027,22.15535640150682,65.9594990341107,26.64965887575666,11.688708339538056
162,29.31024907793478,58.196789917873424,22.201855054743596,66.43555942606426,26.70376395780221,11.69624210079448
163,29.41144371823472,58.51741252536076,22.281592322055523,66.75219699264335,26.752714778795053,11.699404228542338
164,29.562090017075555,58.85009999436859,22.409671906300844,67.1669270586398,26.812310617547006,11.70217854960159
165,29.70712168083411,59.27464227295511,22.456126818169842,67.59215141353526,26.83483311882141,11.704952870660843
166,29.900942953625776,59.64739916614074,22.48707972006378,68.02833270059816,26.90799333357591,11.707727191720094
167,29.94779146233102,59.91841581208239,22.58673044631366,68.44285559030054,27.099479477211055,11.710501512779347
168,29.994639971036264,60.25426290402088,22.63858440986018,68.82910182881444,27.190327832849626,11.713275833838598
169,30.066730872292545,60.41509030477474,22.75548325178304,69.27943958632314,27.247060483296075,11.71605015489785
170,30.136588903353136,60.795878809070494,22.809077898422185,69.68170673372359,27.31352640235884,11.718824475957103
171,30.223221222673477,61.12088455116431,22.884188496614463,70.05466867852846,27.33604890363324,11.721598797016354
172,30.417157026882514,61.49161609643153,22.960721086225483,70.43402239882234,27.358571404907643,11.724373118075606
173,30.482135706101293,61.770177944990586,23.00601812592928,70.88042990806426,27.43610127259089,11.727147439134857
174,30.57983060234041,62.08189507585223,23.069331650621514,71.36627276790645,27.544686627914597,11.72992176019411
175,30.870366615273888,62.3525653892691,23.180800547516327,71.83362565971102,27.64019128957934,11.732696081253362
176,30.96708168553485,62.50447906223095,23.253708859764888,72.2152685095451,27.74828717552723,11.735470402312613
177,31.20720090809012,62.84952164341106,23.320595539921403,72.59425414081836,27.770809676801633,11.738244723371865
178,31.25404941679536,63.191084869645714,23.394327974595303,73.09287556349254,27.927285481387734,11.741019044431116
179,31.300897925500607,63.50480789201549,23.46890322811096,73.45855100254226,27.94980798266214,11.743793365490369
180,31.37705857000924,63.808605175083436,23.582413304200543,73.87604147512664,28.082466716949323,11.746567686549621
181,31.503206488771347,64.09499462385618,23.621751584966038,74.35551313442339,28.10498921822373,11.749342007608872
182,31.559624520709736,64.5234477681407,23.687070596369225,74.78973404646612,28.12751171949813,11.752116328668125
183,31.631943129075417,64.84000817208725,23.766446561997093,75.2527577258769,28.267005315182427,11.754890649727376
184,31.755568967297954,65.12399350693804,23.828346721914237,75.59230833692837,28.496333537964688,11.757664970786628
185,31.8024174760032,65.53154071316814,23.888546326783352,75.9376221894352,28.51885603923909,11.76043929184588
186,31.888720661854016,65.91790752259412,23.922423859367935,76.23949844865854,28.541378540513495,11.763213612905131
187,32.097919905437436,66.21795185378703,23.986968002604673,76.6249722949721,28.598454097401593,11.765987933964384
188,32.22177300832341,66.5312284272047,24.0788830081834,77.08527249867264,28.642499196206803,11.768762255023635
189,32.382819322433555,66.92076634684068,24.15298732008908,77.52418617104807,28.846751337847884,11.771536576082887
190,32.57186576922479,67.18182986322087,24.24401789208904,77.96319446767333,28.956186402866912,11.77431089714214
191,32.68966536706288,67.47768510967164,24.287652775955046,78.4503890860529,29.006734624101547,11.77708521820139
192,32.80554196662828,67.79200361235107,24.366304904657305,78.83756696499623,29.051677479728937,11.779859539260643
193,32.91382555363689,68.14003949229351,24.464179545624354,79.17987495217218,29.07419998100334,11.782633860319894
194,33.04255226840201,68.38873642273514,24.54359517176288,79.55735490970193,29.147849405527488,11.785408181379147
195,33.15266254009403,68.63100230304615,24.580679011516757,79.95424139251551,29.248642564473197,11.7881825024384
196,33.209898683025564,68.90790588096215,24.62498905970379,80.3494941042412,29.271165065747603,11.79095682349765
197,33.34480004468078,69.2033767437068,24.703841902050492,80.67596035001354,29.39928287643168,11.793731144556903
198,33.488785764115775,69.60682288025727,24.7863777674972,81.02050137117907,29.445947923097652,11.796505465616153
199,33.53563427282102,70.05360984751565,24.922307706987393,81.40683334673824,29.468470424372054,11.799279786675406
200,33.6278439886279,70.4895107689479,25.03051977828348,81.85748764869929,29.49099292564646,11.802054107734659
201,33.92193846356899,70.833333819628,25.09686041490663,82.24659740512946,29.521056455736648,11.80482842879391
202,34.08328774561882,71.05726979884062,25.12316703690032,82.65023054294576,29.650404765048386,11.807602749853162
203,34.192667716035956,71.37611321705648,25.173784634923287,83.06282417196937,29.72373542320964,11.810377070912413
204,34.36700734938208,71.72292289976087,25.29316857671335,83.44942065206139,29.794103909731398,11.813151391971665
205,34.413855858087324,72.10733570736468,25.41261932410759,83.80430410857541,29.876400353315212,11.815925713030918
206,34.50917007519599,72.47676690683541,25.496576385816248,84.36329978869323,29.898922854589614,11.818700034090169
207,34.556018583901235,72.74976425846833,25.572204198872495,84.79188201526682,29.921445355864016,11.821474355149421
208,34.726832817053634,73.00703715944732,25.59401316876767,85.19421417118748,29.98871426979199,11.824248676208672
209,34.82932424567195,73.31062386258202,25.681743114574534,85.5870545701743,30.007988587818982,11.827022997267925
210,34.9194791946736,73.60677888637333,25.777433052745145,85.96070488600823,30.11780532970912,11.829797318327177
211,35.02063200622106,73.90677284564332,25.877826298699045,86.3993644381902,30.19968062263598,11.832571639386428
212,35.193996714393926,74.22523962185659,25.95451842995674,86.8653065487732,30.29629895705932,11.83534596044568
213,35.2840655022413,74.61256146824675,26.014260456982857,87.24998877432758,30.318821458333723,11.838120281504931
214,35.37203848877806,74.81362103777732,26.134849745726445,87.64193827935088,30.465801026836154,11.840894602564184
215,35.543589208532126,75.0239739791717,26.211432793384603,88.02680909429112,30.548132008058086,11.843668923623436
216,35.59043771723737,75.27000785746729,26.292335806643905,88.34154800300466,30.593442619547034,11.846443244682687
217,35.73838514425739,75.45565220289373,26.37453230781521,88.80596250738785,30.63319687410921,11.84921756574194
218,35.78523365296264,75.8756404992061,26.439016160045554,89.16856279589959,30.655719375383615,11.85199188680119
219,35.88271987514798,76.24984994588121,26.529207254967922,89.54098225398792,30.678241876658017,11.854766207860443
220,35.97896175946654,76.56590815060954,26.647174351054332,89.80383807248248,30.85630517974642,11.857540528919696
221,36.102907616303355,76.93242805332513,26.74411271111368,90.09674127024732,30.99241333412874,11.860314849978947
222,36.1504628202412,77.2950270787961,26.832601844272954,90.5398167304472,31.115981380017217,11.865106000757532
223,36.24277038594438,77.59320768389789,26.907443213321663,90.96591795222092,31.230383566153552,11.869897151536119
224,36.348448612851605,77.90287279986049,26.97858807533937,91.43124048020138,31.337533554982315,11.874688302314704
225,36.396003816789445,78.16167194574668,27.050984706892656,91.95951374617869,31.452510911313887,11.879479453093289
226,36.51094169716037,78.45141521956997,27.137563885518336,92.39267540495305,31.47503341258829,11.882253774152542
227,36.558496901098216,78.62872709842605,27.1887441230136,92.83294224000016,31.57601100792298,11.885028095211792
228,36.658278250364624,78.97749992918602,27.240142455282257,93.16819981763331,31.6327165641405,11.887802416271045
229,36.73353694000517,79.26337096150445,27.266641642424624,93.53111532956125,31.730333187045158,11.890576737330296
230,36.82461983648854,79.49005486928098,27.3224839083553,93.92853174086048,31.800930388845114,11.893351058389548
231,36.93857920715535,79.77396262296693,27.402356416969706,94.22807338630686,31.903904148427916,11.8961253794488
232,37.05303346684916,80.15015154528886,27.49120515691137,94.64353514237192,32.053356425962086,11.898899700508052
233,37.2735794524375,80.39943399540599,27.538870770836695,95.07994001029638,32.07587892723649,11.901674021567304
234,37.40572508369459,80.80494013641052,27.617698733167895,95.47174904787451,32.09840142851089,11.904448342626555
235,37.48844173795914,81.17603154265234,27.66618456335321,95.88088434444188,32.12092392978529,11.907222663685808
236,37.61421249560735,81.45614946071433,27.755879463339465,96.27423023543398,32.1434464310597,11.90999698474506
237,37.661767699545194,81.77554262334894,27.803193614876392,96.75359543610188,32.25374437447358,11.912771305804311
238,37.76884152234113,81.93606560213549,27.859022985815955,97.21476021240291,32.38360948585737,11.915545626863564
239,37.83994070212005,82.16319063289535,27.93984041506352,97.52520930368853,32.48751517573655,11.918319947922814
240,37.904582537898904,82.60832622133236,27.983762656561947,98.00396240058717,32.54784110618493,11.921094268982067
241,38.0380310563894,83.03526330528338,28.022610395321912,98.50213942814236,32.60710466411216,11.92386859004132
242,38.1859399940931,83.33010409623299,28.120902550469946,98.85270261494415,32.687639410667714,11.92664291110057
243,38.23278850279834,83.57322485363119,28.179073284013946,99.22112736427826,32.710161911942116,11.929417232159823
244,38.30777661230216,83.8615999070517,28.26911006757975,99.65550034105296,32.78312448581086,11.932191553219074
245,38.37962869206327,84.11677919639297,28.364049073424894,100.06810584149773,32.80564698708527,11.934965874278326
246,38.48163276761485,84.45741064014359,28.37917297314947,100.5229042191629,32.9814387932562,11.937740195337579
247,38.567125075514674,84.76364144102897,28.440969888433848,100.84735186222144,33.06845333912314,11.94051451639683
248,38.70782535330771,85.12375805007579,28.515741829552734,101.22261269480734,33.09097584039754,11.943288837456082
249,38.89678019136688,85.35068440891379,28.609788457978574,101.64154680649463,33.16195081016358,11.943288837456082
250,38.9914279973835,85.6946152547855,28.67639240479795,102.06101886507619,33.25935180830005,11.943288837456082
251,39.060586458802625,86.01992699607636,28.718679826056864,102.44968962593748,33.34603285703705,11.943288837456082
252,39.226123860085494,86.384079573911,28.752803495884184,102.74702234015963,33.42845659524836,11.943288837456082
253,39.31285769755614,86.67651707524928,28.864606518322198,103.09094037157956,33.46762158890264,11.943288837456082
254,39.467723155921924,86.90856431303561,28.946672023769782,103.45419123777549,33.58572816083531,11.946063158515333
255,39.53882233570086,87.12673650128569,29.014808683200876,103.86310753917124,33.77570655981949,11.948837479574586
256,39.721784980523786,87.46398638292263,29.129513709885494,104.22777553861359,33.91687106256475,11.951611800633838
257,39.79305396973264,87.73640656374764,29.155988832742388,104.56653295946163,34.15301186708407,11.954386121693089
258,39.86606068508473,88.14990412108642,29.205214797443357,104.9232976743051,34.28605561478836,11.957160442752341
259,40.06084793784525,88.51028787102362,29.280362194402908,105.38620325806247,34.32295955739021,11.959934763811592
260,40.10769644655049,88.81409545020051,29.317384218609625,105.6501837431263,34.42220075608664,11.962709084870845
261,40.19747630432796,89.03702646968125,29.341464088402525,106.0590054034024,34.53080338112498,11.965483405930097
262,40.26577361444342,89.35696770009733,29.429858372115632,106.39865089408394,34.55769751590795,11.968257726989348
263,40.365013947759145,89.6833228259826,29.5013508585225,106.71509997838507,34.71145950450395,11.9710320480486
264,40.49115190457258,90.07803840831744,29.547983715543687,107.09764439367436,34.80715800059639,11.973806369107852
265,40.640783920861146,90.36291174142075,29.6656951539397,107.46565042746538,34.87346864209315,11.976580690167104
266,40.73237884221996,90.67891157832624,29.751815222576788,107.92971791789509,34.989325598045845,11.979355011226357
267,40.83900129323461,90.89183419409612,29.813079164713876,108.37723960304486,35.10301990483279,11.982129332285608
268,40.949111564926625,91.24316010516748,29.83476629056484,108.68511242187057,35.20429137383996,11.98490365334486
269,41.161718813444104,91.5160816930621,29.884836540898107,109.03783382334757,35.26578202466009,11.98767797440411
270,41.268792636240036,91.73490098000873,29.92912529847584,109.5887333048145,35.34846743237041,11.990452295463363
271,41.371196721743416,92.03483650001769,29.99435744277311,110.00326639816629,35.420655030710904,11.993226616522616
272,41.473455702892814,92.28223808880443,30.093345264744613,110.51946177751725,35.509401236450955,11.996000937581867
273,41.590321160806106,92.55799290184285,30.172226371514,110.91609114756686,35.57370321216067,11.99877525864112
274,41.66329244059059,92.84950958457834,30.221883167639653,111.359937500052,35.596225713435075,12.00154957970037
