Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBBanditTheta,LinTSBanditTheta
0,0.9871308687404514,0.9949871368898169,15.02873694167566
200,0.6501466522395596,0.6050177868441088,3.4536679793710143
400,0.5052676959352655,0.6014195722498366,3.6056200608340605
600,0.525842841857905,0.6048049854019457,2.452843011526716
800,0.536267184257149,0.6010647817698483,2.91946762229005
1000,0.4972103367745663,0.5999186905580216,3.047214732791738
1200,0.484865655696544,0.5990429784862136,3.7231711102191247
1400,0.4682708986659686,0.5953168624342038,3.0775318825882296
