Time(Iteration),EpsilonGreedyMultiArmedBandit,PHEMultiArmedBandit
183,26.524145224286183,68.62297400979234
184,26.57689188346405,68.98318827987528
185,26.64445793571577,69.41122390910404
186,26.797557916601868,69.79712575975284
187,26.83898012975801,70.23680930777567
188,26.903430277050028,70.67854510328904
189,27.02525080228972,70.95173059581029
190,27.166191244932566,71.20328559973822
191,27.336153738299107,71.62338044615609
192,27.413204618711525,71.95575635638093
193,27.527852419406848,72.27311411000744
194,27.554134474071475,72.70383136811216
195,27.5804165287361,73.14003032782641
196,27.606698583400725,73.50137557061588
197,27.72660431866857,73.92196739640711
198,27.81080722748387,74.29140463142278
199,27.890519828549287,74.60302766640892
200,28.065737745214374,74.96262069544137
201,28.18054673609143,75.29127843934265
202,28.244547370662083,75.65528585122773
203,28.367388951023894,76.00328786144937
204,28.565673733390334,76.4077741544344
205,28.626805675918554,76.73309313823884
206,28.653087730583177,77.11487740810495
207,28.785280761494676,77.44617165905893
208,28.896314545691176,77.81629216265819
209,28.962257176012024,78.21653962620644
210,29.064125178644172,78.47361223243394
211,29.186672843562263,78.77950282172688
212,29.23592042157991,79.15500356679613
213,29.532523894532765,79.39845783397917
214,29.591784890148908,79.80656377307858
215,29.628413149876785,80.14698322959697
216,29.769613670619428,80.57000736767671
217,29.903091862110916,80.94975297748742
218,29.95148331447396,81.34738147072622
219,30.05771004268549,81.691542269117
220,30.20302198390052,82.10068989016247
221,30.410523097997913,82.51590275150909
222,30.461227166589197,82.89319535428295
223,30.56087652979956,83.24173548884575
224,30.599172697410534,83.6820637548841
225,30.68538563064923,84.11106617518243
226,30.785327044740775,84.46292899754322
227,30.898087936485915,84.81568677788619
228,31.0343202811867,85.2121648109891
229,31.106091055393023,85.59820872454887
230,31.2143951881755,85.99849210078212
231,31.362020222395365,86.33046146181785
232,31.419092553903948,86.71612565661353
233,31.48419912968459,87.07470039393431
234,31.510481184349214,87.48245142264724
235,31.584121993221515,87.8376451434527
236,31.644270078523412,88.19434608618296
237,31.742401417268667,88.55983406659588
238,31.79677647604995,88.89552936270746
239,31.843665305328464,89.33317270131222
240,31.935966182037113,89.74031226005053
241,31.996621425961642,90.1174532726443
242,32.06441087758172,90.36230006144463
243,32.09069293224634,90.76716283562628
244,32.22495515475677,91.04057077722199
245,32.2512372094214,91.40216055277423
246,32.34425455089687,91.75620000776752
247,32.423378312810975,92.14559004891257
248,32.510508279020556,92.4530631900152
249,32.61743232679423,92.84167495535787
250,32.850064809651904,93.12445666372106
251,32.87634686431653,93.55496314511564
252,32.897399547939884,93.98078916842428
253,32.95640764709342,94.43919685307057
254,33.06234909196539,94.86121805881002
255,33.2421563729798,95.18883169115897
256,33.263209056603145,95.55187196151681
257,33.342832584344066,95.97016368746532
258,33.49461986227196,96.25677044501643
259,33.515672545895306,96.59118295742164
260,33.53672522951866,96.88687570392011
261,33.557777913142004,97.15384591122128
262,33.63352051922316,97.59245659282635
263,33.77526302865661,98.01234571861968
264,33.8334157037359,98.4107577293499
265,33.854468387359255,98.73675829552418
266,33.93063867645753,99.04822103093643
267,34.03646489151048,99.54418941276748
268,34.08465626420802,99.94822189426142
269,34.20027433822683,100.24864023168004
270,34.24921010067476,100.64537506599002
271,34.35255273918573,101.02730988309628
272,34.40572242148744,101.36660786682907
273,34.632556968745654,101.76222618782761
274,34.71040970633175,102.17304793428573
275,34.7314623899551,102.56639744034571
276,34.919940272699996,102.84472934347889
277,35.06582234205549,103.12641685874476
278,35.14479287867985,103.45724349281492
279,35.165845562303204,103.85562917534014
280,35.22506151874009,104.22976119449154
281,35.246114202363444,104.58663589852146
282,35.32374579502102,104.87587422756174
283,35.42610014368866,105.28207639136765
284,35.63689110146586,105.71816468813806
285,35.743851667408094,106.08918872687927
286,35.864324943761986,106.60667830656989
287,35.991910620911156,106.94601215446224
288,36.0261624609598,107.2777046339734
289,36.07498445330101,107.67846341438576
290,36.204250235206786,108.06491675834953
291,36.26412743994615,108.30159486732282
292,36.30814564692252,108.63873052167521
293,36.48922324840107,108.88766373944752
294,36.7189979869622,109.26417393738359
295,36.7821646440806,109.68063536262784
296,36.803217327703955,110.0146494988845
297,36.80631577770352,110.29313752898611
298,36.88946441126633,110.65390418376175
299,36.892562861265894,111.0374783688168
300,36.98733152334563,111.36870086225358
301,36.990202842996126,111.77889242213743
302,36.99330129299569,112.24184799431903
303,37.03274623054003,112.61160830716494
304,37.04093920661793,112.96204050586876
305,37.147876337794735,113.23266376346535
306,37.217797900209156,113.63482060727367
307,37.22089635020872,113.89255927984888
308,37.2312277616888,114.35987532811987
309,37.234326211688355,114.69424378098563
310,37.37029248169982,115.03226156665406
311,37.378746074698356,115.49932077966847
312,37.50706193615471,115.96079128046888
313,37.57862808564334,116.28017833379401
314,37.5817265356429,116.67789368979872
315,37.75166165861468,116.94627887210765
316,37.826552749742795,117.32194453289469
317,37.94743854178232,117.6189447764812
318,38.022770351129665,117.9187917214188
319,38.113667708753724,118.19845795365117
320,38.177090973757124,118.5590179686748
321,38.18018942375669,118.93648111660893
322,38.18328787375624,119.3202944202807
323,38.21480042524512,119.76933784121763
324,38.30793363612165,120.15819230746933
325,38.311032086121216,120.56367983375307
326,38.34261963047596,121.01352904101527
327,38.489513820166756,121.32193361863445
328,38.57367955510187,121.71190344640274
329,38.64173442726713,122.11802539259095
330,38.70518416867497,122.49592841280204
331,38.70828261867453,122.78554735435446
332,38.71138106867409,123.15441545501771
333,38.75720164977945,123.62237738742859
334,38.953180236270256,124.05228842667182
335,39.00210901582365,124.47540216257634
336,39.00520746582321,124.77190104205438
337,39.05948321579463,125.06753286681817
338,39.182436650332576,125.45976662366529
339,39.18553510033213,125.83532159633258
340,39.188633550331694,126.17166695516701
341,39.23938937797392,126.6310925306879
342,39.357325170871576,127.03231516831802
343,39.43543329323518,127.3561212883451
344,39.497302339751215,127.79368110748081
345,39.565345331942886,128.25001099972346
346,39.647666363436485,128.4787971179496
347,39.78373190781808,128.83571251308393
348,39.85657961415463,129.11697486863932
349,39.976118335645126,129.45907500722157
350,40.04417320781038,129.91111525317646
351,40.06709168406594,130.18017592041986
352,40.23144170687338,130.57749572485181
353,40.31689449608172,131.01438316723207
354,40.36548166562298,131.3886445968824
355,40.383720274114054,131.7055277369813
356,40.44078467846909,132.0425756277179
357,40.56062619952671,132.47704226964586
358,40.56372464952627,132.79181446089098
359,40.63275984742948,133.30201588154816
360,40.69623895484402,133.6735824859756
361,40.7540043312403,134.0116969328863
362,40.926769278158545,134.30353148169868
363,40.9718100729649,134.68279148718938
364,40.97490852296446,134.9673598134375
365,41.06196698154261,135.31280153262054
366,41.09052799559571,135.6596003865032
367,41.12693484693855,136.02993947756048
368,41.23863051513559,136.32427044929062
369,41.24172896513515,136.6699176553131
370,41.24482741513471,137.05213762085268
371,41.295295324885686,137.43755087520682
372,41.383736284107876,137.77732684937922
373,41.49155071862311,138.14881193118492
374,41.546157698783205,138.39169893976114
375,41.54925614878277,138.7640404456476
376,41.55235459878233,139.18018568674515
377,41.61798736173468,139.5687344751237
378,41.72775523442541,139.89454401395568
379,41.73085368442497,140.19663521481172
380,41.78361190725939,140.6794492524418
381,41.802502836318446,141.11569071757515
382,41.92053008861213,141.50949553063282
383,41.923628538611695,141.75814368519192
384,41.95521608296644,142.10216527929242
385,42.04316761893476,142.46859150455853
386,42.088022059953325,142.90996443670446
387,42.198540624914685,143.24037673493856
388,42.24727492881628,143.66745700002863
389,42.38207186687557,144.07383545988102
390,42.49608202285093,144.46839955069476
391,42.60362266397995,144.79279371038635
392,42.682086567824584,145.14704541078953
393,42.798848587068605,145.60006879756318
394,42.80194703706817,145.94660064974954
395,42.9502736115608,146.21312578640155
396,43.02183976104943,146.5943914837552
397,43.081428569257824,146.95869742872114
398,43.14016891401959,147.34158946013105
399,43.14326736401915,147.6876574069315
400,43.21868524409006,148.01928734819555
401,43.22178369408962,148.40041753979614
402,43.32256482011923,148.69663803938383
403,43.325663270118795,149.03430580895377
404,43.32876172011835,149.4334390320684
405,43.42600696995134,149.82749493397
406,43.4291054199509,150.1804792716278
407,43.43220386995046,150.52147669104474
408,43.52685285479474,150.83851874735416
409,43.5299513047943,151.2227029722331
410,43.533049754793865,151.6585319405811
411,43.65867972575932,152.10409549888976
412,43.70306217334598,152.40288262017378
413,43.811197852917715,152.79044507070375
414,43.94888394997593,153.15913460300044
415,44.12488183092522,153.32021089002657
416,44.275728484764336,153.6020093902354
417,44.29864696101989,154.0403142314648
418,44.33809189856423,154.37419252299037
419,44.42784276153556,154.81585993954124
420,44.495851753041435,155.3295663119102
421,44.51409036153252,155.77720402645758
422,44.55847280911917,156.09035863906473
423,44.561571259118736,156.4895173678973
424,44.659988514829166,156.8680225617273
425,44.66308696482873,157.28279476046322
426,44.84043316451948,157.63363134572242
427,44.843531614519044,157.98950872877558
428,44.934354789091046,158.40037718184607
429,44.99057275229701,158.64337150083662
430,45.016696642836585,158.9070436370498
431,45.15108193876942,159.2528070608221
432,45.154180388768985,159.62640935674696
433,45.21295955168007,159.9599456643146
434,45.226404206742885,160.37053320320175
435,45.22950265674244,160.73283276970562
436,45.232601106742,161.10807111677818
437,45.31041670941859,161.48174675853963
438,45.425017474596004,161.83272385642394
439,45.473946254149396,162.1096041401151
440,45.48877692405378,162.39720495911868
441,45.553485568084504,162.72439530695857
442,45.596279618888204,163.09429209946543
443,45.601182355770334,163.4266217599142
444,45.604280805769896,163.80461495407155
445,45.60737925576946,164.29510422547688
446,45.63143106721245,164.68191731312788
447,45.70153269762062,165.04002400974073
448,45.761409902359986,165.34654130780444
449,45.76450835235955,165.63625701664904
450,45.77218480307568,165.9788083109334
451,45.84244950311391,166.4196892853231
452,45.91668336260621,166.84296031269352
453,45.91978181260576,167.01130220659917
454,45.922880262605325,167.48323915244114
455,45.990653103421096,167.74637680940845
456,46.00252860348814,168.04798458060108
457,46.095240491153916,168.37032037905306
458,46.09833894115347,168.78815465125427
459,46.22393920598495,169.26354517610716
460,46.28361656501873,169.6193999007065
461,46.359875266447105,170.1335232721928
462,46.36297371644666,170.48253040700138
463,46.5100302797873,170.7543428303707
464,46.575899054115006,171.09319176093305
465,46.67871614873751,171.35054356634254
466,46.7717833024987,171.6888454990126
467,46.81454697415078,171.91060943335071
468,46.91575612302837,172.24331774128964
469,47.05310799787434,172.59579679190023
470,47.115622323209784,173.00503802775188
471,47.19153209301183,173.43091903415484
472,47.24580784298325,173.82049958250687
473,47.24890629298281,174.13052102604084
474,47.25200474298237,174.5231063497656
475,47.288561027300815,174.8400412785436
476,47.35152836795303,175.1221008042092
477,47.35462681795259,175.3760358376257
478,47.35772526795215,175.73637558857962
479,47.41203353564195,176.01256660342182
480,47.47756002354404,176.40594114571178
481,47.48523647426017,176.66541694754943
482,47.54248448317477,176.98756008230004
483,47.59754909474735,177.28927803308082
484,47.69138872810756,177.66760390195728
485,47.75016789101865,178.11130539478353
486,47.804443640990065,178.5482306469237
487,47.813447381828794,178.98076611147187
488,47.869550115215745,179.41478538670702
489,47.87264856521531,179.8035960352052
490,47.93623885320853,180.07558535524572
491,48.00780078943122,180.43083205463316
492,48.04769349967607,180.81123621827254
493,48.050791949675634,181.20355379899698
494,48.0538903996752,181.59622177271376
495,48.09526948211963,182.06330531202144
496,48.21705424587372,182.53865260240178
497,48.22015269587328,182.89495167000436
498,48.337224944059656,183.21045822542771
499,48.34032339405922,183.59377863075844
500,48.56724811410304,184.01719948349998
501,48.57034656410259,184.309355293113
502,48.573445014102155,184.6236112351822
503,48.6556792834732,184.9377071415861
504,48.743877838316195,185.24272685885978
505,48.81193271048146,185.6373732834399
506,48.93565451859732,185.91535598578312
507,48.93875296859688,186.28256961564438
508,48.94185141859644,186.65654670885266
509,49.1736842235443,187.06070601773305
510,49.250652886244964,187.3874519574285
511,49.25375133624452,187.8283260328045
512,49.32390735110353,188.13959233706623
513,49.38472250733376,188.5438259465661
514,49.54595967208803,188.81993915514016
515,49.663143073619736,189.17057065627358
516,49.67995843408093,189.72157567063292
517,49.745827208408635,190.2234128561041
518,49.79801401112837,190.62857319630993
519,49.82807265845572,190.9384915766509
520,49.903554605490044,191.30297033316438
521,49.970455199778364,191.71897427802966
522,49.97355364977793,192.02841683875337
523,50.06336058330783,192.4273922618501
524,50.221360110374576,192.7446680387528
525,50.23698976243632,193.09096633043038
526,50.24008821243588,193.45773256009429
527,50.24318666243544,193.75230788000107
528,50.26962733207886,194.22042172967633
529,50.292545808334424,194.5653271069167
530,50.29564425833398,194.88518505319172
531,50.31197119111476,195.19123361616533
532,50.37278634734499,195.45949344370342
533,50.42137351688625,195.81682620831594
534,50.48218867311648,196.1240158100539
535,50.68121316851473,196.55433355408866
536,50.70283140097543,196.7831695003351
537,50.70592985097498,197.10758920552172
538,50.782820076747534,197.4310512922054
539,50.84152747805338,197.78169213516642
540,50.844625928052935,198.26692873670896
541,50.8477243780525,198.63155994321713
542,50.96480740870525,198.98975611556648
543,50.96790585870481,199.40044246114013
544,50.988487067894766,199.6284390594895
545,51.04226579600703,199.93365962979698
546,51.04716853288916,200.27998845839284
547,51.205837373383005,200.6400033378514
548,51.24159154078109,201.02942057543103
549,51.24468999078066,201.38306958475377
550,51.29078794296744,201.73066849052535
551,51.32686533391852,201.96344462518292
552,51.37893172703057,202.31643998446557
553,51.448497804968305,202.73053741419182
554,51.502276533080575,203.06065076638717
555,51.50537498308015,203.5535309484732
556,51.59720350660276,203.86602218278153
557,51.74788071448499,204.26192014589657
558,51.75097916448457,204.55857890210092
559,51.82689248566642,204.92492330113004
560,51.852075407405735,205.25050571006759
561,51.855173857405305,205.7287203754538
562,51.898292176984306,206.19945790069488
563,51.91131852388297,206.59924358558345
564,51.98837340194912,206.8484713488997
565,52.093307328392726,207.28037920567778
566,52.111231769180655,207.69898564388677
567,52.114330219180225,208.14887178222216
568,52.1174286691798,208.46827799966485
569,52.20090926642449,208.82719740592378
570,52.21366759883574,209.1433702320418
571,52.213894729184815,209.47755372094701
572,52.21412185953388,209.82348299576543
573,52.27000008206875,210.16827789655608
574,52.37577315999035,210.5087490702509
575,52.37887160998993,210.77688917074374
576,52.44299125071075,211.26894263944283
577,52.50461447343719,211.6610934234704
578,52.523505402496255,212.01480987096784
579,52.57965232652678,212.3280887576379
580,52.582750776526346,212.63106960222598
581,52.63889770055687,213.0267944897198
582,52.724730932996366,213.3904030159349
583,52.727829382995935,213.83098451436962
584,52.771659912990785,214.28581778102438
585,52.83920314047136,214.5957555063635
586,52.84230159047094,214.96514507383745
587,52.90104474378212,215.25409259574138
588,53.03663241786089,215.64741003822581
589,53.03973086786046,216.09227120166778
590,53.10559964218818,216.4614450325496
591,53.175701272596356,216.71160368697628
592,53.23448043550745,217.2035617056928
593,53.307554360103836,217.74317566727774
594,53.31042567975434,218.11717950067418
595,53.39066721446623,218.47165129357285
596,53.393765664465796,218.79227701641457
597,53.454781967466374,219.13029671819268
598,53.457880417465944,219.44422563639642
599,53.5296367734078,219.70976052839447
600,53.55908668068845,220.0032066632939
601,53.62324748883456,220.45323155172173
602,53.649272443559894,220.82402294029194
603,53.652370893559464,221.1596830693567
604,53.69943051416645,221.47440699940776
605,53.81195856836583,221.87709202256877
606,53.915329258605084,222.18309018087228
607,53.9812619654351,222.5634975651962
608,54.0179666197982,222.99255241280858
609,54.24332984557542,223.3345229949757
610,54.399133742103686,223.67645618328166
611,54.4535246880576,224.00956256290382
612,54.668077169495554,224.37133848293144
613,54.72826027970535,224.7861930862404
614,54.73135872970492,225.13303432987823
615,54.7344571797045,225.4707049515327
616,54.7963325005202,225.83802385810586
617,54.79943095051978,226.08272811418314
618,54.8167906116617,226.39417957412715
619,54.94517785195276,226.863517765701
620,54.971176078813016,227.17731343009055
621,55.048874280011795,227.53883396997657
622,55.09849706813982,227.92096603076152
623,55.204894892013485,228.2945211991912
624,55.22547610120345,228.67834869619705
625,55.23744949601157,228.9812866899112
626,55.294224012542635,229.41537805342327
627,55.35185424473578,229.80799005831517
628,55.35495269473536,230.209296923492
629,55.35805114473493,230.6279646933771
630,55.367441587414746,230.8898513993375
631,55.37054003741432,231.2151980436443
632,55.37363848741389,231.4545293600126
633,55.429072231683904,231.94067718370198
634,55.462291229630736,232.2356879296956
635,55.46538967963031,232.58271598027358
636,55.52273381771463,232.83287659796406
637,55.62374171693894,233.2388308572319
638,55.623968847288005,233.59955815140188
639,55.68361185297296,233.94340802843598
640,55.70906288855391,234.32214338749637
641,55.70929001890298,234.56981762342647
642,55.74813888730127,234.7822399243684
643,55.8288678224327,235.15153384233184
644,55.82909495278177,235.59264368702765
645,55.92531018037887,236.05144775447258
646,56.00902498512416,236.34234183237163
647,56.060991517523505,236.6549984398755
648,56.18842595496176,237.13304960183456
649,56.190896605004994,237.60668960080267
650,56.30778750797275,237.99624742542363
651,56.30801463832182,238.32700209347036
652,56.352208291006846,238.5253962735686
653,56.372514334840574,238.83654075209188
654,56.482795259336896,239.2538166298138
655,56.50332290903326,239.6849236192565
656,56.53164304349899,240.10966828113888
657,56.571890043427494,240.37242240706433
658,56.57211717377656,240.63139034301625
659,56.572344304125636,240.905771257653
660,56.672423766438065,241.28919943065893
661,56.697605297031444,241.63570812175846
662,56.728570037852045,241.87837385773065
663,56.829137219148684,242.22625477586217
664,56.89320122188624,242.67081944141796
665,56.991788495069855,243.130433751766
666,57.00573253588057,243.41952198061273
667,57.01802721859709,243.6984308134412
668,57.054287184517065,244.09530176299987
669,57.05451431486614,244.43120057407742
670,57.054741445215214,244.8331000569172
671,57.05496857556428,245.1980771334185
672,57.1302053782774,245.54204199304831
673,57.14366099140769,245.79728247437774
674,57.222026220324324,246.21295983994295
675,57.2222533506734,246.65747316977172
676,57.222480481022465,246.97746711861015
677,57.299834026781774,247.36217269952255
678,57.30006115713085,247.79068337155286
679,57.344254809815865,248.11104296950617
680,57.45451448822871,248.40447924616305
681,57.454741618577785,248.81205479818192
682,57.45496874892685,249.11962735360666
683,57.52409241730612,249.45607000999902
684,57.562453036383644,249.7854373866428
685,57.587935382555735,250.03273289897646
686,57.58816251290481,250.42206065253723
687,57.588389643253876,250.7419354075414
688,57.58861677360295,251.1541052636647
689,57.65101020137181,251.4342765680246
690,57.65123733172088,251.71284927580913
691,57.68583765132986,252.0645920964268
692,57.68606478167893,252.4185932006016
693,57.75570398348642,252.80102347102235
694,57.812510022869716,253.01642581981878
695,57.81273715321879,253.40412598592798
696,57.812964283567865,253.8019869094829
697,57.81319141391693,254.1596678207925
698,57.93456907424667,254.4632858747696
699,57.98981322230755,254.94482213916157
700,57.99004035265663,255.4157908980721
701,58.002495272786575,255.90086931455943
702,58.07743955581267,256.2911274952173
703,58.15663797937291,256.67458862074477
704,58.179208115311404,256.98782325341864
705,58.21865722677485,257.4398940521633
706,58.29458501809351,257.7859088279492
707,58.294812148442574,258.1240962913806
708,58.29503927879165,258.4510174876733
709,58.31751329103829,258.8046785270152
710,58.3565292278721,259.20310402552593
711,58.47565567993189,259.5558714635954
712,58.475882810280964,259.88806225453277
713,58.50184685002591,260.2261626653371
714,58.56313633852152,260.63712696502114
715,58.610449919416126,260.9219680862772
716,58.65583620738124,261.2233572178205
717,58.70724063770217,261.5631878587877
718,58.72584243800033,261.855928787174
719,58.726069568349395,262.22152456700485
720,58.97896779365175,262.4870592783126
721,59.01736301662821,262.8662293345614
722,59.017590146977284,263.1629419634477
723,59.02954949723117,263.5000439204421
724,59.06780301693512,263.8338449146986
725,59.0680301472842,264.26172722450076
726,59.10662889776451,264.6097006957051
727,59.20530057058286,265.0277654856809
728,59.20552770093193,265.3170053972954
729,59.270434067234234,265.6805031880025
730,59.3088292902107,266.0293839770364
731,59.32918149039445,266.3914971670442
732,59.329408620743514,266.78445630092494
733,59.367769239821044,267.2373364175463
734,59.42652114289698,267.6627847493356
735,59.470025256862144,267.93041419984536
736,59.47025238721121,268.30831425999844
737,59.529895392896165,268.63876900386424
738,59.57803928887296,268.9616617039241
739,59.6806895451654,269.32243730756505
740,59.68091667551447,269.64398749625485
741,59.68114380586354,269.90855448158067
742,59.76969971189137,270.27451591163697
743,59.86032547566011,270.65278242827077
744,59.860552606009186,271.1661847265235
745,59.86077973635825,271.4999864048821
746,59.93572401938435,271.90947050881647
747,60.05843804327893,272.2743054614589
748,60.058665173628,272.55809274662846
749,60.23266975076458,272.84338699157433
750,60.23289688111365,273.1521415981823
751,60.23312401146272,273.70256848083295
752,60.28613091434708,273.9515020640073
753,60.342891752304546,274.1991347971846
754,60.38556442953994,274.4699423939336
755,60.385791559889014,274.7969082087127
756,60.38601869023809,275.17140798466534
757,60.47615734597023,275.4667198455045
758,60.588243153367614,275.80746104231304
759,60.661150099149935,276.13354365476886
760,60.66137722949901,276.5488604859942
761,60.66750965068726,276.86308587893
762,60.705554016109375,277.1398600288127
763,60.70578114645845,277.5176971276571
764,60.706008276807516,277.8072050559639
765,60.73969324147547,278.3317065360011
766,60.73992037182454,278.56745307609395
767,60.74014750217361,278.8998691390366
768,60.802540929942474,279.26672493300856
769,60.85581653432249,279.6483483929208
770,60.92452598809361,279.98310285593516
771,60.95687011712105,280.4422521530153
772,61.08530658186673,280.83317141651594
