Time(Iteration),EpsilonGreedyMultiArmedBandit,PHEMultiArmedBandit
161,23.517966236348293,64.83267309251279
162,23.567015927336648,65.18500860256695
163,23.570978415909472,65.63607553037524
164,23.634024751115607,66.06144641940429
165,23.688040788269667,66.45560326362497
166,23.708317862751663,66.82354465122036
167,23.824165869914406,67.25790118851964
168,23.98348655283821,67.62421004893824
169,24.002203778931783,68.00408469924892
170,24.00616626750461,68.43647853740282
171,24.029835665791428,68.8809986775292
172,24.184896066222073,69.20944454475577
173,24.188858554794898,69.62868969909871
174,24.23724212901582,69.87817049655318
175,24.241204617588643,70.24060629148804
176,24.288958446453105,70.61170967500462
177,24.373387776942796,71.08276961404098
178,24.377350265515624,71.60143093571557
179,24.466270933468813,71.9888387990562
180,24.521187359901496,72.26774782857538
181,24.542577480031305,72.69285971454015
182,24.72589066918811,73.01972397976319
183,24.832037090393214,73.40793558261261
184,24.839136751902267,73.78197803038051
185,25.026725852234936,74.18612564251993
186,25.078524482407826,74.57937703615707
187,25.101071393187627,74.97692894615676
188,25.369638868354897,75.43355014629132
189,25.37673852986395,75.81693911491205
190,25.42136377936441,76.13175797667907
191,25.496636600832225,76.54263478904072
192,25.634036736534522,76.80376279970947
193,25.767264080716938,77.26770363715717
194,25.941501157843753,77.72263940604401
195,26.000650735819733,78.08419250330445
196,26.098601748830568,78.46506764832162
197,26.145806223344675,79.00053967003137
198,26.184970916279916,79.37641297699754
199,26.212293923032668,79.73335616835497
200,26.33502376197103,80.16039693591215
201,26.338986250543854,80.62495658110075
202,26.40036877066754,80.98950877742662
203,26.48795083613833,81.36209942902998
204,26.491913324711156,81.76296785903051
205,26.516380892895675,82.29301128422588
206,26.565430583884023,82.79271908357306
207,26.645116817097403,83.21062266484074
208,26.796136604914103,83.54058690968901
209,26.87222999633811,83.89454910053803
210,26.973876175822614,84.29028267437967
211,27.09316895136118,84.83786758881458
212,27.158420721719484,85.17942013835915
213,27.162383210292308,85.48889336032256
214,27.246774317593697,85.82891613243179
215,27.308156837717384,86.12997374267687
216,27.382826009294167,86.47086491850123
217,27.44746433546502,86.96357743759754
218,27.47193190364954,87.41830415170114
219,27.57470514591094,87.68599141942377
220,27.61749172190239,88.18875896728575
221,27.73619211278331,88.61269297020375
222,27.740154601356135,89.10292226696211
223,27.8223046985748,89.48161581063067
224,27.845974096861614,89.91063197393771
225,27.84993658543444,90.2685731901685
226,27.93146710289688,90.70037992291634
227,27.991821134421137,91.00308226409314
228,28.02580037443902,91.29140206273298
229,28.174359374010486,91.74153442465874
230,28.24612675983845,92.16008185062518
231,28.35407576514845,92.53694287663214
232,28.50877808584505,93.02834399624507
233,28.512740574417876,93.43626378759768
234,28.59636453303985,93.8571327872919
235,28.64974250605785,94.23009466731915
236,28.694367755558307,94.69091205964459
237,28.7984218005653,95.05978238781286
238,28.85757137854128,95.39175111942484
239,28.861533867114105,95.75139152022294
240,28.94239014570644,96.08783772292081
241,28.966059543993254,96.56262174838064
242,29.081350714798305,96.93424479954356
243,29.135795429363252,97.26719887141495
244,29.149623187945583,97.57375735311277
245,29.153585676518407,98.0341036196784
246,29.184576395166392,98.53715756290659
247,29.249289728964676,98.90384178014446
248,29.36894609919394,99.3461371724966
249,29.533492319077755,99.85574303480985
250,29.618828238077196,100.2447798851855
251,29.683552002385323,100.61186077488976
252,29.699309270797652,101.10852223695952
253,29.75377897089708,101.54674186598915
254,29.897315020418716,101.87694532900247
255,29.90127750899154,102.30785929444933
256,29.935892967565998,102.61609001220934
257,29.942992629075047,103.05918996798198
258,29.94695511764787,103.46032774764039
259,30.008081979483848,103.9154813221573
260,30.049088789370728,104.34516428181787
261,30.068753334735487,104.60865851066652
262,30.18995335066712,104.96490146039973
263,30.310231268700313,105.4826546191191
264,30.314193757273138,105.7245111230227
265,30.318156245845962,105.97750415015813
266,30.436189536316487,106.35026643633378
267,30.44015202488931,106.71709296483805
268,30.55018700087,107.1538572219865
269,30.604159240492653,107.55350420327741
270,30.66220555312025,107.97090535313149
271,30.720251865747844,108.39202529022255
272,30.863652031312387,108.72277750686376
273,30.95475263401004,109.07196781121789
274,30.958715122582863,109.42258067386703
275,30.997879815518104,109.77758788459036
276,31.076407822974677,110.20601244722141
277,31.212932133866,110.52320506241847
278,31.316581169914354,110.76563964680881
279,31.487184760203302,111.19953519168965
280,31.546085012468872,111.58408673112501
281,31.550047501041696,112.05399367621138
282,31.655187868572956,112.50970382754879
283,31.65915035714578,112.90785289271477
284,31.75765610335325,113.35985358114178
285,31.87290180645395,113.8325519237709
286,31.925028883280117,114.29375452331018
287,31.949256456030007,114.63217626138767
288,31.95321894460283,115.0314005834183
289,32.12405627763864,115.38020609184419
290,32.229465980040644,115.6928559432746
291,32.34791507641569,116.17923234675047
292,32.43289630842637,116.50860163116172
293,32.557595079645004,116.84752015756635
294,32.60909886066869,117.34810145748811
295,32.61306134924151,117.70414047085019
296,32.64353524107586,118.05493264415149
297,32.647497729648684,118.42097168960588
298,32.70939242019597,118.804091018626
299,32.80062866859099,119.2213960542351
300,32.835238005066984,119.50442489221548
301,32.83920049363981,119.99593332976238
302,32.84316298221263,120.33835051713781
303,32.84712547078546,120.74843499155743
304,32.85108795935828,121.01571038220591
305,32.983669752084836,121.4112008207932
306,33.20411162576278,121.80942172944984
307,33.344973152545,122.13642703584178
308,33.398351125563,122.48646059834718
309,33.451729098581005,123.00678915904632
310,33.478526018007166,123.29520027330948
311,33.53249825762982,123.71717628823896
312,33.571547884776535,124.09387780138863
313,33.6582502657752,124.46614168281451
314,33.743831013675404,124.85786654940425
315,33.76862925515762,125.37151920549965
316,33.904865605964034,125.63886650217735
317,34.00036852542578,126.04009956322882
318,34.050338746378,126.43261460955071
319,34.119933482893586,126.78191994710797
320,34.2043113144283,127.10665707355452
321,34.3141013190684,127.47590825366493
322,34.44660879226582,127.92856725526481
323,34.639187566667545,128.38179451555297
324,34.64315005524037,128.84607141609882
325,34.77628615327018,129.12367644332147
326,34.81912148265011,129.55024828695028
327,34.84166839342991,130.01413798890414
328,34.904906684944834,130.29434441741495
329,34.982854075862576,130.66555444379247
330,35.01635047701073,131.0942835293568
331,35.10184484146616,131.46119231979677
332,35.114534939142985,131.89986458376467
333,35.16295328934795,132.32016341047924
334,35.22449456515874,132.89781227506353
335,35.22845705373157,133.2530599992259
336,35.23241954230439,133.5999353609625
337,35.236382030877216,134.00200176369444
338,35.24034451945004,134.4372141781062
339,35.296767584038264,134.9336573764411
340,35.43873864610056,135.34533309927417
341,35.442701134673385,135.68077144447278
342,35.56218852208368,136.01740112573364
343,35.66940966354774,136.33203650646863
344,35.71425598769158,136.71216634092792
345,35.94975398077068,137.05963847947143
346,36.00584928560591,137.4880169438409
347,36.09751835842699,137.9124213108291
348,36.10148084699981,138.26807070964134
349,36.25092507514214,138.72032720807465
350,36.254887563714966,139.09215021053714
351,36.388854329249206,139.41171761722808
352,36.4722718527306,139.77054121965878
353,36.65935926500165,140.22163208645617
354,36.748224616124375,140.60162517161635
355,36.929580971797286,141.0225348377022
356,37.05384780229571,141.47854798942086
357,37.164366745719036,142.0121584936952
358,37.22241305834663,142.4090499811411
359,37.307814793982324,142.7444272491705
360,37.40128016782481,143.1849968383456
361,37.40524265639763,143.5886742770411
362,37.40920514497046,143.95352385913645
363,37.422525370757555,144.38803504278724
364,37.54435082540006,144.87690530006557
365,37.56689773617986,145.35061731031107
366,37.570860224752685,145.61369994791735
367,37.736989410317214,145.96907322941868
368,37.840823584567836,146.43307054678738
369,37.86637068873488,146.90016474639316
370,37.93760170107674,147.35342910015913
371,37.99471111363562,147.70645541237536
372,38.05197414189208,148.10009098875932
373,38.055936630464906,148.4784597431337
374,38.05989911903773,148.82837533036317
375,38.063861607610555,149.2666044843152
376,38.16670849153278,149.57889453299663
377,38.26799411467181,149.98922185072985
378,38.27195660324463,150.4211537092982
379,38.27591909181746,150.7735262937059
380,38.37993081089969,151.07521190195087
381,38.461243277113134,151.42971661639453
382,38.46520576568596,151.68725572342555
383,38.46916825425878,152.06089645837434
384,38.491715165038585,152.50728120324806
385,38.55191116628222,152.78432548020282
386,38.59222699634081,153.04077205465762
387,38.61805061864517,153.5135459442677
388,38.653214332949524,153.9117276431087
389,38.65717682152235,154.29793159421212
390,38.72151038480331,154.68142727250395
391,38.82839521529374,155.03146543742346
392,38.883534663219265,155.52197852711402
393,38.91037103717096,156.0526732412913
394,38.97410985702499,156.37867743235904
395,39.10819375474745,156.90669344242903
396,39.11215624332027,157.25854017462478
397,39.16733894052074,157.64916330843894
398,39.187531149955234,158.00164248312112
399,39.28043759047826,158.35858296656838
400,39.35818956050265,158.86429733369812
401,39.419111171209266,159.21890284986563
402,39.5495876382125,159.62718948372168
403,39.553550126785325,159.99167068825062
404,39.63938257282256,160.24606713960256
405,39.71378024791403,160.67832947860484
406,39.717742736486855,161.12093853063672
407,39.82354634225864,161.49600064498551
408,39.82750883083146,161.88727963496353
409,39.850426542949535,162.23889290348245
410,39.90556599087506,162.54524228237048
411,40.00002967799008,162.8710779354082
412,40.04236120118321,163.17378453942234
413,40.046323689756036,163.4958998322566
414,40.16419509806682,163.90594036702473
415,40.168157586639644,164.21796150730546
416,40.24806247138867,164.6464829637677
417,40.28953869027139,164.96154658968803
418,40.29350117884422,165.3933442211739
419,40.42332785730678,165.84332642060846
420,40.427290345879605,166.21944417265246
421,40.5157372446681,166.5638422102301
422,40.6600839625161,167.0451042978165
423,40.66404645108892,167.48179558834664
424,40.68685188928161,167.8574023572424
425,40.73897896610778,168.197010161564
426,40.742941454680604,168.6087195345819
427,40.753913957225826,168.9514049483534
428,40.79282340292721,169.2256995870944
429,40.92416043908363,169.5526324065265
430,41.05280083610266,169.92652175980788
431,41.11007583306496,170.30020051049613
432,41.114038321637786,170.76395178218974
433,41.167501846881926,171.01982257425087
434,41.361554949026576,171.4808079573665
435,41.41606563143749,171.86969308792715
436,41.503734036705744,172.24849077313417
437,41.64175321503208,172.67520899767754
438,41.64571570360491,173.04839012407155
439,41.71211284743848,173.43599669984366
440,41.78516008033563,173.84055031118322
441,41.816816380580676,174.2646405988694
442,41.87852959671141,174.6827709481394
443,41.882492085284234,175.04499262869282
444,41.88645457385706,175.44594394828226
445,41.951766008219565,175.71491521484492
446,41.97599328961312,176.0821633111567
447,42.135454306962416,176.46998187870807
448,42.35773373947616,176.82646446167774
449,42.46999702707907,177.1640325147892
450,42.55521304442251,177.59129259726018
451,42.68724484996883,178.0149496287872
452,42.71644885719009,178.40117134374566
453,42.75217263021402,178.8005707702786
454,42.77639991160757,179.1254435742033
455,42.780362400180394,179.3358642303317
456,42.80063947466239,179.75217582205315
457,42.881495753254725,180.19442202941093
458,42.90704285742177,180.5103155360659
459,42.974618284532475,180.94280499062967
460,42.99633290426756,181.30444030088807
461,43.000295392840385,181.75534436535202
462,43.06200860897112,182.12893031201426
463,43.065971097543944,182.49851273863692
464,43.10842280793472,182.93464365187816
465,43.3330795715254,183.35832241079083
466,43.454846693992685,183.6913857767925
467,43.483097627345764,184.01062538188916
468,43.48706011591859,184.3397305496284
469,43.63895486814314,184.67146685960796
470,43.745289091627534,185.1129243416103
471,43.74925158020036,185.52023830704698
472,43.796567550884056,185.97381765830406
473,43.92363693158425,186.37965783914743
474,44.02247672310772,186.69309942841286
475,44.02643921168055,187.18072133653484
476,44.081288485818405,187.6593888990252
477,44.08525097439123,188.1035081469618
478,44.089213462964054,188.4220720765627
479,44.09317595153688,188.95289156776204
480,44.12634372270535,189.2722599655113
481,44.130306211278175,189.66818611594346
482,44.134268699851,190.01786834860894
483,44.23714800811723,190.436076489567
484,44.31453707426914,190.77530165356296
485,44.3863044600971,191.222554723236
486,44.44358338343723,191.60967107314494
487,44.570614685782765,191.97657854830754
488,44.60908700116583,192.44341547301698
489,44.659218532173675,192.8196639130826
490,44.792167956298336,193.1402747110343
491,44.83679320579879,193.54041954021005
492,44.840755694371616,193.86818573096332
493,44.90245456873315,194.34315757019704
494,45.00884766295935,194.74030717222035
495,45.01281015153217,195.19814823700554
496,45.08232982894592,195.6204608055344
497,45.29023485412816,196.02984507707998
498,45.35542872158287,196.51798815233803
499,45.37778899840215,196.92799131261597
500,45.46804371570622,197.29496189988305
501,45.55305565563472,197.69781415172
502,45.67812358114632,198.10152318328693
503,45.71632805434298,198.47003096979967
504,45.7556001751375,198.95241024752136
505,45.91309684496438,199.40405738612998
506,45.932761390329134,199.8028613449693
507,45.95512166714842,200.2500508471675
508,45.95908415572124,200.58570468251747
509,46.11400960741052,200.94381945411374
510,46.23625903546281,201.355106212948
511,46.27591957753795,201.71898935408365
512,46.326084785951366,202.11851818609674
513,46.4434571494657,202.51517926601136
514,46.483882038483735,202.92426213918253
515,46.57131505245187,203.35851192535875
516,46.5752775410247,203.77179244048065
517,46.662376511322016,204.15447724492049
518,46.66633899989484,204.46777706063335
519,46.670301488467665,204.83047019848945
520,46.74795405934985,205.13904703596708
521,46.8433016205213,205.57297370664293
522,46.94827159553522,205.90889954030385
523,47.01788382670662,206.24373627955092
524,47.05824072440565,206.61178869853785
525,47.10069243479642,206.99596194901352
526,47.156880446865436,207.36578474115845
527,47.1848247158641,207.84951461187129
528,47.248432181390505,208.3107968671527
529,47.29859738980392,208.6156874564444
530,47.30255987837675,209.00451038607338
531,47.30652236694957,209.47402216884197
532,47.3104848555224,209.9788288960005
533,47.343653301274074,210.38210999489056
534,47.41240248385456,210.76321156514842
535,47.41636497242738,211.06836979165035
536,47.57360551974425,211.4988084185556
537,47.65234645904648,211.9486063667574
538,47.6563089476193,212.3929503990541
539,47.720188900648125,212.8146467035671
540,47.72415138922095,213.22370867205063
541,47.766482912414084,213.57369357070874
542,47.77044540098691,213.96129977135394
543,47.77754506249596,214.35313371141154
544,47.781507551068785,214.7349698410611
545,47.82028728114386,215.20224292720258
546,48.028118999838156,215.5688661808325
547,48.066323473034814,215.9659517291057
548,48.151181146604856,216.29179438395772
549,48.15514363517768,216.6647307141008
550,48.159106123750504,217.0235106352797
551,48.16306861232333,217.33743844570637
552,48.16703110089615,217.74502052967438
553,48.21127808582083,218.17288640275638
554,48.215240574393654,218.40933131067203
555,48.21920306296648,218.72473825800776
556,48.3434787193375,219.1181674055029
557,48.46424309475308,219.49615753853413
558,48.60827907160929,219.9870894947257
559,48.69267017891068,220.38767071817398
560,48.753903296537075,220.7284597027912
561,48.79506295878918,221.11322136267017
562,48.85930385258702,221.48097942417016
563,48.93704831867926,221.833806845521
564,48.976213011614504,222.1539109315699
565,49.04419255413071,222.53108131021526
566,49.181775854159326,222.86596198526036
567,49.23339420709307,223.27061723671514
568,49.237356695665895,223.6248650903231
569,49.29923790792704,224.0429605711941
570,49.30320039649987,224.4042974231501
571,49.30716288507269,224.82454791897726
572,49.34961459546347,225.24718019949265
573,49.38719471043183,225.52165284868246
574,49.43003003981176,225.8330034915945
575,49.54574765632172,226.26623915456133
576,49.67585695838448,226.70834821266953
577,49.73873115023357,227.09932495039266
578,49.742693638806394,227.53299332811375
579,49.74665612737922,228.02826364858328
580,49.819333812066304,228.39861375090828
581,49.91109972956516,228.85279305041905
582,49.91506221813798,229.22875445002705
583,50.04447578511443,229.6678776486202
584,50.07692451321567,230.05653785525072
585,50.11243157387455,230.54276719162573
586,50.161098924250965,230.8571059480154
587,50.27923619987806,231.22018234276106
588,50.32778853845649,231.67741428220899
589,50.392908468112196,231.9711331695345
590,50.50283358349687,232.33916840860897
591,50.5067960720697,232.74662862815384
592,50.51075856064252,233.04079351285117
593,50.563093294303755,233.4843430306923
594,50.62477157330355,233.84768381547332
595,50.638658602544616,234.28926775451572
596,50.74438726750156,234.69636479614132
597,50.78722259688149,235.00572725832254
598,50.82798559153906,235.44472660727556
599,50.87530156222276,235.81233035898782
600,50.879264050795584,236.25779575983742
601,50.94200769705364,236.61541137287708
602,50.96339781718344,237.01475910318226
603,51.01273155947204,237.47154265672557
604,51.06142438963667,237.92828705242587
605,51.20860336529334,238.37295502939554
606,51.341505957970114,238.72382766875847
607,51.408914976107255,239.15702606059367
608,51.41287746468008,239.37033266444837
609,51.49373374327242,239.72453480014192
610,51.555614955533564,240.17894654869602
611,51.62340541651999,240.56484174779808
612,51.647872984704506,241.0856882207385
613,51.690641000766824,241.54699437803328
614,51.793664830874356,241.88076083511382
615,51.83282952380959,242.32785035850898
616,51.87559753987191,242.69943114514916
617,51.92956977949456,243.08461369687407
618,52.037444983303246,243.3923249621809
619,52.04140747187607,243.69634500538774
620,52.091572680289495,243.99509312919085
621,52.16328330496079,244.4100536329362
622,52.28662070784014,244.84333653865232
623,52.31366973787637,245.25394833092386
624,52.34414362971071,245.5254626425714
625,52.34810611828353,245.93102610253973
626,52.3763570516366,246.26573084557134
627,52.431580495541915,246.5972230964293
628,52.524459452806546,246.96301735050264
629,52.52842194137937,247.25302723696296
630,52.532384429952195,247.70603501075863
631,52.65247113443246,248.1284169478964
632,52.76435593243779,248.51735863584327
633,52.76831842101061,248.80103232561373
634,52.772280909583436,249.1912429388971
635,52.83228708648521,249.55366691216256
636,52.836249575058034,249.92929700348424
637,52.88994439839636,250.31711561617993
638,52.96519168418439,250.6504846680952
639,52.969154172757214,251.0510007874631
640,52.97311666133004,251.5379030064827
641,53.03873479713842,251.8193072037528
642,53.04269728571124,252.20504725240502
643,53.06511281250655,252.56954113238527
644,53.10427750544179,252.98751336045052
645,53.15578128646547,253.38160331834985
646,53.25163905694294,253.75229127871407
647,53.29501393036007,254.14089571505824
648,53.298976418932895,254.5192659919825
649,53.41546481264811,254.8256519561687
650,53.604621455320206,255.26875374111432
651,53.644914824094464,255.6427267877914
652,53.703833564661934,255.97707745521592
653,53.736282292763164,256.4225341335108
654,53.74024478133599,256.7139443593702
655,53.76849571468906,257.08214624150594
656,53.933667535696294,257.5001402684178
657,54.04203401162623,257.8895590169733
658,54.04599650019905,258.3629680667269
659,54.074247433552124,258.7766571597061
660,54.1257512145758,259.208374986675
661,54.129713703148624,259.55120238018804
662,54.22277497030957,259.89029957832247
663,54.27046498375474,260.15350725149915
664,54.27442747232757,260.6266147215355
665,54.27838996090039,261.0252781944988
666,54.282352449473215,261.48981186424214
667,54.37585305606443,261.88066681008524
668,54.45028317950978,262.273682409896
669,54.49803700837424,262.7029413965039
670,54.52095472049232,263.07998558132186
671,54.524917209065144,263.41264768774346
672,54.618234764437204,263.71641003910935
673,54.73327603819009,264.0652075513057
674,54.737238526762916,264.5759768103514
675,54.74120101533574,265.00791270323714
676,54.745163503908564,265.49024200054316
677,54.821185870717684,265.78919087144095
678,54.82514835929051,266.1263832525639
679,54.90120331049185,266.55811719212454
680,54.905165799064676,266.95525581836927
681,54.98837374666455,267.3373833850366
682,55.14883049920218,267.58104850760867
683,55.152792987775,267.8875134304758
684,55.156755476347826,268.25275742483433
685,55.16071796492065,268.58346581904783
686,55.164680453493474,268.9233301881902
687,55.326676416663155,269.2121282706788
688,55.459808193411426,269.6111173186078
689,55.46377068198425,269.993771284159
690,55.50224299736732,270.3359773556766
691,55.56657656064827,270.62433764860646
692,55.6087560640068,271.0871732545171
693,55.681758112188234,271.5045391628334
694,55.75392321669443,271.91116851606046
695,55.84267588372918,272.4023858502709
696,55.94079317606584,272.80099391243914
697,56.07624216705791,273.0477137211728
698,56.08020465563074,273.35220761671735
699,56.12840724582583,273.7102927977943
700,56.13236973439865,274.0740506926491
701,56.194937566087404,274.5180365385089
702,56.23777289546733,274.87818314918485
703,56.36464831141675,275.238786041917
704,56.368610799989575,275.61535873233504
705,56.41969483515179,276.0086982268095
706,56.42365732372461,276.33760909045685
707,56.427619812297436,276.72048415777056
708,56.53182933651932,277.22683220427825
709,56.60658611392036,277.62097771311704
710,56.61054860249318,278.0660182601963
711,56.660680133501025,278.47455879633173
712,56.75290083778631,278.8286649677899
713,56.79534294680966,279.17456404364043
714,56.83050666111401,279.42708992389987
715,56.83446914968683,279.72007982945325
716,56.83843163825966,280.2017663804324
717,56.84239412683248,280.67218027962747
718,56.846356615405305,281.0207307423133
719,56.94449051133104,281.4391786089137
720,56.99605674532918,281.94663180743356
721,57.020284026722734,282.305114915874
722,57.08203175296584,282.6612927702614
723,57.085994241538664,283.01118700416254
724,57.191629919609035,283.38481272264
725,57.30716938180501,283.9191192488039
726,57.356343571165795,284.33347600201284
727,57.392700309888696,284.7722397141055
728,57.406528068471026,285.06167684001474
729,57.45773407329407,285.4301384122047
730,57.461696561866894,285.80005633059557
731,57.46565905043972,286.1685057092009
732,57.46962153901254,286.6306518003483
733,57.570482035599525,287.1116495124969
734,57.60554059620472,287.49180030710914
735,57.63186103357638,287.88592955441584
736,57.69102029490036,288.2999088557352
737,57.69102029490036,288.6645726734067
738,57.7205542074757,289.1203506136561
739,57.7205542074757,289.6420298324185
740,57.75899414856544,289.96864825199503
741,57.75899414856544,290.4450268705985
742,57.84423928997436,290.7721174431717
743,57.84423928997436,291.22721568504915
744,57.908645501558034,291.6092856645425
745,58.118205939860275,291.99369813719795
746,58.13698018382015,292.28132258543286
747,58.15664472918492,292.7379376705884
748,58.15664472918492,293.1236469235068
749,58.15664472918492,293.4635297409275
750,58.195450256674405,293.8688234474636
751,58.195450256674405,294.2154089999768
752,58.24599845051249,294.65983542226184
753,58.30374917807039,295.09380873194135
754,58.30374917807039,295.4146342756471
755,58.30374917807039,295.82870252100895
756,58.431066512480456,296.2176044942546
757,58.431066512480456,296.5900002027271
758,58.431066512480456,296.82158620969136
759,58.518412884993765,297.19906657360536
760,58.57536634182104,297.53908056138465
761,58.6787994792896,298.0049948702875
762,58.72124158831296,298.41912445059495
763,58.797459043430464,298.7268171276763
764,58.87431668904342,299.09194881643145
765,58.92156020529363,299.3840211894034
766,58.92156020529363,299.7544845924281
767,59.05242683938885,300.0929495302039
768,59.14361090291976,300.38742268591517
769,59.26902915761214,300.8262727270357
770,59.26902915761214,301.128921196473
771,59.26902915761214,301.41442988180916
772,59.351017514628154,301.94012036079386
