Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,LinUCBBandit
2004,99.74388627231458,123.86160060376866,183.35639636575598,91.90982854050648,11.459058359326772
2005,99.74388627231458,123.8680135043993,183.4173480071372,91.92069501018936,11.459058359326772
2006,99.74388627231458,123.87442640502994,183.42837764518134,91.92218190162305,11.459058359326772
2007,99.78731925534957,123.94068436665323,183.42910875057598,91.95632901671854,11.459058359326772
2008,99.78731925534957,123.94709726728385,183.4351655359282,91.95781590815223,11.459058359326772
2009,99.78731925534957,123.99996311150362,183.4729558725791,91.98278261389594,11.459058359326772
2010,99.8365934656844,124.1186575739932,183.47901265793132,92.03709981435523,11.459058359326772
2011,99.8365934656844,124.12507047462384,183.5072146840045,92.08136856855523,11.459058359326772
2012,99.95181389446574,124.13148337525448,183.50794578939912,92.13486197615343,11.459058359326772
2013,99.95181389446574,124.16202057307014,183.50867689479375,92.142546239754,11.459058359326772
2014,99.95181389446574,124.16843347370077,183.59500363472492,92.18789671814959,11.459058359326772
2015,99.9860215824912,124.1748463743314,183.66854173023336,92.18938360958327,11.459058359326772
2016,100.04212374377613,124.30305888590199,183.72002433669817,92.2229656234393,11.459058359326772
2017,100.08599913671806,124.3481589337219,183.72002433669817,92.24097917097707,11.459058359326772
2018,100.08599913671806,124.35457183435253,183.7343706461564,92.24776706172395,11.459058359326772
2019,100.18748010799195,124.40369971569638,183.73910624189517,92.24925395315763,11.459058359326772
2020,100.24401487396386,124.410112616327,183.75025473826454,92.28889091975404,11.459058359326772
2021,100.26850803802765,124.4573309153404,183.7865445105971,92.30421034593091,11.459058359326772
2022,100.35846679932794,124.46374381597104,183.80430545366403,92.3294721262404,11.459058359326772
2023,100.35846679932794,124.47015671660168,183.87000366326203,92.34282830935288,11.459058359326772
2024,100.35846679932794,124.50485102508114,183.8811521596314,92.37294459518026,11.459058359326772
2025,100.35846679932794,124.53842020426421,183.88778073573434,92.3992016272519,11.459058359326772
2026,100.37941267208318,124.65654799573709,183.99780667549402,92.40317823211515,11.459058359326772
2027,100.46186517232393,124.66296089636771,184.01525319524367,92.40715483697842,11.459058359326772
2028,100.50529815535893,124.66937379699834,184.0615233217914,92.42852728403008,11.459058359326772
2029,100.50529815535893,124.73013282105167,184.1207088041329,92.4463441113466,11.459058359326772
2030,100.56130962305375,124.76103888574607,184.15154246847894,92.4752857528998,11.459058359326772
2031,100.59448236042394,124.76745178637671,184.17254281352973,92.48615222258269,11.459058359326772
2032,100.63472150908157,124.77386468700733,184.19129727627134,92.49701869226558,11.459058359326772
2033,100.63472150908157,124.78027758763797,184.23182138495036,92.50740819775946,11.459058359326772
2034,100.63472150908157,124.78669048826859,184.2535690916663,92.51987784736312,11.459058359326772
2035,100.69139669574398,124.79310338889923,184.26189987859658,92.53150010308505,11.459058359326772
2036,100.69139669574398,124.85050975532265,184.27023066552687,92.55605475621904,11.459058359326772
2037,100.77311901015084,125.04848190407884,184.30499804587808,92.60611539862678,11.459058359326772
2038,100.8062217333426,125.08057702650119,184.3843435991056,92.63418353270109,11.459058359326772
2039,100.8856853741399,125.13440932886276,184.3901846726063,92.6420833247654,11.459058359326772
2040,100.91901178697103,125.21485674147796,184.47302385436322,92.65920805453588,11.459058359326772
2041,100.91901178697103,125.22126964210858,184.51349123159463,92.6913550059082,11.459058359326772
2042,100.91901178697103,125.3113105106366,184.5826010502547,92.73517340765316,11.459058359326772
2043,100.91901178697103,125.31772341126722,184.58335683629377,92.74977123594189,11.459058359326772
2044,100.91901178697103,125.3619637219224,184.58411262233284,92.76013773570044,11.459058359326772
2045,100.96456656488394,125.41579602428396,184.65371948563015,92.77434131269462,11.459058359326772
2046,100.99846282750154,125.51489350121707,184.71658888266072,92.7758282041283,11.459058359326772
2047,100.99846282750154,125.55919146522282,184.8069035551261,92.7837279961926,11.459058359326772
2048,100.99846282750154,125.56560436585346,184.85485818120293,92.8074098407375,11.459058359326772
2049,100.99846282750154,125.5720172664841,184.855613967242,92.82253625675875,11.459058359326772
2050,101.02347022509265,125.57843016711472,184.9272499007648,92.8318138609352,11.459058359326772
2051,101.02347022509265,125.73169765298337,184.98946691159773,92.85896997723205,11.459058359326772
2052,101.06914557878059,125.738110553614,185.00304756680947,92.87079370768934,11.459058359326772
2053,101.09927232479511,125.80902562329581,185.0038033528485,92.88042742714417,11.459058359326772
2054,101.14198730550831,125.85101621085553,185.07565774680558,92.92902937463612,11.459058359326772
2055,101.18380069355376,125.85742911148616,185.0894141995284,92.93795890591771,11.459058359326772
2056,101.18380069355376,125.86384201211679,185.1145476617157,92.96112169321115,11.459058359326772
2057,101.2294760472417,125.87025491274741,185.1255898284159,92.97719314094962,11.459058359326772
2058,101.35148959528247,125.87666781337805,185.12632093381052,93.01005796970387,11.459058359326772
2059,101.41489247396804,125.90804245683535,185.15410618236712,93.01078907509849,11.459058359326772
2060,101.41489247396804,125.91445535746598,185.17167188036936,93.01152018049312,11.459058359326772
2061,101.42517885462917,125.9208682580966,185.172402985764,93.01225128588774,11.459058359326772
2062,101.50380712441157,125.95380193079004,185.20318700327894,93.01373817732143,11.459058359326772
2063,101.56611732597509,125.96021483142067,185.20391810867358,93.05620162202234,11.459058359326772
2064,101.56611732597509,125.96662773205131,185.25366890584846,93.0628301981253,11.459058359326772
2065,101.60193211733338,125.97304063268193,185.25515579728216,93.07836138828846,11.459058359326772
2066,101.60193211733338,126.04176373487607,185.30511195951118,93.09604042936265,11.459058359326772
2067,101.62642528139716,126.0481766355067,185.44494037678953,93.10191321942655,11.459058359326772
2068,101.68351803464928,126.05458953613734,185.4565626325115,93.11641005441841,11.459058359326772
2069,101.74603868894776,126.06100243676796,185.46818488823345,93.15158615753924,11.459058359326772
2070,101.74603868894776,126.10904707243421,185.50257488431077,93.15891412247362,11.459058359326772
2071,101.74603868894776,126.18537862293667,185.505795703135,93.17690852562552,11.459058359326772
2072,101.81598700669647,126.1917915235673,185.54311896752853,93.17763963102016,11.459058359326772
2073,101.88708017688649,126.23616472819099,185.57713922708933,93.1907002521396,11.459058359326772
2074,101.88708017688649,126.24257762882162,185.58742560775048,93.21334279967621,11.459058359326772
2075,101.88708017688649,126.24899052945224,185.59771198841162,93.21656361850043,11.459058359326772
2076,101.88708017688649,126.25540343008288,185.59844309380622,93.26906723371397,11.459058359326772
2077,101.88708017688649,126.26181633071351,185.62293874607815,93.2697983391086,11.459058359326772
2078,101.92310933212293,126.30581735766243,185.62293874607815,93.30001627907797,11.459058359326772
2079,101.92310933212293,126.31810304835696,185.67812766460293,93.3272681565354,11.459058359326772
2080,101.99919159265053,126.42252238468743,185.7262759738702,93.32875504796908,11.459058359326772
2081,102.01820890853958,126.42893528531806,185.7262759738702,93.37095045990603,11.459058359326772
2082,102.0763201550208,126.4353481859487,185.73322913207613,93.41564040900745,11.459058359326772
2083,102.1612366439783,126.57688939189352,185.73322913207613,93.45712174048253,11.459058359326772
2084,102.1999237911676,126.66193056230654,185.73322913207613,93.49903472465664,11.459058359326772
2085,102.2426387718808,126.66834346293717,185.73322913207613,93.49976583005126,11.459058359326772
2086,102.2426387718808,126.67548746896243,185.73322913207613,93.50690983607652,11.459058359326772
2087,102.2426387718808,126.68190036959307,185.7401822902821,93.51459409967707,11.459058359326772
2088,102.2426387718808,126.7443247379185,185.7460233637828,93.52621635539901,11.459058359326772
2089,102.28846516911628,126.81558970869756,185.7460233637828,93.58479317504752,11.459058359326772
2090,102.39208286873084,126.82200260932818,185.75813147864193,93.59586111946577,11.459058359326772
2091,102.42536506282374,126.82841550995882,185.7702395935011,93.60622761922431,11.459058359326772
2092,102.47799217947693,126.83482841058944,185.7823963155408,93.62350698953783,11.459058359326772
2093,102.47799217947693,126.86314929498785,185.79273315456442,93.64839709549078,11.459058359326772
2094,102.47799217947693,126.86956219561849,185.8361835581917,93.70694414603673,11.459058359326772
2095,102.49452673099543,126.97148199663786,185.8361835581917,93.74169597177038,11.459058359326772
2096,102.62223988815387,127.02099119237096,185.8361835581917,93.7449167905946,11.459058359326772
2097,102.70687347435558,127.02740409300159,185.85502234213016,93.77246918408419,11.459058359326772
2098,102.70687347435558,127.2570253779409,185.85502234213016,93.77979714901856,11.459058359326772
2099,102.70687347435558,127.30504630080722,185.85502234213016,93.79955251936127,11.459058359326772
2100,102.70687347435558,127.4183310009312,185.85751205555974,93.8091862388161,11.459058359326772
2101,102.79204218424809,127.470273560788,185.90404292799693,93.80991734421073,11.459058359326772
2102,102.8946453169149,127.47668646141862,185.90404292799693,93.84742329645974,11.459058359326772
2103,102.92567201787907,127.48309936204926,185.92057747951543,93.85635282774133,11.459058359326772
2104,103.01801955987824,127.54714527350734,185.92306719294498,93.91171271813332,11.459058359326772
2105,103.11104714830478,127.55355817413798,185.93029250211333,93.92899208844682,11.459058359326772
2106,103.17927346376041,127.5931438121388,185.94435594522866,93.93805398077173,11.459058359326772
2107,103.22849852059483,127.59955671276944,185.95875125585525,93.94392677083563,11.459058359326772
2108,103.2775182123751,127.60596961340006,185.97314656648186,93.95071466158251,11.459058359326772
2109,103.30921941937686,127.69824496900125,186.0206721981256,93.96034838103733,11.459058359326772
2110,103.34750875074874,127.70465786963189,186.04176018899108,93.98358131013313,11.459058359326772
2111,103.41057434244806,127.75900803679357,186.0855882837998,93.99946351219343,11.459058359326772
2112,103.41057434244806,127.79620549359788,186.17081451197532,94.00700718897936,11.459058359326772
2113,103.44160104341222,127.80261839422852,186.21635688969565,94.07889328026462,11.459058359326772
2114,103.44160104341222,127.86969039553958,186.23455919548434,94.08603728628987,11.459058359326772
2115,103.44160104341222,127.94035919308166,186.2628615495833,94.10797676112963,11.459058359326772
2116,103.60165885570632,127.9467720937123,186.31655686360278,94.14716324788127,11.459058359326772
2117,103.6481897281435,127.95318499434293,186.34668633977554,94.1600194610694,11.459058359326772
2118,103.6481897281435,127.95959789497356,186.37038377093185,94.1885212003044,11.459058359326772
2119,103.73381438155454,128.0028234269371,186.49058110673639,94.19813191402389,11.459058359326772
2120,103.76318913372329,128.0208100572535,186.51800176469118,94.2200660881338,11.459058359326772
2121,103.76318913372329,128.05550436573296,186.55657217964227,94.23448537697953,11.459058359326772
2122,103.8059041144365,128.10837020995274,186.5790657407056,94.25496949356102,11.459058359326772
2123,103.83601821399705,128.18779517862316,186.615572415426,94.28063730303849,11.459058359326772
2124,103.83601821399705,128.24885436698474,186.6289532791829,94.30719829571346,11.459058359326772
2125,103.83601821399705,128.25526726761538,186.65195254436935,94.34084856149842,11.459058359326772
2126,103.83601821399705,128.26168016824602,186.70730277642033,94.34728837935043,11.459058359326772
2127,103.83601821399705,128.38578133454692,186.73727519499639,94.34801948474507,11.459058359326772
2128,103.85449365133145,128.49166738155634,186.7800272138972,94.37368729422253,11.459058359326772
2129,103.85449365133145,128.49808028218698,186.7921431425322,94.39045813079242,11.459058359326772
2130,103.85449365133145,128.57729040887773,186.7921431425322,94.42548360103363,11.459058359326772
2131,103.85449365133145,128.58370330950837,186.79287424792685,94.45080563660146,11.459058359326772
2132,103.85449365133145,128.68035816017473,186.81069107524337,94.4870517228527,11.459058359326772
2133,104.01625041447028,128.78145685376717,186.8823500281099,94.50955521560766,11.459058359326772
2134,104.07802770235882,128.7878697543978,186.90148093447527,94.52366718475918,11.459058359326772
2135,104.16424061901475,128.79428265502844,186.99329106409886,94.53010700261119,11.459058359326772
2136,104.27394893024154,128.86937355268054,187.0130203163955,94.53408360747446,11.459058359326772
2137,104.27394893024154,128.91623469719033,187.0620814432508,94.54244611096793,11.459058359326772
2138,104.27394893024154,128.92264759782097,187.11629054146755,94.55529882945056,11.459058359326772
2139,104.27394893024154,128.95318479563664,187.20526774119506,94.5709663285223,11.459058359326772
2140,104.29254720767744,128.95959769626728,187.24752330972734,94.58381904700494,11.459058359326772
2141,104.36117622829394,129.0354055708056,187.24752330972734,94.58455015239957,11.459058359326772
2142,104.36117622829394,129.04181847143622,187.30094231860193,94.60324781163612,11.459058359326772
2143,104.36117622829394,129.04823137206685,187.345947432021,94.6180423601461,11.459058359326772
2144,104.36117622829394,129.0546442726975,187.41981760841148,94.66106570038126,11.459058359326772
2145,104.3959780509952,129.0877235237028,187.42696161443672,94.6721336447995,11.459058359326772
2146,104.40181912449592,129.16934124363402,187.42769271983136,94.67286475019412,11.459058359326772
2147,104.40181912449592,129.29048632929891,187.483976943956,94.7055776403262,11.459058359326772
2148,104.44413457940043,129.32991295417042,187.48470804935064,94.72943981645108,11.459058359326772
2149,104.44413457940043,129.36751616466987,187.48792886817483,94.73531260651498,11.459058359326772
2150,104.44413457940043,129.43013662342693,187.52717884223551,94.7521140805509,11.459058359326772
2151,104.55447972394775,129.5830733847453,187.553902237495,94.80029491220601,11.459058359326772
2152,104.62351215124686,129.58948628537593,187.59757130019835,94.82659490170747,11.459058359326772
2153,104.67267221127054,129.71209599185977,187.598302405593,94.83338279245434,11.459058359326772
2154,104.73800171374691,129.82043059566354,187.66895559017496,94.84128258451865,11.459058359326772
2155,104.73875749978598,129.82684349629417,187.70929727935024,94.85040087405119,11.459058359326772
2156,104.79333458730574,129.885883513578,187.78471516278296,94.8915195799373,11.459058359326772
2157,104.80294530102522,129.94568287911062,187.79115498063499,94.94277365011166,11.459058359326772
2158,104.94775974446047,129.97344121044583,187.824121998365,94.94426054154533,11.459058359326772
2159,104.94775974446047,129.97985411107646,187.91015912014996,94.96208016943416,11.459058359326772
2160,104.95471290266642,130.05052290861855,187.94378096748235,94.97457677263841,11.459058359326772
2161,104.95471290266642,130.13261729887373,188.0214875273141,94.9760636640721,11.459058359326772
2162,104.95471290266642,130.17661832582263,188.0429865290194,94.97679476946674,11.459058359326772
2163,104.95471290266642,130.27787806131448,188.0484779107972,94.97752587486136,11.459058359326772
2164,104.95471290266642,130.3181872245627,188.06092245078094,94.98713658858085,11.459058359326772
2165,104.98745911667388,130.38691032675686,188.123199704262,94.98786769397549,11.459058359326772
2166,104.98745911667388,130.3933232273875,188.13547897678666,94.98935458540917,11.459058359326772
2167,104.98994883010346,130.3997361280181,188.16927486988237,94.99952856243931,11.459058359326772
2168,105.02714628690777,130.48120900645813,188.18585005202266,95.06605319581676,11.459058359326772
2169,105.02714628690777,130.54202745476863,188.21088151750484,95.07568691527159,11.459058359326772
2170,105.02714628690777,130.54844035539924,188.26310359681617,95.08550459363555,11.459058359326772
2171,105.02714628690777,130.55485325602987,188.27665957138345,95.09194441148756,11.459058359326772
2172,105.02714628690777,130.5612661566605,188.27739067677808,95.11227008685972,11.459058359326772
2173,105.02714628690777,130.69268560946318,188.32664058442893,95.16392239599105,11.459058359326772
2174,105.02714628690777,130.69909851009382,188.37357580150908,95.17304068552359,11.459058359326772
2175,105.05374359618168,130.70551141072445,188.37831139724784,95.19373270474189,11.459058359326772
2176,105.12793240066976,130.71192431135506,188.38304699298658,95.22313115715858,11.459058359326772
2177,105.26885497988852,130.7674522183556,188.40507258595488,95.28033042266043,11.459058359326772
2178,105.30282402400033,130.83693071068555,188.41676133989955,95.30353116258223,11.459058359326772
2179,105.37297306608943,130.8433436113162,188.43582261296464,95.32850576374035,11.459058359326772
2180,105.37297306608943,130.89802784325371,188.44526548460016,95.36784875500156,11.459058359326772
2181,105.42683639606733,130.90444074388435,188.4862291718363,95.39314327377787,11.459058359326772
2182,105.45765898253714,130.910853644515,188.49096476757504,95.40525138863701,11.459058359326772
2183,105.55720745243907,130.96600350691418,188.52771965558415,95.41899243758982,11.459058359326772
2184,105.55720745243907,130.9724164075448,188.5499450445135,95.43257417189871,11.459058359326772
2185,105.73605253804806,130.97882930817542,188.61627322377257,95.43655077676196,11.459058359326772
2186,105.73605253804806,131.0432902818206,188.6535712217755,95.477340243462,11.459058359326772
2187,105.73605253804806,131.0497031824512,188.67673193339195,95.49211564758609,11.459058359326772
2188,105.73605253804806,131.07415029278857,188.6998926450084,95.51312637650543,11.459058359326772
2189,105.75699841080329,131.24465917302263,188.71002800929665,95.53216824138363,11.459058359326772
2190,105.78648524537803,131.2933875285578,188.76818274624068,95.53614484624688,11.459058359326772
2191,105.78648524537803,131.3698650643363,188.779073896568,95.54507437752848,11.459058359326772
2192,105.78648524537803,131.37627796496693,188.78996504689533,95.55792709601111,11.459058359326772
2193,105.89113159231897,131.38269086559757,188.79072083293437,95.57470375288673,11.459058359326772
2194,105.89113159231897,131.45181363846936,188.8248892454891,95.59710869831287,11.459058359326772
2195,105.89113159231897,131.5120898690779,188.82564503152815,95.63046005534488,11.459058359326772
2196,105.89113159231897,131.55895101358766,188.83245760291942,95.64228378580218,11.459058359326772
2197,105.94380640641046,131.61839736103406,188.85172228994412,95.65705439058448,11.459058359326772
2198,105.95414324543405,131.67382995344497,188.93283948413435,95.66368296668743,11.459058359326772
2199,106.02380917885009,131.6802428540756,188.94569220261698,95.66441407208205,11.459058359326772
2200,106.02380917885009,131.79814810842794,188.98459076939545,95.68560144474819,11.459058359326772
2201,106.02380917885009,131.80456100905855,188.99721973364302,95.68633255014282,11.459058359326772
2202,106.04830234291387,131.85750478212637,189.06143859709135,95.71809940278187,11.459058359326772
2203,106.04830234291387,131.88486355551225,189.06898227387728,95.73162473988313,11.459058359326772
2204,106.0547152435445,131.89127645614286,189.10734853713302,95.73235584527777,11.459058359326772
2205,106.0647839104341,131.89127645614286,189.12587497208892,95.75112116037911,11.459058359326772
2206,106.0647839104341,131.89127645614286,189.16731794254216,95.75756097823113,11.459058359326772
2207,106.0647839104341,131.93312295331205,189.24812676344746,95.76592348172461,11.459058359326772
2208,106.0647839104341,131.96953301809148,189.30941064605736,95.77628998148316,11.459058359326772
2209,106.12135041743652,132.03420799089824,189.310141751452,95.77777687291685,11.459058359326772
2210,106.12135041743652,132.09088317756067,189.35924509710338,95.78705447709329,11.459058359326772
2211,106.12135041743652,132.1165653993524,189.359976202498,95.82744722972875,11.459058359326772
2212,106.12135041743652,132.1165653993524,189.3614630939317,95.83831369941164,11.459058359326772
2213,106.2599187676783,132.1165653993524,189.43219239867457,95.84621349147594,11.459058359326772
2214,106.32666262123033,132.16001580297967,189.46297267108937,95.84770038290962,11.459058359326772
2215,106.32666262123033,132.21562738124402,189.49480429153624,95.84918727434331,11.459058359326772
2216,106.32666262123033,132.33521018366017,189.49802511036046,95.86254345745577,11.459058359326772
2217,106.39938597398184,132.3616467770811,189.5506485209449,95.88496451243856,11.459058359326772
2218,106.44139022903826,132.42534630849377,189.64733028883265,95.92561201831603,11.459058359326772
2219,106.48691988826442,132.42534630849377,189.65279698996602,95.97079607488496,11.459058359326772
2220,106.5745676791723,132.42534630849377,189.6631864954599,95.98592249090619,11.459058359326772
2221,106.61041034707395,132.42534630849377,189.71463048647198,96.00145368106935,11.459058359326772
2222,106.65909541367606,132.42534630849377,189.76906639816983,96.02160651517639,11.459058359326772
2223,106.65909541367606,132.4632313718689,189.78700789881958,96.02233762057101,11.459058359326772
2224,106.65909541367606,132.5142248376617,189.80734192078245,96.0339191230923,11.459058359326772
2225,106.65909541367606,132.5142248376617,189.84616502970985,96.04550062561358,11.459058359326772
2226,106.65909541367606,132.55672923275108,189.86887241238136,96.06344212626337,11.459058359326772
2227,106.65909541367606,132.65161325948682,189.93326176193298,96.07250401858826,11.459058359326772
2228,106.77673809289513,132.65161325948682,190.00898632285882,96.0732351239829,11.459058359326772
2229,106.8889463385425,132.65161325948682,190.01932316188243,96.07721172884615,11.459058359326772
2230,106.8889463385425,132.70870601273896,190.0605000225013,96.09377560077158,11.459058359326772
2231,106.8889463385425,132.75205718110118,190.09120641479632,96.14235689566937,11.459058359326772
2232,106.92677374856703,132.85885393869896,190.09196220083538,96.143088001064,11.459058359326772
2233,106.92677374856703,132.85885393869896,190.1522241404463,96.14987589181086,11.459058359326772
2234,106.95064080914179,132.85885393869896,190.15371103187996,96.17698188412383,11.459058359326772
2235,106.9840576769972,132.8900231159521,190.18923064513368,96.18679956248779,11.459058359326772
2236,107.01738408982831,132.8900231159521,190.2157826778,96.20681334181317,11.459058359326772
2237,107.01738408982831,132.908621393388,190.22913886091249,96.22656176309685,11.459058359326772
2238,107.14925917556056,132.97516757905623,190.2489110164852,96.27095369345375,11.459058359326772
2239,107.26244011928665,132.98732430109595,190.3086489952191,96.29712023244767,11.459058359326772
2240,107.33106913990316,132.98732430109595,190.346452588214,96.315814024431,11.459058359326772
2241,107.33106913990316,132.98732430109595,190.36524258395977,96.33608212512152,11.459058359326772
2242,107.33106913990316,132.98732430109595,190.39526378599462,96.34520041465404,11.459058359326772
2243,107.33106913990316,133.05555061655159,190.4231511699417,96.34593152004868,11.459058359326772
2244,107.33106913990316,133.11002567008927,190.45130797718213,96.36305624981917,11.459058359326772
2245,107.36782317078908,133.21058244939906,190.48785520883746,96.39499852546352,11.459058359326772
2246,107.36782317078908,133.25926751600113,190.4885863142321,96.40087131552743,11.459058359326772
2247,107.36782317078908,133.25926751600113,190.48931741962673,96.41731760637354,11.459058359326772
2248,107.40203085881453,133.25926751600113,190.55163310438354,96.42575765601316,11.459058359326772
2249,107.49653502974586,133.25926751600113,190.55236420977818,96.45340054258045,11.459058359326772
2250,107.54306590218305,133.3534893773014,190.59400890736455,96.46094421936638,11.459058359326772
2251,107.59370044328723,133.3534893773014,190.6757966725516,96.46167532476102,11.459058359326772
2252,107.67818933275323,133.36631424647405,190.70075841537826,96.49851921759792,11.459058359326772
2253,107.731222779569,133.4081276345195,190.70705245768366,96.50584718253229,11.459058359326772
2254,107.79105795566167,133.4081276345195,190.71334649998906,96.50657828792693,11.459058359326772
2255,107.85912179643455,133.45554703625044,190.74504033262798,96.52963277795975,11.459058359326772
2256,107.92164245073305,133.51464612589757,190.74577143802262,96.53550556802365,11.459058359326772
2257,107.96131203838945,133.57761075179832,190.74650254341725,96.58260177978978,11.459058359326772
2258,107.9944147615812,133.57761075179832,190.74723364881189,96.60599923993286,11.459058359326772
2259,108.06208006702575,133.57761075179832,190.75730231570148,96.64906082261686,11.459058359326772
2260,108.06208006702575,133.6712015152415,190.7673709825911,96.69150140401752,11.459058359326772
2261,108.12334602793105,133.7277362812134,190.7673709825911,96.72686102865615,11.459058359326772
2262,108.15667244076216,133.7277362812134,190.7737838832217,96.73725053415004,11.459058359326772
2263,108.15667244076216,133.7277362812134,190.78385255011133,96.75202593827413,11.459058359326772
2264,108.15667244076216,133.76251103421515,190.80628240034366,96.78214222410152,11.459058359326772
2265,108.20493409953642,133.81918622087755,190.88071889744649,96.83546731859867,11.459058359326772
2266,108.27879644394531,133.8838611936843,190.89334786169405,96.83944392346193,11.459058359326772
2267,108.32349700402673,133.8838611936843,190.9035218387242,96.8621338836109,11.459058359326772
2268,108.32349700402673,133.8838611936843,190.90425294411884,96.86286498900553,11.459058359326772
2269,108.32349700402673,133.8838611936843,190.92106285608205,96.90859617787736,11.461548072756354
2270,108.39914515431371,133.9558663963245,190.95746177708662,96.91695868137084,11.461548072756354
2271,108.39914515431371,133.9679823249595,191.05926999925734,96.9652668689665,11.461548072756354
2272,108.39914515431371,134.0292482858648,191.0753156872542,96.9684876877907,11.461548072756354
2273,108.62267845619924,134.1489163742603,191.14546410752604,96.99752218605087,11.461548072756354
2274,108.62267845619924,134.1489163742603,191.21510731989545,97.0040943649462,11.461548072756354
2275,108.68498865776276,134.175582724635,191.21510731989545,97.07586883757867,11.461548072756354
2276,108.73367372436485,134.22064616171616,191.22140136220085,97.10093151763868,11.461548072756354
2277,108.74975253093342,134.22064616171616,191.27884474601876,97.12818339509612,11.461548072756354
2278,108.79481596801456,134.22064616171616,191.27884474601876,97.15344672317738,11.461548072756354
2279,108.83371953702151,134.25893549308802,191.28717553294905,97.19441697722965,11.461548072756354
2280,108.90311451092921,134.32764236313724,191.33782565464048,97.20098915612498,11.461548072756354
2281,108.97730331541729,134.3464811470757,191.3531624020997,97.25101173864758,11.461548072756354
2282,108.97730331541729,134.3464811470757,191.3563832209239,97.26688620236379,11.461548072756354
2283,109.02657752575212,134.3464811470757,191.36184992205727,97.30491975558758,11.461548072756354
2284,109.04461173545886,134.4531305814765,191.44331610395326,97.3114919344829,11.461548072756354
2285,109.04461173545886,134.4531305814765,191.50873753564898,97.3469240046621,11.461548072756354
2286,109.09014139468502,134.48870826840556,191.52160143654717,97.39377960187973,11.461548072756354
2287,109.09014139468502,134.51604529708524,191.5638736208565,97.39700042070393,11.461548072756354
2288,109.1447518196936,134.57214116222298,191.60956923799017,97.40592995198553,11.461548072756354
2289,109.20327724598448,134.62083830558402,191.67492488351883,97.41775368244282,11.461548072756354
2290,109.2878790455367,134.6647751972216,191.6756806695579,97.42565347450713,11.461548072756354
2291,109.2878790455367,134.6647751972216,191.6892624038668,97.44491816153179,11.461548072756354
2292,109.30659240082241,134.7074901779348,191.73080517669817,97.4787320833638,11.461548072756354
2293,109.30659240082241,134.75058647303726,191.7556021631676,97.5252895859939,11.461548072756354
2294,109.3531232732596,134.75058647303726,191.76849306501276,97.55441823620414,11.461548072756354
2295,109.3531232732596,134.8072616596997,191.77433413851347,97.56624196666144,11.461548072756354
2296,109.4090062561713,134.8072616596997,191.8284465433211,97.56697307205607,11.461548072756354
2297,109.47385832631971,134.8072616596997,191.91523286744953,97.57376096280294,11.461548072756354
2298,109.54137809332698,134.8072616596997,191.9618529857517,97.58054885354981,11.461548072756354
2299,109.61980565934762,134.88867236732,191.96864087649857,97.60192130060148,11.461548072756354
2300,109.61980565934762,134.90738572260574,192.01814374795862,97.62859750258079,11.461548072756354
2301,109.61980565934762,134.90738572260574,192.15136072995364,97.63008439401447,11.461548072756354
2302,109.65460748204887,134.90738572260574,192.16864010026717,97.63687228476135,11.461548072756354
2303,109.71767307374819,134.9732500417972,192.18464825461936,97.64593417708626,11.461548072756354
2304,109.7632828901491,134.9732500417972,192.21550246531203,97.67615211705562,11.461548072756354
2305,109.81863270789138,134.99187290400522,192.242973769954,97.7234969210575,11.461548072756354
2306,109.81863270789138,134.99187290400522,192.25574986404473,97.72422802645214,11.461548072756354
2307,109.86690403919829,135.04634795754288,192.26453361977968,97.75382319909008,11.461548072756354
2308,109.9041014960026,135.04634795754288,192.27331737551467,97.78410971238948,11.461548072756354
2309,109.99959112632291,135.08192564447197,192.2987423241854,97.82601192931679,11.461548072756354
2310,110.04701052805385,135.08192564447197,192.30458339768614,97.83582960768075,11.461548072756354
2311,110.04701052805385,135.08192564447197,192.3942528687226,97.83731649911444,11.461548072756354
2312,110.10148558159153,135.08192564447197,192.43655238149887,97.83880339054812,11.461548072756354
2313,110.10148558159153,135.08192564447197,192.47512275924893,97.85218814083474,11.461548072756354
2314,110.10148558159153,135.11795479970843,192.49271158488324,97.87020958378693,11.461548072756354
2315,110.16803176725978,135.11795479970843,192.5527887110252,97.91608432345235,11.461548072756354
2316,110.16803176725978,135.11795479970843,192.6093223799167,97.91681542884699,11.461548072756354
2317,110.19536879593946,135.16939657264828,192.61516345341744,97.93591369093281,11.461548072756354
2318,110.19536879593946,135.18593112416679,192.62871347116314,97.95792450550279,11.461548072756354
2319,110.26888989439753,135.18593112416679,192.64104298688795,97.96449668439811,11.461548072756354
2320,110.33903893648665,135.18593112416679,192.65319970892767,97.96771750322232,11.461548072756354
2321,110.33903893648665,135.18593112416679,192.6579353046664,98.00602178667268,11.461548072756354
2322,110.33903893648665,135.191987909519,192.6579353046664,98.04526090535522,11.461548072756354
2323,110.33903893648665,135.191987909519,192.68912561453521,98.04923751021849,11.461548072756354
2324,110.38645833821758,135.191987909519,192.73803416278585,98.0768569279011,11.461548072756354
2325,110.38645833821758,135.191987909519,192.8874776975937,98.10798235864931,11.461548072756354
2326,110.44390943833525,135.2478321715079,192.91453184075564,98.11120317747351,11.461548072756354
2327,110.44390943833525,135.2478321715079,192.9531901176677,98.1126900689072,11.461548072756354
