Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit,EpsilonGreedyLinearBandit,LinUCBBandit
275,30.970017601486287,88.95151248040685,30.281298266794593,105.73121118151093,32.689918439595715,11.763317989477969
276,31.053831721226107,89.26321392229382,30.343805657421967,106.14649701743619,32.79557645920293,11.765650328014235
277,31.129886022578898,89.57539460285138,30.411105645658385,106.4908174741877,32.86851089913584,11.767982666550502
278,31.186331649833505,89.84503868838057,30.48559138869049,106.83848165164241,32.927616923263834,11.770315005086768
279,31.259680943295088,90.12011085204207,30.54725688015331,107.19392261831041,33.0018898681035,11.772647343623035
280,31.33204889315047,90.36893861435937,30.592617993681998,107.5460025244829,33.10574949760424,11.774979682159302
281,31.370975798925464,90.64250787015916,30.647677468081127,107.93490682893108,33.15240227089741,11.777312020695568
282,31.46842143279489,90.89560682425568,30.735818500248616,108.27323676697986,33.22423503942718,11.779644359231833
283,31.514976186349728,91.08675499519632,30.796597887935068,108.65573615037914,33.28841824084857,11.7819766977681
284,31.60240724843096,91.36986553070436,30.892042347028607,109.0200548469932,33.36158347595229,11.784309036304366
285,31.659499229378554,91.62424934244196,30.963094129988768,109.411303777596,33.436807903281164,11.786641374840633
286,31.710244505897414,91.97570506029184,31.0166271195328,109.80705272612705,33.50879933645819,11.7889737133769
287,31.799851268050382,92.2441646384778,31.075302954210905,110.20882440720726,33.57581066131279,11.791306051913166
288,31.86183059581238,92.55266946564775,31.151310596030807,110.59558472693573,33.62709268033333,11.793638390449432
289,31.964105115504573,92.86399159177269,31.195307878117475,110.96437861817373,33.70796104927825,11.795970728985699
290,32.00690333213199,93.21954868452227,31.264876517156736,111.35613926641868,33.75406118326437,11.798303067521966
291,32.0514919039896,93.5226394647976,31.330210895672913,111.73858231777504,33.81471346012722,11.800635406058232
292,32.091182199836645,93.7627959985759,31.412913735392962,112.12976248202469,33.88515008623065,11.802967744594499
293,32.1778691833622,94.04493549535327,31.46073979727992,112.53658140296282,34.006351679699044,11.805300083130765
294,32.246042782972566,94.330923196635,31.515832394949935,112.912870066244,34.10076274111373,11.80763242166703
295,32.298464487679,94.61279697469908,31.572665362896768,113.28171850007512,34.17125583885337,11.809964760203297
296,32.343678543296576,94.88396685648168,31.662374858063973,113.67755851577458,34.23458668528078,11.812297098739563
297,32.376079163253706,95.16260359402104,31.713330137018716,114.04993068987896,34.32265092134188,11.81462943727583
298,32.49058800488259,95.42566425611045,31.771352339634063,114.41895512479064,34.39542871779642,11.816961775812096
299,32.53870014989215,95.64733781016845,31.839315371922776,114.81504824591899,34.46683630478993,11.819294114348363
300,32.61151682016814,95.88902006549374,31.908510983560127,115.17509158433627,34.54699178038842,11.82162645288463
301,32.64894613640356,96.16793878484188,31.979406152567403,115.52147226225732,34.61112224573967,11.823958791420896
302,32.69402933984518,96.40992782217181,32.04030891870124,115.89126290286599,34.675557002453196,11.826291129957163
303,32.740765904409294,96.66972995230421,32.11443948549209,116.20568850151945,34.72871775319247,11.82837510431916
304,32.79264777982655,96.98597893762229,32.16138936003946,116.54793856517809,34.8305505402715,11.83045907868116
305,32.86523221414109,97.26829834109263,32.21528306344569,116.93784060123679,34.90669791301778,11.83254305304316
306,32.91422961249083,97.5229171814009,32.2859759703002,117.30308058018342,34.93648370239356,11.834875391579425
307,33.002242257024164,97.78284221229238,32.350939329382875,117.7035400890525,34.99708046181441,11.836959365941425
308,33.051907219007866,98.07228350383569,32.40264583429495,118.05973253457972,35.091469550143636,11.839043340303425
309,33.13675940922304,98.3549931164589,32.45103623015089,118.47927023782837,35.18840449437198,11.841127314665423
310,33.23799080762207,98.66077839138117,32.53348776888141,118.81436576090961,35.23517115376643,11.843211289027423
311,33.29806492469356,98.914011738314,32.600989603984765,119.1919325579913,35.29719132496378,11.84529526338942
312,33.3466735946908,99.19171314070232,32.674034223465235,119.5716472686554,35.37195635123059,11.84737923775142
313,33.41117740004613,99.48539793545234,32.752931040733834,119.94215365301625,35.45415203763881,11.849463212113418
314,33.47101688780184,99.79869917084717,32.82564546283127,120.33056792944606,35.53338476954709,11.851547186475418
315,33.52527811563641,100.0383087972645,32.872069158438414,120.66139766955882,35.6192664638397,11.853631160837416
316,33.58254335159997,100.3050257361013,32.93171976970019,121.00275788132187,35.69753146677331,11.855715135199416
317,33.649429715449834,100.60896259752701,33.00087124668025,121.35977814580863,35.75837305567981,11.857799109561416
318,33.7299671425382,100.93293707606554,33.0578902198182,121.73886127097303,35.86800018501478,11.859883083923414
319,33.799247466176965,101.24973098302377,33.130482209979284,122.15544927014056,35.89865201305187,11.861967058285414
320,33.856761828952514,101.4757100336772,33.17650255972087,122.4877796369579,35.986240241776926,11.864051032647412
321,33.898946508712676,101.7750724069567,33.239975835811855,122.84640513120031,36.09786396232841,11.866135007009412
322,33.97196032989194,102.07061440251746,33.3311426822749,123.23186882134569,36.15686923116536,11.86821898137141
323,34.06094880777458,102.35728424364133,33.39543938587323,123.59894623558628,36.21140798171394,11.87030295573341
324,34.067515495448525,102.60835647660417,33.46755970801444,124.00902743654557,36.264963363121794,11.87238693009541
325,34.15505977521914,102.89521725146932,33.51508879176334,124.35989016522042,36.31500056607419,11.874470904457407
326,34.20900835205702,103.1595042699725,33.594439310555366,124.73421248374643,36.36855852029234,11.876554878819407
327,34.28502815777213,103.42644557247331,33.65283591562721,125.07493936911905,36.42085504648116,11.878638853181405
328,34.34728227678325,103.7314677711949,33.71444722871536,125.41461356737778,36.469201257200524,11.880722827543405
329,34.43889100269167,103.99457523862691,33.78601965499153,125.78909814933773,36.50681405221376,11.882806801905403
330,34.46235464084897,104.29119166339584,33.82126289317045,126.170230487622,36.579779270767574,11.885566498124035
331,34.54297980632041,104.53023231358233,33.8974808189756,126.56120453324522,36.645713207789164,11.888326194342667
332,34.58741831956905,104.79260063451201,33.965098819750445,126.93870611288929,36.72091573307024,11.891085890561298
333,34.65574868419783,105.08357510502624,34.02760256546793,127.3241552669934,36.763929627265064,11.89384558677993
334,34.68351394258205,105.33347633973517,34.07974825186837,127.71690027456991,36.84052217441495,11.896605282998562
335,34.739956750732375,105.57527464591156,34.12428014209603,128.11500252267876,36.90918077541979,11.899364979217193
336,34.75234458877713,105.839199149178,34.178284409903306,128.4460492259402,36.97530580757105,11.905568623002853
337,34.80831513935626,106.14221759727248,34.23652494856597,128.85163772308755,37.05081968902343,11.911772266788512
338,34.89762745216728,106.49153319191866,34.32205603892012,129.25421924426993,37.14774258810484,11.914531963007143
339,34.96802299148579,106.73666473203171,34.392510173170756,129.6687816498996,37.2245681889778,11.917291659225775
340,35.0330281122297,107.0094965067006,34.45255776800213,130.0698655805945,37.277121082719674,11.919623997762042
341,35.08491743179511,107.26012568936973,34.50317146455746,130.44740697003854,37.33282345576311,11.921956336298308
342,35.14361201206122,107.55125268127729,34.551510488168134,130.85307973064346,37.395840465897145,11.92471603251694
343,35.194085004299424,107.83755997577829,34.59572056840881,131.23486700846365,37.4491885245847,11.926800006878938
344,35.29418620408178,108.08026123239662,34.65112539558573,131.62427201550454,37.53759152289135,11.928883981240938
345,35.37011344377128,108.29469568300036,34.71316509754121,131.99490704886338,37.58126535617029,11.930967955602936
346,35.41452209625025,108.58476835002215,34.769076883364704,132.41144357946132,37.6567252219066,11.933300294139203
347,35.46222195482017,108.86457898863429,34.81638220252601,132.78750700126454,37.742055950747584,11.93563263267547
348,35.51113569541291,109.16720112969568,34.88468436203297,133.11228583738585,37.81020674615124,11.93771660703747
349,35.55274597258317,109.43813547769228,34.958504666255635,133.484290067079,37.84906903504542,11.939800581399467
350,35.63193235723712,109.66404741901802,35.01962732814777,133.8429221151091,37.89375463810953,11.9425602776181
351,35.736724001498786,109.98842461885579,35.0777544518967,134.2502700178353,37.99180861416176,11.945319973836732
352,35.75492217415924,110.24402114887098,35.119508721317665,134.63566416049477,38.05520738133848,11.94740394819873
353,35.804740766466146,110.50814305359849,35.161620470647506,135.0127116474825,38.11724913914663,11.94948792256073
354,35.86436299846953,110.78685471923808,35.20410344518139,135.41292680566946,38.20696123218098,11.951571896922728
355,35.91084849906661,111.04415479419583,35.26370228928395,135.83968440999223,38.2937775260984,11.953655871284727
356,35.93989579810258,111.27796215873234,35.319492405763526,136.1870819322753,38.382568956012655,11.955739845646725
357,35.984043113988164,111.56015752679464,35.385878932886726,136.57884505361528,38.4413182492651,11.957823820008725
358,36.03675091779999,111.84670805870296,35.443733417799706,136.9354494913963,38.511077994547634,11.960583516227357
359,36.08375306840056,112.05329309796218,35.48028006791543,137.31128550872427,38.55639609487304,11.963343212445988
360,36.13546579362664,112.29941225909957,35.53862276532344,137.73721577065464,38.617129239681866,11.965427186807988
361,36.149060542784326,112.5335604842307,35.594701951167956,138.12531710883147,38.67424374735677,11.967511161169988
362,36.1893665770688,112.82366263353497,35.6475993114248,138.46778643399833,38.75234468796694,11.969595135531986
363,36.24406849297234,113.06388164832279,35.68769117180157,138.85737561033818,38.81536356966896,11.971679109893985
364,36.29951765512887,113.32283125021002,35.75046220067838,139.22407930444788,38.91012986243381,11.973763084255983
365,36.33867874781946,113.624012831823,35.80570157194282,139.63253140613267,38.97455326449542,11.975847058617983
366,36.40087983188052,113.92245541290174,35.881849773002,139.97896724869312,39.00564509333283,11.977931032979981
367,36.49819500634981,114.14315489838692,35.91239315757497,140.36881364316105,39.04994415197082,11.980015007341981
368,36.55430850097343,114.435580461014,35.96975060559546,140.74121744730726,39.09568315071022,11.98209898170398
369,36.55962958893652,114.71835254917046,36.02067793637251,141.1114938567782,39.167342688767256,11.984182956065979
370,36.57956113140684,114.97790841992273,36.05835817208404,141.4756032076072,39.220734200388215,11.986266930427979
371,36.61609055362323,115.27114582820633,36.135118823387145,141.8463656194721,39.28836428651224,11.988350904789977
372,36.69539122708381,115.53630897711591,36.19505006562587,142.23706415466862,39.346193961271396,11.990434879151977
373,36.78304877386845,115.78093028526176,36.25789950565562,142.62711708726673,39.40967224859333,11.992518853513975
374,36.817723509592966,116.06750562043494,36.31497980599474,143.0290177516003,39.5231224760966,11.994602827875974
375,36.87392075064633,116.31186159910523,36.35849423358975,143.376757114264,39.60625496035495,11.996686802237972
376,36.92160703357046,116.5549024530711,36.40192378397322,143.77708247460367,39.66152005866754,11.998770776599972
377,37.007288106301054,116.82130552408324,36.47012089603123,144.12544890038595,39.737158739914214,12.00085475096197
378,37.12076686028121,117.08228146369349,36.52693697208848,144.47330593722708,39.82117228857944,12.00293872532397
379,37.16100855696904,117.350386789094,36.58205707616231,144.82391317815086,39.87389692694196,12.00502269968597
380,37.21434896574042,117.62530029922662,36.62683532809578,145.25283545553958,39.939203967643564,12.007106674047968
381,37.237947309225476,117.93013603825077,36.66382622736422,145.62442662011838,40.02933708098054,12.009190648409968
382,37.26097987406624,118.25879558327844,36.726273663728804,145.96729943998105,40.102522189706626,12.011274622771966
383,37.3356202864974,118.50348943033,36.7833819335565,146.34909029492803,40.15630537133713,12.013358597133966
384,37.39436046531444,118.75282295459463,36.829230683056046,146.74158013375944,40.20283347702125,12.015442571495964
385,37.48768315383075,118.97278909313317,36.888652844129076,147.1258361235403,40.255794982934546,12.017526545857963
386,37.51405560981217,119.24522373220186,36.949538257570296,147.49981088773143,40.290588768295,12.019610520219963
387,37.55529190283742,119.54786487956827,37.023422021954325,147.86793570648183,40.36418784273928,12.021694494581961
388,37.594873015720005,119.81531612438663,37.06195863761184,148.24589546699036,40.440957662059944,12.023778468943961
389,37.62661046184743,120.14499426101209,37.116054671220944,148.62544932971278,40.54003571638843,12.025862443305959
390,37.64974981352728,120.3671390426843,37.16399708074267,148.96546075007697,40.58810809401327,12.027946417667959
391,37.68190563692443,120.64290526274492,37.20665572911573,149.36730204316834,40.6677136852283,12.030030392029957
392,37.75603361595216,120.91103396684275,37.26776090142611,149.73376793093377,40.726060431458926,12.032114366391957
393,37.825861649140144,121.17608568943734,37.317814727882556,150.09742855686525,40.813512107348785,12.034198340753955
394,37.86821088876073,121.43729777505554,37.38984114901377,150.44503813565368,40.88607065254824,12.036282315115955
395,37.9534620540149,121.69311412481824,37.43119629996989,150.81483358051491,40.928002886989276,12.038366289477954
396,38.001353223931545,121.99117348012362,37.504403075405584,151.20582483796008,41.01205254133476,12.040450263839952
397,38.01158965541033,122.24163085350919,37.54498430266638,151.5686776999527,41.08017425404664,12.042534238201952
398,38.06615174678372,122.5027126432552,37.585816405567016,151.8934381249861,41.12363342178329,12.04461821256395
399,38.10457727733768,122.73284046286263,37.66146428549971,152.25338306100156,41.201134907292335,12.04670218692595
400,38.15350191928555,123.00588222359576,37.69469623636885,152.61240013431447,41.289298588726005,12.048786161287948
401,38.20296945064414,123.3341152387008,37.74286074082731,152.98430607815746,41.326788817144724,12.050870135649948
402,38.24801264708167,123.5986062017109,37.801169077769906,153.33041458962066,41.4122633856141,12.052954110011946
403,38.28809554115239,123.89771054457,37.85806103849069,153.6726295052547,41.4538119642539,12.055038084373946
404,38.34643200582966,124.16868873385937,37.92470969371006,154.05215703583926,41.48999948814824,12.057122058735946
405,38.40325489323765,124.42929941452265,37.97729562210033,154.44658839341187,41.57226551570362,12.059206033097944
406,38.471557954780494,124.6628561145736,38.02560498359484,154.80305027177144,41.64898843791665,12.061290007459943
407,38.53705793845559,124.93086364197929,38.07717760433928,155.17088032517714,41.721407725220836,12.063373981821941
408,38.649060986590115,125.17970861432943,38.11348593764094,155.53815903306884,41.79469934100065,12.065457956183941
409,38.68211221161895,125.43756169030324,38.19806980424923,155.92937517033175,41.8748574309447,12.06754193054594
410,38.71754180015142,125.72216780640586,38.24585737149635,156.33511634505973,41.94544055596155,12.069625904907939
411,38.753718437127326,125.94211252922722,38.311719282328525,156.70129111201416,42.021268226779306,12.071709879269939
412,38.83066396530993,126.20399858251729,38.34881738940653,157.06695479031418,42.0899217442583,12.073793853631937
413,38.902063716397116,126.47069983584865,38.39219384532185,157.5130398655539,42.15105992246287,12.075877827993937
414,38.92948462339094,126.71804615355767,38.45025731023888,157.86443220613245,42.21999380753323,12.077961802355935
415,38.96523096420621,127.02450848350458,38.5092089901214,158.2711368134001,42.26378440776637,12.080045776717935
416,39.00054448365023,127.32687469421553,38.5597270934479,158.59967533973438,42.30374955947563,12.082129751079933
417,39.06045285707341,127.57987081979115,38.62618987838224,158.9486603990895,42.33898936477875,12.084213725441932
418,39.11585406336559,127.82740565081454,38.675109761763984,159.29146737347116,42.38473563812512,12.08629769980393
419,39.15885202957132,128.06152849431817,38.72433576796499,159.66313730695475,42.47716081676972,12.08838167416593
420,39.204177453232376,128.3060178886829,38.77290511682087,160.0642046663529,42.561915293979155,12.09046564852793
421,39.25045963474775,128.61393307362385,38.82695301766776,160.4493967304805,42.616866176256195,12.092549622889928
422,39.34853176435395,128.84735746529097,38.89168558608476,160.88660356920656,42.692690441647066,12.094633597251928
423,39.41232054926015,129.10514872733825,38.93598668884166,161.2416863316431,42.80396673459104,12.096717571613926
424,39.474383738529966,129.4364202728644,38.99006501527902,161.5932989825296,42.86144658489557,12.098801545975926
425,39.53846489666778,129.68840568327028,39.04161383999846,161.94592475884795,42.922578411830365,12.100885520337924
426,39.6626198834111,129.93999280255298,39.084237935311535,162.33181928375495,42.988967012598074,12.102969494699924
427,39.695727702014864,130.24901368633894,39.150265537759665,162.72903953375652,43.031957767015676,12.105053469061922
428,39.76149481248932,130.5300393873129,39.19521769461357,163.11212540562613,43.11525302554637,12.107137443423921
429,39.83017301311855,130.75283598177953,39.25974365163887,163.47269425537343,43.186188723977374,12.109221417785921
430,39.90749970991206,130.98419574880538,39.32667995783709,163.79305844786558,43.28888779663826,12.11130539214792
431,39.9676699502422,131.20270034319455,39.37344377679044,164.1835456537974,43.35233644460352,12.113389366509919
432,39.9975897224801,131.46539537018018,39.42152427890849,164.60481462429686,43.438337517721145,12.115473340871917
433,40.02355667797894,131.72894758553701,39.4743919233924,164.9752340009747,43.50676522554179,12.117557315233917
434,40.07541792806134,131.99492561241215,39.53466643454933,165.33062343534374,43.57803122157847,12.119641289595915
435,40.15492201963888,132.24583232910965,39.6003010444225,165.69185885580347,43.66323827207468,12.121725263957915
436,40.201796589966555,132.48255459822315,39.65963684863791,166.0955570996879,43.74530972351259,12.123809238319915
437,40.2346341515493,132.68762432273917,39.71444007976975,166.44158631960275,43.820037704587705,12.125893212681913
438,40.364602203727856,132.94972234525778,39.76397611556788,166.81718485717624,43.87551917610263,12.127977187043912
439,40.40606984347753,133.21256661845683,39.8179781249006,167.19809474897136,43.92429116599861,12.13006116140591
440,40.47734947941986,133.4845191508056,39.864729044589026,167.61605941550005,44.01397289977065,12.13214513576791
441,40.4961811737892,133.68742210695592,39.93032815520786,167.95965173254422,44.084227118120744,12.134229110129908
442,40.525682634099375,133.95471708279698,39.98794063798882,168.3316803236214,44.13946616189859,12.136313084491908
443,40.589439240534546,134.18964799029175,40.04997626835249,168.70475595698102,44.23320229296778,12.138397058853906
444,40.65338200124277,134.44860403334607,40.09703765615174,169.10628112781924,44.27622731238975,12.140481033215906
445,40.71276981299543,134.71564308437945,40.15116135356825,169.4483854608611,44.308895111093996,12.142565007577906
446,40.794808863526754,134.93637795997944,40.19869441888133,169.7884906062228,44.34383842695308,12.144648981939904
447,40.86317297006405,135.20746534440235,40.23862516760738,170.17128599641939,44.43736526828454,12.146732956301904
448,40.89590023520422,135.4903262581801,40.26141909095354,170.54593904874048,44.51862376516247,12.148816930663902
449,40.919067256873944,135.72068408994843,40.30747702547846,170.94588317590507,44.5770884346385,12.150900905025901
450,40.99714070757475,135.9310544468392,40.34645461717232,171.29688361393667,44.610393443218435,12.1529848793879
451,41.07134632462206,136.16218971283246,40.40722284445221,171.6378297345775,44.650316353877294,12.1550688537499
452,41.114035791087446,136.44184822297566,40.46515928821589,171.98945754263283,44.69385536872685,12.157152828111897
453,41.12395158233861,136.770155865993,40.50448666723523,172.37638588233324,44.71627614812821,12.159236802473897
454,41.17216621155757,137.0321208251445,40.54765823760678,172.74180286331568,44.76225069718268,12.161320776835897
455,41.20397676932288,137.2836406513844,40.61196069519774,173.09230869245698,44.84339003847628,12.163404751197895
456,41.269510128360615,137.53482358816197,40.65585849228873,173.48310210042564,44.8826206236659,12.165488725559895
457,41.36843847901189,137.79119542278343,40.701143425279035,173.8804676221794,44.92274442343637,12.167572699921893
458,41.4241915506597,138.03996713956565,40.7383493866143,174.26657120902053,44.979430075907224,12.169656674283893
459,41.445399079016205,138.3337355956679,40.78847247182831,174.53684024385572,45.03921006652525,12.17174064864589
460,41.47976706655763,138.57905584156896,40.84052665301107,174.9224611146901,45.10242950695273,12.17382462300789
461,41.49684710370786,138.82214290545105,40.903259016430795,175.3092548454297,45.18788391372147,12.17590859736989
462,41.526044557747674,139.11627665064245,40.949668850755,175.6875062844127,45.23661841749065,12.177992571731888
463,41.58686909914629,139.3698015139066,40.99165443798328,176.08430484458083,45.27749612988519,12.180076546093888
464,41.63677301044008,139.64451050781747,41.04529119259264,176.42482153984366,45.31317697902283,12.182160520455886
465,41.67887875411118,139.88530281916798,41.075187980708705,176.79961908158873,45.4087004425386,12.184244494817886
466,41.75196249538392,140.14732542037092,41.1225646520186,177.18969116301986,45.47302561287465,12.186328469179884
467,41.800521374697134,140.44392675949564,41.169748463048464,177.56495608962368,45.527416377710104,12.188412443541884
468,41.82606263088617,140.654507531315,41.224113243325434,177.96586211589215,45.62157355270336,12.190496417903882
469,41.85444386426311,140.9039487676183,41.2777302999326,178.34014595125365,45.713045271694874,12.192580392265882
470,41.91183697192521,141.1766378859609,41.324987214096176,178.7249952643979,45.75203158848445,12.194664366627881
471,42.004469487154275,141.4651971115798,41.355677447877845,179.11251595790912,45.79676801686491,12.19674834098988
472,42.06139837866261,141.71283213482036,41.39218274101315,179.5032255250532,45.878350171569984,12.19883231535188
473,42.109294666742144,141.94876995090976,41.44023808306011,179.86019704216298,45.96594259680241,12.200916289713877
474,42.172276671323814,142.16925731060027,41.49473537110894,180.202911529018,46.016358106251346,12.203000264075877
475,42.19114667835925,142.3923508577979,41.52844427278984,180.58486466649433,46.057136229851494,12.205084238437875
476,42.222077873612214,142.64919522881723,41.59527502822022,180.9586871154357,46.15071943095402,12.207168212799875
477,42.2696572821028,142.88460228463882,41.6474168736391,181.3322750248277,46.213440827101415,12.209252187161873
478,42.32591602116893,143.15007146217937,41.70483379787658,181.71193222429156,46.27173482560039,12.211336161523873
479,42.34000329396424,143.36031637969845,41.76750854306595,182.11697904732387,46.370834199011895,12.213420135885872
480,42.39951724595253,143.52182419017387,41.80690628226511,182.53435019031764,46.393148786087394,12.21550411024787
481,42.46153009910718,143.80470477158107,41.84583244298921,182.92547277878452,46.461062589201546,12.21758808460987
482,42.47362304603508,144.08474977839842,41.916905573024735,183.29535394016878,46.47972961488657,12.219672058971868
483,42.49113047424631,144.29227539146933,41.96256228301806,183.6665135591479,46.53021341724672,12.221756033333868
484,42.53054122663554,144.56935433230944,41.99909777818514,184.01186834794976,46.58643497415794,12.223840007695866
485,42.58607458297015,144.87853861741644,42.04296382393003,184.40777414731502,46.6396710453362,12.225923982057866
486,42.65509781993735,145.14065435674667,42.09928453292002,184.74371470418865,46.71731751238145,12.228007956419866
487,42.66372472559295,145.37123513554138,42.14125163504883,185.05296651940597,46.780214129945044,12.230091930781864
488,42.70843003187935,145.65778717391962,42.19397968407813,185.39304686436827,46.82495837928371,12.232175905143864
489,42.74150950315702,145.92189476115792,42.23589986452429,185.75558473166384,46.8811989967132,12.234259879505862
490,42.81212545092966,146.1297476923249,42.27340516236209,186.19486202747845,46.961979486809575,12.236343853867861
491,42.83486006821104,146.40834569180313,42.32159605868926,186.5411174998027,46.98943526499108,12.23842782822986
492,42.89539842337382,146.64883256259503,42.39198251075267,186.87840096943498,47.04763985181713,12.24051180259186
493,42.98096358282194,146.89744281943328,42.43077269526719,187.27552468413722,47.0686097150176,12.242595776953857
494,43.05599608334975,147.1514685585968,42.48460651397244,187.6188719032369,47.127533803546704,12.244679751315857
495,43.122565445428506,147.39127649982345,42.54130662526544,187.93837710048268,47.17196229296348,12.246763725677857
496,43.190623203254546,147.63479293132912,42.60576359433919,188.34273014325333,47.21685242943068,12.248847700039855
497,43.22233834415607,147.8666274246638,42.64818882248792,188.6912117140756,47.27837774025201,12.250931674401855
498,43.26249869917044,148.1360017960101,42.700504988028435,189.12136834160458,47.33081477548757,12.253015648763853
499,43.30805178953588,148.3326536268149,42.74757926673017,189.51727787209308,47.392720150061876,12.255099623125853
500,43.37172787192458,148.60952914559354,42.785255627462256,189.89702804432338,47.45503539422333,12.25718359748785
501,43.420318023162054,148.79793237382262,42.82330605276878,190.23670733193424,47.56201292161895,12.25926757184985
502,43.51099575040129,149.06870919689575,42.865006957353174,190.63130385674623,47.624113833961864,12.261351546211849
503,43.54360873977508,149.30389730311242,42.91484435711827,191.04059405768584,47.68873624301337,12.263435520573848
504,43.58949069016223,149.56919421300842,42.969066053449836,191.35369120089595,47.75903543660288,12.265519494935848
505,43.62896933952535,149.82604560316105,43.033263145819646,191.68923288162514,47.812273958659944,12.267603469297846
506,43.67241396723818,150.11906813468727,43.08825230318049,192.03363841671953,47.87057681934587,12.269687443659846
507,43.77459536747526,150.35990405212445,43.13543837677403,192.42394750754062,47.92134611776236,12.271771418021844
508,43.82925221326849,150.6063014547133,43.176407916450096,192.813317105971,47.982099629973725,12.273855392383844
509,43.894281494495715,150.83279425845348,43.2082560893971,193.22417427657953,48.07042919104285,12.275939366745842
510,43.96794873004679,151.1418020880844,43.26378235606202,193.61504152398348,48.10590393859142,12.278023341107842
511,44.00420334991959,151.3857124434133,43.32260444102849,193.96924340852078,48.15023805003465,12.280107315469841
512,44.04650935320767,151.6103545996284,43.38703430793965,194.3023663972261,48.20656940578376,12.28219128983184
513,44.091273251358196,151.91670567029107,43.452054248465984,194.63240683210898,48.247676542086346,12.28427526419384
514,44.11699616949578,152.20870476632388,43.48763858790439,194.99594073250395,48.29467067204516,12.286359238555837
515,44.14047530569476,152.4859786847373,43.52950378270798,195.36473704267087,48.327058336884996,12.288443212917837
516,44.19388930816096,152.70515953868323,43.590301128046825,195.77137970148289,48.35923272324882,12.290527187279835
517,44.21969613019252,152.95867206729002,43.65546410715809,196.16990537525493,48.40620839325007,12.292611161641835
518,44.269479275490625,153.24826457275603,43.70306368535626,196.55696945108434,48.47014328340342,12.294695136003833
519,44.31753668364314,153.4989259042194,43.74624163262582,196.86692450298438,48.564835107096094,12.296779110365833
520,44.334924050240204,153.73894533103805,43.799348555844205,197.24679599351006,48.61598920789747,12.298863084727833
521,44.3820143120727,153.96646133755794,43.85912025654755,197.62702340504643,48.66327556604867,12.30094705908983
522,44.40458250739195,154.22309692067628,43.88985552786175,198.00417254143997,48.711245426742614,12.30303103345183
523,44.46620198952448,154.5171937960938,43.93817707787057,198.39423098009732,48.79658932140346,12.305115007813828
524,44.502740681348385,154.7779290955361,43.98534561136789,198.72552567561547,48.85824638130907,12.307198982175828
525,44.54768789592336,154.9786829685392,44.028067955115105,199.07711414279078,48.919759238479834,12.309282956537826
526,44.57036539779161,155.2514814517462,44.08764744229237,199.42629960756116,48.950468875804376,12.311366930899826
527,44.62939546376347,155.4716950145464,44.13332597715452,199.81687356575705,49.03190271615362,12.313450905261824
528,44.716001071437674,155.74584551620492,44.16672301917813,200.16927733656587,49.07834594827041,12.315534879623824
529,44.80349324386186,156.002739973975,44.23240479754093,200.53868278249647,49.14701234023594,12.317618853985824
530,44.864575663845905,156.22180366394159,44.27442171002194,200.90243499085616,49.19023389456315,12.319702828347822
531,44.93406703963088,156.4832059525102,44.32426890955883,201.30222756190545,49.25541006885594,12.321786802709822
532,44.95698846581563,156.72047911378039,44.366561178090926,201.6903106835035,49.3353667740621,12.32387077707182
533,44.98500223945011,156.9572077302742,44.40820623133779,202.08132693740686,49.380701962613294,12.32595475143382
534,45.01909215743669,157.21365983989108,44.461461300822,202.4872657586398,49.44619886223342,12.328038725795817
535,45.10333710170431,157.45284629950214,44.52991784357605,202.8570393979219,49.469031868400954,12.330122700157817
536,45.14732264119553,157.6788575949785,44.57119768037221,203.24657099823307,49.54443275094524,12.332206674519817
537,45.17623599166163,157.91821088324284,44.61732714734659,203.5648623533873,49.61756729183517,12.334290648881815
538,45.23859815480458,158.1438134550915,44.661070252830726,203.96902586325598,49.65299947724654,12.336374623243815
539,45.262145326408444,158.3498391632357,44.71023636017836,204.33858125033038,49.67379736950255,12.338458597605813
540,45.31064484737642,158.61557558860068,44.762483282431674,204.6881389782444,49.699655620343876,12.340542571967813
541,45.36257721358207,158.80401204733892,44.81084604080698,205.0974445602473,49.78280314728232,12.34262654632981
542,45.4317451500519,159.02798042361147,44.86172064414247,205.46770532101996,49.82744986763444,12.34471052069181
543,45.46865956061906,159.27072811728485,44.92362212356345,205.79440949262633,49.88681275566579,12.346794495053809
544,45.550712571101286,159.5132461155226,44.97192669519476,206.1100115927292,49.93695971226668,12.349126833590075
545,45.64069288931364,159.76560430653416,45.00364609274555,206.4495089520355,49.985281804732594,12.351459172126342
546,45.71977998779894,160.02828367583297,45.042143952024944,206.79644235030707,50.00676407102439,12.353791510662608
547,45.81013916658093,160.27619083540392,45.063068613566344,207.13993651180283,50.05635195750032,12.355875485024608
548,45.85190034368666,160.521212788949,45.099124328827884,207.4910465379731,50.08531885598882,12.358207823560875
549,45.89080861402665,160.7489140909711,45.138942563408044,207.88111573823656,50.17815418646586,12.360291797922873
550,45.93140689518275,160.99106986142706,45.185032103969036,208.28093491280958,50.21043592925106,12.362375772284873
551,45.9841854879525,161.18194325101612,45.21869240770685,208.66585663792307,50.250601979042706,12.36445974664687
552,46.04472707897827,161.44605810571312,45.271198065769674,209.01382049044366,50.29308497573996,12.36654372100887
