Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.3648377622086912,0.3861938790348913,0.3861938790348913,0.3861938790348913
200,24.203465431082293,17.698353912024295,52.07960700705577,26.092232945533368
400,36.198761709899244,20.621851508735332,64.3167439127981,31.867056400103102
600,47.67498950687672,22.841094102457312,69.80147213665352,35.32815744204933
800,56.15292195592035,24.599660934374782,73.57608328126175,38.054590501811774
1000,64.43437187097877,26.075922815474616,76.02507289201682,40.214839236322284
1200,71.68959552723823,27.112572102938692,77.75608017507865,42.063563735184395
1400,79.05608624986823,28.421959675945885,79.07927719590243,43.77972596974202
1600,86.06286321902128,28.937811973003637,80.31535548925946,45.020412629226215
1800,93.49740907539328,29.829602366688686,81.12580735257498,46.22867604900486
2000,99.92349054857051,30.28118612784305,82.17173549203211,47.40667756802806
2200,107.20253357551019,30.935709472802888,83.12050886490421,48.54353464081798
2400,113.6172703083701,31.54223850539129,83.83859386278289,49.49100685573795
2600,120.37323825461246,32.39724265169661,84.22565387990578,50.39390094010144
2800,125.91368040576586,32.930045666817406,84.61013167244148,51.23625263088834
3000,131.373354589402,33.43136846872604,85.29559212645276,52.042401505923806
3200,136.35385346544757,34.00656376994721,85.84123549781125,52.95602577527594
3400,142.34077378476144,34.57251046617568,86.2066821994833,53.69823173176572
3600,147.41477657817157,35.09129758622191,86.8216606060102,54.50062160616833
3800,153.7183782099496,35.453490686539396,87.10691518501699,55.32124530869727
4000,159.4099834281049,35.70759056536518,87.46350102065267,56.00300564464229
4200,164.89532627297245,36.13973110627574,87.77747726142087,56.60384139713966
4400,170.59187415962816,36.36051030289184,87.89442967091115,57.33420786821521
4600,175.9587386602185,36.652249709893525,88.15543747829261,57.94343423949233
4800,181.23608294731338,36.94273499065143,88.58282370508495,58.60750816871035
5000,185.65915716659336,37.31110623880736,89.09304682341617,59.33976858733901
5200,190.85247084410796,37.69810705687276,89.40550927541429,59.90154465008625
5400,195.81087239199059,37.707952889900085,89.55499778627694,60.47365873248342
5600,201.50500335976963,38.18668730829291,89.70200409848803,61.09049211969479
5800,206.63737165432227,38.46751827871391,89.85393434237247,61.58125748253722
6000,211.46281539306932,38.62452017863395,90.02690694805983,61.98071398880929
6200,216.23730056608332,38.951163875480994,90.39533704103715,62.43188137810798
6400,220.38262400255203,39.09234319273215,90.63473992715342,62.90829831221009
6600,224.40726693447823,39.33768799141111,90.79417939815849,63.42237710791311
6800,228.98777777681852,39.626435023937674,91.0728928949982,63.941287437865796
7000,233.48139736940365,40.03988621065116,91.25721625576543,64.2849545756592
7200,238.20316968674916,40.265523918042604,91.37917249807376,64.70991350161952
7400,243.50437273542056,40.55134644748246,91.62149640748922,65.09211106200509
7600,247.40998431331295,40.77549085526101,91.83932450760112,65.48436065489899
7800,251.9461737354123,40.89149951476913,91.93016228287726,65.77674749162765
8000,256.2823160579248,40.990283116919386,92.17804034237297,66.20688835092297
8200,260.2839676438754,41.05407305163866,92.29984603349244,66.5036343119036
8400,264.7938317511861,41.35306216113058,92.33220586421025,66.79920186439105
8600,268.87477481612643,41.376129009942055,92.39247730512685,67.04177968960963
8800,272.42848742103814,41.43981976362688,92.6214089096652,67.37315737050086
9000,276.6695037402966,41.56870959589742,92.76817390643313,67.64663776327764
9200,280.4988524383647,41.93195931319225,92.91853320100707,67.99635434312994
9400,284.98459447077397,42.33679029658588,93.23206025355032,68.32280624606182
9600,289.47448627614534,42.4437518267863,93.33138529708127,68.6828922943906
9800,293.8687953782074,42.47127212206841,93.51519329056913,69.00154111626955
10000,298.1699499909222,42.71369354144074,93.52661284798312,69.31742392113216
10200,302.19040505370356,42.82207316803609,93.6943967972285,69.63773081777387
10400,305.4529402809427,42.99602982061668,93.72801915575761,69.9750644557262
10600,309.5633813478406,43.17234000305703,93.87482459422439,70.18869090283172
10800,314.09461390904005,43.318078337481545,94.03223633019053,70.42040417462913
11000,318.61767776386927,43.42910358393864,94.07682971402737,70.73116877449486
11200,322.82479165021647,43.56813083414897,94.21343506123632,70.9870460570603
11400,327.0636166058688,43.680322729604484,94.36124066052147,71.26314187466467
11600,330.80088811367193,43.71239442812468,94.46606771017557,71.50954995972957
11800,334.425603058683,43.81898927394941,94.60248609135591,71.7699205479557
12000,338.5119763494351,43.824778923708514,94.69887635593349,72.01345419167262
12200,341.7963791953482,43.921332212360525,94.99843851251205,72.2299360514144
12400,345.2336556724829,44.0591314954614,95.14956504260161,72.40183360734139
12600,348.21459038452093,44.18503416120723,95.26574568449806,72.6774124456102
12800,352.36280755588314,44.2320968933728,95.42483562818794,72.85321422626765
13000,356.65634021904737,44.28897514453659,95.62060300332543,73.12509473098103
13200,360.77299241406274,44.37376337603625,95.65568820495523,73.33386616556896
13400,365.0762915111977,44.38262462576085,95.75065587294281,73.49927104252619
13600,368.8676725350006,44.39374474751749,95.75392376395502,73.72428709413772
13800,372.4883138498795,44.53342987693745,95.79985170926163,73.90541964661183
14000,375.7614921836756,44.59168478845384,95.87213467309348,74.16855922389185
14200,379.63650359401674,44.68442996151895,95.89472490144385,74.43469990449128
14400,382.6498107868478,44.796264671998344,95.93269271027013,74.67237435138453
14600,385.76496368210525,44.81920391635775,96.12494359037896,74.86572952083296
14800,388.7912070058027,44.927548995656345,96.25831004979582,75.0389673894424
