Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBBanditTheta
119,0.6410385919433004,0.9401919330095774
120,0.6399097905156748,0.9401818423614335
121,0.6466049304349254,0.9401780386362375
122,0.6474146895517545,0.9401764374576593
123,0.6487987674117714,0.9401753014977258
124,0.6477417530611524,0.9401759057907807
125,0.646585931689984,0.9401876474962363
126,0.6416090377368467,0.9401817244407624
127,0.6349279826340587,0.9401830667169824
128,0.6339595177038113,0.9401889150512233
129,0.6339705297927897,0.9401915626694957
130,0.6341990550464691,0.9401949485054271
131,0.6339053692913954,0.9401972296597494
132,0.6360977440011593,0.9401947408974973
133,0.6354425102856269,0.9401944989927806
134,0.6357655725638348,0.940197993461015
135,0.6364182316065212,0.9402005428025173
136,0.6354815213441599,0.9402018577168709
137,0.6314317560736026,0.9402111511554553
138,0.6321567427773621,0.9402111928712085
139,0.6308692855054951,0.940206743238537
140,0.6325675517162977,0.940202455636688
141,0.6316651650904528,0.940198122490774
142,0.6275244607376584,0.9401958168831042
143,0.6276447859793175,0.940189756971473
144,0.6223180237334294,0.9401885170915232
145,0.6241156894828171,0.9401785689522948
146,0.6263213193845523,0.9401812353558808
147,0.6276652160310836,0.9401883400719516
148,0.6288492656778062,0.9401796893915192
149,0.6242840702792412,0.9401830495903276
150,0.6197800224373922,0.9401853871657503
151,0.614136377892242,0.9401817427902683
152,0.616046287968562,0.9401803856418566
153,0.6160154786698486,0.9401831023830761
154,0.6254653748185641,0.9401838568521764
155,0.6258986055725366,0.9401889801693916
156,0.6242594204926847,0.9401927794837345
157,0.6244160706201116,0.9401960582606668
158,0.624401792187453,0.9401951205728105
159,0.6264738681065836,0.9401904300764017
160,0.6297828536190861,0.9401900022000016
161,0.6270743652542795,0.9401879590043926
162,0.625915528409718,0.9401875213794637
163,0.6266769852240456,0.940184463462475
164,0.6247667984555924,0.9401854024450296
165,0.6199013874069398,0.940181446936298
166,0.6208931551672596,0.9401788841764704
167,0.6210018333046607,0.9401785387893685
168,0.6171357899682525,0.9401736679324596
169,0.616986703863138,0.9401699257404161
170,0.6161283719603018,0.9401744792988778
171,0.6155294932247573,0.9401743743367936
172,0.6129521251791311,0.9401693288933874
173,0.6131148015525308,0.940167604650118
174,0.6129285112066014,0.9401616322255979
175,0.6128466753752566,0.940156205010962
176,0.6124096916491639,0.9401557866443351
177,0.6117496996324417,0.9401549129784049
178,0.6116914694545779,0.9401526986097505
179,0.6117709486681258,0.9401489507080708
180,0.6118792927653327,0.940151159150773
181,0.6128923104147312,0.9401501073935222
182,0.6102283758105967,0.9401445711959034
183,0.6080184805550819,0.9401415281325478
184,0.605425923156537,0.9401424132770824
185,0.6055521412117273,0.9401410443306204
186,0.604568591179522,0.9401421085581878
187,0.6032041763847723,0.9401468016295075
188,0.6024327032365899,0.9401508015400475
189,0.6001529976993589,0.9401492027920956
190,0.5992293791240815,0.9401473921087998
191,0.5998507721177362,0.9401458682946847
192,0.5997914637166435,0.9401522458777836
193,0.5987501957947086,0.9401541698274836
194,0.6010846411128836,0.9401602921243157
195,0.597634641109343,0.940158273821487
196,0.5976530660205983,0.9401573946906228
197,0.6021089462524631,0.9401585154890686
198,0.6017157513706015,0.9401565771983769
199,0.6010223350112385,0.9401551750086726
200,0.601166648008498,0.9401586006219645
201,0.6013233223812274,0.9401578628092739
202,0.603299158488317,0.9401598482180654
203,0.600952905010676,0.9401606501256682
204,0.6015101496072686,0.9401578510663079
205,0.589289882069808,0.9401584463228438
206,0.5908124056072543,0.9401594593990807
207,0.5923920744927458,0.9401653407737779
208,0.5930686502767204,0.9401633512536381
209,0.5917221124595183,0.9401613451326686
210,0.592951390649769,0.9401641140401423
211,0.5944945772705099,0.9401681105892988
212,0.5945439865701959,0.9401688317375676
213,0.5944005035572362,0.940167910296522
214,0.5946677402216685,0.9401706526549949
215,0.5963295422540511,0.9401746386024273
216,0.5964148302523801,0.940173580372394
217,0.5964690259588987,0.9401708543427894
218,0.5979415062663438,0.9401715593779393
219,0.5963127479606312,0.9401692090596343
220,0.5959054708212893,0.9401670044466428
221,0.593401764312202,0.940162349133109
222,0.5934800378097236,0.9401613511604581
223,0.5933831268764507,0.9401620703908172
224,0.5925645605472911,0.9401599144434888
225,0.5938678699957902,0.9401598316882505
226,0.5944280872906561,0.9401594968112322
227,0.5952341363035767,0.9401588428693062
228,0.597198765005005,0.9401615291724109
229,0.5951845448862921,0.9401614542293377
230,0.5931276517694393,0.9401625110420853
231,0.5943151993386855,0.9401598515873388
232,0.5936550728612469,0.9401614685355772
233,0.5937389068516556,0.940162729364246
234,0.5937131853597124,0.9401651039794336
235,0.5927464551857782,0.9401600695175881
236,0.5927515681216929,0.9401603361753864
237,0.5888589626712738,0.9401614958965601
238,0.5889530791783137,0.9401609113359113
239,0.5902003285240954,0.9401613365102144
240,0.590260541254916,0.940163612701523
241,0.5904047058378779,0.940165486944941
242,0.5901765312863705,0.9401637267146498
243,0.5899043043713911,0.9401643224534126
244,0.586292083268251,0.9401606830310894
245,0.5863779149347856,0.9401589612240231
246,0.5839464153527729,0.9401604510443405
247,0.5844032657189722,0.9401598597296468
248,0.5845810322374241,0.940163209177211
249,0.5818011557348546,0.9401627051238277
250,0.5830420810243235,0.9401636360247917
251,0.5821921433303687,0.9401633983478502
252,0.5818241412932676,0.9401609722492964
253,0.5681909476789752,0.9401579366078137
254,0.5658526334466445,0.9401581105553202
255,0.5658514377439348,0.9401568935746296
256,0.5654022933427381,0.940157893435807
257,0.5654096984424426,0.9401597567719285
258,0.5664371750921328,0.9401621513804598
259,0.5626653797411697,0.9401625260935846
260,0.5626297937490626,0.9401573679204077
261,0.5610981212900861,0.940155653431278
262,0.5612044563626831,0.9401577522294187
263,0.5588470628387526,0.9401547939493498
264,0.5564523329560178,0.9401534562783134
265,0.5567095713108858,0.9401524238469559
266,0.5567327280844988,0.9401494644208699
267,0.5565912099975124,0.94014680910344
268,0.5573153564978705,0.9401441954725598
269,0.556953776122185,0.9401460309192592
270,0.5570188300352423,0.9401450097839245
271,0.5579552120463314,0.9401455647260365
272,0.5553694291307647,0.9401426280013402
273,0.5562280199769636,0.9401429293182281
274,0.5552936560795032,0.9401458975155734
275,0.5535182378835366,0.9401468517532777
276,0.5540551503947823,0.94014859590539
277,0.5550036394028183,0.9401470330777592
278,0.557015320754451,0.9401482516389865
279,0.5565730859228475,0.9401499605323119
280,0.5495785693798412,0.9401487568661949
281,0.5512911742027544,0.940148435072417
282,0.5507011466381251,0.9401486767564762
283,0.5502694290573443,0.9401482735953177
284,0.5482673658049906,0.9401483746085697
285,0.548178059625893,0.9401476928714672
286,0.5495174635659265,0.940149381333425
287,0.5507032681635207,0.9401499862904737
288,0.5504368416530062,0.9401502549632577
289,0.5501207391234433,0.940150181157718
290,0.5503625658408947,0.9401503811688684
291,0.5503110415771749,0.940152527232463
292,0.5494452355377899,0.9401537802896831
293,0.5485433917851397,0.940153583662719
294,0.5483329852290977,0.9401524626645671
295,0.5475958389204949,0.9401509283757383
296,0.5478151135101543,0.9401488490323515
297,0.5465836933844753,0.9401467533398519
298,0.5471756613154781,0.9401470880996067
299,0.547650248455537,0.9401480564661405
300,0.5476562520898678,0.9401533438590814
301,0.5479426955652758,0.9401558291496045
302,0.5502256395558442,0.9401564351170821
303,0.550862300818385,0.9401567106622725
304,0.5509064864305047,0.9401602569097255
305,0.550938412689894,0.9401617645361464
306,0.5492141415295982,0.9401621129480408
307,0.546666995452038,0.9401607412695959
308,0.545629089862958,0.9401629201886672
309,0.5485118830811999,0.9401641809398942
310,0.5484797714497216,0.9401654436134974
311,0.548535645687385,0.9401652930492593
312,0.5492248312304413,0.9401652953538754
313,0.5474218872410891,0.9401660930662679
314,0.5472514078581654,0.9401669106917397
315,0.5463088590570677,0.9401658838022815
316,0.5463597668120298,0.9401631997302801
317,0.5423273243766877,0.9401645921856764
318,0.5394142370036263,0.9401661598846905
319,0.5409251248230491,0.9401657708144935
320,0.5413416832533287,0.9401648505046565
321,0.5421517364474153,0.9401629072974057
322,0.5435094408876517,0.9401630881696894
323,0.5437135822155728,0.9401628181873297
324,0.5434290290092936,0.9401612706027999
325,0.5429382660017886,0.940161314437906
326,0.5435329198551653,0.9401610985884117
327,0.5424919952956251,0.9401640737966606
328,0.5423099140170364,0.9401609436783452
329,0.5416702405061028,0.9401605169625334
330,0.5412634298068297,0.9401604080371863
331,0.5417637763185355,0.9401637995631956
332,0.5418353703878789,0.9401683301576143
333,0.5423865273670362,0.9401697537585978
334,0.5424834029115495,0.9401702662339861
335,0.5415018304894305,0.940170711162461
336,0.5413692940445711,0.9401709908031297
337,0.5412259973355418,0.940169692995425
338,0.5412828380974464,0.9401689502208945
339,0.5410382449727063,0.9401687895652262
340,0.5410133397289774,0.9401690812036785
341,0.5432010964850825,0.9401686592694448
342,0.5426734470590577,0.940169664933831
343,0.5427110693940456,0.940167892563915
344,0.5428766179716538,0.9401678277262396
345,0.5423249291427383,0.9401648325242355
346,0.5401427513674787,0.9401642908761738
347,0.5388262020575183,0.9401673838278848
348,0.5388761677711474,0.940166502290811
349,0.5421436235099242,0.9401676930098258
350,0.541639811545394,0.9401701817150805
351,0.5413971577622938,0.9401715068629898
352,0.5459453655945975,0.9401745230607166
353,0.5375991742335964,0.940177208336371
354,0.5375696250392911,0.9401779208971863
355,0.5374379524972943,0.9401776189452509
356,0.5374192819660931,0.9401765228174976
357,0.5374018652476714,0.940178196635576
358,0.5380511944715469,0.9401805134343311
359,0.5409153595988253,0.9401821192900108
360,0.5408890638706875,0.9401818577491955
361,0.539749601730405,0.9401827061390836
362,0.5398955199538695,0.9401831876284913
363,0.5414368114005912,0.9401825639449941
364,0.5416921103847925,0.9401840574924158
365,0.541675821083431,0.9401820221653059
366,0.5417134989873782,0.9401832495526048
367,0.5378580674642285,0.9401838847257633
368,0.5362889113483122,0.940184614697045
369,0.5374899987568992,0.9401821599990917
370,0.5373012968848956,0.9401839475948648
371,0.5361965354371376,0.940182684385362
372,0.5355935344898748,0.9401857574968171
373,0.5347651771387393,0.9401862041340777
374,0.5347752280735751,0.9401896638733372
375,0.5363145506895384,0.94018990508941
376,0.5334876622472784,0.9401920837317407
377,0.5326939568266281,0.9401888332151731
378,0.532203584714244,0.9401877609179701
379,0.5318686124315424,0.9401871929748497
380,0.5281599762840664,0.9401891774181103
381,0.5290077649963936,0.9401909057429583
382,0.5294859760621893,0.9401896352828645
383,0.5288871774105262,0.9401894813358656
384,0.5298400839164215,0.9401890459256546
385,0.5298981255942152,0.9401892531312182
386,0.5306468688361583,0.9401869236344925
387,0.5195261623420586,0.9401869057628975
388,0.5195367263806856,0.9401883431935671
389,0.5201856257544224,0.9401888700979762
390,0.5220131899135282,0.9401933697715347
391,0.522179300202638,0.9401957985509289
392,0.5220449522444527,0.9401936762137819
393,0.5219922433597411,0.9401960590274209
394,0.5173209540140662,0.9401968751374679
395,0.5156421226712442,0.940198946207787
396,0.5157247798667883,0.9401982402864577
397,0.5157187101699053,0.9402014636086964
398,0.5161245117131432,0.9402028089725212
399,0.5161329986748658,0.9402043183407234
400,0.5170254491811441,0.9402043071082054
401,0.5181400169837798,0.9402030700974733
402,0.5181769740542306,0.9402046521166365
403,0.5151760008257049,0.9402060958054438
404,0.5147961441423112,0.9402047517082501
405,0.5143699411756585,0.9402057320429368
406,0.5143057811745996,0.9402057722236311
407,0.5140842220524633,0.9402044740363348
408,0.5141106545261832,0.9402019699711481
409,0.5146523323041088,0.9402016571984515
410,0.513014409961188,0.9402022841864678
411,0.5124045839569933,0.9402017841001997
412,0.512797479448768,0.9402007814703428
413,0.5136725319609334,0.9402050514513192
414,0.5114981213678335,0.9402056724481355
415,0.5125803890045346,0.9402031387283698
416,0.512735554286727,0.9402015505188714
417,0.5127840002802135,0.9402018550439225
418,0.5127827237143933,0.9402015104943476
419,0.5134301302759042,0.9402025324299137
420,0.507408483765736,0.9402030173819564
421,0.5073578004186818,0.9402012455322403
422,0.5091816297617962,0.9402009165900418
423,0.5091639361345697,0.940199505990126
424,0.5086462910921767,0.9401976131936085
425,0.5091450810010008,0.9402007257230387
426,0.5054468469427277,0.9402027989682464
427,0.5054287165591937,0.9402052259778898
428,0.5046418171704082,0.9402057973694677
429,0.5013448765132585,0.9402049209650987
430,0.5025902041268344,0.9402034384340346
431,0.5006843112549807,0.9402024912633188
432,0.4972970867563363,0.94020261957572
433,0.49738107469205906,0.9402047545561608
434,0.4957089915290358,0.9402016935537976
435,0.4956550563569954,0.9402014464704742
436,0.4944495941522472,0.9401991777411652
437,0.49481804148293007,0.940201516457867
438,0.49574544007647303,0.9402031507805001
439,0.495794199709652,0.9402020967792517
440,0.4956906678657448,0.9402016729552937
441,0.4967682782081922,0.9402008650558351
442,0.4968493185446053,0.9401995842363811
443,0.49653069625186036,0.9402014749054276
444,0.4965922965883709,0.94020110234298
445,0.4965981087105735,0.9402004792916566
446,0.4979199926503563,0.9401982471047529
447,0.49966899639276596,0.940199127100993
448,0.4996898869076176,0.9401977348921555
449,0.49965424470563924,0.9401975166793177
450,0.49828227181496026,0.9401962478666903
451,0.4973446133839136,0.9401948216350569
452,0.4973428758254184,0.9401907616206774
453,0.49530096805733603,0.9401903995753578
454,0.4962410334062738,0.9401925760335901
455,0.49504318909222117,0.9401901802985154
456,0.4935959176789192,0.9401909966363673
457,0.49354554494591135,0.9401902844854438
458,0.4941979205790902,0.9401892710434936
459,0.49300325000708767,0.9401896285076811
460,0.4922907893534985,0.940191949372511
461,0.492031368231463,0.9401921906260868
462,0.49261291385511585,0.9401919815977186
463,0.49276951200638275,0.9401913400477941
464,0.49278759476431055,0.9401917031485674
465,0.4944870247992239,0.9401903477917696
466,0.49600423137208843,0.9401909727291224
467,0.4960715870070689,0.940191152093891
468,0.49568349992257527,0.9401932392835803
469,0.4956872379333895,0.9401939687881808
470,0.49568710859889176,0.9401951614431396
471,0.49588579021750884,0.9401949704862839
472,0.4958805771692039,0.9401967921110966
473,0.49552474973447236,0.9401953407978226
474,0.4952824908711075,0.940197676114936
475,0.4953048578098936,0.9401951895178033
476,0.4952424181933801,0.9401948938267903
477,0.49559399693136735,0.9401957771071233
478,0.49752568830983507,0.9401960487731358
479,0.49753504633805157,0.9401942871529213
480,0.4975046478791949,0.9401943038698825
481,0.4962924914233713,0.9401928330017743
482,0.4962417414431755,0.9401917510824737
483,0.49627649121567785,0.9401912479111255
484,0.4962475122473807,0.9401940982207708
485,0.4965134254338503,0.9401948473344376
486,0.49098746102661234,0.9401924323495694
487,0.49088153549715674,0.9401939966851804
488,0.4928554854379362,0.9401919483182585
489,0.4932927685920343,0.9401929669754304
490,0.4926321179693104,0.9401924118891118
491,0.4927153736153155,0.9401923228270708
492,0.49097922730459603,0.9401932543945067
493,0.49070977383189185,0.9401938261151148
494,0.49214169151724396,0.940195421054287
495,0.4923034030467415,0.9401928008889351
496,0.49205138684084637,0.9401953081378931
497,0.4916714720648641,0.9401971594513189
498,0.49168870188659836,0.9401949401374902
499,0.49106028338676105,0.9401947510583497
500,0.4909705536165013,0.940196703694004
501,0.49257167253511946,0.9401955606483916
502,0.4926116197594486,0.9401961994055388
503,0.49268784505820784,0.9401944936500517
504,0.492696832544907,0.940194257672883
505,0.4926567718443177,0.9401966386176992
506,0.4920716732462192,0.9401973041779096
507,0.49140929115243503,0.9401961178005223
508,0.4911661925285877,0.9401955076091385
509,0.4911967779942284,0.9401970401618376
510,0.49124457430102464,0.9401989668960675
511,0.4912649809100132,0.9401999313176225
512,0.490972493751549,0.9402004159940308
513,0.493180717883669,0.9402032781469842
514,0.49376546573312563,0.9402033285503929
515,0.493780015274713,0.9402027522858573
516,0.493717139742125,0.9402037601708152
517,0.4934210448837,0.9402019271065184
518,0.49339237843545014,0.9402020090745147
519,0.4923594200845655,0.9402033650508231
520,0.49227726985647574,0.9402033709386739
521,0.489708485728831,0.9402019550775348
522,0.4922782511415412,0.9401997677566719
523,0.49237660552162427,0.9402005607346992
524,0.4926332776835668,0.9401993847402016
525,0.48403523577392543,0.9402009634636318
526,0.4846823152508308,0.9401992497038361
527,0.4845716259115038,0.9401988615202667
528,0.48458687606868756,0.9401972828772098
529,0.48458708179299526,0.9401975697760792
530,0.4837712997803655,0.9401966405399513
531,0.4859123825403041,0.9401970930994097
532,0.4859587753825344,0.9401950818836138
533,0.48762957297831494,0.9401945936884879
534,0.4897016513312994,0.9401944851765599
535,0.49087151402344353,0.9401921608486081
536,0.49030637996672877,0.9401910826996758
537,0.4903229786453068,0.9401899495538879
538,0.4902746423816474,0.94019101593112
539,0.49024936819290943,0.9401902535708004
540,0.4898145983253725,0.9401907529184748
541,0.4895862147816712,0.9401908315444227
542,0.48964362472929446,0.9401900166205757
543,0.4896398270118921,0.9401905149883234
544,0.4896006409327568,0.9401897254625615
545,0.48953857720923183,0.9401906109117085
546,0.49173669250328433,0.9401910375581328
547,0.49149866664754754,0.9401898387059642
548,0.49151840827349214,0.9401894834083363
549,0.49007112503082695,0.940188890638266
550,0.490112899852154,0.9401874093036765
551,0.49005682125845496,0.9401882463678406
552,0.49007183344087435,0.9401874360698071
553,0.4901129534554092,0.9401860945245476
554,0.4901506830897544,0.9401867482199491
555,0.4897372354713901,0.9401853448407047
556,0.4870891294603309,0.9401865599917455
557,0.48638767137284794,0.9401868509809412
558,0.48627992596954506,0.9401869854415533
559,0.48628324021313984,0.940186164249217
560,0.48647099911738423,0.9401874011724486
561,0.4860910150263226,0.9401870707602693
562,0.48608181808868905,0.9401851852786602
563,0.4861317034387403,0.9401852760225928
564,0.4845763031358178,0.9401848595109705
565,0.4840507247971185,0.9401855455733056
566,0.48491311129335024,0.9401848404980043
567,0.48529911246588203,0.9401864519616929
568,0.4853037112066135,0.9401864545125578
569,0.4852623038864465,0.940186984758094
570,0.48496749192858324,0.9401862121479146
571,0.4849451025550944,0.9401871556638935
572,0.483851648151674,0.9401885249130991
573,0.4839664834115916,0.9401872420558828
574,0.4839906897918441,0.9401897282424031
575,0.48338816454199335,0.9401891456847202
576,0.48219051163257454,0.940189567556677
577,0.4822342645029366,0.9401865181258005
578,0.4821957708138527,0.940186346185221
579,0.4824064574205944,0.9401880591222429
580,0.48225912647128916,0.9401886389202057
581,0.48169970053471045,0.9401906971866903
582,0.4808137335781722,0.9401906133737434
583,0.4829265903165658,0.9401926626586171
584,0.48293131401266454,0.9401921850553606
585,0.48290830589372036,0.9401927423724192
586,0.48186803486144286,0.940193105985944
587,0.48217874848566733,0.9401922602874551
588,0.4802402321414916,0.9401928379347663
589,0.48024663658651934,0.9401940082510203
590,0.4820538606706263,0.9401951093246621
591,0.4857648955503171,0.9401953179038923
592,0.4856977064679593,0.9401968990708592
593,0.4896046554543535,0.9401952983207267
594,0.4895836181806956,0.9401964111487071
595,0.48979884502198867,0.9401943797132801
596,0.4906259285430655,0.9401937670747905
597,0.4906083265612377,0.9401945457601505
598,0.4905629111940796,0.940194462177996
599,0.4894407618732923,0.9401939902915661
600,0.4920491772165724,0.940195241153582
601,0.49332889529281976,0.9401942082099755
602,0.49299694052443305,0.9401925912642183
603,0.4920108504267498,0.9401941804383165
604,0.4917705209561206,0.9401937629465058
605,0.4917744626259184,0.9401944616042298
606,0.49098708613434655,0.9401961612182032
607,0.49120756801805376,0.9401954922806839
608,0.49149747789559434,0.9401961799366152
609,0.4915058275811548,0.9401953084764036
610,0.4915149600597141,0.9401960924864916
611,0.4915112738092683,0.940196528226352
612,0.4914483109741499,0.9401984318625155
613,0.49148460067030253,0.9401969683197656
614,0.49151147325823297,0.9401988956495064
615,0.49148110438917947,0.9401976900410034
616,0.4913343814550788,0.9401978130097289
617,0.4911222704964591,0.940196909427136
618,0.4911071777485603,0.9401980119722244
619,0.4864076570464599,0.9401977585719756
620,0.4866176539693249,0.9401976363027966
621,0.4865717788869688,0.9401981131349976
622,0.48780371260937594,0.940200234204949
623,0.4872243085834681,0.9402008356347225
624,0.4872109591940387,0.9402013323480128
625,0.4872216145128331,0.9402005451076869
626,0.4872049716394057,0.940200770237553
627,0.48730581122951816,0.9402020712092849
628,0.4873755104599818,0.9402013264901793
629,0.48746109883384303,0.9401984142633978
630,0.48644015721576767,0.9401962246102669
631,0.4867123141128548,0.940196247793519
632,0.4872029651987731,0.9401938474064859
633,0.4871729881384456,0.9401945832715525
634,0.4872059978227809,0.9401946034982981
635,0.48461629430721825,0.9401943570896002
636,0.4845978836084255,0.9401950711207581
637,0.4860839118161415,0.9401967966294938
638,0.4860358139741615,0.9401981682369458
639,0.48673033199939414,0.9401995874752161
640,0.4866928667031224,0.9402004650844301
641,0.48662878676651317,0.9401993266254965
642,0.4865395195452056,0.9401981462258799
643,0.4866382187266344,0.9401979419246247
644,0.48724407233390676,0.9401991027107922
645,0.4867201455528957,0.9401993136563191
646,0.4861914304211859,0.9401981807586303
647,0.486058435789069,0.9401976010963322
648,0.4860487395366734,0.9401984502815324
649,0.4874976622591959,0.940198091910229
650,0.48747273724544693,0.9401975913715936
651,0.4874656120400133,0.9401992098030751
652,0.4872352259060425,0.9401988161062567
653,0.4872555615623154,0.9401979356534383
654,0.48762140741573956,0.9401986868175467
655,0.4876335879873837,0.9401984826764599
656,0.4885694872544139,0.9401992107978054
657,0.4904711036564134,0.940198559067843
658,0.49051425285075717,0.9401973978463914
659,0.48782815721523864,0.9401966441895466
660,0.4897901237002092,0.9401954145027374
661,0.489840829724176,0.9401958666146586
662,0.4898495184202586,0.9401946845467897
663,0.48991620138771685,0.9401938638989907
664,0.4902176807322519,0.9401939316791527
665,0.49146101921838276,0.940194456236268
666,0.4914678071813269,0.9401947284305031
667,0.49317018136522306,0.9401952331263557
668,0.49383765913064065,0.9401946556047157
669,0.49403092015782574,0.9401942658873107
670,0.4941133703811822,0.9401928404157888
671,0.49477303847381593,0.940193905316481
672,0.49481087697578985,0.9401923531648725
673,0.4948016135494445,0.9401920518138569
674,0.494817656682675,0.9401917249877763
675,0.49484359569286285,0.9401910313741212
676,0.4948455176686119,0.9401915537042811
677,0.49480949671986874,0.9401908343316621
678,0.4947949018683815,0.9401903731042861
679,0.4946133722428698,0.9401901005407474
680,0.49462504985985534,0.9401899362455808
681,0.49463148313081656,0.9401892786885198
682,0.4946592027255156,0.9401883771170507
683,0.4947033577112271,0.9401888081640619
684,0.4946607321082033,0.9401899669294437
685,0.49469428916088354,0.9401879270842363
686,0.49459910461641776,0.9401870475933494
687,0.4946236843291289,0.9401866884607937
688,0.49463366134759995,0.9401860635588906
689,0.4945826018903053,0.9401866356487479
690,0.49457214099990116,0.9401856709851184
691,0.4946109848152975,0.9401844178188263
692,0.4962846125392721,0.940183745909368
693,0.4963078041710344,0.9401831205327168
694,0.49417064557062557,0.9401830460820527
695,0.49413392371469234,0.9401838341081323
696,0.49410797865009926,0.9401841899349922
697,0.493368673038013,0.9401843009735513
698,0.4933562513919025,0.9401842626991005
699,0.49334399318665473,0.9401845722897189
700,0.4930856454376282,0.9401850069621951
701,0.4846649406472734,0.9401838605804225
702,0.48469712230749284,0.9401829967310785
