Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.40723938275592264,0.3698071414692571,0.3698071414692571,0.3698071414692571
200,29.315613180948816,36.56194840993419,52.22154605024085,28.227195221578746
400,43.55795719702023,49.61513604053971,64.85924711641903,35.505830294125005
600,52.7466883617016,58.44631975539147,70.1079491236964,39.10337991812411
800,61.00956065295158,64.5730387586703,73.12025039455406,41.41055159786244
1000,69.55642843503352,68.8666132147089,75.50395518567073,43.27193598552955
1200,76.38437293104045,72.87092795696226,77.15115600921106,44.52710095240435
1400,83.15616581808638,76.13784174476913,78.55579560511272,45.71905897219879
1600,89.89082725126202,79.14918464204126,80.01679665273815,46.81101484825608
1800,96.1189038010672,81.4804528954031,80.7175943241844,47.50234809374746
2000,102.68199251471785,83.94399892094279,81.93796313561056,48.14475598110086
2200,108.49618263709905,86.58074632158977,82.94691772301573,48.87163310882027
2400,113.76286371797016,88.78602411168166,83.62229351477406,49.5593573634061
2600,119.15014527302742,90.97118375713976,84.2140803612264,50.307449370139345
2800,124.09442591951347,92.86743187865787,84.88860419250463,51.00838555375333
3000,129.77749498206975,94.12240384854114,85.51097248704738,51.63419850968404
3200,135.54885799084653,95.14311480941089,86.48260885721028,52.322466159874885
3400,141.3191718188501,96.52533520716335,87.01723770562022,52.70920196885582
3600,147.13881787974265,97.71673836208672,87.41301066789302,53.134009627193485
3800,152.30129549848633,99.03444156575064,88.02410874609006,53.617159902921344
4000,157.67371814496144,100.63331423084404,88.45361502800607,54.14587454313147
4200,162.92493201129724,101.8961652596254,88.73515861763003,54.66670825396104
4400,168.35870115203608,103.15436776506458,89.23446551945565,55.07154651308991
4600,172.78344661403307,104.51118304974571,89.68664015050851,55.55292263620066
4800,177.573486218828,105.22812128172025,90.16516968204859,55.915593162723454
5000,181.63886604285568,106.06233347583046,90.37819678835328,56.27148146006152
5200,186.19125288980575,107.18226526335914,90.65115551733088,56.59144636288191
5400,190.19596939864505,107.89469730804531,91.18787058873161,56.94859551194994
5600,195.06964012598172,108.70471214645063,91.5798440585666,57.303099022866135
5800,198.74010554044128,109.35135236107376,92.05145363842813,57.62474117011125
6000,203.25116139318084,110.20519727462886,92.43537407015648,57.7952992316311
6200,208.14461001182767,111.02097191150635,92.95255278659059,58.13456074096005
6400,212.77964945176913,111.61578014126903,93.19469642838797,58.50020419316983
6600,217.23602328853175,112.2326202267556,93.51338443436785,58.896215471559024
6800,221.86057211149551,112.76524022103078,93.64821926722225,59.19500309940728
7000,226.0186649058593,113.45354118031317,93.89043276113624,59.485428709205415
7200,229.34291516393546,114.14454519657014,94.08798659983067,59.74009069072488
7400,233.98505587718205,114.866374530324,94.3013095355713,60.03620196614328
7600,238.5840079111186,115.406640640923,94.63969819458896,60.38234964782443
7800,242.5369418711742,116.33687588498617,94.75987999991403,60.654958980260815
8000,246.62792827426406,117.22557339851635,94.94628793771567,60.91592033880236
8200,250.42369630455943,117.7306546261586,95.25495596810995,61.21797443129873
8400,253.70601183017453,118.36079858989197,95.43486763989226,61.47519106758149
8600,257.4269824263665,118.80806598713366,95.64565831384557,61.643755012392376
8800,260.9834851139334,119.47690110221916,95.75221804891655,61.836427928772835
9000,264.38948612884667,119.94866508623065,95.95218282389148,62.07896037702434
9200,268.45010906730005,120.26091906714153,96.05602584539216,62.333652452229344
9400,272.30157532322994,120.68900461766448,96.20991033655264,62.688407624381114
9600,275.8620810140564,121.21042206797088,96.43927251071969,63.00370730239921
9800,279.5647051493494,121.62028498162242,96.53527939596339,63.23408134012125
10000,282.85149575340813,121.98580885935692,96.8274787528312,63.43717501224371
10200,287.5043448774385,122.40466968908763,96.99772597823383,63.67466324150092
10400,291.4662930756622,122.85757421256865,97.24426811526175,63.85114942227602
10600,294.919954840541,123.38413340312097,97.33964548897286,64.04193538561864
10800,298.4474406137036,123.8954216050555,97.47347434750775,64.30613552489959
11000,301.97535057475636,124.68642576573018,97.67286106670439,64.55023536170422
11200,305.6515655812383,125.10531938252305,97.93925425741887,64.79787146799025
11400,309.4390609364291,125.3133322025379,97.99747644239812,64.99582486880351
11600,313.23886225640433,125.60475018383988,98.15780286229173,65.22911443548614
11800,316.6171407425074,126.18686227534356,98.33652165431921,65.45579334892084
12000,319.80305752391934,126.37217061209273,98.40394476014806,65.62235939935319
12200,323.157957132104,127.02839612944783,98.52407127838059,65.85504574290619
12400,326.80425935550664,127.71198755952287,98.60827831976836,66.08918585745184
12600,329.7522648058266,127.90753324767141,98.82516007402133,66.27812017459877
12800,333.0190047983266,128.24184370549918,98.87177905317029,66.4291547396738
13000,336.58804758637996,128.6889408669248,98.95114218992644,66.58268072663529
13200,339.9335735297922,129.07244155857566,99.03392872290314,66.78304985296073
13400,343.169194136795,129.47032373271605,99.0667613952194,66.94583382056717
13600,346.05939229090416,129.670307532408,99.26513856938543,67.11595814718767
13800,349.4149083138954,130.10365859847695,99.3569217489478,67.30751105462816
14000,352.5046414345202,130.40854969026609,99.3569217489478,67.47456668859928
14200,357.0583108398015,130.64128747596394,99.44807909393374,67.62634670848688
14400,360.6784034362459,131.05931533572317,99.56144558647698,67.76128439133178
14600,363.15406217427653,131.19983284900488,99.70020625929685,68.00946949246296
14800,366.6602665501081,131.3750243693242,99.7251243612801,68.18407249718385
