Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,LinUCBBandit
37,10.829290924861926,9.874505643394025,14.333519367330988,12.281843034026075,11.303271276333192
38,11.022942342962539,10.122516410695976,14.718752679721295,12.443922556660109,11.306623866019727
39,11.18066880270379,10.335871848010228,15.148858120263796,12.535846409616303,11.306623866019727
40,11.38122182603362,10.459845800551593,15.521531169550652,12.632311435528608,11.306623866019727
41,11.679383843504485,10.63922050412432,16.008919025798058,12.78339407302187,11.306623866019727
42,11.863825551165684,10.781284045243078,16.3799172575414,12.855901921973961,11.319942471459754
43,11.99674670441747,10.96770302155416,16.728721865130677,12.945753918486655,11.349142073520245
44,12.180893762391907,11.176626071303447,17.156076329775487,13.076817717418981,11.349142073520245
45,12.356437074685854,11.470245788825611,17.508967156309982,13.136863808713429,11.364058101015498
46,12.640589930446193,11.742524171844629,17.785516361934008,13.235452787217426,11.364058101015498
47,13.022965447514242,11.850458181822757,18.211488857380072,13.35404850239216,11.364058101015498
48,13.187337291938173,12.05126406293255,18.596387942070884,13.439110296924866,11.364058101015498
49,13.364135509650955,12.182590155638051,19.08758411321585,13.610875209309071,11.364058101015498
50,13.489518948670682,12.272619683937261,19.456836489272916,13.681203521426244,11.364058101015498
51,13.6945128964888,12.356071219953161,19.77396036165739,13.803874339761709,11.364058101015498
52,13.84530846168646,12.465441744585934,20.124493305154324,13.89905323024758,11.364058101015498
53,14.051752815288598,12.577381126172167,20.438815605008685,14.011770769345507,11.364058101015498
54,14.362999869898697,12.656275862742875,20.664465935629295,14.120761836598813,11.364058101015498
55,14.531672959412779,12.8546742642589,21.153185738473674,14.274559325787573,11.364058101015498
56,14.818726548066843,13.038398032931502,21.400011359496418,14.389094521554384,11.364058101015498
57,14.989959742019133,13.158138896855482,21.796957987542307,14.492130484164033,11.364058101015498
58,15.204715722770743,13.364998991770424,22.17909117561134,14.58057517241466,11.364058101015498
59,15.414099317673324,13.470722383377545,22.458396348062873,14.674735088085715,11.364058101015498
60,15.537351949649864,13.530561600531996,22.834320036349844,14.735873046493907,11.364058101015498
61,15.587476731476306,13.590400817686447,23.131744000758854,14.87981336647628,11.364058101015498
62,15.658238740515136,13.802348829085773,23.35729224376063,15.088720693980468,11.364058101015498
63,15.799764229369114,13.963337839762636,23.80736775932808,15.24730065567891,11.364058101015498
64,15.889821712348814,14.113331545817275,24.107145722867863,15.371899012051731,11.364058101015498
65,15.97779631425652,14.269874559385674,24.336116633444263,15.46088299724445,11.364058101015498
66,16.048481554394392,14.395449908721261,24.557184482563887,15.5791932031371,11.364058101015498
67,16.12454764350612,14.455289125875712,24.779528496188227,15.75379811139313,11.364058101015498
68,16.38231288058075,14.515128343030161,25.12106418024872,15.962189765658659,11.364058101015498
69,16.58156980568439,14.665159792593533,25.373940769046285,16.084293904501585,11.364058101015498
70,16.672640133768756,14.822314786094523,25.634854787447654,16.22313767080714,11.364058101015498
71,16.726280772497322,14.952116824084138,25.98117887661899,16.403699977697755,11.364058101015498
72,17.033559951345133,15.1114170692996,26.34039890538424,16.57630626816609,11.364058101015498
73,17.343456263769575,15.220288069519492,26.65774655709767,16.676177764903542,11.364058101015498
74,17.50567054290733,15.331224915821101,27.03416678735666,16.783970194236044,11.364058101015498
75,17.624829668726857,15.503960556818248,27.22613804080516,16.98657515125509,11.364058101015498
76,17.716560898031165,15.600497075172584,27.53791816224396,17.08354061640548,11.364058101015498
77,17.86356864263627,15.671958945478835,27.85175716607382,17.18356537563932,11.364058101015498
78,18.119282959420843,15.91304899134467,28.130155920972676,17.337812549972288,11.364058101015498
79,18.266749012985983,16.049950483680348,28.418103995181593,17.466993624522992,11.364058101015498
80,18.36599790361826,16.214919440426932,28.805044327868455,17.605584948270938,11.364058101015498
81,18.505098870095825,16.37667613077581,28.97513217660785,17.745718689293806,11.364058101015498
82,18.673678543752324,16.508467329698068,29.1538253240904,17.807534568272605,11.364058101015498
83,18.738474283807548,16.703813573811956,29.401039500855354,17.92585151109696,11.364058101015498
84,18.879133545789198,16.792551769154066,29.60887939482936,18.03116356514573,11.364058101015498
85,19.0151635313039,16.884292138515573,29.910603092616746,18.201378707420808,11.364058101015498
86,19.13877426811228,17.071201814234616,30.1860273309325,18.273763111976326,11.364058101015498
87,19.36424885879212,17.305523009290113,30.504362558813845,18.40149017445201,11.364058101015498
88,19.501141126727024,17.417366345185123,30.840415981571407,18.491670468785358,11.364058101015498
89,19.577930921815717,17.56545760862108,31.11914724866934,18.649188463696195,11.364058101015498
90,19.829608716378434,17.843956802697516,31.411616067539182,18.748035709403155,11.364058101015498
91,20.053744313025337,18.01817691030959,31.661569631990318,18.825489554812116,11.364058101015498
92,20.15418488249589,18.149162745796055,32.01638863136192,18.9783866733787,11.364058101015498
93,20.244424884808332,18.226246844261425,32.12764321300128,19.074874602072025,11.364058101015498
94,20.50374223409571,18.364731477878337,32.46368919644049,19.147567632673294,11.364058101015498
95,20.6497092889856,18.534163040917285,32.758553408666764,19.22507987190198,11.364058101015498
96,20.788175567880316,18.66209811654895,33.11371013133348,19.268419546757695,11.364058101015498
97,20.91992363320063,18.91573377779693,33.3186806013042,19.34074766174847,11.364058101015498
98,21.07390450803553,19.169156776920047,33.61369060466333,19.440355708708353,11.364058101015498
99,21.168897953797302,19.353617589414647,33.880735889946926,19.573266271489157,11.364058101015498
100,21.231087182470592,19.50377179253355,34.15407247046316,19.665506952767398,11.364058101015498
101,21.30133829648981,19.563611009687996,34.436529372718276,19.71706040112248,11.364058101015498
102,21.467390866167666,19.760708417336836,34.53447746967389,19.841313232995763,11.364058101015498
103,21.588899505722747,19.882216703488687,34.90897698251689,19.97600097410848,11.364058101015498
104,21.72591018738732,19.94205592064314,35.266660853039774,20.049403179186765,11.364058101015498
105,21.94391401430243,20.03167448938858,35.527859032574,20.111160125905382,11.364058101015498
106,22.04760245356675,20.170926063685034,35.803026592233195,20.190625224646347,11.364058101015498
107,22.425929638479747,20.274482098359606,36.05399277971269,20.34883852706531,11.364058101015498
108,22.6109545330849,20.38336023639258,36.30415037208396,20.464338917369997,11.364058101015498
109,22.765847268299552,20.53616425574983,36.513890469493994,20.581973109851628,11.364058101015498
110,22.997304161151924,20.610853981176863,36.67855023745722,20.678849518317982,11.364058101015498
111,23.05094479988049,20.763717268917347,37.10619817592637,20.781133443890138,11.364058101015498
112,23.234742214854485,20.865987981234788,37.26144907510648,20.86854991961436,11.364058101015498
113,23.390090943946756,20.990584540790945,37.64094944760113,20.943388655440224,11.364058101015498
114,23.4379938628903,21.133153963062046,37.78153661438459,21.08012182472456,11.364058101015498
115,23.59177626511317,21.208127803630934,38.11066726206688,21.18578710995971,11.364058101015498
116,23.744627785843083,21.267967020785385,38.34394822471193,21.29886198768375,11.364058101015498
117,23.94222950689825,21.458187511604933,38.539166395434904,21.377158414675606,11.364058101015498
118,24.025618297301452,21.53923482287903,38.86171549333259,21.47001816589707,11.364058101015498
119,24.234149544220678,21.66009137978759,39.0411920958501,21.56060855023859,11.364058101015498
120,24.33381661243082,21.830845392205845,39.30722246269309,21.664613941740438,11.364058101015498
121,24.49460254545195,21.93922631471122,39.64406307196864,21.732471068084017,11.364058101015498
122,24.65449266691833,22.069678421865667,39.813266898170646,21.9098892175951,11.364058101015498
123,24.825270160456448,22.205727303711065,40.066091150743276,21.96654861225851,11.364058101015498
124,24.959672109153978,22.32201067437439,40.3584864367505,22.04433305343847,11.364058101015498
125,25.166013371264278,22.424739666983005,40.655545610745314,22.100600347868134,11.364058101015498
126,25.344555462777553,22.522923626320814,40.78490658361559,22.169860999876192,11.364058101015498
127,25.514348469019897,22.682932206199396,41.09463564569879,22.35955900916645,11.364058101015498
128,25.62562582799408,22.742771423353847,41.483238600599904,22.457658969987072,11.364058101015498
129,25.738113752069967,22.8269136244841,41.71960568534676,22.515540489489844,11.364058101015498
130,25.830072898887067,22.982310191234287,42.05450764422824,22.605371843196686,11.364058101015498
131,25.877975817830606,23.18654624666582,42.25127681692715,22.688426910785914,11.364058101015498
132,26.05246226637478,23.303378804891132,42.50233860925862,22.79003072552573,11.364058101015498
133,26.100365185318317,23.460434686428624,42.79724658385784,22.92296544031633,11.364058101015498
134,26.284402361517483,23.551614438505275,43.12411152428951,22.99539680190295,11.364058101015498
135,26.566099085612734,23.638325140167694,43.44747147319086,23.083526746252375,11.364058101015498
136,26.672858293864437,23.787086988478762,43.673496549876354,23.186083013487494,11.364058101015498
137,26.852803039349066,23.934365971404507,43.88205758803154,23.29876025835387,11.364058101015498
138,27.0723656730781,23.979937471577447,44.09455868602366,23.467670050734544,11.364058101015498
139,27.17464897989773,24.133095069678525,44.39583221650606,23.487146601495553,11.364058101015498
140,27.365892541193034,24.178666569851465,44.63743321600562,23.61553801051571,11.364058101015498
141,27.413795460136573,24.330170442603524,44.87142430250679,23.685493856873816,11.364058101015498
142,27.5498852396634,24.408108708432472,45.0611431513479,23.763390628918323,11.364058101015498
143,27.751066786727467,24.49809616650265,45.259449505606746,23.841249824740064,11.364058101015498
144,27.849753272942706,24.678480958412017,45.49803962064975,23.935845651586206,11.364058101015498
145,27.96648934286867,24.724052458584957,45.81504804615863,24.085134927045118,11.364058101015498
146,28.043814785638922,24.833419344503174,45.985450400473624,24.207347413451075,11.364058101015498
147,28.150144888778755,24.893841352948694,46.27976715553474,24.325673060067725,11.364058101015498
148,28.247593996298814,25.191790989735708,46.47725622638765,24.462387517912614,11.364058101015498
149,28.337970804966524,25.323858781680944,46.83740510343391,24.55286013776873,11.364058101015498
150,28.442845807780294,25.776172461473596,47.13680086133027,24.621496410239498,11.364058101015498
151,28.566208928719327,25.986570816712877,47.23527281205799,24.724017599343835,11.364058101015498
152,28.68741191055571,26.078322779333213,47.49098724006434,24.795653596419672,11.364058101015498
153,28.78395156937094,26.278832268010206,47.67016628240382,24.87723784024687,11.364058101015498
154,28.806288042289264,26.361003131767013,47.961847420903055,24.967483869687733,11.364058101015498
155,28.88096515020545,26.437963797062206,48.322404272206924,25.057870892943654,11.364058101015498
156,29.01178418211533,26.541576504908356,48.525904890433786,25.12576630247991,11.364058101015498
157,29.082640871077587,26.587148005081293,48.70945291477677,25.225463683656237,11.364058101015498
158,29.155313723728153,26.672749058292396,48.9700082717631,25.361402588519294,11.364058101015498
159,29.271948214581023,26.813648558527724,49.070532038607695,25.401050789333613,11.364058101015498
160,29.290768830597223,26.900087307613752,49.18326171609296,25.50071010342373,11.364058101015498
161,29.410869347219318,27.021697507762354,49.30932891139311,25.59913919388658,11.364058101015498
162,29.522848573012986,27.109238217682183,49.555975863984365,25.697527904399557,11.364058101015498
163,29.66331531918167,27.15480971785512,49.758987403816484,25.77657467270251,11.364058101015498
164,29.796615397679194,27.400038853969807,50.048344618930464,25.828756248140575,11.364058101015498
165,29.818951870597516,27.489666582016305,50.21363613012949,25.914742976025018,11.364058101015498
166,29.940779204941986,27.535238082189238,50.442961740748686,26.006383487862088,11.364058101015498
167,30.016315222948577,27.690583704500465,50.67697332586005,26.06457618211428,11.364058101015498
168,30.0386516958669,27.814566939876066,50.88938259756302,26.184255015020533,11.364058101015498
169,30.078239725183757,27.94485108600646,51.15092131024503,26.266808795540307,11.364058101015498
170,30.312814177088057,28.216484384874512,51.34095124246496,26.4148652037035,11.364058101015498
171,30.36243424244747,28.42783751151826,51.45784701190803,26.51284013250584,11.364058101015498
172,30.545758644432304,28.592407238558543,51.52752223247643,26.566500429055075,11.364058101015498
173,30.637263633249155,28.752784607781553,51.73969492588528,26.602404154275312,11.364058101015498
174,30.744497733774597,28.798356107954486,51.9618802317883,26.706889630343454,11.364058101015498
175,30.837211592355846,28.873074889887743,52.14896853282956,26.83697301411637,11.364058101015498
176,30.85954806527417,29.02892722805052,52.37860714572137,26.91643578303886,11.364058101015498
177,31.00582010712473,29.11352344512651,52.55968486981135,27.001134015229734,11.364058101015498
178,31.028156580043053,29.159094945299444,52.74166946515059,27.09091239778228,11.364058101015498
179,31.08329597218621,29.265764348438786,52.96308101676944,27.162381573019797,11.364058101015498
180,31.105632445104533,29.394607507462087,53.11522318420839,27.320619629424783,11.364058101015498
181,31.127968918022855,29.561413637272402,53.35500856300496,27.424707747155857,11.364058101015498
182,31.150305390941178,29.655114309643228,53.49105686886393,27.509578216522744,11.364058101015498
183,31.226236428237268,29.70068580981616,53.733195510054045,27.58191935917851,11.364058101015498
184,31.33567918791359,29.79488162632493,54.010934674723025,27.75060153427075,11.364058101015498
185,31.43850570099133,29.90623025175079,54.30014740409647,27.797639501488344,11.364058101015498
186,31.52967872228019,29.95180175192373,54.50285045476445,27.88382281003201,11.370425538566032
187,31.70576697494058,29.99737325209666,54.813592206769485,27.984125581693092,11.370425538566032
188,31.781929410049724,30.042944752269598,54.8656345296691,28.10811341867477,11.370425538566032
189,31.82828371414726,30.149578965034284,55.190725262234324,28.185116492595064,11.370425538566032
190,31.885245775303968,30.221979120243635,55.40293632024181,28.286461704164292,11.370425538566032
191,31.90758224822229,30.328939401952972,55.540787594170936,28.337671979920174,11.370425538566032
192,32.100313179015224,30.374510902125905,55.68420712202378,28.366280193684183,11.370425538566032
193,32.25179341447375,30.519736034659722,55.936485236324415,28.44622267918861,11.370425538566032
194,32.27412988739208,30.66537622593619,56.08596037485953,28.481669575970113,11.370425538566032
195,32.377660260675846,30.795800803736086,56.235551088422845,28.61355576486502,11.370425538566032
196,32.477327328885984,30.885539646776827,56.54925616196598,28.701933210400245,11.370425538566032
197,32.49966380180431,30.960258428710084,56.67888373623613,28.799714902298945,11.370425538566032
198,32.66655575598415,31.251620830175273,56.85982874331533,28.831226937442466,11.370425538566032
199,32.73016345279078,31.312326953762646,57.0670091563744,28.93906966917293,11.370425538566032
200,32.852797253776416,31.5166513163133,57.224190438077734,28.988900022781586,11.370425538566032
201,32.97441284921871,31.623375606092083,57.40516475115861,29.104291704256525,11.370425538566032
202,33.065421903109936,31.77906918112398,57.535021810698446,29.177498213748134,11.370425538566032
203,33.17109127036653,31.913834209079777,57.730014452522354,29.239160246617722,11.370425538566032
204,33.19342774328486,32.041530567476826,57.95123031610848,29.277274622711843,11.370425538566032
205,33.215764216203176,32.13708419927,58.12584770532205,29.36221941958204,11.370425538566032
206,33.2381006891215,32.21444059863323,58.39288355153085,29.42453532647905,11.370425538566032
207,33.296221786940464,32.260012098806165,58.61427549469205,29.48340067393387,11.370425538566032
208,33.31855825985879,32.37921292419107,58.868708372571135,29.588986850022764,11.370425538566032
209,33.38975265209522,32.550496060145214,59.03509922447368,29.685118532218194,11.370425538566032
210,33.44096357672505,32.62037054429395,59.2150838327146,29.74986492966297,11.370425538566032
211,33.55894025398181,32.66594204446689,59.34957138604615,29.869789189980736,11.370425538566032
212,33.62367763611252,32.83493392491241,59.50403374540699,29.982049994322857,11.370425538566032
213,33.74790704357247,32.951915993835094,59.719952390144954,30.021130873965255,11.384321568677455
214,33.81704344723278,32.99748749400803,59.90022947489873,30.09378228323457,11.384321568677455
215,33.98900167199618,33.065319924444026,60.19274517386428,30.213340845104295,11.384321568677455
216,34.06470674792148,33.16757514779772,60.3709941177721,30.234558790927412,11.384321568677455
217,34.29887633646085,33.24797939668265,60.63527804379697,30.289349207565884,11.384321568677455
218,34.46198693829388,33.396362440221914,60.87831164558283,30.3448772509244,11.384321568677455
219,34.51221669108492,33.50521105218307,61.101305357206385,30.419322866607313,11.384321568677455
220,34.64158553824173,33.63190842074081,61.30344815572973,30.522304703451688,11.384321568677455
221,34.75160857476074,33.80330383621306,61.48210745979293,30.670664768291225,11.384321568677455
222,34.886636363611686,33.89567526712798,61.71749881750916,30.78114934128279,11.384321568677455
223,34.993030191041576,34.042365139658024,61.92553573665448,30.81150333580419,11.384321568677455
224,35.0153666639599,34.136065812028846,62.042404112246665,30.828748217115113,11.384321568677455
225,35.03770313687822,34.18163731220178,62.27342327402575,30.904697410531725,11.384321568677455
226,35.183286238789634,34.22720881237471,62.42932910614951,30.936945498766583,11.384321568677455
227,35.313556862662,34.33700538037043,62.695815135130054,31.05399956053007,11.384321568677455
228,35.39544443146318,34.420933391527065,62.983359655004996,31.126635503807808,11.384321568677455
229,35.44379307328974,34.542484949523974,63.3186270037486,31.203473036659442,11.384321568677455
230,35.512768532972515,34.642106914845726,63.589175275835444,31.23385830538919,11.384321568677455
231,35.68835466917424,34.84654413480686,63.787540152239956,31.26590183014057,11.384321568677455
232,35.81413521698337,34.910730702606045,64.0115575867725,31.30543262017998,11.384321568677455
233,35.87741136576819,35.007287467322,64.26080727099955,31.376670734759642,11.384321568677455
234,36.01376711602911,35.101897888373465,64.51143001949211,31.444349633503954,11.384321568677455
235,36.03610358894743,35.1474693885464,64.77697545350267,31.459265660999204,11.384321568677455
236,36.1225686869469,35.31262020954141,64.96842619487346,31.531471426792088,11.384321568677455
237,36.14197079871312,35.43430229173306,65.21797357150695,31.573347129084464,11.384321568677455
238,36.28416081589904,35.50029909611272,65.33143734847116,31.653975388072382,11.384321568677455
239,36.42386434464207,35.54587059628565,65.4372163888837,31.700118234781904,11.384321568677455
240,36.57592010198265,35.64766121557112,65.8382783310141,31.78408897398642,11.384321568677455
241,36.59825657490098,35.69323271574405,65.93583870908839,31.843945189297408,11.384321568677455
242,36.768427587188874,35.72635103745132,66.05293933721013,31.90914690546942,11.384321568677455
243,36.7907640601072,35.776268517586495,66.26112399571149,32.0046239139196,11.384321568677455
244,36.81310053302552,35.80894111641074,66.42445512507155,32.050933747611836,11.384321568677455
245,36.90717775411747,35.906784730335346,66.54696626606693,32.14056970365337,11.384321568677455
246,36.95308294971186,35.939457329159595,66.72772752542699,32.18891560616014,11.384321568677455
247,37.08991343952957,36.10167192743723,66.88931714565813,32.278178687999294,11.397009650543183
248,37.19544264745986,36.20384988732201,67.16058761315303,32.3355689703757,11.397009650543183
249,37.22113171006472,36.36710862980345,67.35809494623047,32.35525501336626,11.397009650543183
250,37.243468182983044,36.510367823652615,67.45341218959382,32.421493633012204,11.397009650543183
251,37.31963812935166,36.543040422476864,67.5134037080348,32.53199778043411,11.397009650543183
252,37.341974602269985,36.647453769474744,67.60725574185402,32.6020217244091,11.397009650543183
253,37.46220212879156,36.71570463080361,67.75725924263655,32.63284126804947,11.397009650543183
254,37.531177588474335,36.97862209917951,67.98057747168086,32.71643230291083,11.419270580806247
255,37.553514061392654,37.011294698003766,68.18514765190594,32.80788865637503,11.419270580806247
256,37.65754669921741,37.13284325495474,68.39485560728811,32.91938302442874,11.419270580806247
257,37.75162392030936,37.16551585377899,68.47628745063786,32.95622615555238,11.419270580806247
258,37.828690858643554,37.24704637192135,68.74813373041238,33.09203211716578,11.419270580806247
259,37.864923361673306,37.279718970745606,68.88248214329913,33.15601799038153,11.419270580806247
260,37.88725983459163,37.426002297497504,69.11456579308386,33.214976611362616,11.419270580806247
261,37.974091283471964,37.488076316615995,69.31729466738439,33.32454899024829,11.419270580806247
262,38.06429575721681,37.54962336715176,69.41282473350121,33.42989982082855,11.419270580806247
263,38.19279957466798,37.58229596597601,69.54856598753523,33.47124487762701,11.419270580806247
264,38.35247552122176,37.78157492603681,69.62827968775568,33.57445588546432,11.419270580806247
265,38.481155572914645,37.97400923220425,69.70721279555816,33.58714396733005,11.419270580806247
266,38.607250244377965,38.057102429831836,69.92051303855057,33.7293458256254,11.419270580806247
267,38.73226646999514,38.16407274343584,70.02197853204228,33.858255954886275,11.419270580806247
268,38.85815516740156,38.19719106514311,70.15719920833159,33.965992227408414,11.419270580806247
269,38.88049164031988,38.51566602852774,70.29767558627886,34.048943314435874,11.419270580806247
270,39.10960223681507,38.64829689130109,70.4064365649374,34.13431564210488,11.419270580806247
271,39.19980671055991,38.70498393568443,70.5318809554074,34.30577282462285,11.419270580806247
272,39.29629018299407,38.83658319457714,70.69841906630604,34.37172660774576,11.419270580806247
273,39.35112497281142,38.86970151628441,70.83581807341679,34.49812488970057,11.419270580806247
274,39.56141193642872,38.90281983799168,71.01702482861157,34.58854469927922,11.419270580806247
275,39.63942870363833,39.04460968661276,71.18125432190806,34.67454003501944,11.419270580806247
276,39.704929046484445,39.10721302374914,71.32162534792378,34.819212342344784,11.419270580806247
277,39.86750182808981,39.22995773190228,71.48653337087316,34.91672925768371,11.419270580806247
278,39.907083182319056,39.32193234291772,71.828561406447,34.964233715609524,11.419270580806247
279,39.929419655237375,39.390621282847974,71.87148595092663,35.041904398865675,11.419270580806247
280,40.00304298777804,39.42014930865833,72.06214680898697,35.13742062282434,11.419270580806247
281,40.04191592340068,39.519647432548496,72.16949096103147,35.208018538114075,11.419270580806247
282,40.148939903430154,39.552765754255766,72.35032528376937,35.22845542708261,11.419270580806247
283,40.353047742946195,39.58588407596304,72.42590595120308,35.32285342342208,11.419270580806247
284,40.40022036223059,39.618556674787285,72.62285658008194,35.40192908792424,11.419270580806247
285,40.42255683514891,39.685229872195855,72.803755645941,35.48453203936113,11.419270580806247
286,40.444893308067236,39.74456037850251,72.96604698131246,35.50081041712377,11.419270580806247
287,40.51888523599406,39.90316992511543,73.13025732957479,35.52904149876524,11.419270580806247
288,40.54122170891238,40.02326138534554,73.3857380132434,35.559928666410705,11.419270580806247
289,40.60858378548862,40.22732347094373,73.5631712865011,35.62074942613161,11.419270580806247
290,40.75596177621238,40.4164803445708,73.84101748118619,35.66212841614187,11.419270580806247
291,40.84467805131361,40.52557872410205,74.12528393537131,35.75659044763443,11.419270580806247
292,40.9196410650489,40.62175337974959,74.3251037765532,35.83510234941117,11.419270580806247
293,40.94197753796722,40.701274612309945,74.41699252141129,35.91401375685755,11.419270580806247
294,40.964314010885545,40.76020537679433,74.48286738961804,35.9870816143071,11.419270580806247
295,40.98665048380387,40.793323698501595,74.74254326197729,36.05256992975109,11.419270580806247
296,41.00898695672219,40.84382774155944,74.88812054484113,36.157989728663324,11.419270580806247
297,41.05941939807615,40.94453463307381,75.10467353805616,36.310532263694384,11.419270580806247
298,41.08175587099448,41.0101512716801,75.31713060431727,36.409159081764145,11.419270580806247
299,41.201316099883286,41.11303565990046,75.44458595675168,36.441247739739964,11.419270580806247
300,41.22365257280161,41.159815242109346,75.60627554653962,36.52179537616267,11.419270580806247
301,41.24598904571993,41.19293356381662,75.72567495883511,36.59777353177175,11.419270580806247
302,41.330502043396386,41.25035486949969,75.94139756940766,36.62887719055398,11.419270580806247
303,41.40875809225373,41.28347319120696,76.0833402669724,36.74355356348459,11.419270580806247
304,41.490785184790916,41.36960875816595,76.25075986565038,36.833132992261355,11.419270580806247
305,41.561252695861995,41.40272707987322,76.49062098801033,36.94760802736809,11.419270580806247
306,41.62763623735282,41.5445979929366,76.65930037283346,36.96592816879745,11.419270580806247
307,41.67928444468474,41.59425277734819,76.72641582346104,37.02810932194236,11.419270580806247
308,41.71588863458457,41.62737109905545,77.00914539997501,37.10448324310541,11.419270580806247
309,41.83400348674895,41.69911914122443,77.24474542387023,37.1670800209328,11.419270580806247
310,41.88162553538658,41.798171186293175,77.31305517913174,37.24486166783997,11.419270580806247
311,41.953742915580364,41.85323803523259,77.65091750528613,37.27107385243936,11.419270580806247
312,42.053217938526515,41.95809710511349,77.94469547529309,37.3553653716306,11.419270580806247
313,42.13657175119896,42.04084192320765,77.96351609130929,37.37635306935558,11.419270580806247
314,42.206665862882,42.1794287035999,78.06897284479672,37.42035139977817,11.419270580806247
315,42.352371699770714,42.269478270178865,78.17599481883686,37.52810553638193,11.419270580806247
316,42.50674815838295,42.42330883602386,78.36789037561586,37.5783471128337,11.419270580806247
317,42.529084631301274,42.45642715773113,78.5351127474131,37.612292713904715,11.419270580806247
318,42.55142110421959,42.532607388925854,78.68546238192629,37.647534062296266,11.419270580806247
319,42.62516385811163,42.64648919279276,78.87556536260632,37.733739000504585,11.419270580806247
320,42.69749353777995,42.67960751450003,78.92513096428453,37.787992123739926,11.419270580806247
321,42.81211990946609,42.7127258362073,79.07059620027533,37.83441732297394,11.419270580806247
322,42.83445638238442,42.82616194103492,79.2779517400988,37.875105134374884,11.419270580806247
323,42.89339221888661,42.85928026274219,79.46278969167659,37.99138742370418,11.419270580806247
324,42.91572869180494,43.00679189769433,79.6280579437353,38.02998854394509,11.419270580806247
325,42.97643228429767,43.11986244978736,79.72567492378008,38.0892786938193,11.419270580806247
326,43.01390338063043,43.184375006705345,79.83504824139953,38.15647444102163,11.419270580806247
327,43.03623985354876,43.28207833354496,79.8688197820194,38.222081464136394,11.419270580806247
328,43.105050806784554,43.37825298919251,80.03899423276685,38.35228969207269,11.419270580806247
