Time(Iteration),EpsilonGreedyLinearBandit,LinUCBBandit
88,13.211428828747596,13.679767211669102
89,13.273264667670663,13.81658439731918
90,13.431554305948492,13.95340158296926
91,13.536556680686527,14.09021876861934
92,13.594815312798065,14.22703595426942
93,13.654277403782746,14.363853139919499
94,13.729008056900977,14.500670325569578
95,13.84875107792458,14.637487511219657
96,13.895746409823365,14.774304696869738
97,14.054827528016153,14.911121882519817
98,14.167330849520273,15.047939068169896
99,14.262952742240183,15.184756253819975
100,14.288135255757004,15.321573439470054
101,14.30511288523555,15.458390625120135
102,14.521329979806259,15.595207810770214
103,14.613619423633986,15.732024996420293
104,14.676120242270958,15.868842182070372
105,14.749240230606016,16.00565936772045
106,14.766217860084563,16.142476553370532
107,14.917697533142633,16.27929373902061
108,14.999701992307598,16.41611092467069
109,15.039971255744206,16.55292811032077
110,15.056948885222752,16.689745295970848
111,15.089733684007381,16.82656248162093
112,15.242349678256042,16.963379667271006
113,15.259327307734589,17.100196852921087
114,15.38333837491193,17.237014038571168
115,15.555080358180152,17.373831224221245
116,15.681155256697725,17.510648409871326
117,15.774331547201957,17.647465595521403
118,15.862258034261838,17.784282781171484
119,15.879235663740385,17.921099966821565
120,15.952870496818264,18.057917152471642
121,15.96984812629681,18.194734338121723
122,16.017243942900897,18.3315515237718
123,16.04859950284007,18.46836870942188
124,16.108872204789698,18.605185895071962
125,16.15098297168941,18.74200308072204
126,16.223854150271173,18.87882026637212
127,16.266026286668918,19.015637452022197
128,16.41456889651025,19.152454637672278
129,16.574621347692784,19.28927182332236
130,16.59159897717133,19.426089008972436
131,16.741178706150958,19.562906194622517
132,16.84557761709576,19.699723380272594
133,16.934233587963252,19.836540565922675
134,17.182101145720893,19.973357751572756
135,17.22949696232498,20.110174937222833
136,17.46928152259599,20.246992122872914
137,17.619330134338536,20.38380930852299
138,17.689411938518862,20.520626494173072
139,17.774697417055954,20.657443679823153
140,17.84201384708789,20.79426086547323
141,17.978794065862594,20.93107805112331
142,18.056465352607795,21.06789523677339
143,18.25075020394949,21.20471242242347
144,18.267727833428037,21.34152960807355
145,18.356486517784976,21.478346793723627
146,18.373464147263523,21.61516397937371
147,18.515804083877633,21.751981165023786
148,18.600641069639106,21.888798350673866
149,18.7000457078828,22.025615536323947
150,18.845889003201314,22.162432721974024
151,18.930411012414556,22.299249907624105
152,18.969554728470044,22.436067093274183
153,19.00390110452192,22.572884278924263
154,19.106872176196365,22.709701464574344
155,19.15403643372609,22.84651865022442
156,19.187748518270745,22.983335835874502
157,19.238559219406774,23.12015302152458
158,19.27471191725386,23.25697020717466
159,19.36867664812619,23.39378739282474
160,19.376977008874587,23.53060457847482
161,19.597136678329285,23.6674217641249
162,19.758290065094798,23.804238949774977
163,19.88340588538521,23.941056135425058
164,19.915928798203318,24.07787332107514
165,20.05937545035576,24.214690506725216
166,20.14783144095459,24.351507692375296
167,20.18614950412323,24.488324878025374
168,20.25773244772456,24.625142063675455
169,20.29834618834972,24.761959249325535
170,20.38956224212857,24.898776434975613
171,20.529116809192043,25.035593620625693
172,20.550541372945553,25.17241080627577
173,20.689164270371673,25.30922799192585
174,20.768564267102157,25.446045177575932
175,20.889951960412326,25.58286236322601
176,21.056594699954484,25.719679548876094
177,21.143342480693455,25.85649673452617
178,21.168850470254323,25.993313920176252
179,21.24600731516285,26.13013110582633
180,21.24846010553295,26.26694829147641
181,21.25963681446678,26.40376547712649
182,21.305545356806824,26.54058266277657
183,21.41618960456909,26.67739984842665
184,21.41864239493919,26.814217034076727
185,21.478491728339456,26.951034219726807
186,21.58050549563739,27.087851405376888
187,21.705368949027985,27.224668591026965
188,21.78706751598105,27.361485776677046
189,21.789520306351147,27.498302962327124
190,21.9053987231114,27.635120147977204
191,22.023485340014894,27.771937333627285
192,22.086928815648253,27.908754519277363
193,22.125863732777127,28.045571704927443
194,22.158334225567465,28.18238889057752
195,22.17523670574309,28.3192060762276
196,22.29381468059611,28.456023261877682
197,22.296267470966207,28.59284044752776
198,22.298720261336307,28.72965763317784
199,22.301173051706403,28.866474818827918
200,22.440647060390027,29.003292004478
201,22.55037845861524,29.14010919012808
202,22.65281911122401,29.276926375778157
203,22.696252230210938,29.413743561428237
204,22.698705020581038,29.550560747078315
205,22.701157810951134,29.687377932728396
206,22.787418064791986,29.824195118378476
207,22.789870855162086,29.961012304028554
208,22.875595003338045,30.097829489678634
209,22.90409319132207,30.23464667532871
210,22.995296773735625,30.371463860978793
211,23.113871679493773,30.508281046628873
212,23.11632446986387,30.64509823227895
213,23.129881968877164,30.78191541792903
214,23.18517364802417,30.91873260357911
215,23.234167722868694,31.05554978922919
216,23.2608430653085,31.19236697487927
217,23.33664133688506,31.329184160529348
218,23.46080787531298,31.46600134617943
219,23.53195106400873,31.602818531829506
220,23.578254263646063,31.739635717479587
221,23.741167440941553,31.876452903129668
222,23.77950956264487,32.01327008877975
223,23.820826249796294,32.15008727442982
224,23.93999534808691,32.2869044600799
225,23.96667069052672,32.423721645729984
226,24.029984893194186,32.560538831380065
227,24.05734991519363,32.697356017030145
228,24.08708863335765,32.83417320268022
229,24.121556976249543,32.9709903883303
230,24.181762790259324,33.10780757398038
231,24.18421558062942,33.24462475963046
232,24.251276909004194,33.38144194528054
233,24.356762733470568,33.518259130930616
234,24.473369380742202,33.6550763165807
235,24.59581767762895,33.79189350223078
236,24.662039088306862,33.92871068788086
237,24.80948031780327,34.06552787353094
238,24.87799416422086,34.20234505918101
239,25.068036235131405,34.339162244831094
240,25.24666850493568,34.475979430481175
241,25.401120665702628,34.612796616131256
242,25.4616064223086,34.74961380178134
243,25.550129453315357,34.88643098743141
244,25.687925049597975,35.02324817308149
245,25.74551904272527,35.16006535873157
246,25.79068519505077,35.29688254438165
247,25.885598860524233,35.433699730031734
248,25.96372486981671,35.57051691568181
249,26.037304533643873,35.70733410133189
250,26.126512001396556,35.84415128698197
251,26.128964791766652,35.98096847263205
252,26.22148366916243,36.11778565828213
253,26.22393645953253,36.254602843932204
254,26.30540112164856,36.391420029582285
255,26.314530447219017,36.528237215232366
256,26.35363495634082,36.66505440088245
257,26.451891611983307,36.80187158653253
258,26.509931331452645,36.9386887721826
259,26.51238412182274,37.07550595783268
260,26.54079541896767,37.21232314348276
261,26.59252557908302,37.349140329132844
262,26.651404366066686,37.485957514782925
263,26.71417939101848,37.622774700433
264,26.762687589733652,37.75959188608308
265,26.836945520879233,37.89640907173316
266,26.83939831124933,38.03322625738324
267,26.989882370196984,38.17004344303332
268,27.038287782470615,38.306860628683395
269,27.103329006305366,38.443677814333476
270,27.105781796675462,38.58049499998356
271,27.169535266641407,38.71731218563364
272,27.338616882279553,38.85412937128372
273,27.431520067762314,38.99094655693379
274,27.43397285813241,39.12776374258387
275,27.56403640797452,39.264580928233954
276,27.597469906144084,39.401398113884035
277,27.755600047193223,39.538215299534116
278,27.75805283756332,39.67503248518419
279,27.84660235863211,39.81184967083427
280,27.849055149002208,39.94866685648435
281,27.851507939372304,40.08548404213443
282,27.9087127293735,40.22230122778451
283,27.995035693297233,40.35911841343459
284,28.005858406066903,40.49593559908467
285,28.141913883484374,40.63275278473475
286,28.21568482690377,40.76956997038483
287,28.218137617273868,40.90638715603491
288,28.220590407643964,41.043204341684984
289,28.33514801191752,41.180021527335064
290,28.362717134909975,41.316838712985145
291,28.393022262378757,41.453655898635226
292,28.49279521974172,41.59047308428531
293,28.495248010111816,41.72729026993538
294,28.55228128993783,41.86410745558546
295,28.67482424453006,42.00092464123554
296,28.76042605448267,42.13774182688562
297,28.84194616387665,42.274559012535704
298,28.922502330414865,42.41137619818578
299,28.92495512078496,42.54819338383586
300,28.98248970743929,42.68501056948594
301,29.075268218228416,42.82182775513602
302,29.13421113110574,42.9586449407861
303,29.26516262822839,43.095462126436175
304,29.34583291382352,43.232279312086256
305,29.433018766234607,43.36909649773634
306,29.496462241867967,43.50591368338642
307,29.548000790646917,43.6427308690365
308,29.643060988417723,43.77954805468657
309,29.77082274892478,43.91636524033665
310,29.79050195645234,44.05318242598673
311,29.79295474682244,44.189999611636814
312,29.90439730297781,44.326816797286895
313,29.951073162259092,44.46363398293697
314,30.041054149586593,44.60045116858705
315,30.105315129698248,44.73726835423713
316,30.107767920068348,44.87408553988721
317,30.153515782909523,45.01090272553729
318,30.187048408001477,45.147719911187366
319,30.247161860538302,45.28453709683745
320,30.347290458665224,45.42135428248753
321,30.42685788234404,45.55817146813761
322,30.429310672714138,45.69498865378769
323,30.431763463084234,45.83180583943776
324,30.43421625345433,45.968623025087844
325,30.43666904382443,46.105440210737925
326,30.49869683137906,46.242257396388005
327,30.588404689198796,46.379074582038086
328,30.78444112923247,46.51589176768816
329,30.78689391960257,46.65270895333824
330,30.90315293498805,46.78952613898832
331,30.905605725358146,46.9263433246384
332,30.908058515728243,47.06316051028848
333,30.91051130609834,47.19997769593856
334,30.98082345275136,47.33679488158864
335,30.98327624312146,47.47361206723872
336,30.985729033491555,47.6104292528888
337,30.98818182386165,47.74724643853888
338,31.088774328881414,47.884063624188954
339,31.13589624187328,48.020880809839035
340,31.209656856938473,48.157697995489116
341,31.385897057788167,48.2945151811392
342,31.445746391188436,48.43133236678928
343,31.607279623537284,48.56814955243935
344,31.651471743727683,48.70496673808943
345,31.681210461891702,48.84178392373951
346,31.729615874165336,48.978601109389594
347,31.884698410572206,49.115418295039674
348,31.960307373426684,49.25223548068975
349,32.00314685480676,49.38905266633983
350,32.08030369971529,49.52586985198991
351,32.15311933401968,49.66268703763999
352,32.17411457091885,49.79950422329007
353,32.176567361288946,49.936321408940145
354,32.332168239721696,50.073138594590226
355,32.36002715746564,50.20995578024031
356,32.36247994783574,50.34677296589039
357,32.564893825279405,50.48359015154047
358,32.60211621536412,50.62040733719054
359,32.677581270945375,50.75722452284062
360,32.765581260655985,50.894041708490704
361,32.816255163601376,51.030858894140785
362,32.93284294983917,51.167676079790866
363,32.96890866229158,51.30449326544093
364,33.01706133492998,51.441310451091
365,33.119693384741936,51.578127636741065
366,33.122146175112036,51.71494482239113
367,33.2774943398654,51.851762008041206
368,33.2799471302355,51.98857919369127
369,33.29962633776306,52.12539637934134
370,33.40020952121123,52.262213564991406
371,33.402662311581324,52.39903075064147
372,33.515618979238994,52.535847936291546
373,33.623499598921526,52.67266512194161
374,33.68238156244791,52.80948230759168
375,33.76543757941964,52.946299493241746
376,33.79280260141908,53.08311667889181
377,33.79525539178918,53.219933864541886
378,33.916855983363185,53.35675105019195
379,33.96858614347853,53.49356823584202
380,34.11647693902698,53.630385421492086
381,34.16104097552689,53.76720260714215
382,34.2215601300329,53.904019792792226
383,34.224012920403,54.04083697844229
384,34.2264657107731,54.17765416409236
385,34.27666367011109,54.314471349742426
386,34.37289667112138,54.45128853539249
387,34.42336383943573,54.58810572104257
388,34.42581662980582,54.72492290669263
389,34.46593335480045,54.8617400923427
390,34.53037033803195,54.99855727799277
391,34.59372197827828,55.13537446364283
392,34.63834923638733,55.27219164929291
393,34.64080202675743,55.40900883494297
394,34.692936636555814,55.54582602059304
395,34.720301658555265,55.68264320624311
396,34.78151007621675,55.81946039189317
397,34.84035531227308,55.95627757754325
398,34.89667593722987,56.093094763193314
399,35.06189407929938,56.22991194884338
400,35.20112339142602,56.36672913449345
401,35.22080259895358,56.50354632014351
402,35.310339210693876,56.64036350579359
403,35.397268848582925,56.777180691443654
404,35.46462746284696,56.91399787709372
405,35.53162894605955,57.05081506274379
406,35.53408173642965,57.187632248393854
407,35.57585435397497,57.32444943404393
408,35.64588618668923,57.461266619693994
409,35.69656008963462,57.59808380534406
410,35.792227287236905,57.73490099099413
411,35.87541974789693,57.871718176644194
412,35.93164188171992,58.00853536229427
413,35.96014068739349,58.145352547944334
414,35.96259347776359,58.2821697335944
415,36.119638919110216,58.41898691924447
416,36.12209170948031,58.555804104894534
417,36.21744959693077,58.69262129054461
418,36.21990238730087,58.829438476194674
419,36.22235517767096,58.96625566184474
420,36.22480796804106,59.10307284749481
421,36.22726075841116,59.239890033144874
422,36.294275210939766,59.37670721879495
423,36.38795581230358,59.513524404445015
424,36.39040860267367,59.65034159009508
425,36.489954986118946,59.78715877574515
426,36.56371560118414,59.923975961395215
427,36.566168391554235,60.06079314704529
428,36.568621181924335,60.197610332695355
429,36.67183457040906,60.33442751834542
430,36.869031929931595,60.47124470399549
431,36.962728653717285,60.608061889645555
432,37.00511875667634,60.74487907529563
433,37.104096105994486,60.881696260945695
434,37.13440123346327,61.01851344659576
435,37.20234377246204,61.15533063224583
436,37.26286292696805,61.292147817895895
437,37.378902280821634,61.42896500354597
438,37.429901362781365,61.565782189196035
439,37.48496913928337,61.7025993748461
440,37.48742192965347,61.83941656049617
441,37.5697259138219,61.976233746146235
442,37.64048655325054,62.11305093179631
443,37.64293934362064,62.249868117446375
444,37.71184651828517,62.38668530309644
445,37.900264987444515,62.52350248874651
446,37.94912501303378,62.660319674396575
447,38.02785968580933,62.79713686004665
448,38.09708717990664,62.933954045696716
449,38.09953997027673,63.07077123134678
450,38.14769264291513,63.20758841699685
451,38.187279339965805,63.344405602646916
452,38.23699877585007,63.48122278829699
453,38.23945156622017,63.618039973947056
454,38.24190435659027,63.75485715959712
455,38.24435714696036,63.89167434524719
456,38.35035789197784,64.02849153089726
457,38.352810682347936,64.16530871654733
458,38.355263472718036,64.30212590219739
459,38.41949770652006,64.43894308784746
460,38.53294174506962,64.57576027349754
461,38.599750824634356,64.7125774591476
462,38.602203615004456,64.84939464479767
463,38.66181604171612,64.98621183044773
464,38.77337122774376,65.1230290160978
465,38.967052048595704,65.25984620174788
466,38.999747404174336,65.39666338739794
467,39.002200194544436,65.53348057304801
468,39.09058467967221,65.67029775869807
469,39.09303747004231,65.80711494434814
470,39.17722685437215,65.94393212999822
471,39.21616177150103,66.08074931564828
472,39.28528621549725,66.21756650129835
473,39.28773900586735,66.35438368694841
474,39.373376556894115,66.49120087259848
475,39.37582934726421,66.62801805824856
476,39.41211404672874,66.76483524389862
477,39.46352167387846,66.90165242954869
478,39.50245659100734,67.03846961519875
479,39.50490938137743,67.17528680084882
480,39.57904194099341,67.3121039864989
481,39.616851607885245,67.44892117214896
482,39.668390156664195,67.58573835779903
483,39.83947778119138,67.72255554344909
484,39.85174909952681,67.85937272909916
485,39.95279564238593,67.99618991474924
486,39.98129383036995,68.1330071003993
487,39.98374662074005,68.26982428604937
488,40.02000878193487,68.40664147169943
489,40.03893216066044,68.5434586573495
490,40.04138495103054,68.68027584299958
491,40.186755647251616,68.81709302864964
492,40.279102540500354,68.95391021429971
493,40.356259385408876,69.09072739994977
494,40.46294162038658,69.22754458559984
495,40.56446534401016,69.36436177124992
496,40.69933058863904,69.50117895689998
497,40.70178337900914,69.63799614255005
498,40.76884470738391,69.77481332820011
499,40.77129749775401,69.91163051385018
500,40.773750288124106,70.04844769950026
501,40.776203078494206,70.18526488515032
502,40.802878420934015,70.32208207080039
503,40.80533121130411,70.45889925645045
504,40.88624134627507,70.59571644210052
505,40.95265605290997,70.7325336277506
506,40.95510884328007,70.86935081340066
507,41.004746455480934,71.00616799905073
508,41.10320349555726,71.14298518470079
509,41.13467374316164,71.27980237035086
510,41.13712653353174,71.41661955600094
511,41.171059537958726,71.553436741651
512,41.173512328328826,71.69025392730107
513,41.216351809708904,71.82707111295113
514,41.269964134726244,71.9638882986012
515,41.34093615801555,72.10070548425128
516,41.416369199033795,72.23752266990134
517,41.44980269720336,72.37433985555141
518,41.56001605752614,72.51115704120147
519,41.584839679403345,72.64797422685155
520,41.62615636655477,72.78479141250162
521,41.62860915692487,72.92160859815168
522,41.647851598580054,73.05842578380175
523,41.6752166205795,73.19524296945181
524,41.71446241050388,73.33206015510189
525,41.74182743250332,73.46887734075196
526,41.74428022287342,73.60569452640202
527,41.85113628145798,73.74251171205209
528,41.97041623285391,73.87932889770215
529,42.00072136032269,74.01614608335223
530,42.19359704805716,74.1529632690023
531,42.19604983842726,74.28978045465236
532,42.2549509910329,74.42659764030243
533,42.257403781403,74.56341482595249
534,42.29311166687959,74.70023201160257
535,42.39111984035414,74.83704919725264
536,42.39357263072424,74.9738663829027
537,42.46177813317588,75.11068356855277
538,42.46423092354598,75.24750075420283
539,42.50885818165503,75.3843179398529
540,42.51131097202513,75.52113512550298
541,42.51376376239522,75.65795231115304
542,42.597614583033824,75.79476949680311
543,42.674771427942346,75.93158668245317
544,42.708363419089686,76.06840386810325
545,42.72760586074487,76.20522105375332
546,42.77254583854955,76.34203823940338
547,42.81213253560022,76.47885542505345
548,42.81458532597032,76.61567261070351
549,42.81703811634041,76.75248979635359
550,42.83628055799561,76.88930698200366
551,42.87759724514703,77.02612416765372
552,42.94625445540296,77.1629413533038
553,43.004497661303745,77.29975853895385
554,43.091708536325385,77.43657572460393
555,43.224134598005804,77.573392910254
556,43.27751356393301,77.71021009590406
557,43.308307881860735,77.84702728155413
558,43.310760672230835,77.9838444672042
559,43.321937381164666,78.12066165285427
560,43.324390171534766,78.25747883850434
561,43.32684296190486,78.3942960241544
562,43.32929575227496,78.53111320980447
563,43.38192790521284,78.66793039545453
564,43.38438069558294,78.8047475811046
565,43.42236340346331,78.94156476675468
566,43.4248161938334,79.07838195240474
567,43.4272689842035,79.21519913805481
568,43.48064795013071,79.35201632370487
569,43.50872095710357,79.48883350935495
570,43.63210038673858,79.62565069500502
571,43.63455317710868,79.76246788065508
572,43.72892660874376,79.89928506630515
573,43.787692547633455,80.03610225195521
574,43.80749168503628,80.17291943760529
575,43.80994447540638,80.30973662325536
576,43.81239726577648,80.44655380890542
577,43.814850056146575,80.5833709945555
578,43.93544312585885,80.72018818020555
579,43.980406256616575,80.85700536585563
580,43.982859046986675,80.9938225515057
581,43.985311837356775,81.13063973715576
582,44.05745833377934,81.26745692280583
583,44.05991112414944,81.4042741084559
584,44.193088057025626,81.54109129410597
585,44.2320229741545,81.67790847975604
586,44.234475764524596,81.8147256654061
587,44.236928554894696,81.95154285105617
588,44.2729942673471,82.08836003670623
589,44.2754470577172,82.22517722235631
590,44.38986065408701,82.36199440800638
591,44.46229645011768,82.49881159365644
592,44.54855860218375,82.63562877930651
593,44.55101139255385,82.77244596495657
594,44.553464182923946,82.90926315060665
595,44.555916973294046,83.04608033625672
596,44.62667761272269,83.18289752190678
597,44.67130487083173,83.31971470755686
598,44.721772039146074,83.45653189320691
599,44.758680021203766,83.59334907885699
600,44.8388466383115,83.73016626450706
601,44.8412994286816,83.86698345015712
602,44.93064473987821,84.0038006358072
603,44.933097530248304,84.14061782145725
604,45.058454786096824,84.27743500710733
605,45.109453868056555,84.4142521927574
606,45.111906658426655,84.55106937840746
607,45.1746589321503,84.68788656405754
608,45.21878611274371,84.8247037497076
609,45.24429410230458,84.96152093535767
610,45.24674689267467,85.09833812100774
611,45.305024457323526,85.2351553066578
612,45.307477247693626,85.37197249230788
613,45.30993003806372,85.50878967795794
614,45.36849910444949,85.64560686360801
615,45.4126262850429,85.78242404925808
616,45.415079075413,85.91924123490814
617,45.44315208238586,86.05605842055822
618,45.47180808364703,86.19287560620828
619,45.673237612283515,86.32969279185835
620,45.675690402653615,86.46650997750842
621,45.67814319302371,86.60332716315848
622,45.7138510785003,86.74014434880856
623,45.77556229168705,86.87696153445862
624,45.801070281247924,87.01377872010869
625,45.88620527113177,87.15059590575876
626,45.888658061501864,87.28741309140882
627,45.93315109353993,87.4242302770589
628,45.96864637755918,87.56104746270896
629,45.98794905908701,87.69786464835903
630,46.0187251810517,87.8346818340091
631,46.08298616116336,87.97149901965916
632,46.16559040416182,88.10831620530924
633,46.16804319453191,88.2451333909593
634,46.24717657496978,88.38195057660937
635,46.30994477154463,88.51876776225944
636,46.31239756191472,88.6555849479095
637,46.32725671580677,88.79240213355958
638,46.331744285645,88.92921931920964
639,46.42158024162039,89.06603650485971
640,46.47393310454983,89.20285369050978
641,46.56359605467694,89.33967087615984
642,46.566048845047035,89.47648806180992
643,46.605294634971415,89.61330524745998
644,46.6579267879093,89.75012243311005
645,46.6603795782794,89.88693961876012
646,46.77073526929307,90.02375680441018
647,46.77318805966316,90.16057399006026
648,46.9007433230656,90.29739117571032
649,46.94598145933514,90.43420836136039
650,47.01496612242022,90.57102554701046
651,47.01741891279032,90.70784273266052
652,47.01987170316041,90.8446599183106
653,47.08263989973526,90.98147710396066
654,47.14881047555287,91.11829428961073
655,47.34642043334891,91.2551114752608
656,47.45309272638787,91.39192866091086
657,47.47860071594874,91.52874584656094
658,47.56696299486109,91.665563032211
659,47.569415785231186,91.80238021786107
660,47.58119528222048,91.93919740351114
661,47.66679709217309,92.0760145891612
662,47.84048550057683,92.21283177481128
663,47.890204936461096,92.34964896046134
664,47.89265772683119,92.48646614611141
665,47.89511051720129,92.62328333176148
666,48.044967444570986,92.76010051741154
667,48.10508089710781,92.89691770306162
668,48.107533687477904,93.03373488871168
669,48.109986477848004,93.17055207436175
670,48.115727339377564,93.30736926001182
671,48.118180129747664,93.44418644566188
672,48.14683613100884,93.58100363131196
673,48.307462546448754,93.71782081696202
674,48.33503166944121,93.85463800261209
675,48.37193965149889,93.99145518826217
676,48.463170952073014,94.12827237391222
677,48.47174168124743,94.2650895595623
678,48.539733984054045,94.40190674521236
679,48.629865595305276,94.53872393086243
680,48.7791359492132,94.6755411165125
681,48.9512108577651,94.81235830216256
682,48.95366364813519,94.94917548781264
683,48.9982276846351,95.0859926734627
684,49.076998414061556,95.22280985911277
685,49.079451204431656,95.35962704476285
686,49.08190399480175,95.4964442304129
687,49.169973380852426,95.63326141606298
688,49.28341741940199,95.77007860171304
689,49.347854402633494,95.90689578736311
690,49.35030719300359,96.04371297301319
691,49.39975908023791,96.18053015866325
692,49.40221187060801,96.31734734431332
693,49.459746457262334,96.45416452996338
694,49.581757153802634,96.59098171561345
695,49.584209944172734,96.72779890126353
696,49.642711037591496,96.86461608691359
697,49.685402146289036,97.00143327256366
698,49.85689365495886,97.13825045821372
699,49.85934644532896,97.27506764386379
700,49.9283137495902,97.41188482951387
701,49.930766539960295,97.54870201516393
702,50.02778322832572,97.685519200814
703,50.10633930214624,97.82233638646406
704,50.10879209251634,97.95915357211413
705,50.11124488288643,98.0959707577642
706,50.17851029015043,98.23278794341427
707,50.18096308052053,98.36960512906434
708,50.18341587089062,98.5064223147144
709,50.18586866126072,98.64323950036447
710,50.24050684748839,98.78005668601455
711,50.25740932766401,98.9168738716646
712,50.31617526655371,99.05369105731468
713,50.40614619830607,99.19050824296474
714,50.42818120548371,99.32732542861481
715,50.447483887011536,99.46414261426489
716,50.47750916410321,99.60095979991495
717,50.659073399127344,99.73777698556502
718,50.7223151777369,99.87459417121508
719,50.758648685282516,100.01141135686515
720,50.76110147565261,100.14822854251523
721,50.83220317374758,100.28504572816529
722,50.88035584638598,100.42186291381536
723,50.93963096185201,100.55868009946542
724,50.972927107529195,100.6954972851155
725,50.97537989789929,100.83231447076557
726,51.026787525049016,100.96913165641563
727,51.09907636889911,101.1059488420657
728,51.160178035670796,101.24276602771576
729,51.27061948090427,101.37958321336583
730,51.27307227127436,101.51640039901591
731,51.29792603328815,101.65321758466597
732,51.30037882365824,101.79003477031604
733,51.302831614028335,101.9268519559661
734,51.354561774143676,102.06366914161617
735,51.415889641513765,102.20048632726625
736,51.48032662474526,102.33730351291631
737,51.54189850170279,102.4741206985664
738,51.594033111501176,102.61093788421647
739,51.6300668562303,102.74775506986654
740,51.68293285554519,102.88457225551663
741,51.82945211386541,103.0213894411667
742,51.970842619549195,103.15820662681679
743,52.03888887832083,103.29502381246687
744,52.08262267132392,103.43184099811694
745,52.18921719449971,103.56865818376703
746,52.191669984869804,103.7054753694171
747,52.274027226629144,103.84229255506719
748,52.351468291187004,103.97910974071726
749,52.479577383558606,104.11592692636734
750,52.488706709129055,104.25274411201742
751,52.53770078397357,104.3895612976675
752,52.5737345287027,104.52637848331759
753,52.57618731907279,104.66319566896766
754,52.605521197482844,104.80001285461773
755,52.646040835016514,104.93683004026782
756,52.64849362538661,105.0736472259179
757,52.69990125253632,105.21046441156798
758,52.75338598330544,105.34728159721806
759,52.88398689590248,105.48409878286813
760,52.88643968627257,105.62091596851822
761,53.037649986045594,105.75773315416829
762,53.086464006251695,105.89455033981838
763,53.114322923995644,106.03136752546845
764,53.11677571436574,106.16818471111853
765,53.19393255927425,106.30500189676862
766,53.196385349644345,106.44181908241869
767,53.19883814001444,106.57863626806878
768,53.20129093038453,106.71545345371885
769,53.203743720754616,106.85227063936892
770,53.22266709948018,106.98908782501901
771,53.22511988985027,107.12590501066909
772,53.22757268022036,107.26272219631917
