Time(Iteration),EpsilonGreedyMultiArmedBandit,PHEMultiArmedBandit
317,40.15250428895092,123.89582861384761
318,40.28470507699821,124.317324058205
319,40.38975092157318,124.75578556212943
320,40.52343544855308,125.11938129838128
321,40.55369762190738,125.49578011007671
322,40.63076570998281,125.95261536916448
323,40.680129953622775,126.26217024229204
324,40.82790292185572,126.64184375835548
325,40.83158955847076,127.026219196951
326,40.94894159736589,127.35415147036443
327,41.05435518651899,127.77056878414308
328,41.102529609586256,128.28694105104555
329,41.193146118353845,128.60842781457006
330,41.19683275496889,128.94613826807532
331,41.25151782157713,129.3133061294905
332,41.255204458192175,129.6939180857079
333,41.303827523635775,130.0466238569647
334,41.34491498662722,130.34261732541694
335,41.38774420179865,130.67038373441216
336,41.42162020756536,131.14268075310537
337,41.425306844180405,131.66721063295773
338,41.538736900837606,131.8854212643738
339,41.68800645138788,132.21633155538902
340,41.84349701271729,132.59980948537807
341,41.84718364933234,132.9531410365111
342,41.9181536993041,133.20208541218176
343,41.98070900310253,133.67309183673342
344,41.984395639717576,133.97371930848834
345,42.031882165768366,134.3492393211729
346,42.05604715512296,134.85149371757961
347,42.13321756273335,135.17431790419522
348,42.220712513150715,135.5567569157277
349,42.22439914976576,135.90201732153804
350,42.31116518209277,136.22491059631216
351,42.314851818707815,136.645445655697
352,42.408978580723804,137.0701234607681
353,42.46168373345966,137.39523356861298
354,42.484810175503185,137.8340777009218
355,42.509808079620726,138.1663115504594
356,42.65371911602832,138.5981326005478
357,42.722806595297094,139.05905827182679
358,42.768798628686184,139.4640883807009
359,42.854362381035216,139.85823581946798
360,42.89487937116277,140.30869045953074
361,42.97213291219788,140.67148518151015
362,43.02681251585672,141.07272759015873
363,43.06255357171313,141.4171151168254
364,43.130433551093276,141.74901300574874
365,43.24456246126946,142.10934030972913
366,43.248249097884504,142.52949648244652
367,43.291062790584995,142.95983551936314
368,43.31854858552757,143.33607352396496
369,43.322235222142616,143.76973490771638
370,43.39355380847705,144.25850111096133
371,43.468668775277465,144.63629390269773
372,43.47235541189251,144.9257961261816
373,43.48781031916458,145.2763801080145
374,43.55438694738076,145.62977839039942
375,43.57380350694828,146.00798247894193
376,43.693870070537926,146.39656654396057
377,43.826695316935556,146.65208095181575
378,43.8687695766276,147.04788476190885
379,43.90636443556249,147.42938664476338
380,43.91005107217753,147.98402120587843
381,43.968402504288306,148.18237938406716
382,43.997484816415614,148.63936206530673
383,44.029435047346,149.08271943973767
384,44.040743129809854,149.51541989454208
385,44.050348652478576,149.9132427753861
386,44.05403528909362,150.21719645599634
387,44.05772192570866,150.56470125751355
388,44.07438263990458,150.91905441082673
389,44.07806927651962,151.2554283669944
390,44.153227026921265,151.69519714068707
391,44.15691366353631,151.94260402325273
392,44.31489275322367,152.35601188694122
393,44.38841631779319,152.8108315475091
394,44.443780151473,153.18931848771746
395,44.44746678808804,153.56075258517546
396,44.505880857990704,153.89859408294328
397,44.55212126911833,154.26793671426952
398,44.724486042519416,154.68412078292454
399,44.76141880549247,155.03084190103831
400,44.92398701564353,155.34948123682793
401,44.98036979128807,155.70519324343255
402,45.05210301419243,156.1889374567878
403,45.10743077760462,156.56000396208003
404,45.232576865464665,157.05587122516283
405,45.23626350207971,157.4617080575508
406,45.26882353108402,157.745891042662
407,45.30228462528762,158.14448967756215
408,45.36109656186696,158.44934022048898
409,45.48502470449997,158.8712267651238
410,45.712223318403744,159.0525586046927
411,45.799508025502334,159.39288945887546
412,45.858686832109726,159.85973517449503
413,45.94808655823494,160.3310391964689
414,45.98637524893357,160.73509301549876
415,46.04105485259241,161.03553337855593
416,46.07513601907827,161.48957177499506
417,46.21211725944336,161.86871604711902
418,46.215803896058404,162.3245588081625
419,46.27184938935384,162.68034104020364
420,46.39730144086161,163.13210651009715
421,46.400988077476654,163.42711219378515
422,46.4046747140917,163.69212961449972
423,46.415982796555554,164.12201781963785
424,46.49504022042794,164.47731024233897
425,46.49872685704298,164.86428015817918
426,46.56911512185802,165.22655905819477
427,46.58853168142554,165.60400465361977
428,46.59221831804059,166.04152663338613
429,46.644095426439385,166.35544057060704
430,46.66879028475417,166.74827783744894
431,46.692740947301395,167.07858197972593
432,46.75579228476383,167.42400155943415
433,46.849224191232054,167.72719709299184
434,46.8529108278471,168.0192780904884
435,46.85659746446214,168.4808168818611
436,46.905395203336624,168.81964634064553
437,46.90908183995167,169.15171372273124
438,46.91276847656671,169.55393250735796
439,46.992890419533765,169.8627676963474
440,47.0890808315764,170.33109534946877
441,47.09276746819145,170.7487578067641
442,47.09645410480649,171.14791514837611
443,47.149159257542344,171.58858345011947
444,47.2999148454137,171.9631370152876
445,47.303601482028746,172.3626976412015
446,47.39646532809252,172.82677219117718
447,47.40015196470756,173.31177387983513
448,47.403838601322605,173.67910951854748
449,47.45817619719904,174.08916509776253
450,47.48760156211903,174.49178953134
451,47.491288198734075,174.78114715122572
452,47.57104293978358,175.21472545231254
453,47.677876414837,175.66092741383994
454,47.72974807603161,176.08967176596263
455,47.765029681015605,176.40894061772812
456,47.82307402024544,176.8324477792195
457,47.826760656860486,177.23969876108603
458,47.87640549963478,177.5904022633098
459,47.94018211011021,178.01254604058798
460,48.00079693342561,178.4804513743245
461,48.16769519044871,178.9076405019235
462,48.171381827063755,179.2832241172586
463,48.335802319729694,179.67947925542342
464,48.39415375184047,180.05240967094545
465,48.39784038845551,180.36312189273545
466,48.45203162252089,180.76187197386722
467,48.51708697954452,181.1002142988173
468,48.591485246959344,181.47595221684372
469,48.638976392065764,181.8401591557341
470,48.64266302868081,182.1681798046331
471,48.64634966529585,182.5809349421903
472,48.650036301910895,183.00473160272927
473,48.70274145464675,183.372150836614
474,48.70642809126179,183.7594813571226
475,48.774982568929715,184.13283031339523
476,48.83618509933296,184.5315880246493
477,48.909071992976166,184.8227461398174
478,48.968075996380506,185.188584295947
479,48.97176263299555,185.54173010185679
480,49.10091597159666,185.9881312752927
481,49.18400867510563,186.37648032391127
482,49.28051371727723,186.70569299463023
483,49.341423845356644,187.12360540242355
484,49.34511048197169,187.5375163082069
485,49.520838241535216,188.03036932301276
486,49.54683829290607,188.44399592141073
487,49.59369701059681,188.81549722201015
488,49.67377787906564,189.27550851054286
489,49.70723897326924,189.67443764935254
490,49.76968347039414,190.0237045282057
491,49.83539890765884,190.4390580074918
492,49.98530269460686,190.77460025631592
493,50.06304376118023,191.1788389514745
494,50.066730397795276,191.48105558378649
495,50.12508182990605,191.89217993132507
496,50.17928908707639,192.15291117523867
497,50.24191006609574,192.56089056247896
498,50.26898572741014,192.85876288761128
499,50.31181494258157,193.21273663225426
500,50.315501579196614,193.603161813772
501,50.333517244913246,193.84110787662965
502,50.33720388152829,194.1792847902746
503,50.38552661260407,194.61970769268868
504,50.51724485696588,194.92601707244458
505,50.531702870085496,195.4170250455134
506,50.66007664028138,195.76386040773977
507,50.663763276896425,196.08471772174573
508,50.863616746906686,196.423242086017
509,50.8888180462879,196.77419518070187
510,50.933851310176586,197.12897493862687
511,50.97493877316803,197.53606620513762
512,51.06456767517057,197.88530750129837
513,51.209355323784976,198.23694672121164
514,51.3601836554182,198.62089176953538
515,51.50153435074717,198.93144099715886
516,51.60239315398121,199.36726006137548
517,51.65405955576782,199.68073382815209
518,51.74661684158874,199.94023166721348
519,51.7503034782038,200.43202659364607
520,51.75399011481885,200.84735314028666
521,51.83067358955408,201.29605979271122
522,51.88890572852419,201.6297718330966
523,51.99945925666881,202.096875143522
524,52.003145893283865,202.4607291618599
525,52.03222820541117,202.84224956050966
526,52.09219548503698,203.22660196120847
527,52.167784884387366,203.55179188129563
528,52.217483499742244,203.9565129142385
529,52.25230073625115,204.4487633076463
530,52.28217049359218,204.88888245304716
531,52.28585713020724,205.23691316466238
532,52.28954376682229,205.5374201643936
533,52.377035590628076,205.9631724123461
534,52.40573542279371,206.31551755317437
535,52.44463282070092,206.65908272075404
536,52.448319457315975,207.09275087513987
537,52.563621992565665,207.49478683742672
538,52.567308629180715,207.8145659607381
539,52.57099526579577,208.163037159696
540,52.645605244466104,208.61248997722515
541,52.68598452809746,208.89241643040563
542,52.749035865559904,209.36692401476216
543,52.75272250217496,209.76166752656053
544,52.78944001655158,210.11956717077447
545,52.83225370925207,210.38248706852673
546,52.879720609554454,210.70097185682988
547,52.94102931263426,211.10497662188249
548,52.98919223860692,211.46020840160404
549,53.02524476338016,211.84177952742488
550,53.028931399995216,212.13095162840668
551,53.087935403399555,212.50223661953618
552,53.09162204001461,212.86716626810625
553,53.169692383144834,213.17550781620224
554,53.173379019759885,213.56824089255187
555,53.265458724913955,213.91740531666056
556,53.29847721194999,214.3160988589068
557,53.38127334906396,214.7397916384861
558,53.39732205712547,215.0593626940637
559,53.422387569521334,215.47558944330035
560,53.4705619925886,215.91286924727495
561,53.47424862920366,216.3045813839413
562,53.61148108846619,216.56611443980154
563,53.68408695665197,216.9311884548787
564,53.70013566471348,217.26910173052607
565,53.75674868110148,217.71269896316412
566,53.76043531771653,218.07918729517456
567,53.764121954331586,218.5766440106175
568,53.90090331636262,219.01161734077422
569,53.90458995297767,219.2772928108231
570,53.99281758416563,219.59943309311217
571,54.137724357728985,219.9603184664906
572,54.14141099434404,220.43541441338212
573,54.245382193314626,220.76037587754786
574,54.32865123318089,221.11666351986437
575,54.3633483403441,221.51211476130257
576,54.367034976959154,221.8602092121484
577,54.39119996631376,222.2010905026916
578,54.441278674260204,222.48006400037747
579,54.44496531087526,222.78289255034093
580,54.44865194749032,223.16901216549363
581,54.51145096028141,223.5344018501682
582,54.5719959613469,223.98216881107606
583,54.6465018862556,224.3173019834418
584,54.7501936820434,224.6424093237453
585,54.80937248865081,224.9914101296507
586,54.88654289626121,225.36352583402186
587,54.94682924146724,225.7449122553184
588,55.07312634078473,226.1211397870796
589,55.1625248740599,226.58339475665588
590,55.203826221804476,226.87212164463563
591,55.29268073715566,227.29797255722798
592,55.30799276124621,227.75756273287143
593,55.31167939786127,228.1111294272951
594,55.39616777372514,228.4902731450925
595,55.49590851990281,228.93945119648293
596,55.61506209834771,229.28774508017196
597,55.64957642828939,229.6559930964267
598,55.65326306490444,229.99938409239653
599,55.6569497015195,230.37149220682448
600,55.80346643002982,230.7489812448169
601,55.87738264723614,231.06721689846344
602,55.8810692838512,231.34728273673863
603,55.95101631365992,231.67756501684894
604,56.02552223856863,232.1298342275075
605,56.15999927106812,232.41448013036765
606,56.16368590768318,232.79815256239561
607,56.191094585245196,233.2969982364262
608,56.20623252206373,233.71017687990064
609,56.256722906480036,234.06365198252215
610,56.286985079834345,234.47829769521258
611,56.410146341709,234.84865874310813
612,56.440016099050034,235.21691688907399
613,56.44370273566509,235.58643653696043
614,56.464006032807504,235.89927520013893
615,56.543286722282616,236.31728606187843
616,56.546973358897674,236.63885838895885
617,56.60788348697711,236.97367884423025
618,56.675402679157095,237.3366203720528
619,56.70046819155296,237.73983405437662
620,56.7842088465999,238.00777210061347
621,56.835875248386515,238.41749793952903
622,56.87857427722046,238.8943068236851
623,56.907274109386094,239.3017705155959
624,56.92361164554029,239.61420565621378
625,56.961900336238934,239.99698457168856
626,56.965586972853984,240.3964261664051
627,57.05559194272223,240.76345311960648
628,57.097411311151006,241.08729382052928
629,57.10096024126985,241.37886203708166
630,57.12576877674884,241.61826877276394
631,57.12945541336389,242.02003663550204
632,57.206978063746945,242.44300008545457
633,57.296768626344694,242.75615670832363
634,57.41595961951167,243.2678884493176
635,57.419646256126725,243.6338509536669
636,57.472351408862586,243.9928927721333
637,57.550703703986905,244.38645897141183
638,57.69745237849183,244.7884635214588
639,57.77195830340054,245.14536836220577
640,57.7979583547714,245.66122124675766
641,57.80164499138645,246.01312223371542
642,57.8899614954075,246.35185241263042
643,57.893648132022555,246.77815403612846
644,57.897334768637606,247.12763179080235
645,57.90102140525266,247.5007787859582
646,57.91679450890704,247.97586491942337
647,57.9537272718801,248.28226245899282
648,57.957413908495155,248.68077438571862
649,57.961100545110206,249.0726096624238
650,58.02158512328678,249.45814241108638
651,58.046279981601586,249.8736392653875
652,58.092758385712,250.2899541073507
653,58.14743798937086,250.62195674824898
654,58.151124625985915,251.00559732383817
655,58.19861115203671,251.4218573957002
656,58.264578616450024,251.85845886613805
657,58.31394286009,252.2053296220343
658,58.363882570643646,252.52782130460338
659,58.4396886867954,253.05696719746408
660,58.44337532341045,253.38535873261822
661,58.53774398805223,253.76951838023973
662,58.55576044973876,254.1178013226434
663,58.55944708635381,254.56350071431353
664,58.618321456328204,254.96872815134367
665,58.65219746209492,255.4980845817122
666,58.655884098709976,255.8569871530902
667,58.65957073532503,256.2250310248292
668,58.663257371940084,256.62816755548545
669,58.716945708539605,256.9951085884542
670,58.72063234515466,257.3389069597513
671,58.73729305935059,257.78819635916375
672,58.786253517236275,258.2729299985687
673,58.8979864415075,258.71212088868015
674,58.901673078122556,259.1470726275032
675,59.012407368493065,259.6541587529508
676,59.05510639732701,260.06509643247057
677,59.05879303394206,260.42369246636525
678,59.116350883402426,260.8659158332523
679,59.18990948488734,261.2393630231533
680,59.22316240220414,261.6328982172505
681,59.30521115688451,262.0828659147925
682,59.38412339865655,262.52963960712015
683,59.387810035271606,262.8349059729203
684,59.45043408970791,263.24922157311414
685,59.45412072632297,263.6687909833811
686,59.45780736293803,264.00192323437193
687,59.520606375729116,264.404635354823
688,59.63111260841921,264.7503328103427
689,59.66685366427563,265.10093423232274
690,59.670540300890686,265.5726627909187
691,59.7685525388663,265.9306063869652
692,59.82837565307343,266.30869717985473
693,59.85586144801603,266.8098003652909
694,59.85954808463108,267.14035525843747
695,59.869153607299815,267.6575480482633
696,59.89240478726155,268.0458282833714
697,59.8960914238766,268.36854291153503
698,59.899778060491656,268.79152967568837
699,59.9623333642901,269.1066351626525
700,59.966020000905154,269.48679095850486
701,60.07125201515434,269.7940613802496
702,60.10533318164022,270.2068957932007
703,60.10901981825528,270.62779160648654
704,60.1329704808025,270.9198911306204
705,60.136657117417556,271.34150019902455
706,60.17053312318427,271.59555850858885
707,60.17421975979933,271.9508633539323
708,60.27456782072837,272.3314353887531
709,60.27825445734343,272.7236295974618
710,60.312327824783964,273.04206025694583
711,60.35022499744664,273.45781453162243
712,60.353911634061696,273.7593853552363
713,60.357598270676746,274.0868248825332
714,60.40753084449216,274.5038433237791
715,60.411217481107215,274.9009511771336
716,60.43235988898548,275.27835481942276
717,60.495043826424876,275.6334418965177
718,60.51745232606837,276.0850304126478
719,60.52113896268342,276.45390484952725
720,60.53645098677398,276.75933559594273
721,60.540137623389036,277.13493092420964
722,60.54382426000409,277.4398823743214
723,60.6189392268045,277.71831429750006
724,60.76285564458819,278.00403764103373
725,60.76654228120325,278.4484046432243
726,60.7702289178183,278.7157673201619
727,60.77391555443336,279.0975984868772
728,60.8475294561312,279.57673087166495
729,60.884462219104265,279.81664131859804
730,60.9271612479382,280.10697887661394
731,61.04289013869428,280.3390979907966
732,61.183625849913994,280.677090822434
733,61.18731248652905,281.0500144860456
734,61.20672904609658,281.5116972331295
735,61.29866178576157,281.85751021234523
736,61.3429220744531,282.20861511637537
737,61.4660085042774,282.58044919957314
738,61.52205399757283,282.9472586708171
739,61.52574063418789,283.3048306940097
740,61.58409206629867,283.68965347325246
741,61.587778702913724,284.049834207358
742,61.59146533952878,284.48385051262625
743,61.702894070299614,284.75693440895657
744,61.76045191975997,285.0344229092374
745,61.90777950569488,285.3261196250999
746,61.96439252208288,285.65236277954074
747,61.98016562573726,286.14093854904814
748,62.013796551259134,286.57291043645426
749,62.043666308600166,286.8770226673094
750,62.04735294521522,287.3021703086769
751,62.051039581830274,287.6025536811375
752,62.09966264727389,287.9186376833288
753,62.18104186366644,288.31319416078446
754,62.32040280451198,288.6183852813474
755,62.35602316950353,288.9846268850953
756,62.46952498087592,289.3265032102446
757,62.51430171237164,289.5852694762573
758,62.55259040307028,290.0260612549575
759,62.556277039685334,290.46989843565996
760,62.597262208473296,290.8994082557796
761,62.64996736120916,291.3410481875733
762,62.71087748928859,291.83011781783676
763,62.767490505676584,292.1416601301686
764,62.77117714229164,292.50813450230964
765,62.79825280360605,292.73309942796584
766,62.99932310114987,293.18028007448106
767,63.064366247607424,293.60095295674944
768,63.119045851266286,294.0123401520789
769,63.12273248788134,294.4994420602986
770,63.184560162569156,294.88780880506806
771,63.22245733523183,295.25038964963585
772,63.30389819460701,295.6371121848987
