Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit
2568,131.82209671560958,114.29330226420082,209.24228564487734,1009.9707180458596
2569,131.9115159251001,114.29330226420082,209.24228564487734,1010.3715440374865
2570,131.9115159251001,114.29330226420082,209.26059387915865,1010.6271722594356
2571,131.9115159251001,114.35363801733433,209.28277107478934,1011.0284886699986
2572,132.09647823721673,114.35363801733433,209.29068205721674,1011.3717434656144
2573,132.1543050794403,114.35363801733433,209.2927891156731,1011.8139303022415
2574,132.22335241429192,114.43962717455267,209.3019613543719,1012.2260649402548
2575,132.28066048281923,114.43962717455267,209.30406841282826,1012.6405335258878
2576,132.3233392693665,114.54382702613509,209.3512060308198,1013.0604706682083
2577,132.3233392693665,114.54382702613509,209.38357982775855,1013.4346966895828
2578,132.4129570683993,114.60733641799587,209.413551749404,1013.8591922324565
2579,132.4129570683993,114.70573789081462,209.45040948873597,1014.3545531148438
2580,132.44633298813562,114.81161897270688,209.47886630654256,1014.7146462226522
2581,132.44633298813562,114.81161897270688,209.5111288615119,1015.1311600709727
2582,132.46216300758383,114.86399974248502,209.52191518457434,1015.5182182119667
2583,132.46216300758383,114.89461071986996,209.5623802346062,1015.919057706666
2584,132.46216300758383,114.89461071986996,209.587266391511,1016.3679917228503
2585,132.46216300758383,114.93040626263777,209.58937344996735,1016.6796917429162
2586,132.46973069659924,114.95268167709199,209.58937344996735,1017.0986927675655
2587,132.54769225203768,114.99373665278293,209.5900061179127,1017.4843224550875
2588,132.64316168605617,115.02842029842168,209.62409742641452,1017.947558557695
2589,132.70896600015527,115.02842029842168,209.63200840884193,1018.3242570275158
2590,132.70896600015527,115.02842029842168,209.65169963575858,1018.7361541547059
2591,132.70896600015527,115.08646224805477,209.68712635839637,1019.1821233447569
2592,132.7597564679734,115.15550958290639,209.69567000876913,1019.5931766709871
2593,132.77901326550077,115.15550958290639,209.72326297157474,1020.0544469142415
2594,132.77901326550077,115.23041762520222,209.7294443749271,1020.4638441422536
2595,132.7895769744219,115.23041762520222,209.76698398558796,1020.870345258961
2596,132.88495530795427,115.23041762520222,209.81367930121937,1021.1866519965897
2597,132.88495530795427,115.2803708752167,209.83567582514843,1021.4939400092528
2598,132.88495530795427,115.36940447359287,209.86048135808278,1021.8949093524016
2599,132.88495530795427,115.44389748934523,209.9069254631619,1022.2593527804954
2600,132.88495530795427,115.52461528194138,209.9096651895636,1022.5614171057672
2601,132.88495530795427,115.52461528194138,209.95110333058273,1023.0483410109844
2602,132.9422633764816,115.59033614521279,209.9639967121015,1023.4882118002939
2603,132.9422633764816,115.59033614521279,209.97478303516397,1023.9233209676783
2604,132.9422633764816,115.666459301211,209.98184821540644,1024.312637173891
2605,133.03804762567444,115.666459301211,209.98973990815142,1024.679880561763
2606,133.1021172436158,115.7106538973118,210.03679656107906,1025.0405906393976
2607,133.1253110387882,115.74644944007962,210.04234529648608,1025.386524151059
2608,133.1253110387882,115.74644944007962,210.04234529648608,1025.7703839334931
2609,133.1663804702806,115.74644944007962,210.04234529648608,1026.0737448401178
2610,133.1663804702806,115.8110842567842,210.0524277526588,1026.6090529005946
2611,133.1663804702806,115.8110842567842,210.10670480493226,1026.9608816785667
2612,133.22842098957378,115.8110842567842,210.15561677212253,1027.3551624964334
2613,133.22842098957378,115.8110842567842,210.16828753950003,1027.813939731259
2614,133.35042403419965,115.8110842567842,210.2108601827028,1028.2930476065399
2615,133.35042403419965,115.82116671295691,210.21940383307555,1028.7110219906285
2616,133.39683822735708,115.88621115069509,210.24013731747897,1029.0821273900283
2617,133.48637781224977,115.88621115069509,210.25021977365168,1029.5982149202785
2618,133.55669013723767,115.88621115069509,210.2724951881059,1029.956600698523
2619,133.55669013723767,115.88621115069509,210.27460224656224,1030.3022275051476
2620,133.55669013723767,115.88621115069509,210.3660201159317,1030.674330583343
2621,133.55669013723767,115.98899409711464,210.37156885133868,1031.003467725391
2622,133.63659981616212,116.00805265608594,210.37156885133868,1031.4241501815193
2623,133.63659981616212,116.07729423600048,210.40512290258508,1031.8125809469434
2624,133.6888664852192,116.12161770806873,210.4623605922854,1032.1607991611804
2625,133.7230062055919,116.15147891401787,210.5449816923887,1032.5530402415811
2626,133.80096776103034,116.15147891401787,210.61909674151917,1033.0093865352305
2627,133.86280537555834,116.20777306427215,210.64512974055629,1033.4149570404975
2628,133.90554274563604,116.2201015170693,210.66216172307372,1033.880647820156
2629,133.96905213749682,116.2201015170693,210.67590787012347,1034.2277100588806
2630,134.0031918578695,116.25326066503922,210.70640174401797,1034.6967562053762
2631,134.0031918578695,116.25326066503922,210.70640174401797,1035.0301528389755
2632,134.0031918578695,116.32458494656848,210.71859125864702,1035.3928077341927
2633,134.0031918578695,116.32458494656848,210.76835752352827,1035.8422203561117
2634,134.06656112576846,116.38145331710882,210.76835752352827,1036.1701560930724
2635,134.06656112576846,116.41800631838233,210.80066118794701,1036.650885173441
2636,134.13443290321692,116.47678480532106,210.81063183519524,1037.0276211658152
2637,134.18157052120847,116.48989828442544,210.81063183519524,1037.313160480067
2638,134.18157052120847,116.55013760587852,210.81063183519524,1037.7207805701044
2639,134.18157052120847,116.55013760587852,210.81063183519524,1038.1037376687889
2640,134.18157052120847,116.60123057584072,210.84290224759903,1038.4152489479816
2641,134.18367757966482,116.60123057584072,210.89523961188837,1038.775572219596
2642,134.18367757966482,116.60123057584072,210.89523961188837,1039.1473253973652
2643,134.18367757966482,116.60123057584072,210.9098662028618,1039.5496506272966
2644,134.18367757966482,116.60123057584072,210.9617075016152,1039.9033034683366
2645,134.2570810505189,116.60123057584072,211.00163895416603,1040.3071751240736
2646,134.3081732713182,116.63324303202512,211.00163895416603,1040.6772890801576
2647,134.3081732713182,116.70832882858512,211.0111875769246,1041.0166185846515
2648,134.3081732713182,116.72519945903727,211.0111875769246,1041.3799593296008
2649,134.3081732713182,116.72519945903727,211.0573454788739,1041.8017940661339
2650,134.3429802030906,116.72519945903727,211.13955961912112,1042.1681837704207
2651,134.39377067090874,116.79899656883599,211.1457410224735,1042.633459687899
2652,134.39377067090874,116.85391701625763,211.1751162209983,1043.1385819957595
2653,134.39377067090874,116.85391701625763,211.21161371840049,1043.4488209457472
2654,134.39377067090874,116.85391701625763,211.234665752205,1043.8424074608752
2655,134.43718487862697,116.85391701625763,211.2751735274146,1044.3016952440644
2656,134.51186337697015,116.91288225027658,211.2751735274146,1044.6600456827505
2657,134.51186337697015,116.91288225027658,211.30355458772436,1045.0148657418858
2658,134.51186337697015,116.91288225027658,211.32149166562894,1045.3946706204902
2659,134.51186337697015,116.91288225027658,211.33942874353352,1045.840612640758
2660,134.51186337697015,116.91288225027658,211.4650700749675,1046.2369184664449
2661,134.51186337697015,116.96001986826816,211.48546538886094,1046.6132766266433
2662,134.61889132730562,116.96001986826816,211.4875724473173,1046.8955177206863
2663,134.61889132730562,116.96001986826816,211.4875724473173,1047.3285759046116
2664,134.61889132730562,116.9982636163865,211.4875724473173,1047.6959793100837
2665,134.61889132730562,117.00956921365352,211.4896795057736,1048.181889972829
2666,134.72192619418647,117.00956921365352,211.49178656422995,1048.6040455814343
2667,134.72192619418647,117.06183588271062,211.56011162969503,1048.9511337663794
2668,134.77256836415293,117.11513127346764,211.56074429764038,1049.2689226065654
2669,134.80836390692076,117.15269146107853,211.58983336396471,1049.689278946568
2670,134.80836390692076,117.19376089257091,211.6463953449658,1050.1086596413375
2671,134.89690831099017,117.31507736948936,211.71256633025013,1050.5969948308882
2672,134.9115349019636,117.31507736948936,211.71811506565714,1051.029064625372
2673,134.96375404395184,117.50314251273281,211.73107618639966,1051.2939135486272
2674,134.96375404395184,117.50314251273281,211.7418625094621,1051.6886066797886
2675,134.96375404395184,117.56470012255684,211.74804391281447,1052.0608321426994
2676,134.96375404395184,117.56470012255684,211.7542253161668,1052.576127396817
2677,134.96375404395184,117.6638649332236,211.79174434241546,1053.0202976042053
2678,135.00469450354495,117.70908954661336,211.8126052357954,1053.49967624245
2679,135.00469450354495,117.70908954661336,211.81878663914776,1053.8519964431841
2680,135.09578703571106,117.76774276696851,211.89663969563836,1054.2874032145182
2681,135.12712465860733,117.84308845356149,211.94176496430072,1054.6004313611063
2682,135.20895978277466,117.84308845356149,211.96142441987308,1055.0973668965585
2683,135.2758689267455,117.85771504453491,211.9726207967396,1055.4660115385843
2684,135.2758689267455,117.91125179312837,211.97325346468497,1055.7585369775702
2685,135.32665939456362,118.05719733366602,211.97388613263033,1056.2777544844662
2686,135.32665939456362,118.05719733366602,211.98582439784272,1056.6539277807
2687,135.52165617750316,118.05719733366602,211.99645581698942,1057.1302972958429
2688,135.57160942751764,118.17937772117912,212.00498017767978,1057.499432889614
2689,135.62679212877285,118.21640378967604,212.01287187042476,1057.8605748943148
2690,135.67905879782995,118.24758221257987,212.02139623111512,1058.17609692664
2691,135.67905879782995,118.24758221257987,212.05098413190336,1058.5549842074518
2692,135.67905879782995,118.30014540179289,212.08011752420194,1058.9230774844225
2693,135.72927584063174,118.30014540179289,212.0880285066293,1059.274461631764
2694,135.72927584063174,118.33510444159549,212.14143525813552,1059.6273185515815
2695,135.72927584063174,118.38179288474575,212.16530261307125,1059.9867940850559
2696,135.73716753337672,118.44524301955384,212.17359107487997,1060.388773704854
2697,135.73716753337672,118.44524301955384,212.17359107487997,1060.8934215783988
2698,135.73716753337672,118.46004572762907,212.18148276762494,1061.2200841845495
2699,135.75621684580955,118.46004572762907,212.18937446036995,1061.669640129834
2700,135.82085166251414,118.46004572762907,212.24040119698458,1062.0036878961798
2701,135.86265841005635,118.54402211931317,212.2932040977244,1062.4421102907272
2702,135.86265841005635,118.54402211931317,212.3249672687517,1062.8698734483983
2703,135.86265841005635,118.54402211931317,212.33262306261503,1063.270211184369
2704,135.87854293343068,118.58538467072944,212.35781776773098,1063.6712162976703
2705,135.94854001656634,118.63246285102589,212.39966102078338,1063.9904361083568
2706,136.0044695107718,118.67678632309412,212.42385464154373,1064.311489885132
2707,136.05031654880452,118.80602795117802,212.47376073018762,1064.7265952778587
2708,136.09137152449546,118.80602795117802,212.48583843589216,1064.9991456225532
2709,136.1026771217625,118.80602795117802,212.52930804576476,1065.3717252440006
2710,136.1026771217625,118.8718322652771,212.57949572829057,1065.7723044662637
2711,136.1026771217625,118.92331347808992,212.598200481843,1066.151762646037
2712,136.1026771217625,118.95887620663288,212.61450477586806,1066.5627874279478
2713,136.11056881450745,119.06485366449624,212.64722281170936,1066.9779680334946
2714,136.1629495842856,119.06485366449624,212.68668343405517,1067.3326258905136
2715,136.19111607595042,119.06485366449624,212.73653483077516,1067.740862996167
2716,136.19111607595042,119.06485366449624,212.82458659538867,1067.9656196705387
2717,136.19111607595042,119.06485366449624,212.82458659538867,1068.2695226057272
2718,136.2512868386687,119.06485366449624,212.9073519381381,1068.6779350130873
2719,136.28253048399898,119.06485366449624,212.91491962715355,1069.1409527002627
2720,136.33829089906055,119.19770610778255,212.92248731616897,1069.4880424530604
2721,136.37166681879688,119.24821767422006,212.93039829859634,1069.8775404512267
2722,136.45297478019066,119.24821767422006,212.94351472301878,1070.2962046177938
2723,136.45297478019066,119.2900244217623,212.9735418068476,1070.588989366053
2724,136.58889980805282,119.34785126398586,213.01247119490753,1070.9373492773009
2725,136.65555751705372,119.39897191282901,213.01521092130923,1071.3787649339433
2726,136.65555751705372,119.39897191282901,213.02776196217079,1071.8699631653437
2727,136.8034371928966,119.39897191282901,213.02776196217079,1072.2748789683951
2728,136.8034371928966,119.45991434045334,213.06883139366317,1072.4754870784834
2729,136.8034371928966,119.45991434045334,213.07961771672564,1072.889498774271
2730,136.8034371928966,119.49024860668378,213.07961771672564,1073.1935795384477
2731,136.8398982959351,119.49579734209075,213.0972673490177,1073.5816713229408
2732,136.86746624341495,119.515788688708,213.11491698130976,1074.0165746445189
2733,136.86746624341495,119.53934351738692,213.14013430261724,1074.3861432296267
2734,136.86746624341495,119.58208088746463,213.2179628827585,1074.6999976043232
2735,136.86746624341495,119.71161265235801,213.23561251505058,1075.0516997463474
2736,136.86746624341495,119.71161265235801,213.25326214734264,1075.4755412574436
2737,136.88646026052123,119.75502686007624,213.2779769598772,1075.9275070173157
2738,136.88646026052123,119.85592074669849,213.33849250702184,1076.2629907467824
2739,136.88646026052123,119.85592074669849,213.38131110471832,1076.6987652653204
2740,136.88646026052123,119.87838014151188,213.4040055055385,1077.0997591652042
2741,136.88646026052123,119.93674323913913,213.42362540095155,1077.569338330225
2742,136.97500466459064,119.95538698632602,213.45028115957848,1077.8351406716665
2743,136.97500466459064,119.95538698632602,213.57470199986264,1078.2542656098306
2744,137.03024556962117,119.95538698632602,213.60226994734253,1078.640063370782
2745,137.07196659437494,119.95538698632602,213.6084513506949,1079.1648450801401
2746,137.07196659437494,119.95538698632602,213.61055840915122,1079.5734510566147
2747,137.07196659437494,119.95538698632602,213.66375843756978,1079.9574642847751
2748,137.07196659437494,119.95538698632602,213.67819394882326,1080.3128298562758
2749,137.07196659437494,119.95538698632602,213.69326212802213,1080.6832691821771
2750,137.07196659437494,119.95538698632602,213.7076976392756,1081.0767399690503
2751,137.26660881133876,119.95538698632602,213.83574171349647,1081.4842263642763
2752,137.26660881133876,119.95538698632602,213.84863509501525,1081.8648815900708
2753,137.30054982956983,119.9843161088098,213.97636156800422,1082.1652892963646
2754,137.30054982956983,119.9843161088098,214.02842384857595,1082.4863629115143
2755,137.30054982956983,119.9843161088098,214.07409423252292,1082.8702356742542
2756,137.3308840958003,119.9843161088098,214.12520208752431,1083.3371125477854
2757,137.3308840958003,119.9843161088098,214.14042262508502,1083.788852077847
2758,137.3308840958003,120.08537184374502,214.14252968354134,1084.1769917813424
2759,137.38315076485736,120.08537184374502,214.15594233926473,1084.5679121716034
2760,137.38315076485736,120.08537184374502,214.16998766293347,1084.9436467158855
2761,137.4715166157737,120.08537184374502,214.19040295567112,1085.3418275088034
2762,137.4715166157737,120.08537184374502,214.19314268207282,1085.7469565377087
2763,137.5038459245152,120.08537184374502,214.2060360635916,1086.0684821534517
2764,137.5038459245152,120.12033088354762,214.22835733224673,1086.4768605729887
2765,137.5038459245152,120.12033088354762,214.23989227783946,1086.8424430289547
2766,137.54856026615784,120.12033088354762,214.28168626665084,1087.2247536538657
2767,137.54856026615784,120.12033088354762,214.34083224650968,1087.6169242414446
2768,137.61760760100947,120.16334461521384,214.40446772075342,1088.0152053367547
2769,137.67250005258467,120.16334461521384,214.49072166708714,1088.4946980671416
2770,137.67250005258467,120.16334461521384,214.49346139348887,1088.9586311562625
2771,137.67250005258467,120.21375174556303,214.51039835545924,1089.281648178721
2772,137.67250005258467,120.28792035058186,214.52310872910917,1089.6689670617095
2773,137.73433766711267,120.30691436768814,214.52584845551087,1090.0606783716853
2774,137.74433641831396,120.30691436768814,214.53803797013992,1090.4057593113682
2775,137.82127206044575,120.30691436768814,214.56928644449604,1090.8321157109146
2776,137.8233791189021,120.30691436768814,214.63376785541314,1091.1285800893233
2777,137.8254861773584,120.35855288589305,214.65282641438444,1091.6711419040362
2778,137.82759323581476,120.35855288589305,214.68533043695342,1092.0808826624393
2779,137.8297002942711,120.44494388875482,214.71228068866972,1092.570968618318
2780,137.8951766206264,120.4920815067464,214.7236996796775,1092.9969751349292
2781,137.98300772007298,120.54360871667757,214.7371123354009,1093.3974899590305
2782,138.04215369993182,120.64480242761456,214.75923525073867,1093.8078882947116
2783,138.04426075838813,120.64480242761456,214.75986791868405,1094.197718548092
2784,138.04636781684448,120.70311104139098,214.7605005866294,1094.591897494005
2785,138.08315852093958,120.75632681838772,214.77255279302705,1095.0754743053205
2786,138.08526557939592,120.75632681838772,214.78107715371738,1095.3512980156947
2787,138.10913293433165,120.78383630887606,214.7893656155261,1095.7928540032476
2788,138.111239992788,120.9421931388526,214.79790926589885,1096.1091526885143
2789,138.14510571358034,120.9421931388526,214.81442645721853,1096.3498304436876
2790,138.204520840564,120.9421931388526,214.85386580927178,1096.7716197336786
2791,138.26742160978077,120.9421931388526,214.8736423956002,1097.1457693542127
2792,138.31033559841404,120.97439252307136,214.94050041850124,1097.4208953607736
2793,138.37031536458989,121.03623013759936,214.9605524389827,1097.8202366985715
2794,138.44399993578827,121.12262114046113,215.0053382839863,1098.1889736114263
2795,138.44610699424462,121.14508053527454,215.0053382839863,1098.5185065768574
2796,138.44610699424462,121.14508053527454,215.0053382839863,1098.8825331169935
2797,138.44610699424462,121.14508053527454,215.01788932484783,1099.2611022601088
2798,138.4607864842722,121.14508053527454,215.03100574927026,1099.7102007667402
2799,138.50470029027076,121.17659165436753,215.04055437202882,1100.0766312697558
2800,138.5662095015182,121.17659165436753,215.06282978648306,1100.509656432211
2801,138.65009690011013,121.17659165436753,215.07488199288068,1100.9523843076558
2802,138.65220395856647,121.17659165436753,215.07488199288068,1101.3805629967649
2803,138.65220395856647,121.17659165436753,215.1049228849043,1101.809641859897
2804,138.69648380648627,121.21960538603375,215.15703711628808,1102.3348063285287
2805,138.69648380648627,121.24136568251315,215.18141374491728,1102.637904834567
2806,138.69648380648627,121.24136568251315,215.2057903735465,1102.9220670970813
2807,138.69648380648627,121.24136568251315,215.2057903735465,1103.3285096996228
2808,138.772591168237,121.24136568251315,215.2257059692159,1103.734660153017
2809,138.772591168237,121.24136568251315,215.2257059692159,1104.1806891383849
2810,138.81600537595523,121.24136568251315,215.25321545970422,1104.506369545003
2811,138.91351443365022,121.269752155329,215.28072495019256,1104.911150210855
2812,138.91351443365022,121.269752155329,215.30823444068088,1105.3964002175967
2813,138.91351443365022,121.269752155329,215.31894956479897,1105.9201931828225
2814,138.9610595946267,121.28230319619051,215.34565290028746,1106.2916400483832
2815,138.9610595946267,121.28230319619051,215.37566959043838,1106.7256864564613
2816,138.9610595946267,121.33258910554264,215.4116528604299,1107.2123400253727
2817,138.9610595946267,121.33258910554264,215.41439258683164,1107.568153437547
2818,138.9610595946267,121.44088519163536,215.4431563827465,1107.9465758147776
2819,138.9610595946267,121.44088519163536,215.51125727444855,1108.4287065544543
2820,138.9610595946267,121.50122094476887,215.52832120589238,1108.7139737192085
2821,139.00721749657603,121.58561417073142,215.5723187681778,1109.0308950120907
2822,139.03472698706437,121.58561417073142,215.62282384857303,1109.4488213155307
2823,139.03472698706437,121.58561417073142,215.6401434284544,1109.907323055284
2824,139.0546425827338,121.64268077100868,215.64803512119937,1110.3044848317945
2825,139.0722785467297,121.68909496416613,215.64866778914475,1110.6844917615967
2826,139.11569275444793,121.69120202262248,215.68234236451266,1111.1124975348962
2827,139.11569275444793,121.69120202262248,215.68234236451266,1111.4417840850886
2828,139.11569275444793,121.79207487948904,215.69885955583237,1111.9536295042349
2829,139.11569275444793,121.79207487948904,215.7009666142887,1112.2978025543173
2830,139.15122675361022,121.81526867466145,215.7009666142887,1112.6571419592096
2831,139.15122675361022,121.81526867466145,215.7155932052621,1113.1198844140226
2832,139.15122675361022,121.81526867466145,215.74227200263317,1113.3866290190265
2833,139.15122675361022,121.81526867466145,215.7728761768379,1113.80792847759
2834,139.15122675361022,121.91105292385427,215.78492838323555,1114.1167330331668
2835,139.18438590158013,121.93318283345052,215.83916817804152,1114.4921363289268
2836,139.18438590158013,121.93318283345052,215.85122038443916,1114.868696282685
2837,139.23149757189844,121.99807621493619,215.8518530523845,1115.2415383755756
2838,139.28376424095555,121.99807621493619,215.85248572032987,1115.756207029921
2839,139.32200798907388,121.99807621493619,215.87557778308866,1116.2302328587577
2840,139.32200798907388,122.09493388288317,215.876210451034,1116.640208691139
2841,139.32200798907388,122.13587434247631,215.93187133075622,1117.0422673973244
2842,139.32200798907388,122.13587434247631,215.93250399870158,1117.5407523616018
2843,139.35594900730496,122.13587434247631,215.96540707905075,1117.9390322251384
2844,139.42963817541272,122.13587434247631,215.9840692935621,1118.388633452451
2845,139.4660992784512,122.16788679866072,215.9919609863071,1118.8472577759665
2846,139.50715425414214,122.16788679866072,216.06365920603622,1119.1816030856803
2847,139.55286543950916,122.16788679866072,216.06365920603622,1119.6458420096012
2848,139.66260995514705,122.16788679866072,216.07444552909865,1120.052554484348
2849,139.72322148989525,122.16788679866072,216.08575112636566,1120.4804557494085
2850,139.75138798156007,122.2089562301531,216.09768939157806,1120.8363564443243
2851,139.75138798156007,122.2089562301531,216.10962765679045,1121.2151924249895
2852,139.79849965187836,122.32297060713711,216.11026032473583,1121.6958750563917
2853,139.79849965187836,122.36404455269992,216.12219858994823,1122.0734625637906
2854,139.80404838728535,122.36404455269992,216.13413685516062,1122.4003414922286
2855,139.80404838728535,122.41474153670876,216.15057219827835,1122.7871026973014
2856,139.80404838728535,122.41474153670876,216.2048708795168,1123.2359482552815
2857,139.80404838728535,122.41474153670876,216.29282177451609,1123.6318462102813
2858,139.8315578777737,122.41474153670876,216.32260317841912,1123.9914676091362
2859,139.8315578777737,122.41474153670876,216.33331830253718,1124.2818153107914
2860,139.8315578777737,122.41474153670876,216.34349959324112,1124.7344824609495
2861,139.86980162589202,122.49272692213435,216.3542147173592,1125.2177952722654
2862,139.86980162589202,122.49272692213435,216.37249753049272,1125.5080267594358
2863,139.86980162589202,122.56786561774852,216.38531971306716,1125.8833268612857
2864,139.86980162589202,122.56786561774852,216.4147395907377,1126.19330364681
2865,139.91502623928176,122.6146542466309,216.4275617733121,1126.6035594221762
2866,139.91502623928176,122.6146542466309,216.44038395588655,1126.9943466363432
2867,139.9456372166667,122.65044978939872,216.47784932870053,1127.3436201905106
2868,139.9960443470159,122.69139024899187,216.49823868739432,1127.7171812490205
2869,140.08577685332037,122.8336547696809,216.56505496842595,1128.2039639982117
2870,140.1900980475685,122.8336547696809,216.57271076228932,1128.5571038206087
2871,140.2077736139045,122.8336547696809,216.57481782074564,1128.9109468605743
2872,140.35013664442158,122.8792077248003,216.57692487920198,1129.388353241685
2873,140.35013664442158,122.8792077248003,216.57903193765833,1129.8370119868218
2874,140.37764613490992,122.93536640751263,216.58113899611467,1130.193375136744
2875,140.41254266558556,122.96737886369704,216.6173857749437,1130.5058602141014
2876,140.41254266558556,122.99367502128905,216.63027915646248,1130.9132717997618
2877,140.50108706965497,122.99367502128905,216.6470657049464,1131.3389804490687
2878,140.50108706965497,122.99367502128905,216.69058621735257,1131.7689117294378
2879,140.50108706965497,122.99367502128905,216.70517760727495,1132.0166560952955
2880,140.57849588903187,122.99367502128905,216.7197689971973,1132.4855317686647
2881,140.6257877943854,123.030059485879,216.73259117977173,1132.8559377721147
2882,140.65452991919602,123.030059485879,216.760045718708,1133.2661790949796
2883,140.6692094092236,123.030059485879,216.8078099508835,1133.7432198815063
2884,140.70054703211989,123.04910879831183,216.8105496772852,1134.1628132596886
2885,140.7557297333751,123.06614565823854,216.8132894036869,1134.5550344587023
2886,140.8147270375511,123.14979900848672,216.82733472735563,1134.879896011157
2887,140.83464263322054,123.28792882411533,216.93687115554994,1135.2453454143667
2888,140.83464263322054,123.35373313821442,216.957249794471,1135.6428848611363
2889,140.8642829582213,123.40042158136468,216.9884282173748,1136.010615835889
2890,140.8642829582213,123.45063862416649,216.99631991011978,1136.2713451385548
2891,140.95382423651398,123.56185503373464,217.00421160286479,1136.5587955647616
2892,141.01886867425213,123.6230863599516,217.034378710064,1136.9647930021324
2893,141.05795330366678,123.65702737818268,217.04290307075433,1137.3348462551107
2894,141.09284983434242,123.7004415859009,217.05079476349934,1137.6827290562417
2895,141.09284983434242,123.75208010410581,217.10622005914723,1138.1065823735842
2896,141.13421238575867,123.75208010410581,217.16957039557752,1138.6008140288777
2897,141.13421238575867,123.85641093086181,217.2063118551183,1139.0483625462525
2898,141.13421238575867,123.85641093086181,217.23389760968854,1139.4366396253495
2899,141.13421238575867,123.85641093086181,217.28227935923368,1139.8946420721243
2900,141.13421238575867,123.85641093086181,217.29347573610022,1140.3671938242649
2901,141.13421238575867,123.85641093086181,217.30802548802689,1140.7677174781334
2902,141.1957408015461,123.92003046017278,217.31559317704233,1141.104135031385
2903,141.35112002450938,123.92003046017278,217.32764538343994,1141.3765843536419
2904,141.35112002450938,123.97731268321706,217.38488755142902,1141.7706627310067
2905,141.3912608031787,123.97731268321706,217.39343120180177,1142.1678619269564
2906,141.3912608031787,123.97731268321706,217.4507877903683,1142.4781722887212
2907,141.49122959517206,123.97731268321706,217.45352751677,1142.9416380187524
2908,141.5365035398989,123.97731268321706,217.45416018471536,1143.4702167317014
2909,141.5365035398989,123.97731268321706,217.4568999111171,1143.816515500016
2910,141.5365035398989,124.01947523975271,217.4596396375188,1144.293057089454
2911,141.59773392266266,124.05602824102621,217.4907834198119,1144.6904690974252
2912,141.59773392266266,124.05602824102621,217.4907834198119,1145.1229758140184
2913,141.6521012144476,124.05602824102621,217.4907834198119,1145.5262058990443
2914,141.6521012144476,124.06599888827438,217.4907834198119,1145.8298999341212
2915,141.6521012144476,124.06599888827438,217.53885593871888,1146.1410534532256
2916,141.6962958105484,124.15135430671103,217.58753214636621,1146.5874526542066
2917,141.6962958105484,124.15135430671103,217.59027187276791,1146.9646525750798
2918,141.71049304611705,124.2260328050542,217.5909045407133,1147.304437656014
2919,141.71049304611705,124.2917719288403,217.604350004311,1147.7307895229621
2920,141.78866939289128,124.30521739243798,217.604350004311,1148.0864114168019
2921,141.78866939289128,124.30521739243798,217.604350004311,1148.4902288742323
2922,141.78866939289128,124.37552971742586,217.604350004311,1148.800737848807
2923,141.78866939289128,124.37552971742586,217.64962394903782,1149.3623086962593
2924,141.81426720346167,124.37552971742586,217.66018765795897,1149.6269732114192
2925,141.81426720346167,124.37552971742586,217.67866234930753,1149.9892567995967
2926,141.8255728007287,124.42984373874658,217.69713704065606,1150.3473881074408
2927,141.8255728007287,124.42984373874658,217.7191596947818,1150.674921124686
2928,141.8255728007287,124.46639674002009,217.76141741945509,1150.9246320223772
2929,141.8255728007287,124.46639674002009,217.76996106982784,1151.2314174626822
2930,141.8255728007287,124.51709372402892,217.76996106982784,1151.69347022931
2931,141.92006882338242,124.5821381617671,217.7972500566022,1152.0986009357089
2932,141.97789566560598,124.71554492929576,217.8402083398003,1152.5604775108957
2933,142.0003550604194,124.737674838892,217.87489198543904,1152.9401166276689
2934,142.0890414873759,124.737674838892,217.89192884536573,1153.4088459063476
2935,142.0961066676184,124.74898043615903,217.89747758077274,1153.8443170916069
2936,142.1119911909927,124.8138738176447,217.91739317644215,1154.2960441141386
2937,142.18971772428284,124.89943096516177,217.9605368440803,1154.6490092684614
2938,142.22147638661883,124.89943096516177,218.0014145483411,1155.0676803571155
2939,142.22147638661883,124.89943096516177,218.0014145483411,1155.3854293456848
2940,142.22147638661883,124.921560874758,218.0014145483411,1155.7698119391966
2941,142.22147638661883,124.921560874758,218.03928752463395,1156.0527474596774
2942,142.28193559220543,124.921560874758,218.06831673085344,1156.6013519505686
2943,142.28193559220543,124.921560874758,218.08311943892863,1156.9518954978012
2944,142.28193559220543,124.921560874758,218.12800769248764,1157.360097258386
2945,142.2950490713098,124.921560874758,218.1387940155501,1157.7466792394046
2946,142.2950490713098,124.97156804768545,218.15389137371568,1158.0836366925957
2947,142.30710127770743,124.97156804768545,218.20707836121147,1158.5045913757492
2948,142.30710127770743,124.97156804768545,218.27094808661542,1158.9343279935733
2949,142.30710127770743,125.04289232921471,218.30096477676634,1159.4321227496162
2950,142.30710127770743,125.08113607733306,218.37529037435712,1159.8484553886296
2951,142.3260952948137,125.14284959226022,218.41280891970783,1160.2621459204572
2952,142.43445014431387,125.14284959226022,218.43372762090766,1160.6504534320225
2953,142.47877361638209,125.14284959226022,218.44129530992308,1161.072766426802
2954,142.52591123437367,125.17023250890149,218.44886299893852,1161.4492430291348
2955,142.56087027417627,125.17023250890149,218.59059579358527,1161.817237206954
2956,142.60934212097655,125.17023250890149,218.59816348260068,1162.211040140111
