Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.47357825925488906,0.33605783938195655,0.33605783938195655,0.33605783938195655
200,49.3760388788302,51.05683447521804,61.79049323495442,50.95759250086905
400,85.1324294734659,77.04690138224305,96.27845465505285,79.24957313671477
600,115.7407685632229,96.40790038821085,116.55499626256626,95.57253343428398
800,143.13871900202324,112.06862332200251,132.72680566318334,106.34594884737756
1000,161.46697349869152,120.4190475701494,140.4504005986486,116.15733995478836
1200,179.5259311183417,128.04758811549647,148.34239550662045,124.56193170368178
1400,197.10993101195538,136.82506182059325,155.24841828780683,132.58804205207736
1600,209.60358286311794,147.0926439062701,162.30320679812388,140.73061484156827
1800,220.89152843243855,157.70235464341354,169.12229136394816,148.57795221851097
2000,231.663629613177,165.9657187901045,176.02504444081177,156.1948518294882
2200,242.54665557689842,174.6463869267028,182.59578268048156,163.94151342552942
2400,253.02551322732793,182.29037684465945,189.05737033929222,171.90860483979807
2600,264.6450290975786,189.3389476420831,195.49074604178503,179.87154126111884
2800,275.82642838879485,195.8651246954017,201.96007485978788,187.78405335519523
3000,285.9565270860079,202.78594905707925,208.3700489837736,195.69089536444642
3200,296.57294337783264,209.3320463332312,214.98486459656118,203.6886424626446
3400,305.6525657856224,215.76297879052808,221.32049793665593,211.70012495299517
3600,315.65830646949416,222.1997297464423,227.80720645494506,219.60557416180063
3800,325.3065900699658,228.63066220373918,234.04328891212316,227.41220360075422
4000,334.12235177339426,235.06159466103605,240.506085263221,235.1114727911027
4200,344.1334758021236,241.50720907399108,246.9192921228577,242.67665098145102
4400,354.08317706427,248.253905967226,253.25621247748253,250.20105112297733
4600,363.6014576968853,254.84040962732962,259.54121399681753,257.7563039996514
4800,372.81565091177697,261.3175920276457,265.7341905393605,265.26052706746293
5000,381.7196513519581,267.8105910517452,272.24871964079074,272.734310684561
5200,391.59980844594173,274.24152350904205,278.4687857987783,280.2746184792298
5400,401.36814799480476,280.67245596633893,284.7955280166458,287.82431187893803
5600,411.49647925773724,287.1033884236358,291.00607026666256,295.3668183647082
5800,421.4636491567606,293.5343208809327,297.2068245310223,302.75522218549065
6000,430.54570401636084,299.96525333822956,303.569480888539,310.1921299740722
6200,439.08240891081806,306.39618579552643,309.92181209309086,317.48631517230496
6400,447.8374185439129,312.9039924319759,316.240916768555,324.98747636285026
6600,456.87652633402604,319.33492488927277,322.43389331109796,332.4826075576146
6800,466.86331568837096,325.76585734656965,328.7303229986292,340.2172002797811
7000,475.6760705716996,332.1967898038665,335.24833922110065,347.8711210854507
7200,485.0133840037555,338.6588768715827,341.77942343180734,355.64703646158995
7400,493.80447086303263,345.149979721548,348.2316930010194,364.65101391556243
7600,503.2673939232617,351.58091217884487,354.4533661627165,373.2862393901745
7800,512.1560935066826,358.13206655613084,360.6841824038876,381.14061838444155
8000,521.2634596579626,364.5629990134277,366.92130045726475,388.757725891257
8200,529.5672858608305,371.1133931641066,373.1142769998077,396.35207028311095
8400,538.5772213416475,377.69272717632435,379.3072535423507,403.87193897609166
8600,548.1170672542947,384.12365963362123,385.50023008489364,411.4215244425671
8800,556.1656941329852,391.727628517287,391.7425973409502,418.96803652497374
9000,564.6520287509367,398.15856097458385,398.01779982173525,426.4660682438524
9200,573.2421560778947,404.5894934318807,404.32065348270686,433.9787310620127
9400,582.2155923139392,411.0215235654038,411.40270596863064,441.48747994838834
9600,590.1684510439129,417.4524560227007,417.7931375361616,448.98277050047045
9800,598.5986998546292,423.88338847999756,424.3293574376832,456.4646231781936
10000,607.1321953941597,430.31432093729444,430.55237761797173,463.9974845373732
10200,614.3935200830856,436.7452533945913,436.7876557239491,471.48479729599967
10400,621.5174926897106,443.1761858518882,443.03002297999666,478.9800878480818
10600,629.4971367990113,449.60711830918507,449.3065264333178,486.47537840016395
10800,636.7993858967632,456.03805076648194,455.49950297585167,493.9721095693409
11000,644.4840384284595,462.4689832237788,461.70889713074973,501.47152514537567
11200,651.3532048000712,468.91505206761906,467.9412908339083,508.98150355667804
11400,657.9681684546802,475.34598452491593,474.40057839090014,516.4821992224801
11600,665.4569873630807,481.7769169822128,480.6959791650685,523.9748053677043
11800,673.0378809261499,488.2634219734361,486.9546225178002,531.4674115129286
12000,680.9108930753223,494.694354430733,493.1854387589622,538.9819286457999
12200,688.8801208664081,501.2913393115179,499.42300509346796,546.4745347910242
12400,696.405259243145,507.7222717688148,505.7043079324212,553.9863139634091
12600,703.8369768711294,514.1532042261117,511.90019099892027,561.4681666411323
12800,711.5690638735655,520.6624246425839,518.0931675414541,568.9781450524346
13000,718.6706172735456,527.1573401354915,524.3977290433576,576.4841732319481
13200,725.7852313261512,533.5882725927884,530.6651336429634,583.9910807065993
13400,733.5732715492986,540.0192050500852,536.9684905808964,591.5266593967173
13600,740.3816701824064,546.6171287442933,543.2118679877441,599.0625982308228
13800,746.6211151648738,553.0480612015901,549.404844530278,606.602089277492
14000,755.3323299109032,559.5273129823286,555.6696930323965,614.158968430309
14200,762.4625012110773,565.9347343210452,561.9398314441572,621.6864718646855
14400,769.5824170434437,572.3656667783421,568.1871725781214,629.2086064853462
14600,776.4196514688372,578.796599235639,574.3801491206552,636.7481133720851
14800,783.0000462914438,585.2689094041377,580.6072985282882,644.2514571447407
