Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.454368273001921,0.40887399581517164,0.40887399581517164,0.40887399581517164
200,30.074289870796594,30.357719272691508,53.08114638723299,26.654029368042785
400,43.31067094580206,39.70596956714598,66.31853316018884,31.993902427344363
600,54.77611782033419,44.574152480341056,71.72850044311721,35.97609005171332
800,63.4425043515151,49.03640487698061,75.53590531302176,38.508531544318195
1000,72.86428152527309,52.95127934867501,77.74298769359,40.9029727262735
1200,80.27035114427792,55.822760674987364,79.46339231746802,42.95068010462057
1400,88.16125349746152,58.25133557400257,81.03065818753143,44.42018056008284
1600,94.68749317730166,60.619162822041574,82.36906565639086,45.74762911857108
1800,100.91035021364162,62.26955588509544,83.43879174095294,47.276802565483884
2000,107.53133769679928,63.73969532535453,84.09997116280739,48.490031577878156
2200,113.58018524472948,65.00736757934665,84.68317890435904,49.62462566194582
2400,119.6308078485916,66.45842014682403,85.2833927734976,50.64977159456542
2600,125.94103139748572,67.82118545684536,85.53436521215527,51.53823301541413
2800,131.83039236509612,69.15663022522493,86.02486983328444,52.562167439427
3000,136.7910511298487,70.19087206294844,86.56444423991506,53.38754544672406
3200,142.06889203975027,71.2750299046472,87.11993125441003,53.99720397968167
3400,147.904744698168,72.07456133907132,87.48293149333911,54.77097706461517
3600,153.38688605752566,73.098705949459,87.89090650492736,55.40335656297449
3800,158.2916864239796,73.948745789152,88.09358146105822,56.25729814708046
4000,163.56295009424304,75.1435475620905,88.42986953913798,56.93529676699836
4200,169.68809343145034,76.34970184328196,88.62537612836252,57.585248942351406
4400,173.35182875837052,76.86119499699461,88.81436552602308,58.15245623462315
4600,177.60662790363256,77.37925913407436,88.99437073107819,58.595851326796335
4800,182.2880565391472,78.15517167780311,89.32242373169647,59.007709054779355
5000,186.75179539037237,78.3853107519602,89.79466449002592,59.58313958385311
5200,190.50776653304945,78.80543079599443,90.20191208190798,59.99776155196656
5400,195.7784277771073,79.56146983032569,90.43886850947327,60.377140125527205
5600,199.9818576446882,79.9760642150013,90.96637716727739,60.884107028930956
5800,204.5690598078366,80.7763169139291,91.16647869888736,61.21248416526523
6000,208.98334501895073,82.08710289754111,91.40572755742657,61.664105780174665
6200,213.33639861275122,82.52181307121236,91.61944496151895,62.26605409072532
6400,218.7647676339539,82.96778415176183,91.84467050336733,62.608001915440504
6600,222.41370679227808,83.71064601745718,91.94752318390763,62.93876177000476
6800,227.36920261799477,84.27749549465639,92.09012653905661,63.351574489413636
7000,231.63682593292387,84.82144057002394,92.31659588724723,63.72622187541875
7200,235.53089629784526,85.72077433702057,92.63424973804226,64.05840984164597
7400,240.27299954318192,86.3466899247663,92.78964037111457,64.40469899817907
7600,244.8276965793169,87.12307761311232,92.94790678214879,64.70948253308879
7800,248.77218861733405,87.46955636478768,93.05350479874343,65.0322090476595
8000,253.360278550395,87.77464552623734,93.2007760895984,65.37625645588622
8200,258.10007907976035,88.26928797183444,93.42725488131947,65.72398040693079
8400,262.33076024082476,88.68672527996235,93.72824983880659,66.01525548167443
8600,266.27250093085195,88.96379013689956,93.7581151062702,66.25125523908399
8800,269.80038989704747,89.36819887785897,93.88690291084623,66.4936278508799
9000,273.84596511128575,89.75504410743844,94.04383910581666,66.79454703298285
9200,276.83345564713215,90.11628443608626,94.0865096514651,67.02660560773639
9400,279.7949151309218,90.63193086982437,94.20125878253664,67.25121319757274
9600,283.7778179088633,91.12953663834544,94.40815887576238,67.43295056017067
9800,287.54531036554386,91.57050356842703,94.53190871432871,67.64897247171777
10000,291.3733827196979,92.15371397519468,94.61551909987797,67.9172226973553
10200,295.2594793999428,92.50206970876097,94.72656684531633,68.11654392434701
10400,298.5393820256227,92.92177766918616,94.91070348001969,68.37007449135211
10600,302.659914204727,93.45974570814225,94.93188304513832,68.59083760112995
10800,306.8587828908651,93.62111013940796,95.2151072473603,68.75592254346259
11000,310.27761872817825,93.77547679289827,95.30590617608324,68.93655745112815
11200,313.4728303563712,94.50396169261033,95.34028015109286,69.16752921445097
11400,316.3705219635483,94.80831766653733,95.5215435666976,69.41394434127263
11600,319.9793449419425,95.07602852451632,95.7645921797657,69.61838000161096
11800,323.88148259284384,95.37256676827306,95.93715788565476,69.84595490891166
12000,328.1022271808104,95.5995880311871,96.04558180684207,70.04826295266994
12200,330.6231863357501,95.94588496119886,96.19852266698547,70.20622464947584
12400,334.25674236819395,96.41028459989846,96.30784821545306,70.36394313002857
12600,337.90061038397454,96.84847004620588,96.43304176918164,70.5664085231989
12800,341.49476709615965,97.2521626482313,96.60972644699305,70.80556565124715
13000,344.53514510889676,97.54840084181517,96.66770357394968,70.91779053098153
13200,347.79334341014453,97.79566474878828,96.84243525124008,71.10145432154499
13400,350.9878405748859,98.06038982752953,96.96003187262046,71.31444084238328
13600,354.2756781039842,98.47411356445684,97.09905735888634,71.44726543583106
13800,357.86189893634577,98.75108651757746,97.24967181235193,71.65027933270315
14000,361.3025216718007,99.03774990410065,97.37364589457698,71.80302485483341
14200,364.7527614089629,99.40261466610426,97.39400708121909,72.01220548943645
14400,367.95738885168686,99.67953096710548,97.55215458505079,72.15963835254027
14600,371.05871161551033,99.70878810036474,97.73570356253144,72.37515795725997
14800,375.32703939692857,99.90733365350003,97.7773350163582,72.58407370497983
