Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.4428569566081351,0.456210163155626,0.456210163155626,0.456210163155626
200,26.65783347504771,31.052950119429124,53.801191912603464,27.53458734162988
400,40.69968406631908,41.15418055977075,66.45036016692308,33.69761320212427
600,53.15787130404177,46.794647013818675,71.23623543235057,37.387272082641275
800,62.53188817213157,50.76285892027076,75.46671207346434,40.0060481946371
1000,72.48469095854168,54.14509334889442,77.83771267416378,42.0099718633457
1200,81.76687084081638,57.18727185108518,79.06464442544404,43.7503566055468
1400,90.7565066787711,59.289539089015975,80.52425000549765,45.170732924890196
1600,98.10089426189623,61.50089166867711,81.53545874214468,46.40087198864482
1800,105.26394298344344,62.96935767942345,82.33174102763897,47.4352128420112
2000,111.7594563337384,64.18225458524206,83.12510834532137,48.503822747968805
2200,118.63718697957968,65.56842868018222,83.86488274379187,49.361794737603574
2400,125.60515094480277,66.96274012492914,84.45939515116288,50.2256919648673
2600,132.1700403596838,67.99191987108873,84.89158861313754,50.940626729380476
2800,138.78388258896905,69.30539325468666,85.42121316523223,51.60351306219741
3000,144.83544815935858,70.48279617497033,85.94115124939825,52.291503492153254
3200,151.72759664141478,71.72313525839621,86.49429887206992,53.03029093371113
3400,157.97932364246557,72.4959586889063,87.30378300040444,53.71104280036163
3600,164.0089027396261,73.41623434867581,87.60102032045793,54.27333410513379
3800,169.58591481812317,74.35566052227095,88.15183568835164,54.87104539956685
4000,174.69149873106377,75.42581724680767,88.3132472338942,55.411668170781944
4200,179.8220109608002,76.26783190966667,88.68388048928736,55.8292637236769
4400,184.89902439065506,76.81592193837221,89.03693005927485,56.240515519968255
4600,190.66314508746234,77.39530245931435,89.27429021788029,56.63077482274279
4800,196.4787886526016,77.9413340788772,89.75436225064428,57.065404784432914
5000,200.81696924071724,78.82426953982402,89.95365523189079,57.431832122463746
5200,205.40714706630826,79.21704728472716,90.18375870791508,57.71096761224028
5400,210.11794771016508,79.70244585392982,90.42527971490426,58.23080088906547
5600,215.3493852360754,80.12458628967947,90.52045625254468,58.60149199692423
5800,220.70216199505376,80.60258285055326,90.76523243486284,58.95098885326085
6000,225.46621654127512,81.1637942623091,91.0126612545052,59.3251398271871
6200,229.75616404836887,81.59405539820418,91.24980049370599,59.712007313827236
6400,234.04731851873242,81.93788648377242,91.3767169175878,60.0481118115665
6600,238.17260283752003,82.52291944724436,91.72220619220775,60.29202748938551
6800,242.858515809241,82.84325317131496,92.07640703810094,60.51391383388589
7000,246.81168270254346,83.26903723545982,92.2133126867503,60.71477594580023
7200,251.4207064648358,83.81767049241577,92.44342214093015,60.95533866713457
7400,255.33876885674243,84.40530417629603,92.56184764300299,61.201328014823915
7600,259.82218017212654,84.71427734545034,92.85310633287742,61.513548071152094
7800,264.68282614327336,84.9794787357778,92.91483077539651,61.747654387948685
8000,268.5270078201928,85.34464186026332,92.99882383402834,61.93819536202144
8200,272.95112406534525,85.98951125683907,93.14693477924098,62.26058556279586
8400,277.4935349335051,86.28795801332863,93.41350566022403,62.53848577139873
8600,281.56146912439675,86.50019013891391,93.57868432325442,62.81768670237933
8800,285.2606405670495,86.86793690407356,93.61642208556017,63.09195488542751
9000,288.24147454287964,87.3753350879467,93.77041381028288,63.263741207977816
9200,291.80822927113894,87.9645008596523,93.86841917728538,63.45881121901415
9400,296.271794425397,88.31602335610367,94.01926390366218,63.699084622638665
9600,300.3657507505271,88.51279623441334,94.12201225400017,63.91544277188577
9800,304.5218483806004,88.60227202686595,94.19858040904272,64.09691246575872
10000,308.21091231429784,88.70195742730317,94.49463107840818,64.31180509551672
10200,312.7523819779295,88.89738405686217,94.59594106896996,64.44138220595427
10400,316.62260947386847,89.14909859346074,94.80145442763765,64.64787430849044
10600,320.79753657442666,89.61301746971586,94.90312069715321,64.80742537985715
10800,324.6253873230071,90.15200330208219,94.9705929337129,64.99895888402463
11000,328.2114591392766,90.51059298157205,95.0440061232338,65.1751095840573
11200,332.4182600797019,91.09010435246626,95.0917082303715,65.36467386021067
11400,336.0358058633717,91.35794931651256,95.12370768159408,65.55789367893107
11600,339.95710269529866,91.62734991956553,95.18751766637072,65.68203213913641
11800,343.27164178200826,91.81948052232417,95.2276973754222,65.84127572519176
12000,347.06949037784113,92.27165797737565,95.30963305454837,66.0299013013025
12200,351.05274321357206,92.83419881062977,95.46135444618957,66.16298204777344
12400,354.7306321301077,93.11098025400273,95.4683611545701,66.31546167349725
12600,358.08132542288024,93.1885115952113,95.4889239845786,66.44626431831918
12800,362.300315307304,93.30924129234727,95.5788630009063,66.64291074301089
13000,365.82147800482994,93.45345446731086,95.63610535201883,66.7840166393873
13200,370.005294433967,93.5954807287737,95.6758449258435,66.9066886863695
13400,373.7160856776784,94.12111049586575,95.72549753597444,67.01356719541509
13600,376.3416789783907,94.48554327146411,95.85614085737757,67.16074789294373
13800,379.4513703336214,94.80971888095794,96.08362905621026,67.32227453416913
14000,382.90012656290094,95.02677440403973,96.26836974989553,67.45237525244399
14200,386.06958926166067,95.07328232561811,96.41449561300233,67.54787852043708
14400,389.14986367199214,95.28790810077192,96.45567599402503,67.72126475018753
14600,393.50357907829505,95.53881922121406,96.51444215947708,67.8641344811068
14800,396.6826059803808,95.8365066564256,96.68849364609164,67.96913260160827
