Time(Iteration),EpsilonGreedyLinearBandit,LinUCBBandit
73,11.211908895456338,11.010900854804587
74,11.233003381043973,11.060129312054189
75,11.334957574924374,11.096846936402063
76,11.410533704031286,11.1409364408198
77,11.569275222634593,11.166379353617042
78,11.608580194530663,11.204589229204947
79,11.629674680118297,11.24807182483508
80,11.667073808761305,11.358606105507642
81,11.753855872721903,11.417853297944777
82,11.9164399133935,11.446595921134215
83,12.00345230565687,11.529808034503075
84,12.102853413607988,11.577896399133369
85,12.179982387268801,11.615432036269725
86,12.398578752997507,11.712760448091554
87,12.502238177094164,11.742778669706748
88,12.524812677483947,11.813568966911422
89,12.564594989855921,11.821780431529799
90,12.68959074172966,11.85294107095129
91,12.727930215921223,11.883852636710724
92,12.840535391096989,11.941493499847413
93,12.95769834767491,11.959340820114694
94,13.072673665884427,11.985202285583659
95,13.207913874991778,12.077709461237651
96,13.259138372217262,12.215965208936245
97,13.46199602576159,12.251208843997224
98,13.483090511349227,12.325833172102865
99,13.504184996936862,12.37769181814065
100,13.661077547936312,12.447123463679413
101,13.68217203352395,12.461695810953655
102,13.752877327569896,12.564192110247527
103,13.827656443045987,12.618608312234976
104,13.963082912659143,12.717231524746767
105,14.098840290660306,12.734110514355706
106,14.161160559782525,12.755904172320466
107,14.246725856085707,12.79088222893225
108,14.2979444199636,12.807213666235716
109,14.442709270147526,12.818502331473606
110,14.520010760032026,12.824225244742076
111,14.574209471567837,12.842904662726601
112,14.793978274131044,12.872408071092508
113,14.839042590209761,12.883669842880142
114,14.869687654236069,12.912457113736911
115,15.012650020711689,12.93617074156695
116,15.16847391744787,12.978800387866873
117,15.28688530176694,13.012675138911414
118,15.366799595925215,13.042836273524745
119,15.388609808607844,13.1071919924149
120,15.416528846712874,13.179657887776125
121,15.540959407867462,13.234773965220512
122,15.562053893455097,13.249263600597525
123,15.706089056044608,13.27200738478545
124,15.829274262266717,13.305889957572253
125,15.847588596724384,13.323127564708932
126,15.996951197423584,13.33346857743762
127,16.10834725826114,13.390902725915243
128,16.368798516456575,13.406807168654172
129,16.479151454019945,13.424263885121386
130,16.51580357472325,13.444490453365281
131,16.557930653922423,13.465754222751059
132,16.629265354421314,13.473670051964925
133,16.681694166481556,13.500388083414208
134,16.75256681301365,13.527502904127616
135,16.84611680899096,13.533304716583379
136,16.900124095158912,13.543493688318744
137,17.004532720506337,13.543493688318744
138,17.096204625051687,13.662300515840462
139,17.286242866353795,13.700606550921455
140,17.38334422804136,13.760207614516919
141,17.552163261196384,13.819692432671847
142,17.685455086359962,13.915792641937804
143,17.798126766794933,13.947052375958473
144,17.81922125238257,13.963757949281021
145,17.862378034921864,13.975251061664423
146,17.99357177275362,14.007894591402266
147,18.007555443058198,14.015176418660179
148,18.110484165044745,14.028539092714661
149,18.13305866543453,14.056160806687496
150,18.288593073765874,14.091674221466937
151,18.311167574155657,14.10603701768222
152,18.39854514172095,14.112488363446142
153,18.526682499097166,14.156228166513987
154,18.711266935135686,14.205256365526504
155,18.76436912242496,14.212989577621258
156,18.782683456882626,14.244503643380634
157,18.84339634344441,14.250620345388906
158,19.013968736376736,14.256356726097556
159,19.16813740171616,14.27104951958915
160,19.259228037545416,14.319625433673002
161,19.332540812983222,14.368155298021914
162,19.390859837818677,14.385479303472081
163,19.5031120866566,14.396951763257045
164,19.53030262165407,14.480866119921037
165,19.730625587335574,14.516979394908162
166,19.797551183876504,14.619658108421486
167,19.82137169538542,14.649047787008831
168,19.845192206894335,14.656424391370717
169,19.906133125255746,14.674605538515829
170,20.11774737273322,14.690658777668355
171,20.194986478545967,14.695907474037657
172,20.237773171869,14.698929135363452
173,20.344695335572965,14.734123874622844
174,20.411305248583894,14.789107437042341
175,20.448157326506056,14.801064702953685
176,20.559418608350978,14.815605611641402
177,20.677385467866145,14.829408572468543
178,20.793068409641915,14.836959611734988
179,20.846002379508526,14.844563057153625
180,20.869822891017442,14.850285970422092
181,20.951191891380034,14.864978763913687
182,21.037717654542725,14.872395602249778
183,21.182659595156803,14.8761661063272
184,21.35134985682432,14.894364826275071
185,21.53744163736922,14.933957358114043
186,21.631615141922673,14.939207876993615
187,21.722050022792608,14.956823240271817
188,21.841409212396677,14.971752497764092
189,21.934834895210816,14.987781448758891
190,21.968422736947595,15.006037434797198
191,22.068725511278885,15.00936416334323
192,22.08981999686652,15.02069332629065
193,22.158511175299726,15.029526231887928
194,22.215055508987394,15.066307622776616
195,22.392540741824522,15.08472776901598
196,22.452509334982995,15.088607613648474
197,22.523844035481883,15.088607613648474
198,22.547165556113026,15.089707307150999
199,22.629227050035148,15.161488423528676
200,22.650321535622783,15.172060176331978
201,22.72289532382846,15.186856239855697
202,22.72567547495843,15.200172288577267
203,22.79271012035617,15.213859598305907
204,22.875498294868787,15.22754690803455
205,22.893836081114426,15.240134524260665
206,22.97366958879174,15.252722140486782
207,23.013039563858776,15.27213430923029
208,23.122022012661624,15.287743586782202
209,23.227142676711615,15.308635770327859
210,23.34873041003086,15.322323080056501
211,23.42517408224494,15.342834942302535
212,23.441507734747653,15.363346804548566
213,23.513489824562676,15.398726322012603
214,23.516269975692644,15.412413631741245
215,23.677771235736714,15.4314286232607
216,23.689313517989554,15.48158730736613
217,23.766411418876057,15.49151056088443
218,23.769191570006026,15.50143381440273
219,23.771971721135994,15.513584102964538
220,23.833246904965094,15.588930201632376
221,23.84583452119121,15.646450147996244
222,23.992319141743486,15.656373401514546
223,23.995099292873455,15.678059389678122
224,24.1462955871616,15.715820118535964
225,24.149075738291568,15.772291642200596
226,24.191768362379406,15.797250047525477
227,24.294436433697964,15.805904457862322
228,24.412429947433466,15.812727064633316
229,24.423972229686306,15.84367226197114
230,24.426752380816275,15.882974358857059
231,24.55928167549604,15.895124647418864
232,24.56206182662601,15.93761340275725
233,24.648970237249536,16.05378288893504
234,24.680257877973908,16.10035415140127
235,24.798000609701248,16.101453844903794
236,24.841016191418344,16.106777849126736
237,24.859561316350092,16.112101853349674
238,24.918375955553238,16.117425857572613
239,25.00538993636031,16.13012646615744
240,25.06479771600568,16.134006310789932
241,25.084359062877272,16.137886155422425
242,25.08713921400724,16.147730423519214
243,25.08991936513721,16.157574691616
244,25.105192872416318,16.16720222349557
245,25.201707929477354,16.18292580478497
246,25.2220460205038,16.192553336664538
247,25.259880528510372,16.217142513150556
248,25.420662589690657,16.223748383704326
249,25.423442740820626,16.22484807720685
250,25.444968629288983,16.225947770709375
251,25.537177717898423,16.23304500333283
252,25.557677197093856,16.23637173187886
253,25.593924905436637,16.242977602432635
254,25.624723013993805,16.24958347298641
255,25.627503165123773,16.254179044713894
256,25.698368462673947,16.25877461644138
257,25.75673979354969,16.266666475347122
258,25.881523805406545,16.280976801910807
259,25.990030932629764,16.292884219276875
260,25.992811083759733,16.312982009389245
261,26.053907672571178,16.31720632010966
262,26.15743273933817,16.34621288312864
263,26.16821532486953,16.368577399707462
264,26.236090771287717,16.39731628292267
265,26.334432675063347,16.44718141735151
266,26.41956563957799,16.45067729557647
267,26.422345790707958,16.482680663395833
268,26.453143899265125,16.482680663395833
269,26.58518229067281,16.493198148479234
270,26.627874914760646,16.516955546997487
271,26.773742740828432,16.547121487068317
272,26.816350858749832,16.595093823573933
273,26.8191310098798,16.60496037706119
274,26.895664977148414,16.616032319498135
275,26.94715522297193,16.64929288459711
276,27.00828884344582,16.656085050000325
277,27.011068994575787,16.662877215403544
278,27.053467546679904,16.670769074309284
279,27.108104470758782,16.67911473985802
280,27.11088462188875,16.688587746947736
281,27.147685341628648,16.69693341249647
282,27.180595504396468,16.72972498713309
283,27.249335201045387,16.736970959179295
284,27.345104750662028,16.74772627689065
285,27.382596288606443,16.758481594602
286,27.443599393949455,16.769236912313353
287,27.4864860110986,16.779992230024703
288,27.587897409164004,16.787238202070913
289,27.590677560293972,16.795583867619648
290,27.67630646133614,16.805239491828473
291,27.840829439325084,16.828032907310806
292,27.99313659549361,16.8450606363425
293,28.128801704635475,16.86208836537419
294,28.195601425617905,16.87838766191043
295,28.198381576747874,16.88765858605713
296,28.201161727877842,16.89418959304807
297,28.210766431525208,16.924885820343437
298,28.282569786869338,16.937804476524263
299,28.53534928876129,16.960171542687387
300,28.538129439891257,16.988373445912238
301,28.540909591021226,16.99979349954501
302,28.556183098300334,17.00511750376795
303,28.60062326397743,17.01823155308045
304,28.671030458533778,17.024521049875563
305,28.75766004190554,17.024521049875563
306,28.76044019303551,17.024521049875563
307,28.76322034416548,17.024521049875563
308,28.806354585619026,17.06088464912713
309,28.92139534090561,17.100767049934767
310,28.962821944211875,17.100767049934767
311,29.07088071052386,17.124868909832777
312,29.15011823087512,17.143542422221962
313,29.18499971612862,17.177191126495238
314,29.24454173655702,17.193193828309525
315,29.35988574013665,17.204705608376052
316,29.39494446726859,17.217766946552423
317,29.438898291239802,17.22550060293798
318,29.45136404968789,17.25275669008687
319,29.508515369372798,17.280012777235758
320,29.614498317712314,17.290353789964445
321,29.697473456341935,17.298486355395532
322,29.703653612581974,17.306618920826615
323,29.78985913815246,17.32254427327063
324,29.843652730308072,17.347611115385014
325,29.84742323438549,17.36021219905131
326,29.875202110558952,17.373193604017235
327,29.87798226168892,17.397421362008448
328,29.908241305504163,17.406817206024463
329,29.959783536072003,17.416213050040476
330,30.048494066116092,17.420473215972596
331,30.096791832292705,17.428587193657776
332,30.17302655396694,17.432476860622543
333,30.21683003016646,17.438382391010123
334,30.293650893124273,17.447397913726512
335,30.29643104425424,17.454031876609545
336,30.381385759261548,17.463297953949443
337,30.384165910391516,17.466807299614583
338,30.386946061521485,17.51890714187803
339,30.413734584747495,17.531351073300637
340,30.488157206865242,17.537256603688217
341,30.545147685713808,17.5523082316062
342,30.60143138446112,17.559313455496305
343,30.604211535591087,17.56041314899883
344,30.606991686721056,17.565737153221768
345,30.609771837851024,17.57106115744471
346,30.693112007841087,17.57106115744471
347,30.705577766289174,17.592712550766283
348,30.708357917419143,17.63970060397289
349,30.71113806854911,17.6776271906377
350,30.71391821967908,17.678726884140225
351,30.83688378039982,17.68222276236519
352,30.895841720063252,17.686447073085603
353,30.948845491121652,17.705090635858426
354,30.9917321082708,17.72096692900482
355,31.04505223056671,17.73794291565374
356,31.09923125601074,17.741269644199768
357,31.102011407140708,17.745865215927257
358,31.133524871344513,17.75247108648103
359,31.176659112798063,17.801662327308218
360,31.179439263928032,17.815309415984498
361,31.27837053908496,17.82600103712182
362,31.362196731046918,17.867202137581504
363,31.4271676460256,17.874397880493863
364,31.42994779715557,17.89408455633275
365,31.488592006639244,17.9529005691012
366,31.559355214217828,17.966598886501707
367,31.696737002173013,17.973050232265628
368,31.77208521105444,18.00752853599616
369,31.90482831058956,18.034250196524
370,31.90482831058956,18.076389704525376
371,31.941214891400517,18.0810263917315
372,31.941214891400517,18.08435312027753
373,31.964543563012928,18.103946362307962
374,32.01836559230974,18.117750341963188
375,32.048867933722065,18.124098731835012
376,32.17275052636163,18.13044712170684
377,32.22965535755259,18.139549249610752
378,32.26877750538633,18.15270125333052
379,32.32288867032996,18.167333271852435
380,32.38999034556544,18.181965290374354
381,32.44027498078468,18.202693358306103
382,32.48204742706413,18.218271856919475
383,32.57402798907836,18.233850355532844
384,32.649772384058636,18.243332804736383
385,32.79987429090028,18.249582067557288
386,32.93227113374206,18.266986404115187
387,32.97218360669993,18.28844438139036
388,33.02661543699795,18.291466042716156
389,33.08398460368089,18.29448770404195
390,33.14847804600605,18.306385565907547
391,33.22518753322595,18.322670587052748
392,33.27278422607152,18.338955608197946
393,33.34451964972065,18.347831808737748
394,33.34451964972065,18.375871496933463
395,33.43274732589195,18.409875846144125
396,33.47265979884982,18.446156982067514
397,33.59942877315423,18.45354252725724
398,33.59942877315423,18.45502254205939
399,33.62246843067601,18.465429748574913
400,33.754008545791635,18.47342730292782
401,33.84785316173217,18.493693952857544
402,33.887699594505946,18.495173967659692
403,33.93786634144743,18.500149860686804
404,33.93786634144743,18.505125753713916
405,34.01545410154341,18.506605768516064
406,34.0842825964257,18.516088217719602
407,34.13452281133696,18.525570666923137
408,34.18790362694445,18.563210153694243
409,34.24404824716956,18.577183524645534
410,34.28626220071936,18.5839912212385
411,34.35702540829794,18.601168404358365
412,34.4194762277441,18.633153945016176
413,34.51337717662034,18.64149961056491
414,34.559545514416776,18.649845276113645
415,34.58817156909201,18.658190941662376
416,34.6448691930097,18.66653660721111
417,34.685429001974846,18.67378257925732
418,34.685429001974846,18.68362684735411
419,34.75912112586761,18.690232717907882
420,34.77487871820214,18.701494489695513
421,34.84243042916141,18.715871818408484
422,34.85598393053415,18.722728243585763
423,34.85598393053415,18.73520392059637
424,35.029863015447766,18.746872907133884
425,35.029863015447766,18.76419691258405
426,35.080599153674655,18.78301593415204
427,35.103927825287066,18.80873815980069
428,35.13443016669939,18.821769737627424
429,35.22901862288752,18.855610072658898
430,35.25207970136819,18.864983952697692
431,35.291392183269785,18.872913673146037
432,35.304945684642526,18.878419850197286
433,35.42153038748609,18.896058181859964
434,35.42153038748609,18.907600464112804
435,35.44900928017136,18.910380615242772
436,35.493578684954954,18.91316076637274
437,35.54970140277354,18.91594091750271
438,35.62647395016469,18.91943679572767
439,35.62647395016469,18.922932673952634
440,35.667033759129836,18.922932673952634
441,35.667033759129836,18.94127046019827
442,35.697146726544275,18.945494770918685
443,35.742437372193855,18.948274922048654
444,35.742437372193855,18.95346472534124
445,35.742437372193855,18.955874377503857
446,35.742437372193855,18.96250834038689
447,35.8139809433379,18.96600421861185
448,35.907666767312925,18.96600421861185
449,35.9643643912306,18.984194411684093
450,35.9643643912306,19.002384604756333
451,36.09506039559917,19.00958034766869
452,36.23195419332465,19.015676397078526
453,36.23195419332465,19.02177244648836
454,36.23195419332465,19.027868495898193
455,36.30750479598852,19.033964545308027
456,36.34152536459845,19.04006059471786
457,36.36199978887605,19.046156644127695
458,36.38838254525963,19.046156644127695
459,36.446877577958766,19.046156644127695
460,36.47986344669555,19.046156644127695
461,36.48523985707068,19.046156644127695
462,36.48523985707068,19.061921617929475
463,36.5922853296235,19.077686591731254
464,36.64376463224154,19.077686591731254
465,36.64376463224154,19.077686591731254
466,36.66777300433758,19.077686591731254
467,36.744533702015126,19.082836161049634
468,36.801902868698065,19.09349190741926
469,36.84692693663761,19.10414765378889
470,36.88455507823003,19.114803400158515
471,36.88455507823003,19.120309577209763
472,36.98127198003497,19.124533887930177
473,37.02611104518564,19.128758198650594
474,37.07976308279353,19.137312463108433
475,37.19647972008388,19.142462032426813
476,37.19647972008388,19.151107479970154
477,37.19647972008388,19.15333451501366
478,37.19647972008388,19.16721932652852
479,37.219540798564545,19.169446361572028
480,37.28262421078118,19.171673396615535
481,37.331407659629974,19.173900431659042
482,37.41635146186601,19.176127466702546
483,37.432116435667794,19.178354501746053
484,37.496245177030694,19.183603198115357
485,37.54974872464804,19.18662485944115
486,37.6506500482605,19.189646520766946
487,37.714669618112964,19.21393396871804
488,37.77092157617231,19.238221416669138
489,37.83751085444693,19.252785360247774
490,37.83751085444693,19.26734930382641
491,37.83751085444693,19.296223491838806
492,37.92719643156321,19.296223491838806
493,38.027030416964024,19.301729668890054
494,38.133938975020286,19.305953979610468
495,38.18467511324717,19.31017829033088
496,38.368467855092135,19.314402601051295
497,38.45933862596914,19.31862691177171
498,38.46843036397029,19.322851222492126
499,38.46843036397029,19.33222510253092
500,38.599976040805814,19.336449413251334
501,38.599976040805814,19.345823293290128
502,38.69700373843742,19.35004760401054
503,38.73422827768523,19.354271914730955
504,38.73845258840565,19.35849622545137
505,38.86774775286888,19.361276376581337
506,38.9528457404857,19.364056527711305
507,38.9528457404857,19.374245499446673
508,38.9528457404857,19.38443447118204
509,39.011162178167176,19.388204975259463
510,39.067339966700644,19.391975479336885
511,39.067339966700644,19.395745983414308
512,39.067339966700644,19.39951648749173
513,39.23089567220971,19.403286991569153
514,39.27316976758094,19.407057495646576
515,39.27316976758094,19.410827999724
516,39.341321406217645,19.41459850380142
517,39.341321406217645,19.418369007878844
518,39.36101663176781,19.470482907663012
519,39.37267440823917,19.474253411740435
520,39.37267440823917,19.478023915817857
521,39.427561529874694,19.48179441989528
522,39.439219306346054,19.485564923972703
523,39.47644384559387,19.489335428050126
524,39.49702612774338,19.49310593212755
525,39.52033870122941,19.49687643620497
526,39.52033870122941,19.500646940282394
527,39.52383457945437,19.504417444359817
528,39.52383457945437,19.50818794843724
529,39.59562212798839,19.511958452514662
530,39.659641697840854,19.515728956592085
531,39.659641697840854,19.519499460669508
532,39.71633932175853,19.52326996474693
533,39.84731938996672,19.527040468824353
534,39.84731938996672,19.530810972901776
535,39.90102470821133,19.5345814769792
536,39.90102470821133,19.53835198105662
537,39.93503491796,19.542122485134044
538,39.93503491796,19.545892989211467
539,40.12649006784322,19.54966349328889
540,40.2792034062836,19.553433997366312
541,40.299677830561194,19.557204501443735
542,40.415864305950265,19.560975005521158
543,40.415864305950265,19.56474550959858
544,40.50645681198979,19.568516013676003
545,40.6142200145413,19.572286517753426
546,40.66495615276819,19.57605702183085
547,40.66495615276819,19.57982752590827
548,40.732057828003676,19.583598029985694
549,40.7589815552203,19.587368534063117
550,40.7806737629557,19.59113903814054
551,40.91834215511448,19.594909542217962
552,40.95346972597217,19.598680046295385
553,41.13384300513745,19.602450550372808
554,41.174064846473726,19.613045606967624
555,41.20876228046686,19.652265959145076
556,41.20876228046686,19.6560364632225
557,41.20876228046686,19.65980696729992
558,41.20876228046686,19.663577471377344
559,41.24681018995223,19.667347975454767
560,41.275436244627464,19.67111847953219
561,41.3041695577013,19.67111847953219
562,41.35571178826914,19.674614357757154
563,41.35571178826914,19.674614357757154
564,41.38286359659325,19.674614357757154
565,41.43813862941822,19.674614357757154
566,41.55459512223864,19.674614357757154
567,41.58220369169122,19.674614357757154
568,41.652024624996216,19.674614357757154
569,41.68308480889772,19.674614357757154
570,41.73766563558367,19.674614357757154
571,41.74738913995613,19.674614357757154
572,41.74738913995613,19.674614357757154
573,41.74738913995613,19.674614357757154
574,41.74738913995613,19.678838668477567
575,41.74738913995613,19.682334546702528
576,41.74738913995613,19.68583042492749
577,41.79693293805929,19.689326303152452
578,41.89291950870283,19.693550613872866
579,41.90457728517419,19.697774924593283
580,41.98926256330206,19.697774924593283
581,42.07518454169294,19.697774924593283
582,42.098997286434454,19.697774924593283
583,42.22382421636274,19.697774924593283
584,42.25233170595715,19.700001959636786
585,42.25233170595715,19.71132073268145
586,42.2639894824285,19.74024072452453
587,42.27417845416387,19.749332462525683
588,42.310263557102864,19.760651235570343
589,42.310263557102864,19.76287827061385
590,42.310263557102864,19.765105305657357
591,42.33184865125316,19.767332340700865
592,42.39468715765848,19.76955937574437
593,42.39468715765848,19.771786410787875
594,42.45138478157617,19.771786410787875
595,42.51563927584393,19.777292587839124
596,42.57176199366252,19.781063091916547
597,42.64312406634956,19.78483359599397
598,42.701619099048685,19.7902100063691
599,42.817495441850056,19.79558641674423
600,42.90521609356701,19.8080024235231
601,42.98207070594635,19.810229458566607
602,43.02104225869291,19.810229458566607
603,43.03076576306537,19.810229458566607
604,43.10463062965126,19.83989571268917
605,43.167267843435184,19.83989571268917
606,43.34369599275266,19.83989571268917
607,43.41921736204878,19.850307799253176
608,43.56845797093993,19.860719885817183
609,43.56845797093993,19.880855476753645
610,43.61869818585119,19.892988633288724
611,43.67353758683567,19.895398285451343
612,43.69233249561169,19.916122272071625
613,43.7301036828061,19.923681493552625
614,43.7301036828061,19.939243149435008
615,43.7301036828061,19.946802370916007
616,43.7301036828061,19.954361592397003
617,43.7301036828061,19.956771244559622
618,43.741645965058936,19.962202558048034
619,43.77999552410664,19.962202558048034
620,43.86098293625385,19.962202558048034
621,43.86098293625385,19.962202558048034
622,43.95886364718416,19.962202558048034
623,44.01218354758296,19.962202558048034
624,44.04034058515053,19.962202558048034
625,44.091856527367625,19.962202558048034
626,44.169684307161546,19.962202558048034
627,44.169684307161546,19.962202558048034
628,44.23370387701401,19.973744840300874
629,44.36530213784607,19.985287122553718
630,44.52209303713868,19.985287122553718
631,44.540407371596345,19.985287122553718
632,44.56422011633786,19.985287122553718
633,44.633551138561245,19.985287122553718
634,44.70966217630333,19.98951143327413
635,44.75969185365455,19.993735743994545
636,44.85630639176785,19.99796005471496
637,44.910037274530694,20.002184365435376
638,45.09815995727392,20.00640867615579
639,45.09815995727392,20.010632986876203
640,45.09815995727392,20.014857297596617
641,45.1343972020661,20.027323056044704
642,45.166842559904765,20.040888507995316
643,45.166842559904765,20.04198820149784
644,45.17930831835285,20.04731220572078
645,45.17930831835285,20.05263620994372
646,45.17930831835285,20.05796021416666
647,45.21310796672983,20.061730718244082
648,45.21310796672983,20.06660091582403
649,45.21310796672983,20.071471113403977
650,45.29016951732619,20.07981677895271
651,45.29016951732619,20.095618034284843
652,45.35526481261441,20.115183345827315
653,45.422407555384765,20.11940765654773
654,45.422407555384765,20.14297315477172
655,45.46414174061637,20.147197465492134
656,45.51784705886099,20.15142177621255
657,45.52693879686214,20.153831428375167
658,45.56749860582729,20.17161561976204
659,45.58393040639942,20.18626757432747
660,45.71954469879695,20.196049331312956
661,45.79917896370029,20.227827653816775
662,45.82332181806363,20.243491290897936
663,45.9074300474995,20.2561332666533
664,45.956537513279955,20.261003464233248
665,45.96903086942909,20.261003464233248
666,45.96903086942909,20.261003464233248
667,46.07381464561761,20.261003464233248
668,46.07381464561761,20.272672450770763
669,46.21457400343781,20.274152465572914
670,46.21457400343781,20.314318707039963
671,46.25388648533941,20.334852235182744
672,46.30252631737228,20.375860187603116
673,46.30252631737228,20.380836080630225
674,46.341034325572565,20.402646293312856
675,46.37586240850872,20.425184938490936
676,46.39435595703663,20.449005449999852
677,46.459451252324854,20.45178560112982
678,46.513103289932744,20.45729177818107
679,46.58920195072777,20.45729177818107
680,46.64610678191873,20.45729177818107
681,46.64610678191873,20.45729177818107
682,46.687840967150336,20.45729177818107
683,46.8129317647508,20.45729177818107
684,46.8129317647508,20.489413711081273
685,46.8129317647508,20.492909589306233
686,46.86478853769971,20.496405467531197
687,46.88156973344133,20.50017597160862
688,46.94116445964299,20.504400282329033
689,46.94116445964299,20.508624593049447
690,46.99070825774616,20.515870565095657
691,47.023694126482944,20.529186613817224
692,47.09079580171843,20.546676423519305
693,47.09079580171843,20.555768161520458
694,47.096301978769674,20.564859899521615
695,47.12480946836408,20.573951637522768
696,47.12480946836408,20.58247947589981
697,47.20849174598867,20.587075047627298
698,47.31067648402058,20.59009670895309
699,47.31067648402058,20.593118370278887
700,47.35361544447507,20.597239725107208
701,47.388173462441415,20.601361079935526
702,47.43681329447429,20.605482434763847
703,47.54626519836526,20.609603789592164
704,47.5856992002996,20.613725144420485
705,47.5856992002996,20.617846499248806
706,47.58919507852456,20.61894619275133
707,47.694966568538845,20.620045886253855
708,47.759685091414084,20.62114557975638
709,47.759685091414084,20.625266934584698
710,47.80262405186857,20.63545836608838
711,47.82136978920696,20.664865675032004
712,47.875950615892904,20.66596536853453
713,47.95262384175767,20.667065062037054
714,47.95262384175767,20.66816475553958
715,48.07952855743795,20.669264449042103
716,48.10840274545035,20.669264449042103
717,48.21556242655593,20.669264449042103
718,48.232477500976124,20.669264449042103
719,48.232477500976124,20.669264449042103
720,48.26627714935311,20.674592130832917
721,48.3572835884244,20.684373887818403
722,48.42181498124147,20.684373887818403
723,48.42181498124147,20.690175700274164
724,48.464089076612694,20.692955851404133
725,48.54950442239941,20.692955851404133
726,48.565269396201195,20.69536550356675
727,48.565269396201195,20.69536550356675
728,48.589412250564536,20.730878037341682
729,48.589412250564536,20.74106700907705
730,48.62099547398665,20.780949468112965
731,48.62099547398665,20.81522231360271
732,48.63253775623949,20.824142386998513
733,48.63253775623949,20.824142386998513
734,48.704419608908374,20.83296594701429
735,48.704419608908374,20.8478855564399
736,48.704419608908374,20.85406571267994
737,48.704419608908374,20.85647536484256
738,48.75790951616834,20.86908895380315
739,48.75790951616834,20.88243097525919
740,48.77094109399506,20.888232787714955
741,48.860286861757245,20.891012938844923
742,48.9171916929482,20.893793089974892
743,48.9171916929482,20.901039062021102
744,48.9171916929482,20.926074389174822
745,48.9171916929482,20.926074389174822
746,48.93161990881865,20.928301424218326
747,48.93161990881865,20.934298963339256
748,48.94981010189089,20.95452553158315
749,48.99519510179639,20.973470233496215
750,48.99519510179639,20.988190624688862
751,49.03481350277054,21.000683980838005
752,49.09559604499737,21.000683980838005
753,49.14924808260526,21.04663904044877
754,49.194272150544805,21.059735182465197
755,49.19649918558831,21.07283132448162
756,49.36830346508358,21.085927466498045
757,49.43887630117914,21.085927466498045
758,49.50163148946153,21.085927466498045
759,49.50163148946153,21.085927466498045
760,49.52197667129551,21.085927466498045
761,49.56780716045513,21.08942334472301
762,49.676478149751844,21.08942334472301
763,49.68257419916168,21.11273591820904
764,49.862122164467074,21.11273591820904
765,49.862122164467074,21.11273591820904
766,49.863221857969606,21.11514557037166
767,49.924336611322296,21.11514557037166
768,49.96727557177679,21.11514557037166
769,49.96727557177679,21.11514557037166
770,49.96727557177679,21.11514557037166
771,50.152607232217875,21.11514557037166
772,50.152607232217875,21.11514557037166
