Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.351323090876158,0.368158756186841,0.41005904904378826,0.368158756186841
200,29.972352078531515,30.689113134759538,55.89428333176062,28.015454194093206
400,43.97178634250082,39.28515372358129,67.35013807876382,32.63756764574703
600,55.97964343025499,44.00836759380237,72.58733545352638,35.17317374682963
800,66.99649615492707,47.166883805860735,75.76401581666246,36.638490137671475
1000,76.9799812842828,50.26800900999877,78.23519674037905,37.80713825183
1200,85.31600941861448,52.796146310967266,79.9075533466051,38.75954706112595
1400,93.49930285051848,54.41661536258071,81.35925728646626,39.551862592769716
1600,100.59106553159667,56.03287715240683,82.39722789895758,40.08106988650101
1800,109.44997650817795,57.23324405298731,83.28805547033592,40.726319318198186
2000,116.86609005919065,58.50773756466962,83.92950053436131,41.38889957350479
2200,124.48387361424393,59.373905523964275,84.83065126559076,41.86131087630501
2400,130.59444750143274,60.13795875341829,85.61052127857965,42.35117827229122
2600,136.2789548979235,61.01793570402725,86.18148603140781,42.89604484923318
2800,142.23899598836877,62.07714866836146,86.68844415234551,43.29766090253922
3000,149.32478317758859,62.925483654743644,87.17684403042223,43.693884859974865
3200,156.3303704497456,63.75986468391041,87.51665156499344,44.0912196100151
3400,162.26829768197425,64.45175373589828,88.11563210187266,44.420336753835294
3600,168.67693248234536,65.14341660471949,88.62741685510665,44.7243713346947
3800,173.8046165472015,65.84527432448812,89.06257110540291,45.09716232659955
4000,178.72237696517493,66.3487148036755,89.22036990559116,45.436889348165636
4200,184.41348955696378,67.0589989970658,89.40203064177895,45.70176086788973
4400,189.4616387781188,67.45967340283178,89.77295989343722,45.8836791210553
4600,195.4557110827423,67.96355735352353,89.95425601564367,46.03122323156052
4800,201.78003562321632,68.34127707417798,90.04216242275632,46.26886516744882
5000,208.30203582961994,68.80178744074092,90.19043553558738,46.46846359306113
5200,213.3282361196983,69.11142867100477,90.33950582411923,46.6157650838351
5400,217.92673808792748,69.34995695182646,90.52841158236535,46.8433082592339
5600,223.37378877369514,69.8928486637015,90.96567429674668,47.06271085936851
5800,227.30574110501146,70.281677422044,91.19475540891031,47.217163435672745
6000,231.96949946620617,70.62570301828978,91.31673370677979,47.392165830674585
6200,236.94250487256923,71.03129589471756,91.52248475088665,47.56009236309591
6400,242.27831713982627,71.45477532689621,91.84597237962342,47.71479274252432
6600,246.50888140839191,71.81119914699255,92.02971070892173,47.84460929300131
6800,250.22098319812753,72.00953330235086,92.08950237614961,48.01517351776761
7000,254.83601301528785,72.18719999648671,92.43758970496751,48.1775475789946
7200,259.9364530469269,72.4550387289312,92.74635572572394,48.45751060525029
7400,265.6090468719039,72.85579190226,92.90516466174986,48.61111716432242
7600,271.21453714371853,73.12576411944947,92.92835760478765,48.815684310351195
7800,276.1590962993621,73.59120194128714,93.176594676964,48.938399285552705
8000,280.5752075201193,73.78854670886724,93.38251559056361,49.0517078082263
8200,284.60732006174425,74.1433520614889,93.57497643839189,49.18773468232388
8400,288.6907496058151,74.4591583747668,93.85883767016884,49.37732116322056
8600,292.88091684815106,74.6540891471648,93.93458792475509,49.520109333936375
8800,296.7602490040761,74.9698186397679,93.96623856602984,49.630001971973314
9000,300.39854132895744,75.25622578728708,94.21877794330194,49.730631695664734
9200,304.6894217839922,75.42086997902368,94.26277653858719,49.871922612788666
9400,308.2129007855979,75.59000855573063,94.44908411115708,49.99453385999309
9600,311.32535646855905,75.72048188863144,94.57865721349927,50.09392765957808
9800,315.69302613680276,76.19991752023805,94.67919013557407,50.19595841847547
10000,320.55088034534054,76.43662144082221,94.80123875693053,50.321971126573345
10200,324.6884391891974,76.71429806143452,95.0148408593478,50.38965129294043
10400,329.07129363896803,76.84236230738543,95.11061886976333,50.49449783678545
10600,333.9732350263474,77.17511740632219,95.30830206565199,50.56203894998917
10800,337.88066451023286,77.42323689159416,95.45367937273605,50.60620096607218
11000,342.3501273884984,77.66059121219438,95.48237549705802,50.68468873129361
11200,346.5677225884465,77.88342746552219,95.66926463244239,50.899216201236115
11400,350.6501788842124,78.12086630497167,95.87510542543966,51.068545938396554
11600,354.4131619124489,78.2445482675054,95.96281493699809,51.170182043342386
11800,358.1736079664497,78.46266003007705,96.11583536139366,51.39706647395243
12000,362.181134254632,78.61644244940986,96.22598349520867,51.530546358600226
12200,366.6985619831043,78.74574922574404,96.28656640417022,51.59657409911144
12400,370.2534429445384,78.89216926190673,96.31802025399963,51.67186731015602
12600,374.17974761294874,78.95230542563112,96.31802025399963,51.76539898709628
12800,377.3772938989652,79.16412858540339,96.62521673200499,51.83941185367449
13000,380.91066463247,79.41165456581604,96.76538383483634,51.9381956784879
13200,384.5053500817743,79.61205878821396,97.01858276047294,52.07674445268198
13400,388.0717661855503,79.81652758501201,97.09143453175844,52.165533196318734
13600,391.33050182384454,79.84781882770055,97.11492333336184,52.23953354954547
13800,394.6195581773778,79.96001459635238,97.31269034905361,52.38359142005781
14000,398.0252798458357,80.17020644029284,97.3272600582624,52.525098006813835
14200,402.69268191153674,80.43715254227253,97.3272600582624,52.58189704652953
14400,406.52895445412935,80.6754467862128,97.36894070746726,52.71337951231876
14600,410.6737375174962,80.86874943006991,97.44224853449327,52.79255950471312
14800,414.5208480987383,80.95903119507972,97.66947271806335,52.903053235941684
